Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"已經來第四次了，每一次都好喜歡好好吃
最愛烤飯糰（什麼口味都很好吃）還有明太子雞肉串。居留燒也是每次來必點，這一次新點了培根干貝捲，都好喜歡～～～","I have been here for the fourth time, every time I like it, so delicious
Favorite roasted rice balls (all tastes are delicious) and Ming Prince Chicken skewers.The residence burning is also a must -see every time.",False,0.29,0.0,0.71,0.9256
"餐點好吃，但可惜有點偏鹹而且要等好久。第一盤大概等了半小時左右。

甜點紅茶口味的達克瓦茲超級好吃！","The meal is delicious, but unfortunately it is a bit salty and wait for a long time.The first set was about half an hour.

Dakwaz, which tastes dessert black tea, is super delicious!",False,0.289,0.069,0.642,0.8988
"台北晚上的夜生活
就屬日式居酒屋為主
各式各樣的風格都有
一天辛苦工作完後
最期待的就是晚上小酌的時光
跟好友們一起聊天喝點小酒
每次來居酒屋
厚蛋玉子燒一定是我必點之一❤️
烤魚、烤蔬菜、烤肉串
喝點日式清酒
一天的疲勞都獲得解放～","Taipei night night life
It is dominated by Japanese -style izakaya
There are all kinds of styles
After working hard for a day
The most anticipated is the time of drinking at night
Chat with good friends and drink a little wine
Every time I come to izakaya
Hou egg Yuzi burning must be one of me ❤️
Grilled fish, grilled vegetables, barbecue skewers
Drink some Japanese sake
One day's fatigue is liberated ~",False,0.075,0.042,0.883,0.5574
老闆人很客氣，服務超好，東西新鮮好吃，點的東西賣完了，老師竟然用用一盤烤魷魚替代，真的是很佛心,"The boss is very polite, the service is very good, the things are fresh and delicious, the things they order are sold out, and the teacher has used a plate of grilled squid to replace it.",False,0.218,0.0,0.782,0.8479
"小小的一家店，座落在比巷道還小的南港中南街上，店內只有兩位工作人員。

串烤的食物確實很夠水準。

但我覺得除了烤飯糰跟燒肉蓋飯外，就沒有其他飯麵類的主食項目，菜單上也沒有炸類的選項。

我建議店家週六週日可以增加一些菜單的種類項目，畢竟週休假日來訪的客層結構是附近居民，老少皆有，跟一般上班日的客層上班族消費型態不大一樣。

假日一家大小除了串烤外，可以吃著唐揚雞肉跟鮭魚炒飯是多麽開心的事？

雖然美中不足，但串烤無可挑剔。我還是先給五顆星。","A small shop is located on Nangang Zhongnan Street, which is smaller than the roadway, and only two staff members in the store.

Baked foods are indeed high enough.

But I think there are no other food -oriented staple food items except for roasted rice balls and roast rice rice. There are no fried options on the menu.

I suggest that the store can add some menu for the types of menu on Saturdays and Sundays. After all, the guest structure of the visiting guests visited on the holidays is nearby residents, which are both young and old.

How happy it is to eat Tang Yang chicken and salmon fried rice in the same size?

Although the beauty is not enough, the skewers are impeccable.I still give five stars first.",False,0.095,0.039,0.867,0.8765
"餐點個人覺得羊肉串、厚蛋、居留燒都好吃😋
客人較多的話會等比較久
點餐部份QRCode掃碼點餐
朋友多人聚餐的話，建議每個人自己掃碼點餐，截圖記好自己點的，再統一給一個人下單
價錢比較好算，上菜之後頁面留著還可以按減號消掉再繼續加點","I personally feel that the lamb skewers, thick eggs, and residence are delicious.
If you have a lot of guests, you will wait a long time
Ordering part of the QRCODE scan code order
If you have a meal for many friends, it is recommended that everyone scan the code to order for their own codes.
The price is better. After the food is served, the page can be kept according to the minus number to dispel the number before continuing to add points",False,0.153,0.0,0.847,0.9022
"週五晚上訂位用餐，
有限時兩小時，
不過當天後面沒有客人，
時間到時店家也沒趕人，
我們從7點坐到11點，
居留燒共點了兩次，
第一次外皮酥脆，搭配醬汁非常好吃，第二次加點的就很普通了...
醬燒茄子很鹹，雞腳輪用烤的送來立即現吃還是很乾難咬。","Booking on Friday night, dining,
Two hours limited time,
But there was no guest behind that day,
At that time, the store did not catch people,
We sat from 7 o'clock to 11 o'clock,
The residence burned a total of twice,
For the first time, the outer skin is crispy, and the sauce is very delicious.
The sauce is very salty, and the chicken feet are grilled to be baked immediately.",False,0.071,0.055,0.875,0.5006
感謝老闆幫朋友手機充電，餐點很好吃，酒也好喝，CP值不錯！目前已二訪，下次會再帶朋友去☺️,"Thanks to the boss for helping your friends to charge your mobile phone, the meal is delicious, the wine is delicious, and the CP value is good!There are currently two visits, and next time I will take friends to ☺️",False,0.425,0.0,0.575,0.9732
整體料理調味略重，重在價格實惠，有幾款瓶裝商啤可惜沒有生啤，價格還ok；牛肉烤的較乾，茄子是選用細茄子，口感較硬多纖維感，羊肉串還不錯，上菜速度ok，服務人員親切有禮；怕菸味的不要坐外桌跟吧檯區，門口跟旁邊騎樓常有人在抽菸。,"The overall dishes are slightly heavier, focusing on affordable prices. There are several bottled beer beer. Unfortunately, there is no beer, and the price is OK; the beef is dry, and the eggplant is used with fine eggplant. The speed of serving is OK, and the service staff is kind and courteous; if you are afraid of the smell of smoke, do not take the outer table and the bar area. There are often people who are smoking at the door and next to the door.",False,0.09,0.049,0.861,0.5994
採用app點餐的方式，餐點來說吃起來都還不錯，而且吃完離開外套沒殘留什麼燒烤味，通風很不錯，不過人多的時候可能會因為主廚的出餐方式，有些料理要等很久才出，建議一開始先點好想吃的，後面加點有可能會因為人多導致會多等半小時以上,"The method of ordering the APP, the meal is not bad, and after leaving the coat, there is no barbecue flavor. The ventilation is very good, but when there are many people, it may be because of the chef's meal method. It is only for a long time, and it is recommended to order it at the beginning.",False,0.101,0.026,0.873,0.5605
