Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"下班酒 雖然店小小的 空間也不是很大
但～麻雀雖小 五臟俱全
酒款很齊 生啤也有5-6款
店內餐點也很好吃  推推","Although the small space of the shop is not very large, the shop is not very large
But although the sport is small and the internal organs are all available
There are 5-6 types of wine in the wine
The meals in the store are also very delicious",False,0.105,0.0,0.895,0.7572
"南港上班族全新好去處！
地點在南港展覽館站5號出口走5分鐘就到
有小包廂很適合15個朋友同事聚餐
也有吧台、沙發、高腳桌的座位，整體空間偏暖色系，選擇滿多

老闆很大方，去的時候剛好有人訂小包箱歡送離職，還請他們喝shot（我也想要～～🤩）

禮拜二是休假日，但如果人多事先訂位老闆可能還是會營業（直接包場是不是很划算🤩）

老闆娘人也很好🥰

餐點推薦：
🍯 beer李蜂蜜啤酒$180*必點
🍺 TAITHU-IPA
🤠 老闆幫你找
🦀 蟹肉餅3顆（超級大）
🦑 炸魷魚
🫘 秘製滷味","Nangang office workers go new and good places!
The location will be exported at No. 5 of Nangang Exhibition Hall for 5 minutes.
There is a small box very suitable for 15 friends and colleagues to dinner
There are also seats of the table, sofa, and high -footed table. The overall space is warm color system.

The boss was very generous. When he went, someone had ordered a small box to leave the office and asked them to drink Shot (I also want ~~ 🤩)

Two worships are holidays, but if there are many people booked in advance, the boss may still be open (is it cost -effective?)

The boss and mother are also very good

Recommended meals:
Beer Li honey beer $ 180*must be ordered
-TAITHU-IPA
🤠 Boss help you find
颗 3 crab pancake (super large)
🦑 fried squid
🫘 味 🫘 🫘 🫘",False,0.193,0.007,0.8,0.9827
"中南街
小酌聊天的好地方
蜂蜜啤酒
搭配炸物
秘製滷味
Chill
🍻🍻🍻👍👍👍","Zhongnan Street
A good place to chat
Honey beer
Fry
Secret
Chill
Bleak",False,0.195,0.0,0.805,0.4404
座位有吧台、沙發、椅子三種選擇，適合情侶、朋友、家庭聚聚，老闆選的酒很好喝，啤酒種類太多，選擇障礙的人可以請老闆推薦！搭配啤酒的食物也很好吃，交通方便，不需要開車前往，值得再訪的店！,"There are three options: bar, sofa, and chair. It is suitable for couples, friends, and family gatherings. The wine chosen by the boss is very delicious. There are too many types of beer. Those who choose obstacles can ask the boss to recommend it!Foods with beer are also delicious, convenient for transportation, no need to drive, it is worth visiting!",False,0.214,0.065,0.72,0.8996
這雞翅外脆多汁肉嫩，愛吃雞翅的推。一份四隻吃了三隻會有點鹹。好吃到吃完了才拍張照。,"The chicken wings are crispy and juicy and tender, and they love chicken wings.A copy of four will only be a bit salty.After eating it, I took a picture after eating.",False,0.123,0.0,0.877,0.6369
空間不大，但是有氣氛，啤酒好喝，芭樂鹽啤酒推推味道特別但好喝順口，芭樂味跟酒味不互搶，跟蜂蜜啤酒都屬於嚐起來比較輕的啤酒，Lucky Amber AIe則有肉桂味偏餘韻後類型，下班可小酌的好去處,"The space is not large, but there is an atmosphere, the beer is delicious, and the beer pushes the taste of the taste of the taste is particularly delicious. There are types of cinnamon flavor after the rhyme, and you can drink a good place after work.",False,0.246,0.0,0.754,0.9468
"下班放鬆休閒的好去處
大推蜂蜜啤酒，很順口很好喝 🍺
下酒菜的鹽酥雞跟雞翅也很好吃！ 推薦！","Relax and relax at get off work
Pushing honey beer, very smooth and delicious 🍺
The salt crispy chicken and chicken wings are also delicious!recommend!",False,0.31,0.0,0.69,0.8846
展覽館喝酒好去處，輕鬆自在。下班後或週末喝一杯都很舒服。雖然我太早來，老闆還是開冷氣給我在角落吹，😊,"The exhibition hall is easy to drink and relax.It is very comfortable to drink a cup after get off work or weekends.Although I came too early, the boss still drove the air -conditioned to me in the corner, 😊",False,0.243,0.0,0.757,0.9099
"不得不來留言讚嘆一下～
炸物&酒很絕配👍👍👍
下班還有可愛店小酌真棒💯💯","I have to come and leave a message to admire it ~
Fried & wine & wine is very perfect &
It's awesome with a cute shop after get off work 💯💯",False,0.313,0.026,0.661,0.9324
"蜂蜜啤酒好喝，滷味嫩又多汁
氣氛不錯下班放鬆好地方👍","Honey beer is delicious, tender and juicy
The atmosphere is good to relax from get off work 气",False,0.388,0.0,0.612,0.8591
"1/6剛開幕的精釀啤酒吧，
蜂蜜生啤酒好喝，精釀啤酒的選擇也很多種
讓你從台灣喝到到比利時精釀，
有選擇障礙就直接請老闆幫你挑一瓶。

下酒菜也不錯，
大推雞翅，薄皮又多汁
皮蛋水餃更是特別，餡多飽滿
招牌的滷味也別忘記，家傳秘製醬汁，讓你一口啤酒一口滷味。
啤酒固然好喝，但是下酒菜也一樣不馬虎。","1/6 just opened craft beer bar,
Honey raw beer is delicious, and there are many choices for craft beer
Let you drink from Taiwan to Belgian brewing,
If you have an obstacle, please ask the boss to help you pick a bottle.

It's good to put the vegetables,
Push chicken wings, thin skin and juicy
Preserved egg dumplings are even more special, how full the stuffing
Do n’t forget the signs of loquat. The secret sauce of the family, let you bite the beer.
Of course, beer is delicious, but it is not sloppy.",False,0.12,0.043,0.837,0.778
"在地小酒吧~
氣氛很好，酒選得不錯也會定期更換
現炸食物份量很足味道也很棒","Bar in the ground ~
The atmosphere is very good, and the wine will be replaced regularly if the wine is selected well
Now fried foods are very good and tasteful",False,0.233,0.0,0.767,0.8169
