Original,EN
店如其名，像是來家裡客廳。和朋友來吃晚餐，應該來喝酒比較合適。食物普通，和朋友們覺得千層麵、酸辣粉、水餃還有炒泡麵相比的話。炒泡麵獲勝！,"The store is named, like coming to the living room at home.Come to dinner with friends, it should be more appropriate to drink.The food is ordinary, and it is comparable to friends who think that there are thousands of levels, hot and sour powder, dumplings, and fried noodles.Frying instant noodles win!"
我們坐在靠門口的沙發區，與屋裡的吧台座位有拉門區隔，名副其實是可以讓人好好放鬆小酌、聊天的客廳～,"We are sitting in the sofa area at the door, and there is a sliding door with a door seat in the bar seat in the house."
調酒專業，老闆專業，舒適放鬆的好地方，一見鍾情❤,"Bart -up majors, professional bosses, comfortable and relaxed places, love at first sight ❤"
"溫馨感人的喝酒小空間
凱特跟山山會很熱情的招呼你哦🥳 …","Warm and touching little space for drinking
Kate will greet you very enthusiastically with Shan Shan ..."
"爵士的音樂非常順耳，配合單寧味少的hosue wine ,可以撫平工作後靈魂的傷疤，特別是在沙發區，非常的浪漫","Jazz's music is very smooth. With the HOSUE WINE with less tannins, you can smooth the scars of the soul after work, especially in the sofa area."
超級熱情的地方，食物好吃酒也很讚！,"In the super enthusiastic place, the food is delicious!"
老闆專業，餐點優良，飲品高級,"Boss professional, good meal, high -level drink"
來到這邊，周遭不認識的客人，都因為熱情的山山老闆穿針引線，大家彷彿像是好久不見的朋友，侃侃而談，非常愉快，即便一個人去也不孤單！超讚的啦！,"When you come here, the guests who do n’t know around you are all because of the enthusiastic mountain owner wearing a needle. Everyone seems to be a friend who has n’t seen each other for a long time. It is very pleasant, even if a person goes without being alone!It's amazing!"
最好不要來喝威士忌 因為你除了老闆抽的煙味 什麼味道都享受不到（更可笑的是裡面還貼禁菸標章）,"It's best not to drink whiskey because you can't enjoy the taste except the smoke flavor of the boss (even more ridiculous, there is also a smoking ban inside)"
老闆老闆娘超級親切禮貌！感覺就是跟自己客廳一樣般舒服,The boss and the boss are super kind and polite!It feels as comfortable as my living room
老闆可說是威士忌達人，喜愛者可以聊很久,"The boss can be said to be a whiskey expert, and the lovers can talk for a long time"
超級棒，氣氛超好，老闆很親切！！,"Super great, the atmosphere is super good, the boss is very kind!Intersection"
老闆娘很熱情，環境很棒的酒BAR,The boss is very enthusiastic and the environment is great.
"店裡氣氛佳
Helf Helf好喝
東西好吃","The atmosphere in the store is good
Heelf helf is delicious
What is delicious"
老闆親切，懂酒,The boss is kind and understands wine
疫情期間外帶食物…好吃,Take the food during the epidemic ... delicious
蘭晶易,Lan Jingyi
客群單純,The customer base is simple
超讚,Pretty
舒服的空間,Comfortable space
👍👍👍👍👍👍👍👍 …,👍👍👍👍👍👍👍👍 …
"設備齊全的酒吧和非常好的員工和服務。我在這裡度過了一段非常愉快的時光，這是我第二次來。
感謝你們！","A complete bar and very good employees and services.I have a very happy time here, this is my second time.
Thank you!"
這是一個好地方,This is a good place
好吃!!,tasty!!
