Original,EN
"👉記得關注萌萌園長看更多喲🥰

位於師大校園周邊的Roxy36，白天以早午餐、義大利麵、中式簡餐為主打，讓人可以愜意的坐上一會，聊聊天、看看書，很推薦他們的歐姆蛋唷～

晚上則以bar為主打，還會有表演活動，就變得非常美式唷，都可以來體驗看看～

🥳期待萌萌園長前往探店開箱的歡迎直接敲我們喲

👉客製出生體重熊找 IG: plushlandpal
🎉Line: @ydv2260q

同畫世界客製出生體重熊 #結婚禮物 #婚禮 #謝親恩禮物 #周歲禮物 #新生兒禮物  #體重熊 #客製化 #誕生熊 #台灣製作 #滿月 #彌月禮 #Roxy36 #永康 #師大 #古亭

#酒吧 #美式 #歐姆蛋 #咖啡 #下午茶","萌 Remember to pay attention to Meng Mengyuan to see more.

ROXY36, located around the campus of the Normal University, mainly focuses on breakfast, pasta, and Chinese simplified meals during the day, allowing people to sit up for a while, chat, read books, and recommend their ohm eggs ~

In the evening, BAR is mainly played, and there will be performance activities, which become very American -style. You can experience it ~

长 Looking forward to Mengmeng, the director of Mengmeng went to the shop to open the box, welcome to knock us directly

Customized birth weight Bear to find ig: plushlandpal
Line: @ydv2260Q

Painting World Customer Birth Birth Bear#Wedding Gift#Wedding#同 同#同 同#Newborn gift#同 同#同 同#同 同#同 同#同#弥 同#ROXY36# Ancient pavilion

# # # # #"
餐點好吃 樣式也多 服務人員很親切有禮，店內氣氛很好，下次還會帶朋友過去,"The meal is delicious and more service staff is very kind and courteous. The atmosphere in the store is very good. Next time, I will bring friends"
吧台的姐姐很親切很客氣！有戶外吸煙區 而且蠻通風的 餐點選擇多 不但有鹹食炸物也有甜點，有咖啡也有供應酒類！整個空間很搖滾（笑）但也發現很多人在這裡讀書工作 是個令人感到放鬆的空間！下次會想再去試試餐點！,"The sister of the bar is very kind and polite!There are outdoor smoking areas and the pretty ventilated meals. There are many choices not only salty fried, but also desserts, but also coffee and alcohol!The whole space is very rock (laughs) but also found that many people studying here is a relaxed space!I would like to try meals next time!"
"ROXY 36 CAFE 是主打音樂特色的不限時咖啡廳
飲料從各種咖啡、茶、果汁都有
吃得飽的飯、麵、義大利麵、早午餐、捲餅.....
甚至是酒！都有

音樂是帶點爵士感（但不會太大聲變很吵）
深夜以後燈光會調暗、有時會有駐唱

白天努力WFC
晚上要原地留下來Chill一下也可以

甚至咖啡還有各種半價優惠、月費活動
超級適合想待很久的遊牧工作者
座位、主食、飲料都很多元
常常來也不會膩，待很久也可以","RoXy 36 Cafe is the unlimited time coffee shop with the main music characteristics
Drinks have all kinds of coffee, tea, juice
Eat full of rice, noodles, pasta, breakfast, burrito ...
Even wine!All

Music is a sense of jazz (but it will not become too noisy)
After late at night, the lights will be darkened, and sometimes there will be singing

Work hard during the day WFC
You can leave it in place at night.

Even coffee has a variety of semi -price discounts and monthly fees
Super suitable for a long nomadic worker for a long time
There are many seats, staple foods, and drinks
I do n’t get tired of it often, I can stay for a long time"
"再訪 Roxy，有種台灣第一批獨立樂團都老了，這間店卻從來沒有衰老的感動。

Roxy 99 和 Rocker 是我充滿青春回憶的地方，很欣慰這第 36 間據點的裝潢和音樂風格都跟那個記憶中的一模一樣——那個在解嚴前獨領風騷、挺過師大夜市抗爭、經歷過幫派圍事的腥風血雨的老 Roxy，竟然還默默存在著，誰敢相信？

現在還可以聽到西洋老搖滾、Disco、Metal 的公共空間真的都不多了，現在的 Roxy 雖然是年輕的大學生居多，這邊的音樂品味還是夠老、夠硬、夠有力！店內的音場也很漂亮，音量如果能再大聲點就完美了。

這陣子回訪發現夜間幾乎天天客滿，很難等到座位，只好懇請那些會拿「遊牧」一詞進行文化挪用的社會菁英高抬貴手，還有很多真正很爵士的「不限時咖啡廳」可以成為辦公淨土，就別被 Roxy “Rock House” 這塊次文化的穢土污染了吧。

我們這些樂迷要的不多，就是一個可以邊大口飲酒邊讓聽覺衝浪的小據點罷了。","Visit Roxy again. There is a kind of independent orchestra in Taiwan who are old, but this shop has never been moved by aging.

Roxy 99 and Rocker are where I am full of youthful memories. I am very pleased that the decoration and music style of this 36th stronghold is exactly the same as the memory -the one who led the leader before the strictness, survived the Night Market's fighting, and experienced it. The bloody old Roxy of the gang surrounded by the gang still existed silently. Who dares to believe it?

Now you can also hear the public space of Western Rock, Disco, and Metal. There are really not many public spaces. Although ROXY is mostly young college students now, the music taste here is still old, hard and powerful!The sound field in the store is also very beautiful, and if the volume can be louder, it will be perfect.

This time, I found that it was almost full at night, and it was difficult to wait for the seats. I had to ask those social elites that would take the word ""nomadic"" to carry out the expensive hands. Pure land, don't be polluted by Roxy ""Rock House"".

We don't want many fans, that is, a small base that can drink and make hearing surfing while drinking."
第一次來這地方，也許到的時間比較早人不多，音樂很棒，內部有多種空間組合，也有戶外區，聚會好地方，餐點特推牛排套餐，牛排嫩，薯條酥脆，凱薩雞肉沙拉也不錯，義大利麵是唯ㄧ較差，肉醬稀味淡。,"For the first time to come to this place, maybe there are not many people in the early days, and the music is great. There are many space combinations inside, there are also outdoor areas, good parties, meals push special steak sets, steak tender, fries are crispy, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries, crispy fries. Caesar chicken salad is also good. The pasta is worse, and the meat sauce is thin."
"很棒的一個地方，下午吃飯聊天喝咖啡，晚上可以喝點小酒。
排餐、漢堡、沙拉、義大利麵，任君挑選。
還有室外的花園小空間，十分舒服。","A great place, eat and drink coffee in the afternoon, you can drink little wine at night.
Ren meals, burgers, salads, and pasta, Ren Jun chose.
There is also a small space for outdoor garden, which is very comfortable."
舒適的環境，好吃的餐點，目前活動咖啡品項一率半價，非常值得三五好友一起吃吃聊聊喔！,"A comfortable environment, delicious meals, and currently a half price of coffee products, it is worth eating and chatting together!"
"IG: zeroeatforlife

2023.07.01 臺北
ROXY36CAFE 樂嬉咖啡餐館

招牌早午餐 $360
板腱牛排、沙拉、薯條、炒蛋、紅茶(+$50)
⭐⭐⭐⭐
牛排非常軟嫩多汁
薯條脆而不油膩
沙拉新鮮，炒蛋熟度剛好
餐點調味簡單，份量適中
無糖紅茶略澀

整體
⭐⭐⭐⭐
餐點等待時間約25分鐘，略久
餐點價位落在200~400元之間
需另收5%服務費，價位屬中上

店內裝潢復古且富含音樂元素
座位多且寬敞，適合邊吃邊聊
晚上八點後會轉變為酒吧
可惜白天無法點調酒品嚐

地址：台北市大安區金山南路二段222號1樓

#臺北美食 #臺北餐酒館
#四⭐美食底加","IG: ZeroeatForlife

2023.07.01 Taipei
RoXy36Cafe Lewa Coffee Restaurant

Signboard brunch $ 360
Board tendon steak, salad, fries, scrambled eggs, black tea (+$ 50)
Bleak
The steak is very soft and juicy
French fries are crispy but not greasy
Salad is fresh, scrambled egg maturity is just right
The meal is simple and the portion is moderate
Slightly astringent sugar -free black tea

overall
Bleak
Meal waiting time is about 25 minutes, slightly longer
The price of meals is between 200 and 400 yuan
It is necessary to charge another 5%service fee, and the price is middle.

The interior of the store is retro and rich in music elements
There are many seats and spacious seats, suitable for eating while eating
After 8 o'clock in the evening, it will be turned into a bar
Unfortunately

Address: 1st Floor, No. 222, Section 2, Jinshan South Road, Da'an District, Taipei City

#Taipei Food #Taipei Restaurant Hotel
#底 食 plus"
"白天 — 溫馨舒適的音樂餐廳，一首接一首的懷舊歌曲，勾起你我青春的回憶。
夜晚 — 一間充滿節奏情感、可以淺酌放鬆、釋放壓抑靈魂的溫馨酒吧。
夜晚一定要來享受ROXY的氛圍啊！

* 星期五、六晚上有DJ，人流較多。
* 店內有很多黑膠唱片，在享用餐點調酒的同時，可以選一片想聽的黑膠給DJ，享受專屬你的經典歌曲。
* 座位區有插座、Wi-Fi。
* 板腱牛排早午餐 Sliced Blade Steak — 餐點ok。
* 不限時數，不收服務費，服務親切。

20221028","During the day -warm and comfortable music restaurant, one -time nostalgic songs, evoke your youthful memories.
At night -a warm bar full of rhythm emotions, relaxing, and release of depression of the soul.
Be sure to enjoy the Roxy atmosphere at night!

* There are DJs on Friday and Saturday, and there are many people.
* There are many vinyl records in the store. While enjoying meals, you can choose a piece of vinyl to be listened to DJ and enjoy your classic songs.
* The seat area has sockets and Wi-Fi.
* Board tendon steak breakfast lunch sliced ​​Blade Steak -meals ok.
* Unlimited time, no service fee, and kind service.

20221028"
