Original,EN
"在北海岸吃完午餐，吃下午茶及甜點的好地方。
通常點個手沖咖啡及一份甜點，假日有低消NT$300元，限時90分鐘，沒有其他人候位的話，可以繼續坐，只有被提醒過一次要90分鐘。
手沖咖啡是用保溫瓶裝的，味道水準之上，因為保溫瓶材質的關係，咖啡放久會味道差一點，建議可以稍微喝快一點。
熱鐵鍋德式鬆餅，如果沒吃過，建議一定要點一次，外皮烤得有酥，裏面的皮軟嫩，有兩球冰淇淋、米香及各式水果搭配著吃，滿滿好滋味。
司康除了原味，還可以選一種口味，司康外酥，裏面鬆鬆地，甜味適度，是搭配咖啡的好選擇。
巴斯克乳酪蛋糕，跟一般乳酪起司蛋糕味道差異不多。
這是看海及喝下午茶推薦的好地方。","After lunch on the North Coast, afternoon tea and desserts are good.
Usually, a hand -coffee coffee and a dessert. There are low NT $ 300 of holidays, and 90 minutes in a limited time. If no one else is waiting, you can continue to sit. It only reminds 90 minutes at a time.
Hand -punch coffee is packed in a thermal insulation, and it tastes on the taste level. Because of the material of the thermos bottle, the coffee will taste a little bit. It is recommended to drink a little faster.
If you haven't eaten the hot iron pot, it is recommended to order once. The skin is grilled crispy. The skin inside is soft and tender. There are two balls of ice cream, rice incense and all kinds of fruits.
In addition to the original flavor, Sikang can also choose a flavor. Sikang is crispy, loose inside, and moderate sweetness. It is a good choice with coffee.
Basque cheese cake is not much different from ordinary cheese cheese cake.
This is a good place to look at the sea and drink afternoon tea."
"小卷真的挺嫩也挺好吃，
服務人員非常非常細心介紹每一個菜單上的品項，
有海邊座位跟室內座位，
也有一樓販賣露營用品，
但海帶湯喝起來像白開水。","The small roll is really tender and delicious,
The service staff introduced the items on each menu very carefully,
There are seaside seats and indoor seats,
There are also selling camping products on the first floor,
But the kelp soup is like boiling water."
"餐點蠻好吃
鹹點生菜包鱈魚香絲真的很酷
烏龍麵也還不錯吃
鐵鍋鬆餅也蠻有特色
可惜我們吃的時候冰淇淋已經變成奶昔
手沖咖啡和草本茶都蠻讚的
環境蠻不錯
可惜冷氣不太冷
整體很不錯
讓人會想再來
值得推薦","The meal is pretty delicious
Salted lettuce cod fragrant silk is really cool
Oolong noodles are pretty good
Iron pot muffins are also quite distinctive
It's a pity that when we eat the ice cream, the ice cream has become milky
Hand -coffee and herbal tea are quite praised
The environment is pretty good
It's a pity that air conditioning is not too cold
Overall
Let people want to come again
Worth recommending"
"2024.05.27
來一次就會愛上這裡的 靠北過日子，開車遊走在北海岸，路過這間小店，第一次進來有種挖到寶的感覺！

裡面的老闆或是店員都是非常親切，店裡的佈置也是充滿質感跟溫馨，很舒服的環境。

餐點飲料都讓人驚艷，景觀餐廳居然可以這麼好吃😋，而且又是平常不常見的餐點！

甜點的鐵鍋鬆餅真的是大推必點，超級好吃，冰淇淋也比大牌還要好吃！

烏龍麵也是很好吃，整個搭配都是非常有層次的一份餐點！

咖啡也都是精挑細選蠻好喝的！

有點私心不想寫的太好，不然我去都沒位子了！","2024.05.27
When you come, you will fall in love with the north to live, walk on the North Coast, pass this small shop, and you feel like you dig in for the first time!

The boss or clerk inside are very kind, and the layout in the store is full of texture and warmth, very comfortable environment.

Meal drinks are amazing. The landscape restaurant can be so delicious, and it is a commonly uncommon meal!

The iron pot muffin of the dessert is really a big push, super delicious, ice cream is better than big names!

The oolong noodles are also very delicious. The whole match is a very layered meal!

Coffee is also very delicious!

A little selfish, I don't want to write too well, otherwise I have no seat!"
"推！本來以為海邊景觀餐廳都很普通，但這間完全實至名歸的好吃！
有小卷的餐點一定要點，超級新鮮好吃😍
鐵鍋鬆餅也很特別，跟朋友們在中角灣玩完水來吃這些美食真是太幸福了🤩
店內裝潢氛圍非常chill，還有提供很多雜誌書本讓你悠哉度過。","push!Originally, the landscape restaurants at the beach were ordinary, but this is completely delicious!
There must be a small roll of meals, super fresh and delicious 😍
The iron pot muffins are also very special, it is too happy to eat these foods after playing with friends at Midoka Bay.
The interior decoration atmosphere is very Chill, and there are many magazine books that allow you to spend it leisurely."
"假日低消300
餐點份量雖不多 但調味都很不錯

抹茶巴斯克很好吃！！鮮奶油雖然不多 但很香甜滑順 推👍

店內販售許多露營用品
也有很多雜誌可以看

記得到後面賞海 景觀讚","Holidays low 300
Although there are not many meals, the seasoning is very good

Matchabask is delicious!IntersectionAlthough there are not many fresh cream, it is very sweet and smooth and smooth.

Many camping products are sold in the store
There are also many magazines to watch

Remember to enjoy the landscape praise later"
"店員們都很親切
時間抓得對剛好有坐位
沒有久候很幸運
料理也很美味
飲料口味很特別
鳳梨系列的飲品很好喝
熱飲是用保溫瓶裝
喝到最後一口都是熱的呢！
雖然有低消假日每人300元+
服務費8%
但店裡的氣氛+用心的料理+整潔的環境+親切的服務…
我覺得很可以❤️
下次有機會還想再去靠北放空","The clerk is very kind
Time to grasp is just right
I am lucky for a long time
Cooking is also delicious
The taste of the drink is very special
Drinks of pineapple series are delicious
The hot drink is to use the insulation bottle
It's hot until the last bite!
Although there is a low holiday 300 yuan per person+
8% service fee
But the atmosphere of the store+careful dish+neat environment+kind service ...
I think it is very good ❤️
Next time I have a chance to go north to leave the empty north"
"餐點和飲品都很不錯👍🏻
價格上比較高一點
不然超級不錯的
蠻喜歡、舒服放鬆的地方
旁邊還有人在衝浪🏄","The meals and drinks are very good
The price is higher
Otherwise it is super good
I like, comfortable and relaxed place
There are still people next to surfing 有"
"✔️店內整體氛圍良好，一樓選品店販售outdoor、文青小物，二樓為用餐區，另提供雜誌書籍閱讀
✔️菜單講解親切詳細，有溫度的服務
✔️餐點用料實在，主餐吃完很飽、巴斯克很驚艷

會想二訪的店✨","氛️ The overall atmosphere in the store is good. The selected store on the first floor sells Outdoor and Wenqing small objects. The second floor is a dining area.
切 ️ The menu explanation is intimate and detailed, with temperature services
实 ️ The meal is really full of ingredients, the main meal is full, and Basque is amazing

The shop that I want to visit in the second visit 的"
"很美的咖啡館，露營風格很適合北海岸的風光，甜點美味，咖啡和氣泡飲都好好喝。
沒有附設停車場，可以往前約100公尺停到路邊停車格，走路不遠。","The beautiful cafe, the camping style is very suitable for the scenery of the north coast, the desserts are delicious, and the coffee and bubble drinks are delicious.
Without a parking lot, you can stop at the roadside about 100 meters to the roadside."
