Original,EN,Positive,Negative,Neutral,Compound
"整體服務很棒但有一位店員一直酸言酸語
拿著小的紅酒杯的那位 我們唱完歌會不耐煩的臉說：你們幹嘛不降兩個key?

然後喝到五點半快結束，老闆熱情給了三瓶百威，我們玩骰骰子想把這三瓶喝完，他也飄過來說：沒酒你們也玩的下去？

我們六位，其中三位都點超過低消再多一杯一手酒，真的不算多，但有必要這樣說話嗎？期間你也到了我們兩次酒到你的小酒杯，這樣的體驗毀了你們所有人的努力，有這位員工應該是不會再去了。","The overall service is great, but a clerk has been sour
The face with a small red wine glass, who we sang, said impatiently, said, ""Why don't you lower two Key?""

Then it ended at 5:30. The boss enthusiastically gave three bottles of Baili. We played the three bottles to finish drinking the dice. He also drifted over and said: Do you play without wine?

We six, three of them have more than one more glass of wine, which is really not too much, but is it necessary to speak like this?During this time, you also have to drink twice to your small wine glass. This experience ruins the efforts of all of you. Some employees should not go again.",0.142,0.053,0.805,0.9076
"超爛，甚至連一星都不想給
氛圍差就算了，點的歌都不來！！
坐了三個小時，都是插歌插歌
這種地方真的不來也罷","Super rotten, even a star doesn’t want to give it
Even if the atmosphere is bad, the songs are not coming!Intersection
After sitting for three hours, it is a song and a song
This kind of place is really not coming",0.105,0.144,0.751,-0.4389
"有低消沒有事前說明，本來想多喝幾家結果只能卡在這。

氣氛不錯，調酒待加強，隔天整個頭痛爛。","There is no time to explain beforehand. I originally wanted to drink a few more results. I could only get stuck here.

The atmosphere is good, the bartender is to be strengthened, and the whole headache the next day is rotten.",0.116,0.152,0.732,-0.2023
來了不知道幾次，每一次都能感受到店裡服務人員甚至是其他客人的熱情，就算自己一個人來或是完全不會說中文也完全沒問題！,"I do n’t know how many times I have come. Every time I can feel the enthusiasm of the service staff and even other guests in the store. Even if you come alone or do n’t speak Chinese at all, it ’s okay!",0.108,0.042,0.849,0.4753
氛圍很好，老闆人也很好，每次辦活動都很開心,"The atmosphere is very good, the boss is also very good, and every activity is very happy",0.426,0.0,0.574,0.8854
"老闆親切，公關也很Nice 唱歌也棒
沒有像其他人講的態度不好，很適合再
來喝酒。","The boss is kind, and the public relations are also very nice to sing.
There is not a bad attitude like everyone else, it is very suitable
Come and drink.",0.313,0.0,0.687,0.8966
很開心參加朋友的生日活動，店家都很熱情的招待，喝的很過癮👍🏾 …,I am very happy to participate in my friends’s birthday activities. The stores are very enthusiastic about hospitality and are very enjoyable ...,0.348,0.0,0.652,0.8929
環境舒適，店員親切，麥克風等音響設備優質，很好唱！,"The environment is comfortable, the clerk is kind, the microphone and other audio equipment are high -quality, so it is easy to sing!",0.337,0.0,0.663,0.8794
有FB or  IG嗎？,Is there FB or IG?,0.0,0.0,1.0,0.0
公關的服務都很熱情， 卡拉OK的設備也還不錯。,"Public relations services are very enthusiastic, and Karaoke's devices are also good.",0.39,0.0,0.61,0.7501
下班&假日 約朋友唱唱歌大聊特聊好地方,Out off work & Holidays Singing Singing Singing and Talking about a good place to talk about a good place,0.331,0.0,0.669,0.8126
老闆很帥人又很好裡面還有很帥的公關,The boss is very handsome and very good and there are very handsome public relations,0.459,0.0,0.541,0.8801
環境舒服 老闆人很好～氣氛很好,"The environment is comfortable, the boss is very good ~ the atmosphere is good",0.461,0.0,0.539,0.8553
"服務人員服務很好，親切
老闆很帥唷","The service staff service is very good and kind
The boss is very handsome",0.485,0.0,0.515,0.8847
氣氛好，讚,"The atmosphere is good, praise",0.684,0.0,0.316,0.7579
音響好，唱的很爽！,The audio is good and singing very well!,0.482,0.0,0.518,0.6793
"音響設備🌟🌟🌟🌟🌟
氣氛🌟🌟🌟🌟🌟
員工、老闆🌟🌟🌟🌟🌟 …","Sound equipment 🌟🌟🌟🌟🌟
Atmosphere
Employees, boss 老 ...",0.0,0.0,1.0,0.0
令人感到舒適安全的酒吧~,A comfortable and safe bar ~,0.608,0.0,0.392,0.7351
❤️,❤️,0.0,0.0,1.0,0.0
讚讚der 😄 …,Praise Der 😄 ...,0.645,0.0,0.355,0.8442
讚讚 喜歡,Praise like it,0.859,0.0,0.141,0.7269
"是卡拉OK風格的，底下的工作人員很可愛哈哈。
我一個人去的，不過工作人員比較內向，其他桌的人也跟我說話，所以玩得很開心。","It is karaoke style, and the staff below is cute. Haha.
I went alone, but the staff was more introverted, and the people at other tables talked to me, so I had a good time.",0.195,0.037,0.768,0.7469
僅限當地人。調酒師沒有興趣與人互動，除了在離開時出人意料地收取「最低消費」費用。沒有菜單和收費需要在進入時明確告知顧客。,"Only locals.The bartender is not interested in interacting with others, except for unexpected ""minimum consumption"" costs when leaving.No menu and charges need to be clearly informed of customers when entering.",0.079,0.128,0.793,-0.1675
好玩的酒吧每次都玩到不要不要,"Playing a fun bar every time, don’t want to",0.516,0.0,0.484,0.6597
驚人的,Amazing,1.0,0.0,0.0,0.5859
