Original,EN,Positive,Negative,Neutral,Compound
信義店介紹，很熱鬧的日式水煙酒吧，老闆闆闆娘的調酒一級棒得絲，來林森北一定要來！超推,"According to Xinyi Store, the lively Japanese -style water cigarette bar, the bartender of the boss Ban Niang's bartender is very silk, and it must come to Linsenbei!Overshoot",0.088,0.119,0.793,-0.2481
沒有點吃的 但水菸跟唱歌都很讚整體氣氛很好 大推🥰🥰也不會很貴兩個人來也可以 就算一個人低消也很佛！,"There is no ordering, but the water cigarettes and singing are very exciting and the atmosphere is very good.",0.339,0.06,0.601,0.8566
喜歡這裡簡簡單單，店員的服務很好也很專業親切，喝酒配水煙再來點小點，跟朋友聊聊天，享受啊～,"I like it very simple here, the clerk's service is very good, very professional, drink with water smoke and then a little bit, chat with friends, enjoy it ~",0.324,0.0,0.676,0.8999
"這裡真的超讚，可以唱歌又可以跟店員玩~整個氣氛真的嗨到爆炸😍
暢飲2小時有非常多種酒可以選，鹹酥雞也很好吃！！❤️","It's really amazing here, you can sing and play with the clerk ~ The whole atmosphere is really hi to the explosion 😍
There are many kinds of wine to choose for 2 hours, and salty crispy chicken is also delicious!Intersection❤️",0.185,0.0,0.815,0.8685
"太有趣，太新奇，太好玩，太好笑

推薦水煙當中的愛情，第一次嘗試，總是有無限的幻想，大家一起來打打鬧鬧，很好笑。
日式的KTV充滿神妙與新奇，人生當中一定要來嘗試一次

我決定命名為

Jojo奇幻冒險之愛情初體驗","It's so interesting, too novel, so fun, so funny

Recommended love in water smoke, the first attempt, always has unlimited fantasies. Everyone came together to make trouble, very funny.
Japanese -style KTV is full of magic and novelty, you must try it in your life

I decided to name it

Jojo Fantasy Adventure Love First Experience",0.382,0.034,0.584,0.9807
那邊的shisha位置十分狹窄，空調也不夠冷，只有ktv，設備十分舊。煙壼煙經常掉下。總括而言這是一個不好的體驗,"The location of the Shisha over there is very narrow, and the air conditioner is not cold enough. Only KTV is very old.Smoke smoke often falls.In summary, this is a bad experience",0.0,0.101,0.899,-0.5423
來過兩三次，很喜歡這邊的水煙口味很多種，還有送特調shot ~點了菜單沒有的調酒也很好喝完全不雷，酒味不重但喝酒很強很喜歡🥳🥳 …,"I have been here two or three times, I like the taste of the water cigarettes here, and I also send a special adjustment Shot ~ After ordering the menu, the tuning is also very delicious.",0.218,0.0,0.782,0.8479
下班適合小酌放鬆的好地方，調酒可以客製化還能唱唱歌，每次來都很開心🥳店員校Johnny Ronnie 服務很好很周全，喜歡～ …,"It is suitable for a good place to relax from get off work. Bart -up can be customized and can sing. Every time I come, I am very happy. 🥳 Johnny Ronnie service is very good and comprehensive, I like it ~ ...",0.358,0.0,0.642,0.9619
"和女朋友原本是在圓山酒吧喝酒突然想抽水煙，結果搜尋google map水煙館就推薦了這間，真的完全不後悔！
Xiao 和靖的服務超好，很好聊天服務也超棒，一路從10點聊到打烊，大推晚上想來喝酒聊天的朋友！人超好 很好聊 以後還會來這間","I had a girlfriend who suddenly wanted to smoke the smoke in the Yuanshan Bar. As a result, I recommended this while searching for the Google Map Water Tobacco Pavilion. I really do n’t regret it at all!
The services of Xiao and Jing are super good, and the service is very good. It is also great. From 10 o'clock to snooze, I push friends who want to drink and chat at night!People are so good and good, I will come here and I will come here",0.258,0.028,0.714,0.9742
"放長假結束回台北的時候
老婆說想嘗試看看日式酒吧
剛好看到這家有水煙
覺得蠻新鮮的就來嘗試看看
店員很親切的跟我們介紹水煙的抽法
蠻好玩的一次體驗
調酒和水煙都蠻不錯的
重點是卡拉ok的日文歌很豐富
老婆唱得很開心
店裡的氛圍也感覺像是跟陌生人一起唱歌一起嗨的感覺
蠻不錯的小酌唱歌地點
推薦給大家來試試","When the long holiday ended back to Taipei
My wife said I want to try to see a Japanese -style bar
I just saw this water smoke
I feel pretty fresh and try to see it
The clerk introduced us to the pumping method of water smoke
A fun experience
Blooming and water cigarettes are pretty good
The point is that Karaoke's Japanese song is rich
Wife sang very well
The atmosphere in the store also feels like singing with strangers.
Pretty good drinking location
Recommend for everyone to try",0.319,0.0,0.681,0.9861
不得不說這家店氣氛好，酒也特別好喝，有還能能唱歌真的特別的屌，而且這裡的水煙真的是屌打台中的任何一家店不愧是我大天龍國，這家店只有能說超級棒以外真的沒有了超級推薦大家來。,"I have to say that the atmosphere of this store is good, the wine is particularly delicious, and can still sing really specially, and the water smoke here is really a shop in Taichung. It can only be said that there is really no super recommended super recommended everyone to come.",0.22,0.084,0.697,0.8227
"水菸館 cozy lazy friendly
我認為是滿適合2-10人都可以來的地方。
水菸味道以及酒都很不錯呢
店外抽菸、店內水菸，讚","COzy Lazy Friendly Water Tobacco Pavilion
I think it is a place where 2-10 people can come.
Water smoke taste and wine are very good
Smoking outside the store, water cigarette in the store, praise",0.23,0.057,0.713,0.8173
超棒的酒吧 店長夜月調的酒超好喝 超開心的體驗,The great bar shopkeeper Yeyue's wine is super delicious and happy experience,0.658,0.0,0.342,0.9468
店員夜月服務超好，大家玩得很開心,"The clerk's Yeyue service is super good, everyone has a good time, everyone is very happy",0.533,0.0,0.467,0.9286
老闆是年輕的日本人，非常友善熱情。起價200，唱歌的話低消三百，歌很新！,"The boss is a young Japanese and is very friendly and enthusiastic.The starting price is 200, the words of singing are 300, and the song is very new!",0.123,0.0,0.877,0.5838
來第二次了，環境放鬆，東西好吃，水淹煙點了特調的熱帶天堂好抽不膩，暢飲cp值高，店員幽默好聊，喜歡強尼跟羅尼＾ ＾,"It ’s been the second time, the environment is relaxed, the things are delicious, the water flooding and smoking a special tropical paradise is not greasy, drinking the CP value is high, the clerk is humorous, I like Johnny and Ronnie ＾ ＾ ＾ ＾",0.359,0.0,0.641,0.9652
"第一次來覺得是很讓人放鬆喜歡的環境
店員很有耐心講解 服務態度也很好很用心
環境有氣氛水煙調得很順口加碳也很勤 沒有一次需要我們主動提真的很棒 不會因為客人多就被遺忘
酒也是沒在客氣地要喝醉完全可以
還可以認識新朋友！然後大唱歌🎤唱很難聽也沒有關係
今天姊妹聚會真的玩得很開心 以後要再來玩","The first time I think it is very relaxed
The clerk has a patient explanation of the service attitude and very good attentive
The atmosphere of the environment is very smooth and carbon, and it is very diligent that we need to take the initiative to mention it.
It's okay to get drunk politely
You can also know new friends!Then it doesn't matter if it is difficult to sing and sing, it doesn't matter
Today, my sister party is really happy to play again after playing again",0.194,0.068,0.737,0.9323
老闆店員人都超好～～有暢飲可以選，酒類也蠻便宜的，總之就是cp 值高，很喜歡～～～,"The boss and shop staff are super good ~~ There are smooth drinking to choose from, and the alcohol is quite cheap. In short, the CP value is high, I like it very much ~~~",0.274,0.0,0.726,0.8934
不能只有我體驗過！人生至少要來一次~~可以唱KTV，還有人進來賣燒肉粽XD,"Can't just experience it!You have to come at least once in life ~~ You can sing KTV, and some people come in to sell roasted pork xd",0.136,0.0,0.864,0.6239
都不錯 就是消費沒滿低消890坐超過三小時 店員會當著其他人的面把你趕出去 完全不顧你的面子的,"It's not bad, but the consumption is not full. 890. For more than three hours, the clerk will drive you out in front of other people.",0.071,0.0,0.929,0.2323
認識Ronnie 才來的，是一間讓人放鬆的店，水煙口味眾多，調酒也好喝，其他店員也很親切歡迎大家來找他們玩,"I only came to know Ronnie. It was a relaxed shop. There were many smoke flavors, and bartending was delicious. Other shopists were very kindly welcome to come to them to play",0.373,0.0,0.627,0.9439
"第一次來試水煙店員靖跟Ronnie 服務很好
也很熱心講解可以再訪","The first time I came to test Shui Yan store clerk Jing and Ronnie very good service
I also enthusiastically explain it to visit again",0.228,0.0,0.772,0.7778
"無論是一個人來，或是和朋友一起，都能享受的一間吧
店員親切友善，每一位都很可愛，調酒不錯喝
調酒兩小時放題可以喝到飽，同時也有無酒精，也可以帶不喝酒的朋友來唱唱歌聊聊天！
很棒的是還有日K能夠唱歌，很享受這種輕鬆悠閒的氣氛，會常常光顧👍 …","Whether it is a person, or with a friend, you can enjoy it.
The clerk is kind and friendly, each one is very cute, and the bartender is good to drink
For two hours of bartending, you can drink the questions to be full. At the same time, you can also sing and chat with friends who do n’t drink!
The great thing is that there is also a Japanese K to sing, enjoying this relaxed and leisurely atmosphere, and will often patronize ...",0.314,0.0,0.686,0.9871
氣氛超讚！老闆人超好👍🏻 …,The atmosphere is superb!The boss is super good ...,0.503,0.0,0.497,0.7959
"水煙很順 玫瑰味道好香ㄚ
柯夢波丹也讚讚噠","Water smoke is so smooth that the rose tastes so fragrant
Ke Meng Bodan also praised",0.176,0.0,0.824,0.4939
"水煙超順超好抽，餐點好吃，氣氛讓人超放鬆，還有卡拉OK超嗨！下班聚會好所在讚讚👍

感謝靖的熱情招待，意外獲得專業水煙知識，

這次沒喝酒，下次再來點個無限暢飲🤩","The water smoke is super smooth, the meal is delicious, the atmosphere is super loose, and the karaoke super hi!Praise where the party is good at get off work 下

Thanks to Jing's enthusiastic hospitality, and accidentally obtained professional water smoke knowledge,

I don’t drink this time, let's order an infinite drink next time 🤩",0.355,0.061,0.584,0.9741
小棠認真介紹酒種，服務態度覺得很優！,"Xiaotang carefully introduced wine species, and the service attitude feels good!",0.343,0.0,0.657,0.5707
"店內環境氣氛很放鬆、可以唱歌
價格公道合理
靖的服務超好、調的水煙很好順很好抽
有水煙相關的問題都可以問他
下班想要放鬆的可以來！","The environment atmosphere in the store is very relaxed, and you can sing
Fair price and reasonable
Jing's service is super good, and the adjustable water smoke is very smooth and easy to smoke
You can ask him with questions related to water smoke
If you want to relax from work!",0.315,0.0,0.685,0.9598
"第一次來，氛圍非常棒，店員校跟靖服務超好，時不時都會注意我們的水煙是否正常
帶氣氛也一級棒
來自各地的客人都能一起歡樂
在這裡都能體驗到台灣最道地的溫暖
如果妳膩了夜店、KTV

在這裡可以有全新的體驗","For the first time, the atmosphere is great. The clerk school and Jing Jing are very good. From time to time, we will pay attention to whether our water smoke is normal.
The atmosphere is also a great level
Guests from all over the world can be happy together
You can experience the most authentic warmth in Taiwan here
If you are tired of nightclubs, KTV

You can have a new experience here",0.207,0.048,0.744,0.9439
很常跑水煙吧，但第一次來這種還能唱卡拉ok 的氣氛環境很喜歡，蠻放鬆的，水煙請店員特調甜跟涼的很好抽很順，沒踩雷😂😂被推薦了新到貨的菸草mojito 蠻涼的有一點果香味很喜歡🥰會常來找Ronnie 跟校玩～ …,"I often run water cigarettes, but the first time I came to this kind of atmosphere that can still sing karaoke, I like it very much. It is quite relaxed. Water smoke asked the clerk to be sweet and cold. The newly arrived tobacco Mojito is very cool. I like a little fruity aroma. I like it. I often come to Ronnie and play with school ~",0.297,0.0,0.703,0.9785
氣氛很棒～ 這次為了水煙來，這次的體驗打破以往，水煙的口味是特別的，在別的水煙館沒有體驗過檀香味，感謝店員「靖」幫我客制的水煙，也會再三確認味道是否合胃口，加上詳細解說讓我對水煙有更深的了解，一個人來也非常合適。,"The atmosphere is great ~ This time, for the sake of the water smoke, the experience of this experience broke the taste in the past. The taste of the water smoke is special. I have not experienced the sandalwood in other water -tobacco halls. Thanks to the clerk ""Jing"" for helping me with a customized water cigarette. Confirm whether the taste is in line with appetite, plus detailed explanation gives me a deeper understanding of the water smoke, and it is also very suitable for a person.",0.123,0.029,0.848,0.8442
"第一次來水煙店慶生整個超嗨的，還可以唱歌，但因為是日本機器所有中文歌比較少🥲
不過店員都很熱情，還有招待shot ，也幫我們唱生日快樂歌，別桌的日本學生也亂入😂😂很特別的經驗，暢飲跟水煙也在水準之上，一定會再來 …","The first time I came to the water -to -smoke shop to celebrate the whole, I can sing, but because it is a Japanese machine, all Chinese songs are less 🥲
However, the clerk is very enthusiastic, and there are also entertaining SHOT. It also helps us sing a happy birthday song. Japanese students at other tables are also very special experience. Drinking and water -smoking is also above the level.",0.265,0.0,0.735,0.9761
"店員態度不錯但是有個不太好的經驗是⋯
一開始進店家沒有說限時也沒有說如果有客人就會請我們離開
結果我們一整桌五人也是點了3.4000了⋯
就在喝到晚上9:30時跟我們說他們有客人訂了10點，所以要我們結帳提醒我們一下時間。我們只覺得無言傻眼，因為我們可能稍微進入狀況想要繼續喝結果就因為店家自己接客了就要我們離開⋯⋯不太好的感受。","The clerk's attitude is good, but a bad experience is ...
At the beginning, the store did not say that it was limited or did not say that if there were guests, I would ask us to leave
As a result, the whole table of five people ordered 3.4000 ...
Just at 9:30 pm, I told us that they had 10 o'clock, so we asked us to check out to remind us of the time.We just feel speechless, because we may enter the situation slightly to continue drinking, because the shopkeeper takes the guests itself, we want us to leave. It doesn't feel good.",0.03,0.113,0.857,-0.8559
"適合下班小酌放鬆的地方 調酒也能依個人喜好做調整，店員「靖」調配水煙很棒
水煙口味種類豐富，來兩次了都很滿意！","It is suitable for adjusting the place where you can relax from get off work. You can also adjust it according to personal preference.
Water smoke has a rich flavor, and I am very satisfied with it twice!",0.22,0.0,0.78,0.8716
"第一次認識的朋友Mia帶我來，很好玩！
水煙第一次抽，滿奇妙的
靖和笑超好相處！祝我生日快樂！","My first friend Mia brought me me, it was fun!
The first time the water smoke was smoked, it was wonderful
Jing He laughs and gets along well!Happy birthday to me!",0.336,0.052,0.612,0.9198
值得讓我們建立顧客關係的一家酒店！這裡老闆和調酒師們很細心和大方。如果沒去過酒吧的朋友們也可以來嘗試嘗試一下這裡的open和開心的氣氛！特別是愛唱歌的朋友們，一定要來玩玩！,"It is worth a hotel that allows us to build a customer relationship!The bosses and bartender here are very careful and generous.If you have n’t been to the bar, you can try to try the Open and happy atmosphere here!Especially friends who love singing must come to play!",0.301,0.0,0.699,0.9522
