Original,EN,Positive,Negative,Neutral,Compound
"服務上很周到，點餐前先給一杯高湯暖胃，高湯很好喝！吃完的餐盤很快就會被收走，服務員都有在觀察大家的用餐狀況，廁所很大間，也有提供漱口水。
餐點的部分，藍鑽蟹肉餅味增海膽醬，蟹肉與鮭魚卵配合醬料，真的很喜歡！
神秘菜單-碳烤依比利豬與義式醃製泡菜，這道我也喜歡！
剝皮辣椒雞燉飯-台式與義式的結合，竟無違和感！這種洋氣的台式料理，大成功！
值得再訪的餐廳！","The service is very thoughtful. Before ordering, give a cup of broth to warm the stomach, and the broth is delicious!After eating the plate, they will be taken away soon. The waiters are observing everyone's dining status. The toilet is very large, and mouthwash is also provided.
For the meal, the blue diamond crab cake flavor the sea urchin sauce, crab meat and salmon eggs with sauce, really like it!
Mysterious menu-Carbon roasted Ibili pig and Italian pickled kimchi, I like this too!
Peeling pepper chicken stewed rice-the combination of tabletop and Italian, there is no sense of disobedience!This kind of foreign cuisine is great success!
Visiting restaurants!",0.174,0.018,0.809,0.9599
"麥片鮮嫩雞腿塊 - 表皮炸的比較酥脆，小小的刮嘴，但裡面的肉非常嫩非常多汁。
摩洛哥手打羊肉球 - 羊肉丸非常的紮實，羊肉味很濃烈，肉感十足，喜歡吃肉的人不要錯過。搭配番茄基底的醬汁和烤餅很不錯。
藍鑽蟹肉餅佐味增海膽醬 - 這道大推，蟹肉的味道很充足，搭配鮭魚卵的鮮味真的一絕。吃起來微微的帶著蟹肉的纖維感，而且非常軟嫩。
脆煎紅條石斑佐海膽風味麵 - 石斑魚很嫩很好吃。底下的麵也很棒，麵條有嚼勁，醬汁也是濃濃的海膽味，也不會太膩。
威靈頓半熟鮪魚排佐檸檬曙光醬 - 第一次吃威靈頓風格的料理。個人感覺很不錯，鮪魚很新鮮，也處理的很嫩，搭配外面的微甜酥皮吃起來很特別。
提拉米蘇 - 很不錯，味道很剛好，不會太甜，加了一點咖啡凍增加口感。
酒的部分個人沒有研究，完全喝不懂哈哈。
整體來說是一家很棒的餐酒館，餐點精緻好吃，裝潢氛圍也很棒，空間寬敞舒適，服務的態度也很棒。謝謝店家招待一杯調酒！","Macular tender chicken legs -the skin is more crispy and small scrape, but the meat inside is very tender and juicy.
Morocco's hand -playing mutton ball -lamb balls are very solid, lamb taste is strong and full of meat. Don't miss people who like meat.The sauce and barbecue with tomato base are very good.
Blue diamond crab meat cake Saidaipinaa -this big push, the crab meat taste is sufficient, with the umami flavor of salmon eggs.It tastes slightly with the fiber of crab meat, and is very soft.
Crispy red stripe grouper with a biliary flavor -grouper is very tender and delicious.The noodles below are also great, the noodles are chewy, and the sauce is also strong in sea urchin, and it will not be too greasy.
Wellington's half -cooked catfish row lemon dawn sauce -the first time I eat Wellington style dishes.Personally feel very good, the catfish is fresh, and it is also very tender. It tastes special with the slightly sweet plasma outside.
Tiramisu -very good, the taste is just right, it will not be too sweet, add a little coffee frozen to increase the taste.
Part of the wine did not study, and I couldn't understand it at all haha.
On the whole, it is a great dining tavern. The meal is delicate and delicious, the decoration atmosphere is also great, the space is spacious and comfortable, and the attitude of service is also great.Thank you for entertaining a glass of bartending!",0.282,0.01,0.708,0.9981
"吧台服務0分。其餘的都很有水準。

入門應對的經理，在入座時的說明及離去的問候得宜。

餐點部分，伊比利豬的柔嫩程度，令人驚艷，尚未入口時的炭香、加上鳳梨醬汁的點綴，非常好。
（蟹肉莎莎太厚實了～輕盈些比較好咬、油膩感也比較不會吃進皮裡太多）

飲料部分，signature 特調的nuts banana口味很好，所以後來又點了Gin tonic也是中規中距，再點mojito當作最後爽口的結尾。
沒想到mojito整杯像是喝酒精，我非常欣賞你們送來的杯子冷凍過，維持飲料的低溫。但是喝進去時酒精濃厚到發苦，沒有檸檬沒有甜甚至連薄荷的氣息都幾乎沒有。
我本來懷疑上面琥珀色的topping是深色蘭姆酒（如附圖1）。想跟服務人員確認，她雖然無法立即回應我，還是很積極的用headset去溝通，後來來了一個bartender,我想問他上面加什麼，他大哥超級不禮貌不客氣的說，我用什麼什麼rum取代氣泡水。
但其實當下慶祝我生日，實在不想破壞心情。
無論你對你的特調有什麼想法，但是難喝死了。你可以回應是不是需要調整飲料口味？或是甚至你對自己調出的飲料沒有那麼一絲一毫好奇是否有問題想taste看看？

總之這家餐廳，我會再訪，餐點值得再吃，外場服務其實也算友善及積極。但是飲料建議點可樂,或是以後直接開瓶wine.不用讓對自己recipe很有自信的bartender覺得好像客人在找碴。","The bar service is 0 points.The rest are very standard.

The entry -level manager's explanation and greetings at the time of attendance are appropriate.

In the meal part, the tenderness of the Iberbille pig is amazing. It is very good.
(Crab Shasha is too thick ~ light is better to bite, and the greasy feeling can not eat too much in the skin)

In the drink section, the Nuts Banana's special Nuts Banana has a good taste, so later I ordered Gin Tonic to be a satisfactory mid -range, and then click Mojito as the end of the refreshing end.
I did not expect that Mojito's whole cup seemed to drink alcohol. I appreciated the cups you sent very frozen and maintained the low temperature of the drink.But when drinking it, the alcohol is so hard that there is no lemon without sweetness or even the breath of mint.
I originally suspected that the amber Topping above was dark Rim (as shown in Figure 1).I want to confirm with the service staff that although she cannot respond to me immediately, she still uses HeadSet to communicate with him. Later, a Bartender came. I want to ask him what to add above. Rum replaces bubble water.
But in fact, celebrating my birthday nowadays, I really don't want to destroy my mood.
No matter what you think of your special adjustment, it is difficult to drink.Can you respond? Do you need to adjust the taste of beverage?Or is it that you are not so curious about the drinks you call out, do you think about it?

In short, I will visit this restaurant. The meal is worth eating again. Outside service is actually friendly and positive.But drinking cola, or opening the bottle directly in the future. Don't let Bartender, who is very confident in your recipe, feel like a guest is looking for a puppet.",0.137,0.058,0.805,0.9812
"歐陸和地中海菜系，燉煮海鮮與肉類，佐以清新的香料風格和橄欖油，風味很不錯，但是控制出餐的節奏及告知客人準備餐點等待時間的服務不行！
前面幾樣麵包、前菜、調酒、薯條出得很快，但主菜卻隔了約40分鐘，跟櫃檯的女性服務人員反應（看起來應該是主管級），她給的答案是說：她們會觀察客人用餐的速度來出餐。若是這樣，那你前幾樣出那麼快是怎樣？第一道也還沒吃完，你就把第二、三、四道通通端上桌了！然後等主餐又等了那麼久，用餐節奏都被你們打亂了，看看其他桌的客人，也都是在等待餐點等的臉都很臭了…真不知你們是如何在控制、觀察每桌客人的用餐速度…如果沒有跟你們催餐，是不是要等到一個小時可能都還沒看到餐點上桌。
結帳時，跟另外一個男性服務員（看起來也是比較資深的）反應，又說了另一種說辭，說今天的單爆了，而且缺人，所以餐點出得慢，那你們讓客人等的這段時間也都沒有向客人解釋啊！真的吃到火都上來了！

炭烤海鮮沙拉佐檸檬白酒油醋$480:有透抽、白蝦、白鯷魚、煙燻起司、綜合生菜，白蝦應該是有炙燒過，真的非常香，白鯷魚有點鹹，搭配沙拉的醬汁很清爽，整體味道很不錯。

佛卡夏$80:麵包也不錯，搭配的沾醬酸甜酸甜的，也可以跟店員要奶油來配著吃。

酥炸蟹肉莎莎$320: 帝王蟹味棒、自製莎莎醬蟹肉塔塔，味道也不錯，只是若用真正的蟹肉會更好！

Singapore Sling新加坡司令$400 ：南洋島嶼風的經典調酒，好喝！

炸海鹽胡椒薯條$230:這個真的很普通，建議不要點～

威靈頓半熟鮪魚排佐檸檬曙光醬$1180: 鮪魚、酥皮、自製蘑菇泥、番茄檸檬奶油醬，鮪魚處理的不錯，不會有鮪魚的魚腥味…

📍每人低消$800，私人包箱低消$1,500，酌收10%服務費。","The European and Mediterranean sea vegetables, stewed seafood and meat, with fresh spice style and olive oil, the flavor is very good, but the rhythm of controlling meals and informing the guests to prepare for meals for waiting time are not good!
A few of the previous bread, front dishes, bartending, and fries were very fast, but the main dish was separated by about 40 minutes. She responded to the female service staff at the counter (it should be the supervisor level). The answer she gave was: They will observe the speed of guests to go out for meals.If so, how are you so fast before?Before the first way, you have not finished eating it, you will be on the table second, third, and fourth!Then wait for the main meal for so long, the rhythm of the meal has been disrupted by you. Look at the guests at other tables, and the face waiting for meals is very stinky ... I don’t know how you are controlling and observing The meal speed of each table of guests ... If you do n’t have a meal with you, do you have to wait for an hour and you may not see the meal at the table.
When checking out, I reacted with another male waiter (it seemed to be more senior), and said another rhetoric that today's single explosion, and the lack of people, so the meal is slow, then you let the guests wait I did not explain to the guests during this time!I really came up with the fire!

Carbon -grilled seafood salad lemon white wine oil vinegar $ 480: there are soy sauce, white shrimp, white catfish, smoky cheese, comprehensive lettuce, white shrimp should have been burned, really fragrant, white catfish is a bit salty, The salad with salad is refreshing and the overall taste is very good.

Foxia $ 80: The bread is also good. The sticky sauce is sour and sweet, and you can also use cream to eat with the clerk.

Crispy crab meat Salsa $ 320: Emperor crab flavor stick, homemade Sasha sauce crab meat tower, the taste is also good, but it will be better if it uses real crab meat!

Singapore Sling Singapore Commander $ 400: Classic bartending of Nanyang Island style, delicious!

Fried sea salt peppercorns $ 230: This is really ordinary, it is recommended not to order ~

Wellington's half -cooked catfish steak lemon dawn sauce $ 1180: catfish, plasma, homemade mushroom mud, tomato lemon cream sauce, catfish is good, there will be no fish fishy smell of catfish ...

8 Each person has a low consumption of $ 800, and the private box consumes a lower $ 1,500.",0.078,0.043,0.879,0.9599
"適合慶生氣氛很好，也適合朋友聚餐小酌
餐點也很用心，酒單也很有特色
臨時請店員在蛋糕上裝飾生日祝福也非常樂意配合，但希望下次可以協助提醒有每月壽星蛋糕🤣","Suitable for the birthday atmosphere is good, and it is also suitable for friends to dinner
The meal is also very attentive, and the wine list is also very distinctive
Temporary asked the shop clerk to decorate birthday blessings on the cake, but I hope to help remind you to have a monthly Shouxing cake next time.",0.208,0.0,0.792,0.9127
"#生活小食記
#不是優惠才寫評論

與先生來用餐，覺得環境很舒適，音樂有種慵懶放鬆感搭配燈光氛圍，覺得很喜歡🫶🏻

餐點的部分，以下是不專業的紀錄分享
（每個人喜歡的口味本來就不同，沒有對錯）

迎賓小湯品-柴魚香喝起來蠻舒服的

今日例湯-海鮮蕃茄湯
本來以為是很番茄的海鮮湯，結果是很香微濃郁的海鮮蟹膏番茄味，搭配鮮蝦與透抽，覺得很想再來一碗！ 湯品的量覺得稍微少了一點，希望可以在多一點！

前菜-紹興油泡海鮮
本身就很喜歡麵包沾橄欖油的吃法，這道菜的海鮮搭配麵包與紹興油，可以吃到鮮蝦微炭烤香，推！

前菜-藍鑽蟹肉餅佐海膽醬
超愛吃螃蟹的我，吃完這道真的就是快樂🎊
味道調味都很剛好，搭配鮭魚卵，會想下次再來吃一次。（口感很像在茹絲葵吃到的蟹肉糕🥰）

燉飯-剝皮辣椒雞燉飯
吃得出來是用義大利米去烹調的，是屬於米粒口感比較明顯的，如果喜歡吃軟一點的燉飯，建議一定要問看看服務員能不能煮軟一點喲！
微辣的剝皮辣椒搭配煎的酥脆的雞腿，很不一樣的風味！ 建議一定要燉飯搭配上面他們烘烤的起司片，會有不同的口感！

主菜-威靈頓「鮪魚」
之前去吃過米其林的法餐威靈頓牛排，就愛上威靈頓☺️這次來嘗試看看搭配鮪魚！本來內心很希望是牛排，吃到餐點後覺得原來鮪魚也很不錯！！ 外皮酥脆，旁邊的配菜有點炭烤香，推薦！

晚上7點多，客人更多的時候，環境有稍微變得比較熱鬧，但整體的體驗是很舒服又美味的🫶🏻","#生活 记 notes
#Not a discount to write comments

Come to dinner with Mr., I feel that the environment is very comfortable, and the music has a lazy and loose feeling with the light atmosphere. I feel like I like it.

The part of the meal, the following is an unprofessional record sharing
(The taste that everyone likes is different, there is no right or wrong)

Yingbin Xiaotang-Chai Fuxiang is quite comfortable to drink

Today's Example Soup-Seafood Tomato Soup
I thought it was a very tomato seafood soup. As a result, it was very fragrant seafood crab paste tomato flavor. With fresh shrimp and pumping, I felt like I wanted to have another bowl!The amount of soup feels a little less, I hope it can be a little more!

Qiancai-Shaoxing Oil Publly Seafood
I really like the method of eating olive oil with bread. The seafood of this dish is paired with bread and Shaoxing oil.

Previous dish-blue diamond crab cake Zuo sea urchin sauce
I love crab, I am really happy after eating this.
The flavor and seasoning are just right. With salmon eggs, you will want to eat again next time.(The taste is very much like the crab cake eaten in Ruskui 🥰)

Stewed rice-peeling pepper chicken stew rice
It can be cooked with Italian rice. It belongs to the rice grain and is more obvious. If you like to eat a softer stew, it is recommended to ask if the waiter can cook a softer!
The slightly spicy pepper pepper with the crispy chicken leg, very different flavor!It is recommended to stew rice with the cheese fillets they baked above, which will have a different taste!

Main cuisine-Wellington ""catfish""
I have been to eat Michelin's French meal Velidon steak before, and I fell in love with Wellington ☺️ This time I try to see with catfish!I originally hoped that it was steak. After eating, I felt that catfish was also very good!IntersectionThe outer skin is crispy, and the side dishes next to it are a bit charcoal grilled. It is recommended!

At 7 o'clock in the evening, when the guests are more, the environment has become slightly lively, but the overall experience is very comfortable and delicious 🫶🏻",0.149,0.017,0.833,0.9917
"菜品的呈現與菜單一致 視覺效果精緻
非沙發區的座位感覺間距稍近
用餐時偶而會被鄰座的聲音干擾🔊

爐烤季節時蔬🥬
外層略帶焦香 保留了蔬菜的鮮嫩與脆度
奶油跟馬鈴薯泥為菜品增添一些濃郁風味

酥脆馬鈴薯千層佐奶油玉蜀黍醬🥔
創意十足但稍顯油膩 醬汁的味道並不明顯

剝皮辣椒雞燉飯🥘
燉飯口感濕潤綿密 米芯軟硬適中
但調味偏鹹偏鹹 蓋過剝皮辣椒本身的味道

威靈頓半熟鮪魚排佐檸檬曙光醬🐟
鮪魚質地細嫩 搭配酥皮有豐富的口感 值得一試","The presentation of the dishes is exquisitely visual effect with the menu
The seat of the non -sofa area feels slightly closer
Occasionally interfere with the sound of the neighboring seat during meals 🔊 🔊 🔊 🔊 🔊 🔊

Vegetables during the baking season 季
The outer layer has a slightly scorching fragrance that retains the tenderness and crispness of the vegetables
Cream and potato puree add some rich flavor to the dishes

Crispy potato thousands of layers of creamy jade sauce 🥔
Creative but slightly greasy sauce taste is not obvious

Peeling pepper chicken stewed rice 椒
Stewed rice mouth feels moist and dense rice core soft and hard -to -mode
But the flavor of the seasoning is salty and salty, the taste of pepper pepper itself

Wellington Semi -cooked catfish platoon lemon dawn sauce 🐟
The tenderness of the catfish is rich in taste and is rich in taste. It is worth trying",0.116,0.009,0.875,0.9612
"今日幫朋友慶生，剛入座就有開胃暖暖的柴魚湯，還有親切優秀的服務員，點菜清楚的說明和用餐期間適時地收拾桌面，一切都很剛好👍

餐點的部分被海鮮沙拉驚艷，炙烤過的海鮮香氣十足，另外伊比利豬排煎的很軟嫩，搭配上玫瑰鹽風味就很夠了，反倒是旁邊的莓果醬，有個油蔥味不討喜（個人討厭油蔥啦😅)，波隆那義大利麵的部分相較於其他菜餚就中規中矩，但還是很好吃的啦~

酒精不論是特別調酒或是經典調酒都很優秀，也都能依照口味去做調整和建議，飯後還有招待的慶生提拉米蘇，裡面有層咖啡凍超好吃~甜度很剛好，也足夠濕潤，真是很滿足的一餐，也謝謝店長最後送了ByeBye shot，是好喝的龍舌蘭呀~

今晚也剛好有小提琴演奏，表演曲目耳熟能詳，豐富了這個夜晚🥰","Today, helping friends celebrate his birthday. As soon as you take place, you will have appetizing firewood soup, as well as kindergarten waiters, clearly describes the description and timely packing during the meal.

The part of the meal was stunned by seafood salad, and the seafood aroma was full of seafood. In addition, the Iberry pigs were fried and tender, and the flavor of rose salt was enough. Requesting (I hate shallots), the part of Polona's Italian noodles is quite satisfactory compared to other dishes, but it is still delicious ~

Whether alcohol is special or classic bartending, it is excellent, and you can make adjustments and suggestions according to the taste. There are also entertaining celebration Titamisu after meals. Just right, it is also humid enough. It is really a very satisfying meal. Thank you for the manager to give Byebye Shot in the end. It is a delicious agave ~

Tonight also happened to have a violin performance. The performance of the performance is familiar, which enriched this night.",0.21,0.018,0.773,0.9904
"我覺得能夠服務跟食物都很好的餐廳很難得👍本來時間還沒到我就先在店門口等朋友來，結果服務人員走出來讓我先入座看菜單，這點就覺得好貼心好加分🥹🫶
然後餐點真的不用說…本來不吃海鮮的我，吃了酥炸蟹肉莎莎覺得這道很可以！
酥脆千層馬鈴薯也讓我很驚艷，而主菜剝皮辣椒義大利麵、牛排等真的不用多說，都很厲害也很好吃❤️甜點提拉米蘇也很棒，甜度適中入口即化🤤
服務人員對我們也都很親切，雖然上面有寫用餐時間限制，但當天週五晚上我們也沒有被提醒用餐時間到了要結帳～這家餐廳是我會再回訪的店，已加入口袋名單🫶","I think that the restaurant that can be able to serve and eat well is hard to come. Before I arrived, I waited for friends at the door of the store. As a result, the service staff came out and let me take a seat to see the menu. Bleak
Then I really do n’t need to say ... I did n’t eat seafood at all.
The crispy thousand -layer potato also surprised me, and the main cuisine peeled pepper pasta, steak, etc. Needless to say, it is very good and delicious ❤️ dessert Tiramisu is also great, the sweetness of the sweetness is moderate. Bleak
The service staff is also very kind to us. Although there is a time limit for meals on it, we have not been reminded to check out on Friday night on Friday night. This restaurant is a store I will return to.",0.168,0.008,0.823,0.98
今天第一次來這家餐廳用餐，原本訂了六人的位子，後來改成八人，沒想到店家特別貼心，為了不讓我們太擁擠，還主動幫我們安排到包廂。包廂的隔音效果非常好，讓我們能盡情聊天。餐點不僅美味，整體氛圍也很不錯，但最值得稱讚的是他們的服務態度。特別是那位年輕的妹妹服務員，她的表現真的很棒，應該給她加薪才對！🤣,"I came to this restaurant for the first time today. I originally ordered the seat of six people. Later, it was changed to eight. I did not expect that the store was particularly intimate. In order not to let us be too crowded, we also took the initiative to help us arrange to the box.The sound insulation effect of the box is very good, so that we can chat.The meal is not only delicious, but the overall atmosphere is also very good, but the most praise is their service attitude.Especially the younger sister waiter, her performance is really great, she should pay her salary!Bleak",0.166,0.03,0.805,0.9604
