Original,EN,Positive,Negative,Neutral,Compound
調酒好喝！整體走異國風～店內佈置很美！座位寬敞很舒服,Blooming is delicious!The overall foreign style ~ The layout of the store is beautiful!The seat is spacious and comfortable,0.177,0.0,0.823,0.5972
"燈光好 氣氛佳🧡環境舒適 餐點也好吃😋
老闆還招待了酒、吃的，太幸福了吧🥰","Good light atmosphere, good atmosphere Environment comfortable meal is also delicious 😋
The boss also entertained wine and ate, too happy, right?",0.516,0.0,0.484,0.9595
"跟朋友一起聚聚
剛好那天是平日，人很少
但就沒什麼氛圍
餐點神農氏燉飯好吃，炸物普通
酒感比較重","Get together with friends
It happened that day was on weekdays, few people
But there is no atmosphere
Meals of Shennong's stewed rice are delicious, fried is ordinary
The wine feels heavier",0.183,0.072,0.746,0.6486
"餐點好吃，調酒師很有創意
服務人員也很親切老闆超熱情
氣氛很好假日還會有DJ放歌大家都可以玩在一起","The meal is delicious, and the bartender is very creative
The service staff is also very kind and the boss is super enthusiastic
The atmosphere is very good, there will be DJ songs, everyone can play together",0.437,0.0,0.563,0.9728
"台北市最頂酒吧👍🏻👍🏻👍🏻
服務人員每個都怕你不夠喝似的
想喝酒就來釂 就對了","Taipei City's top bar 顶
Every service staff is afraid that you are not drinking enough
If you want to drink",0.14,0.0,0.86,0.2732
第一次在酒吧看英雄聯盟決賽，體驗相當特別,"The first time I watched the League of Legends in the bar, the experience was quite special",0.158,0.0,0.842,0.4576
"巧字輩公公 到此一遊
老闆人超好 很帥
餐點一流 氣氛非常好","Qiaozi generation father -in -law is here to travel
The boss is so handsome and handsome
The first -class atmosphere of meals is very good",0.329,0.0,0.671,0.895
"老闆很可愛，自己下海學調酒！
整體裝潢走歐洲復古路線，炸物還不錯，酒都很有水準，裝飾走浮誇路線！可在回訪！","The boss is very cute, go to sea to alcohol!
The overall decoration takes the European retro route. The fried objects are not bad. The wine is very standard. The decoration is exaggerated!Can be visited!",0.175,0.0,0.825,0.7917
"環境很舒適 餐酒也很愛
店員都很熱情 會被他們的超嗨氣氛感染到😆","The environment is very comfortable meal and wine is also very loved
The clerk is very enthusiastic and will be infected by their super hi atmosphere 😆",0.403,0.073,0.524,0.938
整間店氛圍超好，老闆很熱情會請shot認識大家，這次來喝的是 重生，喜歡甜口奶味的不能錯過😍！,The atmosphere of the entire store is super good. The boss is very enthusiastic about asking everyone to know everyone.,0.377,0.0,0.623,0.8832
"進來就很chill
改天要好好來這邊 喝一杯
餐點好吃 😋 氣氛舒服 音樂舒服","It's chily when you come in
Come and have a drink here for a good day to change the day
The meal is delicious, the atmosphere is comfortable and comfortable, the music is comfortable and comfortable",0.398,0.0,0.602,0.9628
"軟殼蟹好吃 調酒好喝 老闆很帥 適合多人聚餐
單點酒會有一點可惜要配上餐
😎","Soft -shell crab is delicious, bartender, delicious boss is very handsome suitable for multi -person dinner
There is a little bit of wine. Unfortunately, it is necessary to match meals
Bleak",0.27,0.06,0.67,0.8588
第一次去到餐點好吃 酒好喝 又有DJ放歌跳舞的餐酒館，真的超棒 大推大推,"For the first time, I went to the meal some delicious wine and delicious wine. There are dj dancing and dancing restaurants. It is really a great push",0.32,0.0,0.68,0.9149
調酒超好喝，是個舒服的地方，很適合跟姐妹一起來小酌，有機會一定會回訪，推薦給大家,"The bartending is super delicious. It is a comfortable place. It is very suitable for drinking with my sisters. If you have a chance, you will return to visit. I recommend it to everyone",0.347,0.0,0.653,0.9371
"台北市中山區餐廳🍴釂JIÀO Taipei
於開幕當天前往
餐廳的裝潢很漂亮 超適合拍照
帶有歐洲博物館的藝術風格
二樓還有包廂可以唱歌🎤

✅IG: milulube114
✅FB: 貴婦<俞婷>粉絲團","Taipei City Zhongshan District Restaurant 山 jiào Taipei
Go on the opening day
The decoration of the restaurant is very beautiful, super suitable for taking pictures
Artistic style with European Museum
There is also a box on the second floor to sing 🎤

UIg: Milulube114
FB: Lady <Yu Ting> Fan Group",0.182,0.0,0.818,0.8927
"環境氣氛好，咖啡甜點好吃又好喝
超級推薦🤍🤍🤍","The environment atmosphere is good, coffee dessert is delicious and delicious
Super recommendation 🤍🤍🤍",0.587,0.0,0.413,0.9349
"炸雞跟干貝好好吃～
妹子酒好喝😋","Fried chicken and scallops are delicious ~
Girl wine is so delicious 酒",0.434,0.0,0.566,0.857
"特別的文藝復興風格裝潢
東西好吃～酒好喝👍🏻👍🏻","Special Renaissance style decoration
The things are delicious ~ wine is delicious ～",0.502,0.0,0.498,0.8779
"食物很好吃！
調酒種類很多 服務態度很好！","The food is delicious!
There are many types of bartending types. There are many service attitudes!",0.222,0.0,0.778,0.6467
"用餐環境棒
老闆、服務生非常親切
有機會可以跟服務生來杯shut👍","Given Environment Stick
The boss and waiter are very kind
You can have the opportunity to come to the waiter to cup Shut 跟",0.228,0.0,0.772,0.7574
"裝潢很漂亮～～～
員工都很親切nice ！
很舒服可以放鬆也可以嗨起來的地方！","The decoration is very beautiful ~~~
Employees are very kind nice!
Very comfortable and relaxed place!",0.628,0.0,0.372,0.9618
店員服務態度超好～店內食物很好吃❤️湯超讚👍,The service attitude of the clerk is super good ~ The food in the shop is delicious ❤️ Tang Chaozan👍,0.344,0.0,0.656,0.8885
週末好去處，酒好喝，飯飯好吃,"Good place on the weekend, wine is delicious, rice is delicious",0.563,0.0,0.437,0.8834
好吃😋！服務👍！客製化調酒🍹👍👍👍,Delicious!Service 👍!Customized bartending 酒,0.0,0.0,1.0,0.0
"店裡環境非常優雅舒適
唯獨服務上太差
最扯就是點了東西
還要我們去確認才說廚房收了
也沒什麼招待","The store environment is very elegant and comfortable
Only the service is too bad
The most tip is to order
We also need to confirm that the kitchen was collected
There is no hospitality",0.163,0.134,0.703,0.3086
氣氛非常好 非常喜歡 酒好好喝 大推,"The atmosphere is very good, I like wine, drink well, push well",0.559,0.0,0.441,0.8464
超喜歡 氛圍超讚 酒也好好喝❤️,I like the atmosphere and the wine is good and drink well. ❤️,0.405,0.0,0.595,0.7579
酒好喝 氣氛好 服務好 音樂好聽,"Good wine, good atmosphere, good service, good music, good music, good music",0.744,0.0,0.256,0.9468
餐點好吃，服務品質優優優，還有包廂好唱歌👍,"The meal is delicious, the service quality is excellent and excellent, and the box is good to sing 👍",0.467,0.0,0.533,0.9325
東西好吃地方舒服音樂好聽老闆Nice店員熱情,"It's delicious, comfortable music, good music, boss nice clerk enthusiasm",0.757,0.0,0.243,0.9393
很有質感的酒吧很新穎🫶🏻 …,The very textured bar is very novel ...,0.27,0.0,0.73,0.3804
氣氛舒服酒好喝餐也好好吃,The atmosphere is comfortable and the delicious food is delicious,0.605,0.0,0.395,0.8934
酒好喝 餐點好吃❤️老闆很會喝 讚,The wine is delicious delicious ❤️ The boss can drink it very much,0.381,0.0,0.619,0.8126
餐點氣氛可圈可點，店員顏值都很高，老闆會招待shot ，大方幽默好聊天，也很會帶動店內氛圍，一個字 帥！,"The atmosphere of the meal is remarkable. The clerk's face value is very high. The boss will entertain Shot. Geological humor can chat, which will also drive the atmosphere in the store. One is handsome!",0.317,0.0,0.683,0.9168
"老闆很帥，東西也很好吃😋
不曉得吃什麼都會特地來這邊吃東西
特調是我最喜歡的🤍🤍🤍","The boss is very handsome, the things are also delicious 😋
I don’t know if you eat anything, you will come here to eat here
Special tone is my favorite 最",0.308,0.0,0.692,0.9168
酒好喝 音樂夠嗨  老闆超帥,"Good wine is good enough, hi boss is super handsome",0.683,0.0,0.317,0.9169
"偶然經過 巷弄間 別有洞天
進來是文藝復興風的酒吧
還不得不說 酒挺好喝的
從輕輕鬆鬆恬淡的調酒（可隨喜好調整
到厚底醇韻的厚酒
樣樣都有
餐點不一般 魚湯更是一絕
二樓是包廂式的招待所KTV
消費親民 鬧中取靜
朋友聚會 尾牙小酌 慶生狂歡的好去處
推一個","Occasionally, there are no holes in the alley
Come in is the bar of the Renaissance style
I have to say that the wine is delicious
From the ease of bartending (can be adjusted as you like
To the thick wine of the thick bottom
There are all
The meal is not ordinary fish soup is even more absolutely
The second floor is a box -type guest house KTV
Consumption and the people to get rid of the people
Friends meet the good place to celebrate the birthday carnival
Push",0.178,0.019,0.803,0.9474
食物好吃、氣氛輕鬆、調酒師好聊,"The food is delicious, the atmosphere is easy, and the bartender is good",0.487,0.0,0.513,0.8591
