Original,EN,Positive,Negative,Neutral,Compound
"能下午開始喝酒的地方不多，兩次都是下午場到訪，所以低消以及價格都相對合理。

店內日文及中文都可以通，經典調酒基本上都有，咖啡系的調酒也非常好喝。

不過老實說晚上的話，此店不會是我的首選，條通的日式酒吧在價格及氣氛上不輸ansleep","There are not many places to start drinking in the afternoon, and they are visited in the afternoon twice, so the low consumption and the price are relatively reasonable.

The Japanese and Chinese in the store can be connected. The classic bartending is basically available. The coffee system is also very delicious.

But honestly, this shop will not be my first choice. The Japanese -style bar does not lose Ansleep in the price and atmosphere",0.119,0.02,0.861,0.8438
"是家日式酒吧，主要以威士忌為主，也有常見的各種調酒，有日本威士忌專家可以給予推薦，非常用心，整家店店員幾乎都是日本人，服務生會說中文，也可以協助翻譯，所以不用擔心
目前低消是一人800元，大概一人兩杯，酒都很好喝！但最推薦威士忌，真的開啟新世界

然後甜點阿芙利超級好吃！威士忌調酒（青蘋果、蜂蜜、櫻桃可以選擇）+咖啡+冰淇淋原本覺得500元很貴，但超級值得！！！必點

鹹食吃了魟魚鰭乾，搭配美乃滋醬油超驚艷！有嚼勁，香氣十足，好好吃🤤","It is a Japanese -style bar, mainly whiskey, and there are common alcoholic bartending. Some Japanese whiskey experts can give recommend Translate, so don't worry
At present, the low is 800 yuan per person, about two glasses of one person, and the wine is delicious!But the most recommended whiskey, really start the new world

Then the dessert Afley is super delicious!Whiskey (green apples, honey, cherry can choose)+coffee+ice cream, it originally felt that 500 yuan was expensive, but it was super worth it!IntersectionIntersectionMust

I ate salty meal, dried incorbin fins, and it was super stunning with Mineye Soy Sauce!Chewed, full of aroma, delicious",0.244,0.013,0.743,0.983
"點餐前的熱毛巾在這暖暖的天氣真的感受的到溫暖~ 環境舒適且安靜，很適合小酌與聊天~ 可惜幫朋友點的環遊世界忘記提醒要加入生命之水，但喝起來的感覺還是非常棒；我自己是點長島、很順口，喝完的微醺感非常輕鬆。

109 8/29再訪新增
奶油起司餅價格雖然不斐, 但絕對值得搭配調酒（尤其是屬螞蟻愛起司的）讓調酒的層次又有不同的感受

113 9/3再訪新增
調酒師具備良好的熱忱與專業介紹飲酒相關知識以及推薦非常美味的飲酒。","The hot towels before ordering really feel warm in this warm weather ~ The environment is comfortable and quiet, it is suitable for drinking and chatting ~ Unfortunately, helping friends to travel around the world forgot to remind you to join the water of life, but drink it. The feeling is still great; I am a long island, very smooth, and I feel very easy after drinking.

109 8/29 Visit again
Although the price of cream cheese cake is not good, it is definitely worthy of being mixed with bartending (especially ants love cheese) to make the level of bartending different feelings

113 9/3 Visit again
The bartender has a good enthusiasm and professional introduction to drinking related knowledge and recommended very delicious drinking.",0.316,0.03,0.655,0.9929
"一個人也可以很自在、發呆、放空
的好地方。
大家都愛吃下午茶、
但我偏好下午雞尾酒、哈哈😄
偶爾還是真的不錯👍
覺得下週又可以繼續努力工作了！","A person can also be very free, dazed, empty,
Good place.
Everyone loves to eat afternoon tea,
But I prefer the cocktail in the afternoon, haha ​​😄
Occasionally it is really good 真的
I feel that I can continue to work hard next week!",0.34,0.07,0.59,0.9628
"來過兩次了
是在巷弄間靜謐的酒吧
不像其他酒吧吵雜
高品質環境，調酒也很好喝
忘記拍松露薯條，好吃到不行
店員人都很nice

＊＊新增＊＊
這次晚餐時間來享用餐點
日式牛肉咖哩套餐＄280
唐揚雞定食＄280
皆附沙拉＆湯
咖哩非常入味 帶有一點香辣口感
拿來沾唐揚雞也很好吃
牛肉燉的很軟嫩很香
唐揚雞外酥內軟也是很推薦
這次點無酒精飲料
水蜜桃烏龍茶＄180
不是那種香精味道 水蜜桃與茶香融合的非常好
檸檬薑可樂＄180
很特別的口味 真的有薑的味道
卻不會突兀 與檸檬和可樂搭配的很好👍","I have been here twice
It's a quiet bar in the alley
Unlike other bars noisy
High -quality environment, bartending is also very delicious
Forgot to shoot truffle potatoes, it’s delicious
The clerk is very nice

** New Zeng ** **
Enjoy meals this time for dinner time
Japanese -style beef curry set 280
Tang Yang chicken fixed food 0 280
All attached salad & soup
The curry is very delicious with a little spicy taste
It is also delicious for Tang Yang chicken
The beef stew is very soft, tender, and fragrant
Tang Yang chicken is also very recommended to be crispy
This time there is no alcoholic drink
Peach oolong tea 8 180
It's not the kind of fragrance -flavored peach and tea fragrance very good
Lemon Ginger Coca -Cola 0 180
Very special taste really has the taste of ginger
But it will not be very good with lemon and cola.",0.116,0.048,0.836,0.8554
"很有氣質很精緻的店
日本店長安靜有禮貌，話不多

蘋果肉桂拿鐵超級好喝，味道香醇柔和，甜度剛好。非常喜歡
食物乾乾淨淨，肉醬義大利麵味道適中帶點微辣，明太子義大利麵味道濃郁，份量中午吃剛好","The shop with very temperament and exquisite temperament
The Japanese shop is quiet and polite, not much to say

Apple cinnamon latte is super delicious, the flavor is soft and soft, and the sweetness is just right.Like it very much
The food is clean, the meat sauce has a slightly spicy taste, and the Prince Ming Prince's Italian Noodle tastes strong.",0.231,0.0,0.769,0.9501
"氣氛很好，大家各自聊天也不會吵雜，
Bartender是日本人，但還是很認真跟我們介紹與推薦，第一杯喝了一杯冰沙口感的酒，很清爽很適合當第一杯，大推👍
第二杯喝重一點的口感，簡單卻能喝出風味🤩
後面陸續有來一些外國人，Bartender也很努力的用英文推薦與他們聊天，讓那群外國客人走的時候還約好明天要再來🤣
吃的部分也不會因為是酒吧就隨意處理，朋友點漢堡排定食，肉非常厚實，用料很實在
另外點一份薯條份量很大很滿足😋","The atmosphere is very good, everyone will not be noisy to chat,
Bartender is a Japanese, but I still introduce and recommend it with us very seriously. The first cup of wine with a glass of lipstick is very refreshing and suitable for the first cup.
The second glass of drinking a little bit, simple but can drink flavor 🤩
There are some foreigners in the following, Bartender also worked hard to chat with them in English, so that the group of foreign guests will make an appointment to come again tomorrow.
The part of the food will not be handled at will because it is a bar. Friends order the burger to arrange food. The meat is very thick and the ingredients are very real.
In addition, ordering a piece of fries is very large and satisfied. 😋",0.097,0.027,0.876,0.8948
"上禮拜晚上跟朋友偶然在地圖上找到這家店，一進門就覺得氣氛很好，跟一般酒吧吵雜的環境不一樣，店內放爵士樂，讓人聽了舒服自在。我個人點了馬丁尼，和店員說想喝甜的，對方還很貼心的幫我用百香果調味✨✨

馬丁尼層次感很好，不會太澀太苦，果香濃郁，很好入口，其他調酒都有品嚐幾口，也都還不錯。兩位帥哥調酒師服務態度很好，除了氣氛舒適外，店內的裝潢設計也很棒，是間很有格調的店，希望下次能帶朋友一起過來再喝一杯😌😌","On the evening of last week, I accidentally found this shop with my friends on the map. As soon as I entered the door, I felt that the atmosphere was very good. Unlike the noisy environment of the average bar, jazz was placed in the shop, making people feel comfortable.I personally ordered Martini and told the clerk to drink sweetly.

Martini has a good sense of level. It will not be too astringent and bitter. The fruity aroma is strong. It is very good to enter. Other bartending has a few mouthfuls, and it is not bad.The service attitude of the two handsome bartender has a good service attitude. In addition to the comfortable atmosphere, the decoration design in the store is also great.",0.215,0.046,0.739,0.9785
氣氛靜謐，老闆跟酒保親切的招待跟對於威士忌的講解令人放鬆舒適，也私藏了不少日本在地，較為少見的好酒，會想二訪。,"The atmosphere is quiet, the boss and the wine guarantee intimacy and the explanation of whiskey are relaxed and comfortable. It also hides a lot of Japan in Japan. It is rare and good wine.",0.265,0.039,0.696,0.8658
"店長跟女服務員都很親切，而且很健談，日本人但中文很好👍
一個人去也不會害羞，很放鬆的酒吧😊","The manager and the female waiter are very kind and talkative. The Japanese are good in Chinese.
If you go alone, you will not be shy, very relaxed bar 😊",0.384,0.042,0.573,0.9441
