Original,EN,Positive,Negative,Neutral,Compound
"只有炸雞好吃。
木瓜牛奶1分糖好喝。

其他炒的都很普通。pizza 看起來很好吃…但是味道沒有出來，不香。
出餐速度很慢，等了快半小時。

重點….餐廳的霉味太重。（不知道是不是因為冷氣）","Only fried chicken is delicious.
Papaya milk is delicious.

Other stir -fried ones are very ordinary.Pizza looks delicious ... but the taste is not out, not fragrant.
The meal is very slow, waiting for almost half an hour.

The point ... The mold taste is too heavy.(I don't know if it is because of air -conditioning)",0.119,0.0,0.881,0.7337
"蛤蜊好吃！一定要點蛤蜊這樣才有炒回麵，辣的剛剛好❤️
一開始覺得熱炒這樣的價格有點不便宜，但他絕對值得這個價格，光是目前並非蛤蜊的季節，但是他有這麼大規格的蛤蜊，吐沙也吐得很乾淨，這些都是成本

炸雞也很不錯，可惜我太喜歡蛤蜊，我推薦每個來的人都應該要點蛤蜊！
配上一杯長島，一整晚都完美了","The clams are delicious!Be sure to order clams so that there are only fried noodles, the spicy one is just right ❤️
At first, I felt that the price of hot fry was a bit cheap, but he was definitely worth this price. It is not currently not the season of clams, but he has such a large -scale clam and vomiting is very clean. These are costs. These are all costs.

The fried chicken is also very good. Unfortunately, I like clams too much. I recommend that everyone who comes should order clam!
With a cup of Long Island, it is perfect all night",0.218,0.027,0.755,0.9762
"復古風情的酒吧
實際上是被炸雞耽誤的餐酒館

五六用餐有每人低消500
菜單沒有寫
手寫在入店進門不明顯的玻璃上
才坐下點第一輪喝個東西吃點小點
就再說你們這樣沒有到低消金額
很怕你點不到低消一樣

調酒提供基本酒類.沒有在菜單的也可以調
整杯7.8分都是冰塊
喝起來沒什麼酒感
炸雞處理的外皮酥脆裡面多汁
小酌的話喝喝生啤+吃炸雞這樣搭配剛好","Retro -style bar
In fact, the dining tavern delayed by fried chicken

Five or six meals have a low consumption of 500 per person
The menu is not written
The handwriting is not obvious on the store in the store
Then sit down and drink something in the first round to eat a little bit
Let's talk about it.
I'm afraid you will be as low as low

Blooming provides basic alcohol. Those who are not in the menu can also be adjusted
The whole cup 7.8 points are ice cubes
There is no feeling of drinking
The outer skin treated with fried chicken is crispy inside
Drink and drink raw beer+fried chicken.",0.0,0.081,0.919,-0.7629
"空間充滿了霉味…..
麵的份量蠻少的
水蓮非常老
西瓜汁不錯
起司pizza也還可以
炸雞好吃，但沒有大家形容的那麼誇張。","The space is full of moldy smell ...
There are very few sources of noodles
Water lotus is very old
Watermelon juice is good
Cheese pizza is also okay
The fried chicken is delicious, but it is not as exaggerated as everyone described.",0.156,0.0,0.844,0.6362
"炸雞好吃
回麵太棒了🥹愛死愛死

螢幕很大放得音樂又很有格調
老闆酷酷的但是眼明手快指揮服務

有空就要回訪🫶🏻","Fried chicken delicious
The return is great, love to die, love to death

The screen is very music and music is very stylish
The boss is cool, but the eyes of the hands are fast command services

Go back to visit when you have time 回",0.211,0.088,0.701,0.705
"炒蛤蜊好吃，餐點有台式也有pizza，種類不少
還有多款經典調酒
裡面的氣氛感覺蠻有年代的酒bar","The fried clams are delicious, there are tablets and pizza meals, there are many types
There are also a variety of classic bartending
The atmosphere in it feels quite time to wine BAR",0.104,0.0,0.896,0.5719
"這邊居然開了幾十年了，我都不知道
朋友帶我來這邊吃飯

感覺很復古，還蠻喜歡
而且東西很好吃
四個人點了一堆的菜🤣

而且半夜可以來吃飯好開心喔最後點餐是半夜兩點記得趕快來預約
👍🏻👍🏻👍🏻","I have been here for decades, I don’t know
My friend brought me here for dinner

It feels very retro, I like it pretty
And things are delicious
Four people ordered a bunch of dishes 四

And you can come to eat in the middle of the night, so happy. The last meal is to make an appointment at two o'clock in the middle of the night
Bleak",0.218,0.0,0.782,0.9559
"炸雞真的很美味，被嗆說沒吃過綠門竹籃炸雞不配說是台北人，總算有機會來朝聖一下🙏
值得再來回訪🥂🥂🥂","The fried chicken is really delicious. I was said to have never eaten the green gate bamboo basket and fried chicken.
It's worth visiting again 来",0.197,0.0,0.803,0.7089
"有點像台式熱炒的酒吧，店裡生意很好，建議人多一起去才能吃到比較多菜色。

炸雞大家都推薦，實際吃了也真的是不錯。炒蛤蜊還可以請店家再去炒麵，蠻有特色的。餐點都不錯吃而且便宜。

是個人多聚會的好選擇。","It's a bit like a desktop hot bar. The business in the store is very good. It is recommended that people go together to eat more dishes.

Everyone recommends fried chicken, and it is really good to eat it.You can also ask the store to ask the noodles again, which is quite distinctive.The meals are good and cheap.

It is a good choice for individuals.",0.243,0.0,0.757,0.9489
炸雞外酥內多汁超推，調酒也很好喝,"The fried chicken is crispy and juicy inside, and the bartending is also very delicious",0.222,0.0,0.778,0.6115
