Original,EN,Positive,Negative,Neutral,Compound
Nina 唱歌好聽！很會帶動氣氛 可以找她喝,Nina singing is nice!It will drive the atmosphere to find her to drink,0.0,0.0,1.0,0.0
"氣氛很好，喝的開心！玩的開心！
很值得跟朋友小酌的地方","The atmosphere is very good, drink happily!Happy to play!
Very worth drinking with friends",0.534,0.0,0.466,0.8878
有點尬聊，不是很會喝，但服務態度還不錯,"It's a bit embarrassing, it's not very good at drinking, but the service attitude is not bad",0.177,0.169,0.655,0.2877
ED很帥很有親和力,ED is handsome and affinity,0.444,0.0,0.556,0.4939
"我去三次 我才寫這個這裡的
女公關 好像以為現在錢很好賺
大酒的調酒
我只能說就是在喝飲料
一點誠意都沒有尤其穿拖鞋的
一直催人喝酒 我都連尻四瓶大瓶的啤酒就很漲了
她自己在那邊喝像飲料的調酒講得自己多會喝
這三次不誇張平均5分要一杯大酒要就算了
嗆人說{北幹拎} 我去三次 均消每小時差不多2000
奉勸去這裡不如去77 不然就是選擇性給大酒
不要公關一去就一定給 會養壞公關
只要10分內喝完 一直問""要不要在給一杯""
立馬買單轉戰去別家 才不會最後花錢受氣
以上給大家參考","I went three times and I wrote this here here
Women's public relations seem to think that money is very good now
Bartend
I can only say that they are drinking drinks
No sincerity is not particularly wearing slippers
I have been urging people to drink, and I have even risen by the beer with four bottle of big bottle.
She is drinking like drinks there and talks about drinking more than herself.
No exaggeration to exaggerate on average 5 points on average. A glass of wine is required.
拎 拎 {{North Ganjiao} I go to three times to consume almost 2000 per hour
I advise here it is better to go 77, otherwise it is to selectively give wine
Do not want the public relations as soon as you go, you will definitely raise public relations
As long as you drink within 10 minutes, ask, ""Would you like to give a cup?""
I immediately buy a bill to go to other homes so that I won't spend money in the end
For your reference above",0.073,0.04,0.887,0.8078
ED好帥 我要跟他結婚,"ED is handsome, I want to marry him",0.429,0.0,0.571,0.5423
娜美讚讚 Ed唱歌好好聽,娜美讚讚 Ed唱歌好好聽,0.0,0.0,1.0,0.0
小萱很可愛很漂亮 可以找他～,"Xiaoxuan is very cute and beautiful, you can find him ~",0.453,0.0,0.547,0.8155
"nini好可愛好喜翻好好聊
美麗大方直接不做作！
每天充滿活力 讓客人有種回到家的感覺！","nini so happy, please talk about it
Beautiful and generous do not work directly!
Every day is full of vitality to make guests feel like returning home!",0.477,0.0,0.523,0.9593
酒很好喝，不過喝了會醉。,酒很好喝，不過喝了會醉。,0.0,0.0,1.0,0.0
妹妹換的比什麼都快，這週才剛認識，下週人就離職了！有的賞完酒坐不到5分鐘，人就跑了！只跟自己熟識朋友聊，就算不賞酒也聊很開，騙生客賞完就跑，蠻現實的！,"My sister changed faster than anything. I just met this week, and people will leave next week!After some rewarding the wine for less than 5 minutes, people ran away!I just talked to my friends, and I talked very well even if I did n’t appreciate the wine.",0.22,0.022,0.758,0.8996
ED這個店員不錯👍🏻,"ED, this clerk is good",0.42,0.0,0.58,0.4404
Max 帥哥 推到爆,Max handsome guy push to explosion,0.39,0.0,0.61,0.4939
店員在視覺呈現方面可以改進 不用來,"In terms of visual presentation, the clerk can improve",0.266,0.0,0.734,0.4404
這裡的海尼根特別好喝,"Here, Heinegen is particularly delicious",0.5,0.0,0.5,0.6115
第一次來 覺得氣氛很棒，員工艾馬情切,"For the first time, I felt that the atmosphere was great, and the employee Aima was cut",0.193,0.099,0.708,0.4588
"陪聊天的短髮妹妹很可愛
包廂很舒適","Short hair with chatting with chatting
The box is very comfortable",0.264,0.0,0.736,0.5563
ED讚,ED讚,0.0,0.0,1.0,0.0
"店員熱情👍🏻 適合小酌的好地方👍🏻
很棒的酒吧❤️ …","店員熱情👍🏻 適合小酌的好地方👍🏻
很棒的酒吧❤️ …",0.0,0.0,1.0,0.0
氣氛非常的好，店員很親切很可愛,"The atmosphere is very good, the clerk is very kind and cute",0.53,0.0,0.47,0.8793
店員都很親切可愛～很棒的地方❤️,The clerk is very kind and cute ~ great place ❤️,0.551,0.0,0.449,0.9013
店員超帥  調酒很有水準👍🏻 …,The clerk super handsome bartender is very standard 👍🏻 ...,0.372,0.0,0.628,0.7964
"老闆跟員工都很健談👍
輕鬆自在 …","The boss and the employees are talking about 跟
Easy ...",0.225,0.0,0.775,0.4404
Talking bar店員很讚，請找妮妮跟娜娜,"Talking Bar clerk is very good, please find Nini and Nana",0.391,0.0,0.609,0.6976
能唱能喝能聊 環境舒服👍🏻,"Can sing, drink, talk about the environment and comfortable 👍🏻",0.202,0.0,0.798,0.5106
很棒的酒吧❤️適合小酌的地方,A great bar ❤️ Suitable for drinking,0.369,0.0,0.631,0.6249
燈光氛圍不錯，適合小酌,"The light atmosphere is good, suitable for drinking",0.293,0.0,0.707,0.4404
氣氛很好，適合假日小酌,"The atmosphere is very good, suitable for holiday drinks",0.457,0.0,0.543,0.7089
環境很好 老闆帥～,"The environment is very good, the boss is handsome ~",0.444,0.0,0.556,0.7501
裝潢好氣氛好店員也好😍 …,"Good decoration atmosphere, good shop clerk ...",0.537,0.0,0.463,0.7003
老闆極具吸引力,The boss is very attractive,0.444,0.0,0.556,0.4927
子珅～覺得棒棒的！,子珅～覺得棒棒的！,0.0,0.0,1.0,0.0
小婕好口愛❤️,小婕好口愛❤️,0.0,0.0,1.0,0.0
環境佳，店員熱情,"Good environment, enthusiasm for the clerk",0.592,0.0,0.408,0.7003
小婕好可愛,Xiaojie is so cute,0.563,0.0,0.437,0.5949
妹美價格合理,Sister Meimei is reasonable,0.0,0.0,1.0,0.0
小酌舒壓,小酌舒壓,0.0,0.0,1.0,0.0
艾瑪很可愛親切,Emma is cute and kind,0.681,0.0,0.319,0.7506
我覺得好棒,I think it's great,0.577,0.0,0.423,0.6249
店員很好聊,The clerk talked well,0.412,0.0,0.588,0.2732
讚啦,Praise,1.0,0.0,0.0,0.5574
讚喔👍,Praise 👍,0.643,0.0,0.357,0.5574
氣氛不錯,The atmosphere is good,0.492,0.0,0.508,0.4404
👍 …,👍 …,0.0,0.0,1.0,0.0
姊姊很漂亮,Sister is very beautiful,0.583,0.0,0.417,0.6361
氣氛很好,The atmosphere is very good,0.444,0.0,0.556,0.4927
讚,praise,1.0,0.0,0.0,0.5574
喝酒放鬆好地方,Drink and relax a good place,0.592,0.0,0.408,0.7003
👍👍👍,👍👍👍,0.0,0.0,1.0,0.0
老闆超酷，氣氛呈現出充滿活力的感覺。愛它。,"The boss is super cool, and the atmosphere is full of vitality.Love it.",0.36,0.0,0.64,0.7351
讚☆〜（ゝ.∂）,讚 ☆ ~ (ゝ .∂),0.0,0.0,1.0,0.0
有real/beauti/comfort店,There is Real/Beauti/Comfort,0.0,0.0,1.0,0.0
小婕好Q,Xiaojie good Q,0.592,0.0,0.408,0.4404
很棒的酒吧❤️,A great bar ❤️,0.506,0.0,0.494,0.6249
喝得很爽,Drink well,0.677,0.0,0.323,0.2732
姐姐很棒,姐姐很棒,0.0,0.0,1.0,0.0
漂亮!,漂亮!,0.0,0.0,1.0,0.0
安安你好,Hello An An,0.0,0.0,1.0,0.0
