Original,EN,Positive,Negative,Neutral,Compound
"林森條通內，老牌「暢飲」店，不限時‼️
🍹➡️ 暢飲700
🍹+🍻➡️ 暢飲800
🍹+🍻+🥃➡️ 暢飲1000

⭕️調酒多達近25種隨你喝
⭕️各種歌曲可以點歌唱KTV
⭕️有飛鏢機可以跟朋友玩樂

從晚上8:00隨你喝，喝到半夜、喝到打烊都不怕。
老闆娘人也很好很熱情❤️
真心推薦👍👍👍","Inside Linsen, the old ""Chang drink"" store, unlimited time‼️ ️
00️ 7 700
畅+🍻➡️ 00 🍻➡ 800
🥃➡+🍻+️ 畅 饮 1000

2️ Alcoholic for nearly 25 kinds
点️ Various songs can sing KTV
跟️ There is a dart machine to play with friends

Drink from you at 8:00 in the evening, not to be afraid to drink in the middle of the night.
The boss is also very good and enthusiastic ❤️
Recommended 👍👍👍",0.13,0.0,0.87,0.9179
"基本上一個人700~800就有喝到飽了 在怎麼酒鬼也很難喝到後面啦XD
我最多就6杯 超少..
能唱歌 調酒師也很會聊天 總之很開心 可以帶外食照片的炸物是外面買的","Basically, if a person is 700 ~ 800, it ’s hard to drink.
I have a maximum of 6 cups ..
I can also chat with the bartender.",0.0,0.049,0.951,-0.1027
"過了個美好的生日，

感謝老闆娘招待🤣🤣🤣","Have a good birthday,

Thank you boss for your hospitality 娘",0.375,0.0,0.625,0.6597
700啤酒暢飲 800調酒+啤酒 1000威士忌+調酒+啤酒 這種暢飲的店 酒保會控制場面 推薦帶朋友來放鬆一下 小喝的可單點,700 beer drink 800 bartending+beer 1000 whiskey+bartending+beer drinking shop wine guarantee will be controlled to relax with friends,0.348,0.0,0.652,0.7906
"超棒的一家，以前去過一家，都沒這邊的歡樂，這是我第一次去，認識了好多人，雖然我住板橋，但是以後想喝酒或是小酌就會過去，絕對值得五星好評
對了，這邊是室內可以抽菸，吸菸者的福音，所以不喜歡煙味的朋友要慎選
感謝多年不見的朋友🤣🤣🤣🤣 …","The great family, I have been to one before, I have no joy here. This is the first time I have gone. I have met a lot of people. Although I live in Banqiao, I will pass if I want to drink or drink. Five -star praise
By the way, here is the gospel of smoking in the room, the gospel of the smokers, so friends who don’t like the smell of smoke should choose carefully
Thanks for many years, I have n’t seen friends for many years ...",0.217,0.029,0.754,0.9579
"暢飲店一直都在我的口袋名單，唯獨這家是無意間看到的，
昏暗的燈光還能點歌唱歌，雖然硬體設備不是很完善，但幾杯黃湯下肚！Who cares…，
一台飛鏢機台，唱歌都來不及了誰還玩，也可點外賣進來當下酒菜，
當天剛好有壽星，一同慶祝也賺到蛋糕吃，店內可吸菸，所以空氣不是很好，
闆娘很熱情也很海派的來跟我們喝也賺到兩杯高濃度shot但不在我肚裏…","Changjiao Store has always been on my pocket list, but this one is unintentionally seen,
The dim light can also sing. Although the hardware equipment is not perfect, a few cups of yellow soup belly!Who cares ...,
A dart machine, who is too late to sing, can also order takeaway in the current wine, vegetables,
There was just a Shouxing that day, and I also earned cakes to celebrate together. The store can smoke in the store, so the air is not very good.
Ban Niang is very enthusiastic and very sea school to drink with us and earn two cups of high concentrations of shot but not in my belly ...",0.139,0.056,0.805,0.916
全台灣最讚的酒吧🫡,The best bar in Taiwan 的,0.457,0.0,0.543,0.6369
"朋友推薦的一家酒吧第一次來覺得體驗不錯
bartender很親切熱情
是一個還會再想來的地方😂 …","For the first time, a bar recommended by a friend feels that the experience is good
Bartender is very enthusiastic
It is a place where you will come again 😂 ...",0.33,0.041,0.629,0.923
服務員超帥氣，老闆娘服務超級好，想喝酒的快來吧,"The waiter is so handsome, the boss lady service is super good, come and come soon",0.456,0.0,0.544,0.8983
相當划算、飲酒高歌、相談甚歡,"It's quite cost -effective, drink and sing well, talk about each other",0.354,0.0,0.646,0.6682
