Original,EN,Positive,Negative,Neutral,Compound
低消一人800元加10%服務費椅子非常難坐不舒適有開放式空間也有包廂週五和六有駐唱沒有餐點需自己外叫店內只提供酒水唯一優點是歌唱設備真的不錯,The low -consumption of 800 yuan plus 10%service chair is very difficult to sit and uncomfortable. There are open spaces. There are boxes on Friday and Six Six Singers.,0.0,0.224,0.776,-0.7574
氣氛很讚 還有駐唱歌手（內湖張學友）,The atmosphere is great and there are singers (Neihu Zhang Xueyou),0.291,0.0,0.709,0.6249
不是為了評論送啤酒 是真的很好玩 店員都太美了 又很會喝酒 超扯 店長又帥又會唱歌,It’s not to comment that it is really fun to send beer. The clerk is too beautiful.,0.333,0.0,0.667,0.8173
喜歡唱歌和朋友聚會可以來！氛圍很好，自己來也不會尷尬👍🏻,"You can come to sing and gather friends!The atmosphere is very good, and you will not be embarrassed by yourself 👍🏻",0.196,0.0,0.804,0.6803
"氣氛超嗨
大家唱歌都好好聽","The atmosphere is super hi
Everyone sings well",0.5,0.0,0.5,0.7184
這裡也太有趣了吧 店員都超正的,It's too interesting here. The clerk is super positive,0.63,0.0,0.37,0.8807
"男服務生很接地氣 女服務生都超漂亮的
氣氛很讚 假日還有駐唱👍🏾 …","Male waiters are very grounded and female waiters are super beautiful
The atmosphere is very good on holiday and there are still singing 👍🏾 ...",0.358,0.0,0.642,0.932
"這邊的週五週六有駐唱很棒！
而且裡面的服務人員真的很棒！","There is a great singing on Friday and Saturday here!
And the service staff inside is really great!",0.362,0.0,0.638,0.8772
"每個週末都有駐唱超好玩的
女服務生超正欸","Every weekend, there are singing and singing
Female waiter Super Zhengya",0.281,0.0,0.719,0.5994
"很棒的地方
有專業琴師幫忙彈琴
可以上去過過歌手的癮
很爽

下次會再來光臨的","Great place
There are professional pianists to help play the piano
You can go to the singer's addiction
Very refreshing

Will come again next time",0.295,0.0,0.705,0.8481
新開幕的酒吧，環境舒適，而且我禮拜五去的時候現場有表演可以看，也可以點歌唱！去廁所發現還有保廂，感覺很隱私～,"The newly opened bar, the environment is comfortable, and when I go on Friday, there are performances to watch on the scene, or you can sing!I found that there are still bins when I go to the toilet, and I feel very privacy ~",0.077,0.0,0.923,0.5562
"氣氛佳 調酒好喝
服務生又正又帥","The atmosphere is good, bartender and delicious
The waiter is right and handsome",0.495,0.0,0.505,0.8689
"天啊 這裡超好玩
來過最有趣的酒吧 😍
愛了愛了","Oh my god here
I've been to the most interesting bar 趣
Love love",0.574,0.0,0.426,0.9259
要訂位電話永遠忙線中，私訊也不理,"If you want to make a reservation, you will always be busy, and the private message ignores it.",0.067,0.108,0.825,-0.2023
"阿盛機掰到⋯⋯
我要給五顆星！","A Sheng machine to ...
I want to give five stars!",0.137,0.0,0.863,0.1511
喝的很開心！！！,Drink very happy!IntersectionIntersection,0.0,0.0,1.0,0.0
