Original,EN,Positive,Negative,Neutral,Compound
"打卡這間在五星級飯店內的寶藏WINE BAR！由冠軍侍酒師精選的酒單，讓今晚擁有了既專業、獨特又難忘的體驗。

Friday night放鬆心情與壓力的最好方式，就是到wine bar小酌，搜尋到大直內湖這邊的人氣酒吧-Park90，二話不說直接衝。

位於五星級美福大飯店裡4樓，裝修肯定要同於五星級大飯店的水平，走進店裡，暗色系的低調奢華，高雅的品味設計，柔和的燈光、沙發與舒服的爵士樂，馬上就讓人放鬆心情，進入雙休日的愉快心情。

酒吧低消就是只要一人點一杯酒，非常親民實惠，翻開厚厚的一本酒單，從新世界到舊世界都有，熱門國家產區法國、義大利、澳洲、新西蘭全都包括。據說酒單是由世界知名評論家與榮獲國際大獎的專業侍酒師精心挑選，一翻開酒單就覺得專業，整本酒單最吸引的是wine by the glass的部分，因為我們兩個人，一般只能開2瓶，看到開單杯，可以滿足一個晚上喝很多不同的款式、喝不同的葡萄酒，就讓人興奮，而且wine by the glass 的酒單頁數就有3頁，選擇非常多樣，讓人非常興奮，店內的侍酒師Kevin很專業也很熱情地為我們介紹了很多特色酒款，每一款都有著獨特的香氣及口感，讓我們今晚的wine bar體驗，專業、獨特又非常難忘。

總體來說，這家葡萄酒吧非常值得一去。無論是與朋友聚會還是獨自品味葡萄酒，這裡都是一個不錯的選擇。推薦大家一定要親自去體驗一番，相信你一定會被它的魅力所吸引。","Pickup this treasure in a five -star restaurant Wine Bar!The wine list selected by the champion sommelier allows tonight to have a professional, unique and unforgettable experience.

The best way to relax from FRIDAY NIGHT is to drink at Wine Bar and find the popular bar on Dazhi Neihu Lake-PARK90.

Located on the 4th floor of the five -star Meifu Hotel, the decoration must be the same as the level of a five -star hotel. When you enter the store, the dark -colored low -key luxury, elegant taste design, soft lights, sofas and comfortable jazz music , Immediately make people relax and enter the happy mood.

The low bar of the bar is as long as one person order a glass of wine, which is very affordable and affordable. It opens a thick wine list. From the new world to the old world, the popular national production areas France, Italy, Australia, and New Zealand are all included.It is said that the wine list is carefully selected by the world -renowned critics and professional sommeliers who won the International Award. As soon as you open the wine list, you feel that the whole wine list is the part of the Wine by the Glass, because the two of us, Generally you can only open 2 bottles. When you see a single cup, you can satisfy drinking a lot of different styles and drinking different wines in one night. Diverse and very exciting. The sommelier in the store KEVIN is very professional and enthusiastic about we have introduced a lot of specialty wines. Each one has a unique aroma and taste. Let us have a Wine Bar experience tonight. Unique and unforgettable.

Overall, this bar is very worthwhile.Whether it is a party with friends or taste wine alone, this is a good choice.It is recommended that everyone must experience it in person, I believe you will be attracted by its charm.",0.181,0.023,0.796,0.9954
"平常也是服務性質的工作，遇到服務態度再更好的服務有些不適應，值得學習👍
關於酒類介紹很仔細，可以很效率的找到自己想喝的！大推！！！","Usually it is also a service -oriented job. No matter how better the service attitude is, it is a bit uncomfortable. It is worth learning.
The introduction of the wine is very careful, and you can find what you want to drink very efficiently!Push!IntersectionIntersection",0.171,0.073,0.756,0.5998
二訪感覺仍舊很棒，平日週一到週五的pm5:00-7:00還有單杯酒款買一送一的活動，小酌起來很舒服又划算，經過這邊都值得來晃一下喝幾杯。,二訪感覺仍舊很棒，平日週一到週五的pm5:00-7:00還有單杯酒款買一送一的活動，小酌起來很舒服又划算，經過這邊都值得來晃一下喝幾杯。,0.0,0.0,1.0,0.0
環境舒適，葡萄酒單非常豐富，侍酒師很專業，依喜好推薦酒款！非常值得來體驗～,"The environment is comfortable, the wine list is very rich, and the sommelier is very professional.Very worthwhile to experience ~",0.367,0.0,0.633,0.8712
冠軍侍酒師坐鎮，喝酒之餘還可以學到很多葡萄酒知識。主要這邊單杯選擇實在是看到眼花，每種都可以喝喝看，實在是葡萄酒愛好者的天堂。,"The champion sommelier is sitting, and you can learn a lot of wine knowledge after drinking.The main choice of a single cup here is really dazzling. Each one can drink and see, it is a paradise for wine lovers.",0.242,0.0,0.758,0.91
氣氛典雅中帶有現代感，裝潢頗大器，燈光明暗適中，讓人可以放鬆細細品嚐優質的葡萄酒。葡萄酒種類非常豐富，很少在其他飯店裡面看到有這麼多紅白酒選項。,"The atmosphere is elegant with a modern sense, the decoration is quite large, and the light is bright and dark, so that people can relax and taste high -quality wines.The types of wine are very rich, and there are rarely seen in other restaurants. There are so many red liquor options.",0.214,0.0,0.786,0.9152
我們基本上每個星期都來 只要在台北的時間 氛圍 酒 餐點 都很有水準值得推薦,We basically come every week as long as the atmosphere at the time at the time of Taipei is very standard. It is worth recommending,0.073,0.0,0.927,0.2263
"氣氛好，紅白酒都好喝
服務人員很仔細介紹酒","The atmosphere is good, red and white wine is delicious
The service staff introduces wine very carefully",0.375,0.0,0.625,0.8122
環境很舒服，侍酒師服務親切熱心，介紹酒品很詳細,"The environment is very comfortable, the sommelier service is enthusiastic and enthusiastic, and the introduction of wine is very detailed",0.37,0.0,0.63,0.8748
"氣氛很好，裝潢很漂亮在游泳池旁邊
就選擇很多，都可以問服務人員關於酒的介紹","The atmosphere is very good, the decoration is very beautiful next to the swimming pool
Choose a lot, you can ask the service staff about the introduction of wine",0.215,0.0,0.785,0.8119
