Original,EN,Positive,Negative,Neutral,Compound
店員服務都很棒 氣場很合 今天骰盅都贏& 打鏢好去處…,"The clerk service is great, the gas field is very good, and today the dice cup won & playing darts ...",0.429,0.0,0.571,0.9152
"自己來台北旅行想要小酌一下隨意走進一間酒吧，翻開價格，在台北來說價格有夠划算，喝了三杯也沒有喝到讓你滿頭問號的奇怪感覺，而且還能跟著口味進行稍微的客製化，最感到驚喜的是一杯杯緣點綴了跳跳糖的調酒（業餘人士我也不知道在喝什麼只喝得出來有龍舌蘭蔓越莓汁）讓不敢喝酸的我第一次覺得蔓越莓味道是好的，跳跳糖有效的讓酸度下降還很有趣。一個人到這裡，店員的親切程度彷彿讓你在這整座陌生城市也有朋友的感覺，而不是自己一個人在不熟悉的地方喝著悶酒耍孤獨。

不小心當成了ig 在碎碎念，總之特地上來評論是來感謝一位叫做咪姐？的店員（偷聽店員聊天聽得的），健談程度讓我彷彿不是自己一個來的，有趣了不少。

喔對了酒吧有飛鏢都推爆，尷尬時最好用。","When you travel to Taipei, you want to walk into a bar and open the price at will. In Taipei, the price is cost -effective. After drinking three cups, I didn’t drink it to make you full of question marks. The taste is slightly customized, and the most surprising thing is that a cup of bartending dotted with jumping sugar (I don’t know what to drink, only drinking the liliandri berry juice) to make it dare not dare For the first time, I felt that the cranberry flavor was good, and it was interesting to make the acidity decrease effectively.Here, the cordiality of the clerk seems to make you feel like friends in this strange city, instead of drinking sullen wine and loneliness in unfamiliar places.

I accidentally regarded IG as a broken thought.The clerk (listening to the clerk to chat), the degree of talk made me seem to be the one by myself, it was a lot interesting.

Oh, there are darts blew up, it is best to use when embarrassing.",0.126,0.078,0.796,0.8588
"我喜歡這家酒吧，他們有完美的無煙環境，非常環保和舒適。無煙環境非常重要，因為它可以讓所有的客戶都感到舒適，而不會被煙霧所困擾。
氛圍非常棒，非常適合和朋友一起來放鬆和享受時光。這個酒吧有一種非常放鬆和溫馨的氛圍。音樂很棒，飛鏢靶也很有趣。
我非常喜歡他們的飛鏢靶，因為它為這家酒吧增加了一份活力和樂趣。飛鏢可以讓客人之間的互動更加順暢，也可以增加一些競爭元素。店員服務很好，非常友好和熱情。無論是在選擇酒類還是食物上，他們都能給予非常客觀的建議和意見。而且在服務方面非常迅速和有效率，這讓我非常驚訝。
總體來說，這家酒吧是我最喜愛的酒吧之一，完美的無煙環境、舒適的氛圍、有趣的飛鏢靶和出色的服務都讓人感到十分滿意。我強烈推薦這家酒吧，尤其是對於喜歡享受高品質時光的人來說，是一個非常值得前往的酒吧。","I like this bar. They have a perfect smoke -free environment, very environmentally friendly and comfortable.The smoke -free environment is very important because it can make all customers feel comfortable without being troubled by smoke.
The atmosphere is great, it is very suitable for relaxing and enjoying time with friends.This bar has a very relaxed and warm atmosphere.The music is great, and the dart target is also very interesting.
I like their dart targets very much because it adds vitality and fun to this bar.Dart darts can make the interaction between guests smoother, and can also increase some competitive elements.The clerk's service is very good, very friendly and enthusiastic.Whether in choosing alcohol or food, they can give very objective suggestions and opinions.And it is very fast and efficient in terms of service, which surprises me.
In general, this bar is one of my favorite bars. The perfect smoke -free environment, comfortable atmosphere, interesting dart targets and excellent services are very satisfactory.I strongly recommend this bar, especially for those who like to enjoy high -quality time, it is a bar worth going to.",0.416,0.0,0.584,0.9985
"來訪好幾次🫶🏻
老闆很會射飛鏢！很厲害
老闆娘跟員工咪咪很會聊天🥹🥹
就算一個人來也不會無聊☺️
還有來一定要點雞翅有夠好吃的啦～～","I visited several times 次
The boss can shoot darts!Great
The boss and the employee Mimi can chat very much 🥹🥹
Even if a person comes, it will not be boring ☺️
Also, be sure to order chicken wings to be delicious enough ~~",0.155,0.092,0.753,0.5226
調酒很好喝，氣氛很棒！店家很親和熱情，每次和朋友來，都玩得很開心，一個人來也很舒適放鬆。現在有時間都會想去小酌～這裡開比較晚，也是續攤好選擇。超推薦大家，台北難得有環境這麼愉快又好喝的bar，CP值超高！ps.這裡雞翅超好吃，附上讓我難忘的美食照！,"The bartender is delicious, and the atmosphere is great!The store is very affinity and enthusiastic. Every time I come with friends, I have fun, and a person is very comfortable and relaxed.Now I want to drink it when I have time ~ It is relatively late here, and it is also a good choice.It is recommended that everyone, Taipei is rare to have such a pleasant and delicious BAR, CP value is super high!ps. Here's chicken wings are super delicious, attached to the unforgettable food photos!",0.384,0.0,0.616,0.9923
全條通唯一有DARTSLIVE 3酒吧👍消費親民👍輕鬆的氣氛 …,The only DARTSLIVE 3 bar is the only atmosphere of the Dartslive 3 bar ...,0.0,0.0,1.0,0.0
這間酒吧的環境非常舒適，氣氛很輕鬆愉快。員工非常熱情友好，酒品也非常豐富多樣化，讓人感覺很滿意！,"The environment of this bar is very comfortable and the atmosphere is very relaxed.The employees are very enthusiastic and friendly, and the wine is also very rich and diverse, which makes people feel very satisfactory!",0.369,0.0,0.631,0.9554
店的氣氛很棒 可以玩射飛標 一次20元。低消一人300 一杯酒大約都350。適合和朋友喝一杯。,The atmosphere of the store is great to play with a shooting flying label 20 yuan at a time.Low one person 300 cup of wine is about 350.Suitable for a drink with friends.,0.242,0.0,0.758,0.8625
"第一次來
感受不錯
吧台女生也挺活潑
調酒部分還不錯
特地來打鏢
感受是好的👏

酒類：⭐️⭐️⭐️
氣氛：⭐️⭐️⭐️⭐️
整體：⭐️⭐️⭐️⭐️⭐️","For the first time
Feel good
The bar girl is also very lively
The bartender part is not bad
Come to play darts
Feeling is good

Liquor: ⭐️⭐️⭐️
Atmosphere: ⭐️⭐️⭐️⭐️
Overall: ⭐️⭐️⭐️⭐️⭐️⭐️",0.304,0.0,0.696,0.9293
"老闆Ken Ken很會打標 人超好
低消一人300超便宜
咪姐人很開朗 會一直有話題完全不尷尬","The boss Ken Ken is very good at marking
Low one person 300 super cheap
Sister Mi is very cheerful and there will always be a topic that is not embarrassing at all",0.303,0.049,0.649,0.8994
