Original,EN,Positive,Negative,Neutral,Compound
服務親切，整個店的氣氛都超好的，可以抽水煙又可以唱歌，店長長的漂亮又很會照顧客人，非常推薦,"The service is cordial, the atmosphere of the entire store is super good, you can smoke and smoke and sing.",0.274,0.0,0.726,0.7783
"服務很親切，可以唱歌又可以抽水煙，另外還有飛鏢機。
調酒也蠻好喝的。裝潢還不錯，廁所有兩間很方便。店內空間不大，多以高腳座位為主。開得比較晚的水煙吧","The service is very kind, you can sing and smoke water, and there are dart machines.
The bartending is also quite delicious.The decoration is not bad, and the toilet is convenient.The space in the store is not large, and most of the tall seats are mainly.Water cigarettes that are relatively late, right?",0.116,0.0,0.884,0.761
"氣氛很棒，整個太快樂了😌
朋友跟闆娘對唱也太猛了吧！","The atmosphere is great, the whole is too happy 😌
Friends are too fierce to sing with Ban Niang!",0.426,0.111,0.463,0.8805
"馬戲團風格的酒吧！調酒師是位健談的帥哥，
女生在這裡聚會會很開心，環境很好拍，會拍照的很開心，食物美味，調酒可以調適合女孩的口味，整體感受很開心❤️❤️","Circus -style bar!The bartender is a handsome guy,
Girls will be very happy to meet here, the environment is very good, and they will take pictures very happy. The food can be tuned for the taste of the girl.",0.295,0.0,0.705,0.94
"二訪 真的很喜歡這邊
老闆娘 店員都超親切
最喜歡這邊惹d(^_^o)推推","I really like this on the second visit
The boss and mother clerk are super kind
I like to provoke D (^_^o) push the most here",0.347,0.074,0.579,0.8718
"整個酒吧氛圍超讚超棒的🥰
跟朋友在隔壁吃晚餐聚會意外找到的酒吧，真的很幸運！
闆娘真的超熱情，會幫我們做適合的水煙味道☺️
還會過來一起喝Shot～
很像多年不見的老朋友的感覺
讓人放鬆又自在
——
酒的部分真的很讚
但比較偏甜一點，可能我習慣喝比較重酒感
及偏酸的味道～
但不太喝酒的朋友真的很喜歡
每杯酒都讓人驚艷和享受
下次想試試看Gin Fizz 很可惜沒喝到
隱藏版的草莓鮮奶油shot連我不愛甜食的人
都覺得好喝！真的很推！
——
整體來說
這家店顏值高CP值也高
絕對會是大家聚會的好地方😍","The atmosphere of the whole bar is superb and great
I was really lucky to find a bar that I found at a dinner party next door for a dinner party!
Ban Niang is really very enthusiastic, it will help us make suitable water smoke flavor ☺️
I will come here to drink shot together ~
It's like the feeling of old friends who have never seen many years
Relax and comfortable
Intersection
The wine part is really good
But it's a bit sweeter, maybe I am used to drinking more wine
And sour taste ~
But friends who don't drink too much really like it
Each glass of wine is amazing and enjoyable
The next time I want to try Gin FIZZ, it is a pity not to drink it
Hidden version of Strawberry Fresh Cream Shot even people who don’t like sweets
I feel delicious!Really pushing!
Intersection
Overall
This store has a high face value CP value is also high
It will definitely be a good place for everyone to meet 😍",0.329,0.022,0.649,0.9964
抓抓調酒超好喝，大推😻👍🏼 …,"Grabbing the bartender is super delicious, push it ...",0.521,0.0,0.479,0.8225
"吧台帥哥親切  闆娘熱情  餐點穩穩的 調酒驚喜滿滿
沒所謂   必須再來光顧👍
🌟先訂位比較好  這邊人太多了啦😌😌😌 …","The handsome guy of the bar, the friendly Ban Niang enthusiastic meal, a stable bartender surprise
Nothing so -called must come again 再
这 It's better to order first. There are too many people here.",0.347,0.074,0.579,0.9042
裝潢非常用心，是可愛馬戲團遊樂園的感覺，調酒好喝，無論經典還是妹酒都色香味俱全！老闆娘非常熱情，不時會被招待Shots！這裡可以抽水煙、喝酒、串燒、還可以吹泡泡跟唱歌！重點是價格非常親民、學生族群、小資族也很ok！記得提前跟老闆娘定位～推推推！來一次就愛上了！,"The decoration is very attentive. It is the feeling of the cute circus playground. The bartending is delicious.The boss is very enthusiastic and will be entertaining Shots from time to time!Here you can smoke, drink, skewers, and blow bubbles and sing!The point is that the price is very close to the people, the student group, and the petty bourgeoisie are also OK!Remember to locate with the boss in advance ~ Push push!Fall in love once!",0.187,0.021,0.793,0.9378
"闆娘很正
飲料不水
水菸補炭不知道補了幾次
總而言之，我會再訪🔥
當天玩得太開心 就沒拍照了
建議親自去走走👍","Ban Niang is very positive
Drinks are not water
I don’t know how many times it has been supplemented by water smoke
All in all, I will visit again
I did n’t take a picture when I was so happy that day
It is recommended to go around 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去 去",0.137,0.047,0.815,0.7804
