Original,EN,Positive,Negative,Neutral,Compound
"跟朋友聚餐的好地方，餐點意外的好吃好喝。

還有出一些動畫的酒，超級有趣用心的！

二樓可以多人玩遊戲，有問題都可以詢問店員，人都很好，忙著出餐還要來處理遊戲機問題真的很敬業🙏

👉單人高腳椅低消$350 (公共區遊戲暢玩)
👉八人沙發區低消平日$3000假日$5000
(公共區遊戲暢玩, 另享獨立PS主機和電視, 也可自帶主機)","A good place to dinner with friends, the meals are unexpectedly delicious and delicious.

There are also some animated wines, super funny!

You can play games on the second floor. You can ask the clerk if you have any questions.

消 Single high chair low -eliminate $ 350 (Public area game!
消 Eight -person sofa area Low -centered $ 3000 holiday $ 5000
(Play games in public areas, and enjoy independent PS hosts and TVs.",0.319,0.043,0.638,0.9804
"氣氛很好，
可以跟朋友們一起聚聚，
還有很多遊戲機可玩，
電競還會控管遊戲時間，
所以不會玩不到~
真的很棒，
酒的部份就期望不能太高XD
就是喝個可以解渴的~","The atmosphere is good,
You can get together with friends,
There are many game consoles to play,
E -sports will also control the game time,
So I won't play ~
It's great,
The part of the wine will not be too high XD
Just drink a thirst ~",0.278,0.037,0.685,0.9406
"最近從threads才知道的店 開了好幾年的樣子
找40多歲的朋友來小酌 透過菜單 酒名 餐點名 遊戲海報跟主機裝潢 聊對ACG的愛好跟經驗很棒
除了ACG主題酒外 也有經典調酒
主題酒味道不錯 剛好點的酒款都是酒味不重的
後來要加點了兩杯shot
有機會會再訪","The store that has only been known from Threads has been opened for several years recently
Find a friend in his 40s to drink the hobbies and experience of ACG through the menu wine name meal named game poster
In addition to ACG theme wine
The theme wine tastes good.
Later, I had to add two cups of shot
If you have a chance, visit again",0.114,0.0,0.886,0.7964
"店裡有非常多好喝的調酒
超多種類電動可以跟朋友一起玩
重點是低消350可以不限時
不管單身或是無聊都很適合去的酒吧","There are a lot of delicious bartending in the store
There are many types of electric to play with friends
The point is that the low consumer 350 can be unlimited timeless
Whether it's single or boring, it is suitable for bars",0.182,0.087,0.731,0.7003
他們的調酒都是依據各種不同的遊戲主題做取名跟調配！我覺得超酷的 而且那邊真的好多遊戲 他們有兩層樓 一樓門口就有VR可以玩 樓上還有更多switch 或是rock band 遊戲 真的很適合跟朋友一起來玩！ 而且那邊的工作人員都超親民人都超好的 還會推薦遊戲跟酒給我們,"Their bartender is named and prepared according to various game themes!I think it ’s cool and there are really many games over there. They have two floors on the first floor door. There are VR on the first floor of the two floors. There are more switch or Rock Band games.And the staff there are super close people over there, and they will recommend games and wine to us",0.144,0.0,0.856,0.8718
"動物森友會很可愛🤩
松露系列的應該算是最好吃的餐點
冰沙類調酒適合妹紙💜","Animal Senyou will be very cute 友
The truffle series should be regarded as the best meal
Swinium sibling suitable for sister paper 💜 💜 💜",0.456,0.0,0.544,0.9686
"餐點價格偏貴，可能是加上可以玩遊戲的關係
沒有玩到遊戲說二樓在清潔消毒
食物的部分雞肉披薩偏難吃，松露蛋捲還不錯，蛋的部分甜甜的
桌子有點不好坐，腳很尷尬","The price of the meal is expensive, it may be that the relationship can be played
I didn’t play the game and said that the second floor was cleaning and disinfection
Part of the chicken pizza of the food is unpalatable, the truffle egg rolls are not bad, the eggs are sweet
The table is a bit difficult to sit, and my feet are embarrassing",0.142,0.068,0.789,0.6757
"主打各式電玩的一家店，但其實如果沒拿到包廂位，少少人去得也不一定玩得到，現場沒有在安排使用順序跟幫忙排順序，所以有看到好幾次客人在旁邊白等的，這就挺可惜的😕

酒的部分也是一大特色，以前來的時候品項還比較少，這次多了很多特殊調酒，大部分都是跟動漫電玩有關，而且很貼心的有把濃不濃，然後口味是酸是甜都有標出來，挺貼心的，選擇上挺方便的，酒也是有華麗，很網美，也不會到太淡~~~

但這就是需要愛好熱鬧的人來，因為旁邊玩遊戲的基本上都會很吵，適合愛打電玩得朋友來~~~有VR有吉他模擬器，基本的電玩遊戲甚至復古機台都有唷😂","A store that focuses on various video games, but if you do n’t get the box, you may not be able to play. The scene does not arrange the order in order to help the order. Therefore This is a pity 挺

The part of the wine is also a major feature. When coming, there are relatively few items. This time, there are many special bartender. Most of them are related to animation video games, and they are very intimate. It is marked with sweetness, which is very intimate. It is very convenient to choose. The wine is gorgeous, very beautiful, and it will not be too light ~~~

But this is a person who needs to be lively, because it is basically noisy who played the game next to it. It is suitable for friends to play friends with friends ~~~ There are VR and guitar simulator, and basic video games and even retro machines have 唷",0.245,0.025,0.73,0.9934
辦活動的量能有問題，線上補位跟現場才候位同順序候補進場，叫我們去打聽一下你們之前的狀況，ok來打聽一下，這4.5評分也太高了吧，笑死，一星等你關店,"There is a problem with the amount of activities, and the online replenishment and the on -site waiting in the same sequence are available to enter the field. Let us go inquiring about your previous situation. OK to inquire. This 4.5 score is too high. One star is waiting for you to close the shop",0.05,0.046,0.904,0.0601
環境好，氣氛佳，各式電玩設備齊全，服務親切耐心，餐點，調酒優質，控管遊戲時間得宜，愛好電玩或是跟好友同樂都值得一來再來的好店！！,"The environment is good, the atmosphere is good, all kinds of video game equipment is complete, the service is kind and patient, meals, high -quality bartending, the time to control the game is appropriate, the game loves games or is worthy of the same good shop with friends!Intersection",0.311,0.0,0.689,0.9583
