Original,EN,Positive,Negative,Neutral,Compound
"很慵懶舒服的氣氛
適合第二三續攤的地點
酒也蠻不錯的","Very lazy and comfortable atmosphere
Suitable for the second and third continuation stalls
Wine is pretty good",0.38,0.11,0.511,0.7827
"挺有格調的 bar，座位蠻大的而且坐起來很舒服，蠻推的！
個人偏好甜的.帶一點水果香的調酒，bartender 也很有耐心的記下客人的喜好","Quite a stylish BAR, the seat is quite large and it is very comfortable to sit up!
Personal preferences are sweet. With a little fruit scent, Bartender also patiently records the preferences of the guests",0.173,0.0,0.827,0.7836
"看Google 的評價決定
第一次和朋友一起去這間bar
低消500元
店家很貼心的額外招待兩小杯酒和點心
熱紅酒很好喝 👍
店內不算大
但每個角落細節都感受得到老闆的用心
品質很好的酒吧
下次還會想再光顧","Look at Google's evaluation decision
The first time I went to this BAR with my friends
Low 500 yuan
The store is very intimately entertaining two small cups of wine and snacks
Hot red wine is very delicious 好
The store is not big
But the details of each corner feel the intention of the boss
Good quality bar
I would like to visit again next time",0.18,0.02,0.8,0.9039
以調酒類來說價位平價，需五百元低消。店內裝潢氣氛很棒，服務也很貼心。酒單有日文跟英文翻譯，也適合外國朋友。,"In terms of alcoholic, the price is cheap, which costs five hundred yuan.The interior decoration atmosphere is great and the service is very intimate.The wine list has Japanese and English translation, which is also suitable for foreign friends.",0.167,0.0,0.833,0.802
需要低消一個人頭500環境清幽會日文對話有吧台區沙發區位子不大都小小的但很溫馨,It is necessary to lower a person's head 500 environment and quiet meeting. Japanese dialogue.,0.0,0.136,0.864,-0.296
"溫馨舒適的酒吧❤️
老闆非常親切熱情～
調酒很好喝😋
店內12點後可抽煙🚬 …","Warm and comfortable bar ❤️
The boss is very kind and enthusiastic ~
It's delicious for bartending 喝
Smoking after 12 o'clock in the store 点 ...",0.411,0.0,0.589,0.9438
"能夠客製化客人心中的調酒，每一杯都美得無法置信。價格合理、服務親切、氛圍誘人～值得推薦的bar。
沒有名字的調酒，但每一杯都是每一位客人的故事，說完故事與需求後會很期待送上的調酒，每杯都讓人驚艷又美的虛幻。","It is unbelievable to be able to customize the bartender in the hearts of guests.Reasonable price, intimacy, attractive atmosphere ~ recommended BAR.
There is no name for bartending, but each cup is the story of every guest. After telling the story and needs, I will look forward to the bartending of the delivery. Each cup is amazing and beautiful.",0.251,0.022,0.727,0.9464
環境舒適接待親切的日式酒吧，調酒好喝，單人前往或是與朋友相聚都適合，推薦～,The environment is comfortable to receive friendly Japanese bars.,0.481,0.0,0.519,0.7579
"環境清幽,且安靜,讓人放鬆的一家 Bar~
服務品質非常的貼心,很想每天下班後過去一個人放鬆
放空一下心情~解除工作繁忙的壓力~","The environment is quiet and quiet, a relaxed family ~
The service quality is very intimate, I really want to relax alone after get off work every day
Let go of your mood ~ Lift the pressure of busy work ~",0.165,0.087,0.748,0.5799
店員非常貼心  只要下班累累的來喝一杯，很溫暖，喜歡。,"The clerk is very intimate as long as you have a drink after get off work, it is very warm and like.",0.199,0.0,0.801,0.6068
"放鬆安靜的bar，安心消費。
一個人喝杯威士忌酒好舒服.","Relax and quiet bar, consume at ease.
It's so comfortable to drink a glass of whiskey.",0.409,0.0,0.591,0.8399
女店員很親切、日文也很棒、帶日本朋友去、日本朋友超開心的。,"The female clerk is very kind, Japanese is also great, with Japanese friends, and Japanese friends are very happy.",0.562,0.0,0.438,0.9583
空間舒適，適合朋友小聚聊天喝酒,"Comfortable space, suitable for friends to chat and chat",0.478,0.0,0.522,0.7506
環境乾淨，氣氛不錯，適合喝酒聊天！,"The environment is clean, the atmosphere is good, suitable for drinking and chatting!",0.349,0.0,0.651,0.7088
雖然吧台有時候冷氣冷，但是店員很貼心，有很安靜可以放鬆的氣氛。酒的種類也蠻多。老闆娘也很可愛。他們很認真經營，我想支持。老闆娘は日本語話せます,"Although the bar is sometimes cold and cold, the clerk is very intimate and has a quiet atmosphere that can relax.There are quite a lot of wine.The boss is also very cute.They are very serious and I want to support it.Boss は Japanese language は",0.084,0.033,0.882,0.3415
"一個人想放空
二個人聊心 談天
三個人 小酌一下

更多人歡樂聚會
這邊都很適合

不會像其他酒吧吵雜 並且店內使用Sharp 高階空淨機 加上室內有限度抽菸規定
完全不會空氣瀰漫 不流通

不是優質不推薦

來過一次就會愛上這邊 並且成為自己的秘密基地的","One person wants to let go
Two people talk about the sky
Three people to drink

More people happy gatherings
It's suitable here

It will not be noisy like other bars and use Sharp high -end air cleaning machines in the store plus a limited to smoking regulations in the room
It will not be filled with air at all

Not high -quality, not recommended

I will fall in love with this and become my own secret base once",0.11,0.063,0.827,0.7265
柯有倫那一群人非常的吵雜，尤其同行的那女人，講話有夠大聲，好像是在夜店的感覺，店家服務生也沒有在控制，反而一起在吵鬧，感受很差，其他的客人都是安靜的享受飲品。,"A group of people in Ke Youlun is very noisy, especially the woman who is his peers has enough speeches. It seems to be in the nightclub. The shopkeeper is not controlled. Instead, they are noisy. Enjoy drinks.",0.076,0.088,0.835,0.1298
餐點酒水價格合理，推薦Strong Tiger!🐯 …,"The price of meals is reasonable, and Strong Tiger is recommended! 🐯 ...",0.31,0.0,0.69,0.6588
除了調酒以外，其他都還不錯👌 …,"Except for bartending, everything else is pretty good ...",0.466,0.0,0.534,0.7269
"日式酒吧，服務不錯，大多是日本客人
地方蠻小比較暗但很安靜，廁所也很乾淨
想要三五好友靜靜的小聚或是自己和小酒感覺不錯","Japanese -style bar, good service, most of them are Japanese guests
The place is quite small but very quiet, and the toilet is very clean
Want to be quiet for three or five friends or feel good at yourself and small wine",0.299,0.0,0.701,0.9414
彷彿回到家裡般放鬆的日式酒吧,Japanese -style bar as if I go home as if I go home,0.0,0.0,1.0,0.0
"Quiet and mature environment,
Delicious bourbon whiskey collection, reasonable price but definitely not a cheap place
舒適安靜的環境，波本酒威士忌愛好者，價格合理但絶對不是那種便宜的美式運動酒吧，而是日式像自己家的精緻服務。","Quiet and mature environment,
Delicious Bourbon Whiskey Collection, Reasonable Price But Definitely Not a Cheap Place
A comfortable and quiet environment, the Bourbon wine whiskey enthusiast, the price is reasonable but definitely not the cheap American sports bar, but the exquisite service of Japanese -like home.",0.364,0.0,0.636,0.9694
老闆出手果然驚艷 充分入味的筍絲 肉末茄子甜鹹鮮 涼拌酪梨口感軟糯 主食南部肉羹湯有不同北部的感覺 五穀飯健康 每週更換菜單 讓我更期待下週的餐點,"The boss's shot really amazing and fully flavored bamboo shoots, sweet, salty, salty fresh, cold and ochanh, and soft waxy staple food Southern meat soup with different northern soup.",0.265,0.0,0.735,0.8553
氣氛非常好，員工也很國際化，最重要的是老闆娘很重視客人，還會再去!!!!٩(๑´3｀๑)۶,"The atmosphere is very good, and the employees are also very international. The most important thing is that the boss attaches great importance to the guests and will go again !!!! ٩ (๑´3｀๑) ۶",0.303,0.0,0.697,0.9194
整間店很有質感，氣氛也很好，Bartender也很好聊，是個下班或是周末小酌好地方,"The whole store is very textured, the atmosphere is also very good, Bartender is also very good to talk, it is a good place to get off work or weekends",0.256,0.0,0.744,0.8514
酒類不管是純飲或是調酒都算挺不錯的一家，不過似乎比較像是特別服務日本顧客而設。,"Whether it is a pure drink or bartender, it is quite good, but it seems to be more like a special service for Japanese customers.",0.307,0.0,0.693,0.8668
"可以安靜的聊天也沒什麼煙味, 低消一個人$500, 服務不錯.","You can chat quietly without any smoke, lowly eliminate a person $ 500, the service is good.",0.236,0.0,0.764,0.5632
很不錯的一家酒吧,Very good bar,0.615,0.0,0.385,0.4927
"相當暖心的吧！ 服務人員甜蜜又親切
酒類款項眾多，CP值相當高，大推","It's quite warm!The service staff is sweet and kind
There are many alcohol funds, the CP value is quite high, push",0.336,0.0,0.664,0.8439
裡面的姐姐哥哥都非常好👍🏻調酒也很好喝😍 …,The elder brothers in it are very good and bartender and it is very delicious ...,0.339,0.0,0.661,0.8012
喜歡這裡安靜又沉穩的氣氛，讓人可以放鬆喝酒享受。,"Like a quiet and calm atmosphere here, so that people can relax and drink.",0.412,0.0,0.588,0.7717
"酒類普普 多日本商務客 文青不會愛 稍嫌沉悶年齡層較大的bar
87%像小歇","Jiu Popu's Japanese business guest Wenqing will not love a little dull age BAR
87%like Xiaoxie",0.0,0.292,0.708,-0.698
並非以調酒為主的酒吧  不過服務算是親切,"It is not a bar that is mainly bartending, but the service is intimate",0.0,0.0,1.0,0.0
酒覺得非常普通 偏貴 蛋捲還行,Wine feels very ordinary and expensive egg rolls are okay,0.174,0.0,0.826,0.2263
日式酒吧，就像日式連續劇裡的場景,"Japanese -style bar, just like the scene in Japanese -style series",0.2,0.0,0.8,0.3612
一個人可以放鬆的好地方😄 …,A good place that one person can relax 放 ...,0.42,0.0,0.58,0.7003
"每次來都有不同的感受。
成熟的場所。","There are different feelings every time.
Mature places.",0.286,0.0,0.714,0.4215
套餐好吃，環境幽雅～,The package is delicious and the environment is elegant ~,0.459,0.0,0.541,0.7783
氣氛很好,The atmosphere is very good,0.444,0.0,0.556,0.4927
