Original,EN,Positive,Negative,Neutral,Compound
有吃有喝又好玩，等你來體驗，老闆人超讚的👍,"It ’s fun to eat or drink. When you experience it, the boss is superbly 👍 👍 👍 👍 👍 👍",0.113,0.0,0.887,0.5106
"氣氛很好，但十分感謝老闆，因為剛認識的朋友在酒吧吐了一地，十分抱歉，雖然後續有安全送她回家，但還是為影響酒吧氛圍而感到抱歉。

bar很好聊，老闆很幽默風格，酒很好喝，價格也合理，非常喜歡那邊的氛圍，有機會會和朋友去。

無論如何非常抱歉，因為新認識的朋友吐的蠻多，我回去也把她安撫好了再離開，總而言之，非常抱歉。

祝生意新隆！","The atmosphere is very good, but I am very grateful to the boss, because the friends who I just met had spit it out in the bar. I was very sorry. Although she was sent to her home for the subsequent safety, she was still sorry for affecting the atmosphere of the bar.

Bar is very good to talk, the boss is very humorous, the wine is delicious, the price is reasonable, I like the atmosphere there very much, and I have the opportunity to go with friends.

I am very sorry for anyway, because I have spit a lot of new friends, and I also calm her back and leave. In short, I am very sorry.

I wish the business new!",0.308,0.052,0.64,0.9934
"小雨 老闆jason讚讚
Ps.
嘿是唱心電心的客人
回家之後晚餐從肚子出來了：）
跟姐姐拼酒要注意😍
(提醒各位 請不要在店裡吐 謝謝","Xiaoyu boss Jason praise
Ps.
Hey is a guest who sings the heart
After returning home, dinner came out of the stomach :)
Pay attention to fighting with my sister
(Remind you, please do not vomit in the store. Thank you",0.292,0.073,0.636,0.9136
"服務很好 很溫馨
客人與客人互動 都很好玩

但是老闆傑森打鏢太強","The service is very good and warm
The guests interact with the guests are fun

But the boss Jason hit the dart too strong",0.339,0.0,0.661,0.8511
懷舊氣氛很棒！可以打鏢又可以唱歌，這種地方哪裡找~~~,The nostalgic atmosphere is great!You can play darts and sing. Where can I find this place ~~~,0.144,0.0,0.856,0.4003
適合聚會的溫馨酒吧，店家人都很親切，認識朋友的好地方～,"For the warm bars suitable for the party, the shopkeeper is very kind and knows a good place for friends ~",0.472,0.0,0.528,0.923
"老闆人超好！
歡迎來挑戰！","The boss is super good!
Welcome to challenge!",0.745,0.0,0.255,0.893
🎯高手們可以找Jason闆闆打飛鏢,A Masters can find Jason board to play darts,0.231,0.0,0.769,0.34
"環境優美，人員更美
只是老闆很機車，打鏢太強，老是灌醉客人
拜託快去打爆老闆😂","Beautiful environment and more beautiful personnel
It's just that the boss is very motorcycle, and the dart is too strong.
Please go to the boss soon 去",0.373,0.0,0.627,0.9286
超讚讚讚讚讚讚 老闆Jason還有小雨超讚五顆星星😍😍😍,Super praised praise boss Jason and Xiaoyu Super praised five stars 😍😍😍,0.641,0.0,0.359,0.9794
來一杯shot!!,Here is a cup of shot !!,0.0,0.0,1.0,0.0
老闆有型，店員人很好、好聊，可以喝酒唱歌～,"The boss is stylish, the clerk is very good and chats, you can drink and sing ~",0.166,0.0,0.834,0.4927
氣氛好，喝酒好地方。,"The atmosphere is good, drink a good place.",0.492,0.0,0.508,0.7003
微醺氣氛很好，能打標 玩骰 唱歌的酒吧🎯🍻🎲,The little atmosphere is very good.,0.39,0.0,0.61,0.4927
越夜越熱鬧，服務超到位，有唱歌跟飛鏢真的很棒的地方,"The more lively nights, the service is in place, there are really great places to sing and darts",0.322,0.0,0.678,0.8218
老闆跟女員工很親切，環境很舒服還可以唱歌，陪我度過開心的晚上。,"The boss and the female employee are very kind, the environment is very comfortable and can sing, accompany me through a happy night.",0.355,0.0,0.645,0.8998
老闆人又好又帥,The boss is so handsome and handsome,0.603,0.0,0.397,0.8215
老闆 員工非常親切 非常推,The boss and employee are very kind and pushed,0.316,0.0,0.684,0.5709
可以唱歌又可以打鏢！會不會太厲害,You can sing and play darts!Will it be too bad?,0.169,0.267,0.564,-0.3382
"店內氣氛棒🎉
員工親切","The atmosphere in the shop 棒
Cordial employee",0.0,0.0,1.0,0.0
燈光美氣氛佳，下次一定會再來👍🏼,"The lights are beautiful, and I will definitely come again next time.",0.398,0.0,0.602,0.765
"老闆阿薩力！
還教打標又可唱K 適合聚聚🤙 …","Boss Assiri!
You can also teach markers and sing K suitable for gathering ...",0.0,0.0,1.0,0.0
超棒！ 小倩最可愛,Bet!Xiaoqian is the cutest,0.577,0.0,0.423,0.6239
"店員很親切，都可以一起玩遊戲！！找店長打
鏢","The clerk is very kind and can play games together!IntersectionFind the shop chief
dart",0.347,0.0,0.653,0.7495
氣氛很不錯，小倩公關推，可愛,"The atmosphere is very good, Xiaoqian public relations push, cute",0.436,0.0,0.564,0.7346
來這邊就是要找傑森喝酒打標 妹妹也都很漂亮很親切 很喜歡,Come here is to find Jason to drink and marked the younger sister.,0.0,0.0,1.0,0.0
老闆人超好，很熱情,"The boss is super good, very enthusiastic",0.72,0.0,0.28,0.8832
喝酒氣氛佳！這裡的員工都很親切^_^,The atmosphere of drinking is good!The employees here are very kind^_^,0.285,0.0,0.715,0.6105
"菜菜很好玩！菜菜帶走都可以～🤣🤣🤣
很棒的一間店！","Very fun!It can be taken away by vegetables ~ 都 都
A great shop!",0.265,0.0,0.735,0.6892
Chole是可愛女森！快來找她聊天！,Chole is a cute female forest!Come and chat with her!,0.285,0.0,0.715,0.555
環境很棒 老闆人很好,"The environment is great, the boss is very good",0.51,0.0,0.49,0.807
"大家要來走走
公關健談，老闆親切
有到附近值得一訪","Everyone comes to walk around
Public relations talk, the boss is kind
It's worth visiting nearby",0.275,0.0,0.725,0.6486
五星好評～不來對不起自己,"Five -star praise ~ Don't come, I'm sorry for yourself",0.376,0.0,0.624,0.5889
老闆娘很美女,The boss is very beautiful,0.512,0.0,0.488,0.6361
"Chole很漂釀 也很健談
店長射鏢很屌","Chole is very drifting and talking about it
The manager shoots dart",0.0,0.0,1.0,0.0
環境很好 店員也都很熱情,"The environment is very good, the clerk is also very enthusiastic",0.426,0.0,0.574,0.7708
"Chole應該要叫做Angel
下次還要再來！","Chole should be called angel
I will come again next time!",0.0,0.0,1.0,0.0
店員可愛親切，環境舒服❤️,"The clerk is cute and kind, the environment is comfortable ❤️",0.519,0.0,0.481,0.8658
很快讓人喝醉😵‍💫 …,Soon people get drunk ...,0.0,0.375,0.625,-0.34
酒吧氣氛很好、服務也很好,The atmosphere of the bar is very good and the service is also very good,0.329,0.0,0.671,0.7496
"老闆帥
員工漂亮","Handsome
Beautiful employee",0.877,0.0,0.123,0.7964
很有氣氛的一間酒吧，店員超正,"A very atmospheric bar, the clerk is super positive",0.517,0.0,0.483,0.8176
老闆超讚👍,The boss is superb 👍,0.451,0.0,0.549,0.6249
燈光美 氣氛佳 環境優美,Lighting beautiful atmosphere Beautiful environment is beautiful,0.745,0.0,0.255,0.9136
店員服務態度好 酒好喝 值得推,"The service attitude of the clerk is good, wine is good, it is worth pushing",0.391,0.0,0.609,0.7717
店員很親切 還揪我們一起烤肉,The clerk is very kind and also stabs us to grill together,0.223,0.175,0.603,0.2006
服務可以😌 …,The service can be 😌 ...,0.302,0.0,0.698,0.3818
老闆親切 推薦特調 好喝👍,The boss recommends special tunes and delicious 推荐,0.624,0.0,0.376,0.8074
愛了～愛了～來了就愛了,Love ~ love ~ love it when you are here,0.643,0.0,0.357,0.9274
環境好，酒好喝，老闆人好好～,"The environment is good, the wine is good, the boss is fine ~",0.432,0.0,0.568,0.765
這裡還能可以唱歌 太爽了吧,"You can sing here too well, right?",0.259,0.0,0.741,0.2732
可以唱歌，女店員正又親切,"You can sing, the female clerk is kind and kind",0.459,0.0,0.541,0.7783
店員人很好 服務很讚,The clerk is very good to serve,0.347,0.0,0.653,0.4927
服務員漂亮 氣氛又超正點,The waiter's beautiful atmosphere is super positive,0.74,0.0,0.26,0.9081
小倩很幽默可愛，又很貼心,"Xiaoqian is very humorous and cute, and very intimate",0.468,0.0,0.532,0.7316
服務很好 聊的很開心,The service is very good to chat very happy,0.507,0.0,0.493,0.8012
燈光美、氣氛佳,Beautiful light and good atmosphere,0.694,0.0,0.306,0.7783
店員漂亮，服務親切,The clerk is beautiful and the service is kind,0.51,0.0,0.49,0.8074
老闆太帥 很親切😉 …,The boss is so handsome and very kind ...,0.527,0.0,0.473,0.832
老闆親切，氣氛好,The boss is kind and the atmosphere is good,0.474,0.0,0.526,0.743
氣氛很讚，酒很實惠！,"The atmosphere is great, the wine is very affordable!",0.354,0.0,0.646,0.6588
讚👍 …,Praise ...,0.783,0.0,0.217,0.5574
