Original,EN,Positive,Negative,Neutral,Compound
"2024/10/28

平日早餐供應時間6:30-11:00，有4.5小時可以悠閒的吃早餐，菜色品項不多，但是幾乎都好吃😋！一次出餐的量不多，但是空了就馬上補，可以吃到熱熱的餐點！

原價$550+10%，現在壽星優惠兩人同行$660，一個人只要$330！！！還有紅酒🍷、白酒、百威金尊啤酒🍻無限暢飲喔！
（喝酒不開車，開車不喝酒！）真的很超值！","2024/10/28

Breakfast supply time on weekdays is 6: 30-11: 00. There are 4.5 hours to eat breakfast leisurely. There are not many dishes, but almost all are delicious!There is not much meal at a time, but it will make up for the time when it is empty. You can eat hot meals!

The original price is $ 550+10%.IntersectionIntersectionThere are also red wine, white wine, and Budweiser beer. Drink infinitely!
(Drink without driving, driving without drinking!) Really great value!",0.073,0.092,0.835,-0.3953
"我們是利用朋友生日買一送一去吃早餐，整體來說｜非常滿意👍
早餐紅白酒無限暢飲是一大賣點，雖然餐點選項不多，但已足夠下酒😛
重點是服務、view 一級棒👍可以近距離看到飛機、還有螢幕播放台灣特色景點，服務更是沒話說。
很想再訪，希望一直能有壽星買一送一及晚鳥方案🙏","We use our friends ’birthday to buy one get one get one free breakfast, overall ｜ Very satisfied 👍
Breakfast red liquor infinitely drinking is a big selling point. Although there are not many meals options, it is enough to get wine 😛
The focus is on the service, the View first -level stick 👍 👍 can see the aircraft at close range, and the screen to play Taiwan's characteristic attractions. The service is nothing to say.
I really want to visit again.",0.166,0.0,0.834,0.9359
"白天供應的
早午餐自助吧
雖然 檯面餐點不多
但 足以 豐盛 & 營養
就是 不太再加添
檯面份量不足的餐點
大致上 食物好吃 環境愜意
如果 再有優惠 還是會來用餐","During the day
Buffet buffet
Although there are not many meals on the table
But enough & nutrition
Just don't add too much
Meal with insufficient tablets
Roughly, the food is delicious and the environment is comfortable
If you have a discount, you will still come to dine",0.171,0.0,0.829,0.8885
趁著年貨大街開始跟著人群走，一整路試吃到底，更揹了重重的年貨回家，感受一下過年的氣氛，更在永楽市場好好祭五臟廟，點了一碗600元的丼飯補充能量。,"Taking advantage of the New Year Street, the crowd was followed, and the whole road tried to eat to the end, and I went home to the end of the year. I felt the atmosphere of the Chinese New Year. energy.",0.095,0.0,0.905,0.4767
"位於台北中山雅樂軒酒店頂樓17樓的WXYZ BAR，其實朋友訂位的時候有個小插曲，它們一定要用英文訂位，但是店員的英文不太好，一直聽不懂我們要訂的日期，職前訓練有待加強！😎 這是一間裝飾時尚前衛的高空酒吧，雖然占地不大，但是整體動線是舒服的，桌上的仿蠟燭也更添唯美浪漫氣息。

餐點部分，我喜歡「墨西哥雞肉薄餅」，餅皮薄脆，內餡的起司恰到好處，夾了雞肉、番茄、洋蔥及 彩椒，口感豐富有層次。❤️ 「韓式炸雞」我覺得也滿好吃的，味道完全不像韓國，加了印度咖哩粉，很像印度料理，但非常有味道。👍🏻 比較美的這杯是調酒師特地幫我調一杯浮誇的酒，有中國風的fu~~~~真的很謝謝他哈哈，以琴酒為基底加上綠茶、桂花、薄荷與檸檬，非常順口，重點是有酒味。🍸🍹🍻🥂🍷 另一杯就很像果汁了，是萊姆酒+百香果+烏龍的組合。

#我愛小酌#台北酒吧#台北飯店","WXYZ BAR, on the 17th floor of the top floor of the Yalexia Hotel, Taipei, in fact, there is an episode when booked a place. They must book in English, but the clerk's English is not very good. Pre -job training needs to be strengthened!时 This is a high -altitude bar decorative and avant -garde. Although it does not occupy a large land, the overall moving line is comfortable. The imitation candle on the table also adds a beautiful romantic atmosphere.

In the meal, I like ""Mexican Chicken Porte"". The cake skin is crispy and the cheese of the filling is just right. The chicken, tomato, onion, and color peppers are rich in taste.❤️ ""Korean fried chicken"" I think it is also delicious. The taste is not like South Korea. It adds Indian curry powder, which is very similar to Indian cuisine, but it is very delicious.是 The more beautiful cup is a bartender specially helped me adjust a glass of exaggerated wine. There is a Chinese style FU ~~~~ I really thank him. Very smooth, the focus is on the taste of wine.像 The other cup is very similar to the fruit juice.

###Taipei Bar#Taipei Hotel",0.158,0.064,0.778,0.976
"捷運中山國小站附近17樓酒吧，有分室內和室外，當天室內只有我們一組客人。環境很安靜，沙發坐起來很舒服。一坐下來服務生有提供花生跟果乾，加分，有配酒小食的酒吧我好愛。

我是用FunNow預定的，方案內容是兩杯調酒和一份雞米花，我們點了Daiquiri 和Aloft Mule，白金會員有多送一杯價值280$的Shot喔！方案的調酒選項比較少，都是經典的調酒，喝起來順口，Daiquiri 比較有酒感，Aloft Mule喝起來像果汁。雞米花很好吃！後來因為太餓還多點了香腸，配著酒一起吃超棒。

服務生的服務100分，也可能是因為當時只有我們一組客人的關係，覺得被照顧的很好。食物上菜速度很快，調酒也是沒有等很久。

不曉得是不是因為是飯店酒吧，菜單上面除了台灣小吃以外的食物都偏貴，想吃但點不起哈哈。推薦給住在附近的人下班可以來小酌約會，用FunNow預定真的太划算了🙏🏻

現在下載FunNow輸入VAJULYA可折抵100元🥰❤️","The 17th floor bar near the MRT Zhongshan Elementary School Station has indoor and outdoor, and there is only one group of our guests indoors that day.The environment is very quiet, and the sofa is very comfortable.As soon as I sat down, the waiter provided peanuts and dried fruits, add points, and I love the bar with wine and snacks.

I was booked with Funnow. The content of the scheme is two cups of bartending and a chicken rice. We ordered Daiquiri and Aloft Mule. Platinum members have more cups of SHOT worth 280 $!There are relatively few bartending options for the scheme. They are classic bartending. They drink smoothly. Daiquiri is more alcohol. Aloft Mule drinks like fruit juice.Chicken rice flowers are delicious!Later, I was too hungry and I had more sausages, with wine with wine.

The waiter's service 100 points may also be because there was only a group of guests at the time, and I felt that I was taken care of well.The food is fast, and the bartender has not been waited for a long time.

I do n’t know if it ’s because it’ s a restaurant bar. The food on the menu except Taiwanese snacks is expensive. I want to eat it but I ca n’t afford it haha.Recommended for people who live nearby to get a drink for dating, it is really cost -effective to book with funnow 🙏🏻

Now download funnow and enter Vajulya to discount 100 yuan 🥰❤️",0.088,0.0,0.912,0.9724
本來是想聽現場爵士樂才來，但現在都只有星期六才有現場演奏搖滾樂，料理好吃但偏貴，酒類種類眾多(酒類是英文菜單)，有威士忌紅酒白酒雞尾酒還有無酒精的，不想喝酒也有咖啡拿鐵紅茶等飲料可以點，無酒精的VIRGIN PINA COLADA 有椰奶的奶味和鳳梨的微酸味好喝推薦，現場氣氛很好，位置舒適，與鄰桌也有適當距離，室內無菸味，有戶外座位可以吸煙看街景。(位於17樓),"Originally I wanted to listen to the jazz music at the scene, but now only on Saturday, there are live rock music on the spot. The cooking is delicious but expensive. If you do n’t want to drink, you can order coffee with iron black tea and other beverages. The alcohol Virgin Pina Colada has coconut milk milk flavor and pineapple slightly sour taste. It is recommended. The atmosphere is very good, the location is comfortable. Smoke, there are outdoor seats to smoke and watch street views.(Located on the 17th floor)",0.169,0.0,0.831,0.9548
"2020.09.07晚上九點半前往，這次第二次到酒吧消費，同樣的服務人員仍保持著熱情熱忱，不知道她名字，無法直接給予回饋。

2020.05.08晚上十點多前往，服務人員都非常熱情，貼心提醒餐點份量，介紹酒類也不馬虎，還能隨時觀察到顧客上酒的時間，而且結帳很有禮貌不打斷顧客談話，服務人員還能跟顧客小聊幾句，但沒能記得員工名字，當天員工都讓人覺得非常愉悅，調酒好喝，東西好吃，唯一缺點是有蚊子。","2020.09.07 went at 9:30 pm. This time I went to the bar for the second time. The same service staff still kept enthusiastic and enthusiasm. I do n’t know her name and cannot give it directly.

2020.05.08 goes more than ten o'clock in the evening. The service staff are very enthusiastic, remind me the meal, and introduce the wine category. You can also observe the time of the customer's drinking at any time, and the checkout is very polite. The service staff can talk to customers a few words, but I couldn't remember the employee's name. The employees were very pleasant that day, and the only disadvantage was mosquito.",0.094,0.031,0.875,0.7569
較隱藏的地點，五點到七點間連假日都少有人煙，適合聊天，氣氛很棒、調酒 Voaka Lime 有一定水準，可惜鹽口杯鹽略多。,"There are fewer people who are smoking between five to seven o'clock in more hidden locations. It is suitable for chatting. The atmosphere is great, and the voaka life has a certain level. Unfortunately, the salt mouth cup salt is slightly more salt.",0.128,0.049,0.823,0.5859
"超級棒的地方，環境舒適東西也好吃。
旁邊出去有戶外陽台即可抽菸，廁所也在Bar裡面不需要走很遠。很推薦三五好友到這裡聊天小酌。（店員態度親切熱情，推薦的調酒都很棒）","In the superb place, the environment is comfortable and delicious.
You can smoke out of the outdoor balcony next to it, and the toilet does not need to go far in Bar.It is recommended to have three or five friends here to chat.(The clerk's attitude is kind and enthusiastic, and the recommended bartender is great)",0.383,0.0,0.617,0.9808
"氣氛不錯，偶爾有Live band
但餐點選擇不多，份量也不多
吃過東西再來會比較好","The atmosphere is good, occasionally live band
But there are not many meals, and there are not many portions
It will be better if you have eaten things again",0.177,0.0,0.823,0.7003
"Hitch人很好很帥，
調酒很有想法，很好喝很順口。
如果說夜深了沒事了，三五好友一同來此地幽會都是很棒的選擇。
環境舒適、音樂不會太刺耳。
躺著躺著就睡著了也不一定囉～","HITCH people are very good and handsome,
Into the bartending is very thoughtful, it is delicious and smooth.
If it ’s okay to say that the night is okay, it’ s a great choice to come here with three or five friends.
The environment is comfortable and music is not too harsh.
Lying down and falling asleep, I don’t necessarily do it ~",0.384,0.019,0.598,0.9836
環境很好，有陽台可以抽煙，空間不擁擠，服務很好，酒吧服務好不好，一定是取決你跟bartender 互動。不然飯店的酒吧本來就是一般服務禮儀的送酒。,"The environment is very good, there is a balcony to smoke, the space is not crowded, the service is good, the bar service is good, it must be depends on you interact with Bartnder.Otherwise, the bar in the hotel is originally a general service etiquette.",0.176,0.0,0.824,0.8399
交通方便，鬧中取靜，服務特優，餐點酒飲超高品質的酒吧，會想一訪再訪的好地方。下次揪朋友必須為首選的地點，Amber、Sandy的調酒超級超級超級讚！！,"Convenient transportation, quiet in trouble, excellent service, meals with high quality bars, you will want to visit a good place for re -visits.Next time, friends must be the preferred location, Amber and Sandy's bartending super super superb!Intersection",0.369,0.052,0.579,0.9468
很常來這裡喝酒，環境整潔、廁所乾淨、空間寬敞，女bartender 很親切也可以依個人口味調整酒的味道，是個下班後想放鬆純粹喝酒聊天的好地方。,"I often come here to drink, the environment is clean, the toilet is clean, and the space is spacious. The female Bartender is very kind and can adjust the taste of the wine according to personal taste. It is a good place to relax pure drink and chat after get off work.",0.241,0.0,0.759,0.9312
"只適合開紅酒的地方 不過環境很放鬆
因為是飯店樓上 所以也不會遇到奇怪的客人
但是調酒普普","The place is only suitable for red wine, but the environment is very relaxed
Because it is upstairs in the hotel, I don’t meet strange guests.
But bartender",0.144,0.067,0.789,0.5483
調酒師會介紹，也會推薦沒有在酒單上的新口味,"The bartender will be introduced, and it will also recommend that there is no new taste on the wine list",0.11,0.097,0.793,0.0772
"適合情侶來的酒吧
雖然夜景都被大樓擋住
但戶外露台很有氣氛","Suitable for couples to come
Although the night scene is blocked by the building
But the outdoor terrace is very atmospheric",0.0,0.072,0.928,-0.1406
Bar環境很好 調酒好喝 服務也不錯！,"The BAR environment is very good, bartender, good service!",0.487,0.0,0.513,0.7683
跟朋友一起來喝酒聊天，服務人員水準超高又親切。,"Come and chat with friends, the level of service staff is very high and kind.",0.342,0.0,0.658,0.7759
"下班了個大早來到這家果然就能夠享受到往外看最美的View，加上中空方體燈飾和粉色系沙發座營造出一種現代卻舒適感。

燻肉盤挺下酒但裡面每個品項都超鹹、肋眼牛排軟嫩好食配上各式蔬菜稍有飽足感，但不得不提這家的鹹酥雞米花實在不管是單吃還是下酒都是絕配不過要注意趁熱吃掉就是了；調酒有基本款當然也有該店的特殊品項，不得不說雖然這次點的外觀上都挺質樸、不過口感各異清淡嗆辣的皆有，不失為下班後放鬆好店。","After getting off work, I can enjoy the most beautiful VIEW out of this one to watch this, plus the hollow hobby lights and pink sofa to create a modern but comfortable sense.

Smoked the meat plate, but each product inside is super salty, the rib eye steak is soft and tender, with a variety of vegetables with a slightly full feeling, but I have to mention this salty crispy chicken rice flower. It's still a perfect match, but it is important to pay attention to it while it is hot. Of course, the basic item of the bartender has the basic model. I have to say There are all spicy one, and you can relax the store after work.",0.203,0.011,0.785,0.9796
"這間 bar真的很可惜，食物好吃，bartender親自溝通味道執行出來的調酒很有水準又都有達到需求。
但服務態度極差，嚴重影響用餐氣氛與心情，而且還有 蟑！螂！
［事件一］
上了杯錯酒後，我們說那不是我們點的，服務生說她再去確認。
過了幾分鐘後拿著同一杯剛剛做錯的酒回來，承認剛剛跟吧台講錯了，請我朋友「試試」這杯因為這杯也真的很不錯。

沒錯！服務生去吧台確認完的結果，不是照需求重新出一杯，也不是來說很抱歉做錯的算店家招待。
而是要客人接受他們做錯的調酒!!!!!

我真的很想知道當時吧台或是負責的主管是給了什麼樣的指示，讓第一線的服務人員來跟我們講出這麼不合理的解決辦法。
氣氛尷尬不說，好像我們不接受不嘗試是在為難服務人員，這是我們該承受的嗎？

如果你是不在意服務態度，又恰巧吃飯不喜歡喝水的人，還是很推薦你來。
不像其他地方收水費，或是提供除了瓶裝水以外一般的水，服務人員說他們wxyz bar的定位是「國外的酒吧」，他們不是餐廳是酒吧，他們不是國內等級是國外等級，所以就是不提供一般的水，要喝就是點menu上最低價也要180元/500ml的瓶裝水。
她還問了我們一句：「我們都只提供瓶裝水，如果我提供一般的水，但那濾心沒換過的水你們敢喝嗎？」
請問濾心沒換是我們的問題嗎？？？
一家有餐有酒水的「bar」，我該擔心他們濾心有沒有換嗎？","This bar is really unfortunate. The food is delicious. Bartender personally communicates the taste of bartending.
But the service attitude is very poor, which seriously affects the atmosphere and mood of the dining, and there are cockroach!dragonfly!
[Incident 1]
After getting into a glass of wine, we said that it was not we ordered, and the waiter said she would confirm again.
After a few minutes, I took the same glass of wine and admitted that I had just said wrong with the bar. I asked my friend to ""try"" this cup because this cup is really good.

That's right!The waiter went to the bar to confirm the result. It was not a re -cup of demand, nor was it sorry for the wrongdoing.
Instead, guests need to accept their wrong bartending !!!!!

I really want to know what kind of instructions were given at the bar or the responsible supervisor at that time, so that the front -line service staff came to tell us such an unreasonable solution.
The atmosphere is embarrassing, it seems that we are not trying to do it. We should be a dilemma. Is this what we should bear?

If you don't care about the attitude of service and happen to eat and don't like to drink water, you still recommend you.
Unlike other places collecting water fees, or providing water except bottled water, the service staff said that their WXYZ BAR positioning is ""foreign bars"". They are not restaurants or bars. If you do not provide ordinary water, you need to drink the minimum price of 180 yuan/500ml on the Menu.
She also asked us: ""We only provide bottled water. If I provide ordinary water, do you dare to drink the water that has not been changed?""
Is it our problem without changing the heart?IntersectionIntersection
A ""bar"" with meals and drinks. Should I worry about whether they have changed their hearts?",0.093,0.109,0.798,-0.7938
"這間bar服務極差，好心情都被搞成壞情境，不介意服務的人可以來。
－由於人數較多，確認幾次點餐是否達低消狀況，卻被回覆「煩了我一整晚的低消」
－上酒疑似有誤，第一線的服務生確認回來後，說是點單的失誤，拿著錯誤的同一杯酒問「也很好喝要不要試試看？」我們不想接受錯誤的酒卻也無奈僵著。店家點錯或調錯酒卻要客人接受並付費？
－3～4杯酒上來的速度很慢，點餐完超過30分鐘了都還沒上，卻還要去催促
－用餐環境有約7-8公分的大隻蟑螂
－在確認點餐的低消狀況時，詢問有VIP是否有打折，卻被回應「有折扣優惠，但VIP打折完後會不足低消」。言下之意，VIP會員卻有更高的低消門檻？

絕對不會再來，台北好的bar還有很多","This BAR service is very poor, and the good mood has been made into a bad situation. Those who do not mind the service can come.
-Because there are a large number of people, it is confirmed that the order of ordering a few times has reached a low condition, but I was replying ""I bother me all night to disappear""
-It is suspected to be wrong. After the waiter on the front line confirmed that he was returning, he said it was a mistake. He said with the wrong glass of wine. ""Is it delicious?"" Helplessly stiff.The store ordered the wrong wine, but the guests need to accept and pay?
-3 to 4 cups of wine are very slow, and the order for more than 30 minutes has not been available, but it has to be urged
-The meal environment is about 7-8 cm large cockroaches
-In the confirmation of the low consumption of ordering, I asked if there was a discount on VIP, but it was responded to ""discounts, but VIP will be insufficient after discounting.""In the meaning, there is a higher threshold for VIP members?

Never come again, there are many good BAR in Taipei",0.135,0.151,0.714,0.2714
