Original,EN,Positive,Negative,Neutral,Compound
"1. 定位是放鬆 自在的場域
2. 服務生跟熟客互動都像是老朋友
3. 煙味滿重的 調酒不用期待太高
4. 店內規定跟低消要注意
5. 有配合叫外食 可點黑白炸200元 好吃CP高","1. Positioning is a field of relaxation
2. The waiter interacts with mature customers like old friends
3. I don’t need to look forward to too high to shed with a heavy smoke
4. Pay attention to the requirements of the store and low consumption
5. There is a cooperation called outer food to order black and white fried 200 yuan delicious cp high",0.204,0.046,0.75,0.9186
這間飛鏢酒吧真的是我近期最棒的發現！環境氛圍絕佳，燈光和音樂讓人感覺既放鬆又有活力。飛鏢設備非常專業，而且工作人員很友善，會耐心指導新手怎麼玩。酒單也非常豐富，調酒非常好喝，價格合理。無論是想和朋友一起來小酌，還是想體驗飛鏢的樂趣，這裡都是絕佳的選擇。已經迫不及待想下次再來了！強烈推薦！,"This dart bar is really my best discovery recently!The environment atmosphere is excellent, and the lights and music make people feel both relaxed and energetic.The dart equipment is very professional, and the staff is very friendly to patiently guide the novice how to play.The wine list is also very rich. The bartender is very delicious and the price is reasonable.Whether you want to have a drink with your friends, or you want to experience the fun of darts, this is an excellent choice.I can't wait to come again next time!Recommended strongly!",0.327,0.0,0.673,0.9894
"店長很熱情❤️‍🔥很Nice！ 調酒都很好喝 ～ 環境也很棒！
推推👍","店長很熱情❤️‍🔥很Nice！ 調酒都很好喝 ～ 環境也很棒！
推推👍",0.0,0.0,1.0,0.0
店長很正～店內沒有太多煙味很讚,The store manager is very positive ~ there is not much smoke in the store,0.218,0.0,0.782,0.5984
"芽寶超推👍👍
漂亮 有禮貌 會聊天 酒量也好
整個氣氛跟服務品質都超棒
Cp值很高

大家想喝酒打標沒地方去的都可以去
非常推薦
絕對五顆星😊😊","芽寶超推👍👍
漂亮 有禮貌 會聊天 酒量也好
整個氣氛跟服務品質都超棒
Cp值很高

大家想喝酒打標沒地方去的都可以去
非常推薦
絕對五顆星😊😊",0.375,0.0,0.625,0.9001
芽寶會聊 店長也很棒！,Budbao will chat with the manager!,0.0,0.0,1.0,0.0
從去年第一次來還在西門到現在搬到林森9條這家店的氛圍真的很不錯👍每個公關也都很有趣很有禮貌，一開始我沒特別指定找誰但現在我都找小不點，個性很好人也很可愛也很好聊天現在學到調酒也是大大的進步，酒品更不用說了雖然每次我都先醉😂😂可能小不點真的太會喝了👍👍推 …,"From the first time I came to Ximen last year, I moved to Linsen's 9th atmosphere. The atmosphere of this shop is really good. Every public relations are also very interesting, polite. At the beginning, I didn’t specifically specify who I was looking for. Looking for a small person, good personality is also very cute and very good to chat. Now it is a great progress to learn alcohol, let alone wine, although I drunk every time I might be too small, I really drink it ...",0.214,0.042,0.744,0.9588
"小不點很盡責❤️調的酒也很棒^_^
每杯都有達到我要求 覺得不行的 她也都虛心接受指教！
今天對醉客也很有耐心 在一旁看了都覺得委屈她了⋯⋯","Little is not very responsible ❤️ The wine tuned is also great^_^
Every cup has reached the requirements of my request.
Today, I was very patient to see the drunkard and felt wronged. I felt wronged.",0.121,0.175,0.704,-0.3567
店長熱情❤️‍🔥環境很讚 調酒很讚 ！必來～,The store manager is enthusiastic ❤️ 赞 The environment is very good for bartending!Must come ~,0.308,0.0,0.692,0.7707
"小不點點到了我的失戀之酒🍷
那種紅酒基底
酸的讓你感受心情的難受
尾韻的甜
又讓妳覺得自己還能感受未來的幸福
只能說很棒的調酒師
大推🩵🩵🩵","Little Little Little to My Loss of Love 🍷
That kind of red wine base
The sour one makes you feel uncomfortable
Tailun's sweetness
Let you feel that you can still feel the happiness of the future
I can only say that a great bartender
Big Push",0.245,0.075,0.68,0.9093
氣氛好，員工服務棒！尤其是小不點服務態度非常好，對待客人像自己的好朋友一樣，還會貼心照顧客人，還幫我叫計程車送我上車，下次想喝酒一定會再來！,氣氛好，員工服務棒！尤其是小不點服務態度非常好，對待客人像自己的好朋友一樣，還會貼心照顧客人，還幫我叫計程車送我上車，下次想喝酒一定會再來！,0.0,0.0,1.0,0.0
