Original,EN,Positive,Negative,Neutral,Compound
"好喝的酒吧不少、裝潢炫砲的也很多
但願意讓人一去再去的酒吧就不多了
Bar seed就是少數專注於調酒、氛圍舒服、老闆好聊、時常有正妹出沒、會想持續再訪的優秀酒吧

下班後想放鬆聊聊天會報到
跟三五好友聚會也會來報到
酒單上的特調都不錯喝，但最對味的還是來過幾次後，調酒師根據你的喜好、味覺偏好做出的特調

像是聞起來有芋頭味，喝下去口感順暢清爽的斑斕葉gin tonic
像是基底rum，搭配茉莉茶酒與紅豆利口的勃x
像是採用茶葉infuse後，調製出的茶感長島

看到這邊的朋友，蠻推薦你來試試
如果你也變常客，說不定哪天有機會一起喝一杯🤣","There are a lot of delicious bars, and there are many decorations and dazzling guns
I hope that there will be no bars to go again
BAR SEED is one of the few excellent bars that focus on bartending, comfortable atmosphere, boss talked, often have positive girls, and want to continue to visit again

If you want to relax and chat after get off work, you will report
Meeting with three or five friends will also come to report
The special adjustment on the wine list is good, but the most right thing is that after several times, the bartender made by the special adjustment based on your preferences and taste preferences.

It's like smelling a taro smell, and the smooth and refreshing leaf Gin Tonic
Like the base Rum, with Jasmine Tea wine and red bean lip X
For example, after using the tea INFUSE, the prepared tea feel long island

Seeing friends here, I recommend you to try it
If you become a frequent visitor, maybe one day you have a chance to drink a cup together 🤣",0.224,0.007,0.769,0.9907
"9月22日，我們一男一女在Google搜到這家酒吧想說來試試看，一進門只有桌上有1-2座客人，吧抬當時只有最右邊有客人，我們本來想坐吧抬中間，被告知已經被預訂了不能坐，要我們坐最左邊的吧抬位置，OK無所謂的。

我們點了一杯長島冰茶跟葡萄柚橙花伯爵紅玉，店裡面當天客人就不多但還是等了很久才上酒。酒不是很好喝，很苦也不好入口，我們喝了都覺得失望，當然口味人人不一樣我們也理解。

最讓人覺得不爽的是，我們進來不久就有兩名女生進來，服務生問她們想要坐哪裡，她們說要坐吧抬，服務生就直接讓她們坐吧抬了，然後也一直非常「熱情」的去跟她們聊天，讓我們覺得莫名其妙，這家店是只歡迎純女生嗎？啊不是說有人預訂了嗎？我們進來想坐就被預約了下一秒她們進來就可以隨便坐了？而且怎麼聽她們都不是所謂「預約了」的客人，讓人覺得非常不愉快。","On September 22, a man and a woman found this bar in Google to try to try it. There were only 1-2 guests on the table as soon as you entered the door. It was told that we had been reservations and could not sit. We asked us to sit on the far left and lift the position. OK does not matter.

We ordered a cup of long island ice tea and grapefruit orange flowers. The red jade. There were not many guests in the shop that day but waited for a long time to get into the wine.Wine is not very delicious, it is very bitter or bad. We feel disappointed when we drink it. Of course, everyone understands that everyone is different.

The most uncomfortable thing is that after we came in, there were two girls who came in. The waiter asked where they wanted to sit. They said that they would sit and lift them. Going to chat with them with enthusiasm makes us feel inexplicable. Is this shop just welcome pure girls?Ah, isn't someone booking?When we came in and wanted to sit in, we were booked next second and they could sit in the next second?And how to listen to them are not so -called ""appointment"" guests, it makes people feel very unpleasant.",0.04,0.114,0.846,-0.9635
"氣氛很棒的酒吧，調酒的味道也OK。
酒吧相對安靜，人不是非常多，所以可以舒服的聊天。
老闆人很nice，可以跟老闆多聊聊～","The atmosphere is great, and the taste of bartender is also OK.
The bar is relatively quiet, and there are not many people, so they can chat comfortably.
The boss is very nice, you can talk to the boss more ~",0.208,0.0,0.792,0.8748
假日去每人低消印象中是$500，不知道可不可以帶外食，但店內是沒有提供食物的只有調酒可以點，調酒的選項很多，當天是坐在靠裡面的位置，所以氣氛很安靜悠閒的感覺~,"The low impression of each person on holiday is $ 500. I do n’t know if you can bring food, but there is no food in the store. Only the bartender can be ordered. There are many options for bartending. I feel leisurely ~",0.069,0.091,0.839,-0.2617
在條通的一家酒吧，非常有溫度，bartender 也跟我們分享許多不一樣的酒，感覺下次可以找時間好好來研究一下，這次喝的酒也非常特別，非常推薦大家來這邊體驗看看聊聊天！以後還會再來！,"In a bars in Wutong, there are very temperature, Bartender also share many different wines with us. I feel that I can find time to study it next time. The wine I drink this time is also very special. I very much recommend everyone to come here to experience it Chat!Will come again in the future!",0.139,0.0,0.861,0.8203
調酒1杯400 店內空間不大 滿溫馨的簡單安靜 可以真的來喝酒來聊天,"Bloom 1 cup of 400 stores in the store is not large and warm, simple and quiet, you can really drink and chat",0.0,0.07,0.93,-0.1695
Bartender是一個男生但不知道名字～介紹跟帶位都很細心溫柔，酒精濃度推薦很適當，喝完很舒服跟開心，非常推薦！下次還會想來！,Bartender is a boy but does not know the name ~ The introduction and the position are very careful and gentle. The alcohol concentration is recommended very appropriately. It is very comfortable and happy after drinking. It is very recommended!I will think about it next time!,0.325,0.0,0.675,0.967
"踩點中山區條通內的質感酒吧！
小小一間 但足以讓你喝到各種類型的調酒
店內氣氛、裝潢舒適得宜，也能放鬆舒服的喝杯酒，bartender 人帥又好聊🤣🤣

點了
🔸6號 /九層塔紅心芭樂
🔸1號/奇異果","踩點中山區條通內的質感酒吧！
小小一間 但足以讓你喝到各種類型的調酒
店內氣氛、裝潢舒適得宜，也能放鬆舒服的喝杯酒，bartender 人帥又好聊🤣🤣

點了
🔸6號 /九層塔紅心芭樂
🔸1號/奇異果",0.234,0.0,0.766,0.7506
"條通附近的英倫風格酒吧。

吃完請客樓，想找個沒去過到酒吧試試看，在 Google Maps 上搜尋到這家評價不錯的店。雖然大大的招牌寫著店名 Bar Seed 讓我有些卻步，但還是決定進去試試。

店裡酒牆看起來挺豐富靠譜，整個裝修也都是比較英式路線，不過顧客與氛圍感覺得出來跟平常比較偏好的酒吧類型不太一樣，稍微年輕了點。

挑了很多人推薦的 #3 是伯爵茶風味的琴酒，確實讓我對於這個酒吧小小改觀；伯爵茶的香氣很好地被保留，酸甜感平衡剛好，沒有掩蓋掉琴酒與佛手柑的層次，算很舒服有清爽的選擇。

另外一杯甘梅芭樂的調酒，則是比較厚重的酒體，口味同時也更膩口了些，個人比較沒這麼喜歡。最後的 bye bye shot 則是番茄風味蘭姆酒，其實滿厲害的特別是我很不喜歡番茄，仍然讓我順口地喝下。

整體來說，如果沒有什麼其他選擇可以來小喝一兩杯，調酒不錯、店裡的氣氛也還算輕鬆。","British -style bar near Jitong.

After eating, I would like to find a bar and try to find a bar. I found this shop with a good evaluation on Google Maps.Although the big signboard was written in the store name Bar SEED, I decided to try it.

The wine wall in the store looks very rich and reliable. The whole decoration is also a British route, but the customer and the atmosphere feel that it is not the same as the type of bar that is usually more preferred, a little younger.

The#3 recommended by a lot of people is the flavor of Earl tea flavor, which really makes me change a little about the bar; The level of level is very comfortable and refreshing.

Another cup of Ganmei Bava's bartending is a thick body, and the taste is also greasy. I don't like it so much.The last Bye Bye Shot is tomato -flavored Rim. In fact, I am very powerful, especially I don't like tomatoes, and I still let me drink it smoothly.

Overall, if there are no other choices, you can drink a small drink for one or two cups. The bartending is good and the atmosphere in the store is easy.",0.109,0.038,0.853,0.9447
"台北必喝酒吧，帥氣Bartender Lance幽默.貼心.健談，服務.環境氛圍都很棒讓人很chill，與朋友聊天小酌的好地方，想喝什麼口感的酒也可以請Bartender推薦客製化特調，店內調酒好喝很有特色，每杯深受我的喜愛。

第一杯伯爵伯爵紅玉No.3，以兩種伯爵調製加上紅茶香氣，喝起來清爽順口，搭配他們自烘柑橘好吃，喜歡這杯開頭好喝。

第二杯草本帶克瑞，微草本香氣帶甜感的調酒，剛好沒有薄荷葉了，Bartender幫我調整客製一杯好喝。

第三杯芭樂調酒，上層有著綿密的氣泡加上芭樂調酒香氣十足，喝起來很有層次感，搭配他們自烘果乾好吃.好喝。

謝謝Lance請的shot，下次一定再來，超級推薦大家👍","Taipei must drink bars, handsome Bartender Lance humorous, intimate, talk, service, environmental atmosphere is great and easy, chat with friends and drink, you can also ask Bartender to recommend customized specialties if you want to drink. Tune, the bartender in the store is very special, and each cup is deeply loved by me.

The first Cup Earl Red Jade NO.3, used two kinds of counts to prepare the aroma of black tea, drink refreshing and smooth, with their self -roasted citrus delicious, and like the beginning of this cup.

The second cup of herb with Kerry, the micro -grass aroma with a sweet bartending, there is no mint leaves. Bartender helped me adjust the custom of a cup of deliciously.

The third cup of Barrot banning, the upper layer has dense air bubbles and the aroma of bartender, and it tastes very layered. It is delicious with their own dried fruit. It is delicious.

Thank you Lance for the shot, you must come again next time.",0.244,0.011,0.745,0.9926
