Original,EN,Positive,Negative,Neutral,Compound
"酒很好喝 高級酒也很多 唱歌設備好
還能唱日K
但這都不是重點
重點是老闆太帥了 又會唱歌 ❤️
請多多去朝聖一下各位(*¯︶¯*)","The wine is delicious and high -grade wine is also good for singing equipment
Can also sing day K
But this is not the point
The point is that the boss is too handsome and sing again ❤️
Please go to the pilgrimage (*¯︶¯*)",0.22,0.0,0.78,0.8898
貴店來過好幾次~設備歌曲一應俱全然後老闆好客熱情是不容錯過好去處,Guiden has been here several times ~ The equipment songs are all available and the boss is enthusiastic about the hospitality.,0.138,0.0,0.862,0.4939
"這裏真的是一個非常好的地方
放鬆舒適，有些像到朋友家的感覺
消費合理實在，大力推薦","This is really a very good place
Relax and comfortable, some look like a friend's house
Consumption is reasonable and realistic, highly recommended",0.446,0.0,0.554,0.9262
"謝謝老闆的新婚香檳🍾️
我們玩了很開心的一晚❤️ 下次聚會還會再來的
老闆唱歌嗓音非常有味道噢！
調酒口感豐富很值得杯杯乾😆 …","Thank you boss for your newlywed champagne 谢谢️
We played very happy all night ❤️ The next party will come again
The boss singing voice is very delicious!
Rich bartending taste is worthy of a cup 😆 ...",0.461,0.0,0.539,0.9785
老闆娘美麗大方，幽默健談，場地舒適，曲目也相當豐富，練歌的好地方，下次有機會再去嘗試一下調酒的部分！,"The boss is beautiful and generous, humorously talks, the venue is comfortable, the track is also quite rich, the good place to practice songs, there will be a chance to try the bartender part next time!",0.444,0.0,0.556,0.9724
練歌又可以跟歌友互動与分享，切磋；客人比較和善，安全的唱歌環境；老闆娘氣質大方，推薦的好地方。,Practicing songs can also interact and share with singers; guests are more kind and safe singing environment; the boss is generous and recommended.,0.44,0.0,0.56,0.921
下午（1400:-19:00）練歌的好地方~可以邀老闆娘一起來男女合唱哦！喝咖啡 或茶（無咖啡因）或想小酌皆可以！還能抽Re紅包下次折抵消費，非常划算！,下午（1400:-19:00）練歌的好地方~可以邀老闆娘一起來男女合唱哦！喝咖啡 或茶（無咖啡因）或想小酌皆可以！還能抽Re紅包下次折抵消費，非常划算！,0.0,0.0,1.0,0.0
我很愛唱歌 但又不喜歡太多人 甚至有時候也會1個人獨自來這練歌 已經來這好幾次了 這邊想小酌也OK 想3~5個K歌也OK 除了該有的歌曲外 日文歌曲也都有 真心的推薦給大家 還有記得 來這邊要記得跟老闆娘領紅包喔 回饋很不錯的,我很愛唱歌 但又不喜歡太多人 甚至有時候也會1個人獨自來這練歌 已經來這好幾次了 這邊想小酌也OK 想3~5個K歌也OK 除了該有的歌曲外 日文歌曲也都有 真心的推薦給大家 還有記得 來這邊要記得跟老闆娘領紅包喔 回饋很不錯的,0.0,0.0,1.0,0.0
"老闆唱歌很好聽🎤
a.k.a林森北路動力火車
環境乾淨友善 推推👍 …","The boss sings very nice 歌
A.K.A Linken North Road Power Train
The environment is clean and friendly push ...",0.346,0.0,0.654,0.8399
"今天比較多客人大家也都很熱情
除了唱歌，原本不認識的人們也會很自然的舉杯聊天，氣氛很好很熱鬧
比之前多了一個新的舞台，不大但很精緻，在舞台上面對所有觀眾唱歌，不一樣的唱歌體驗很棒！
不需要太高的消費，就可以不用管外面艷陽高照或是磅礡大雨，可以安心在這裡吹冷氣喝飲料唱歌，非常輕鬆自在享受，很棒的消費體驗","Today, there are many more guests, everyone is very enthusiastic
In addition to singing, people who originally did not know would naturally toasting and chatting. The atmosphere is very good and lively.
There is a new stage than before. It is not big but exquisite. Singing all the audience on the stage, the different singing experience is great!
If you don't need too high consumption, you can do n’t care about the sun or heavy rain outside or heavy rain. You can feel at ease here to drink drinks and sing drinks. It is very easy to enjoy.",0.243,0.0,0.757,0.9833
燈光美，氣氛佳，是下午能放鬆的好去處，一個人也可以很輕鬆,The lights are beautiful and the atmosphere is good. It is a good place to relax in the afternoon.,0.457,0.0,0.543,0.9118
找個練歌的好去處～沒意外它是我的首選！～環境單純不複雜…我推！,Find a good place to practice song ~ No accident is my first choice!~ The environment is simple and not complicated ... I push!,0.215,0.0,0.785,0.7217
第二次體驗下午時段（14-18）的清新歡唱，不僅可以唱到中文的KTV，居然還有joysound的機台可以切換日文歌唱，很幸運發現這間這麼棒的店，希望大家多揪團來捧場（約6人合宜），因點歌方式是寫點歌單讓店家幫忙點歌，適合小團體歡唱或者喜歡聽別人唱歌的聆聽者拜訪。,"The fresh singing of the afternoon time (14-18) can not only sing the Chinese KTV, but also the Joysound machine to switch Japanese singing. Fortunately, I am fortunate to find this great shop. The group came to support (about 6 people should be suitable). Because the song method is to write a song list for the store to help the song, it is suitable for the listeners who sing or listen to others to sing.",0.217,0.0,0.783,0.9657
環境窗明几淨，典美優雅。唱歌的感覺得非常舒服，像都市裡的祕境，位於市區知道的人卻不多，是個盡情唱歌不可多得的好地方,"The environmental window is clear, and the beauty is elegant.The feeling of singing is very comfortable, like the secrets in the city, but not many people know in the city, it is a good place to sing.",0.303,0.0,0.697,0.8882
環境好氣氛佳唱歌音響設備也很好值得推薦,The environment is good atmosphere. Singing audio equipment is also very good worth recommending,0.429,0.0,0.571,0.8059
"很讚的老闆娘飯主   現場環境非常舒適

整個氣氛也很讚   讓 現場孤單的大家  一點也

不孤單。。。如果還有下次   那麼。。。

我願意。。。。。。 。。。。。。。。。。。。

再去唱。。。 哈哈哈     沒事   我只是調皮習慣了","The very good boss, the owner, the main environment is very comfortable at the scene

The whole atmosphere is also very good for everyone who is lonely at the scene

Not alone.EssenceEssenceIf there is still the next time.EssenceEssence

I am willing.EssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssenceEssence

Sing again.EssenceEssenceHahaha is okay, I'm just naughty habit",0.203,0.043,0.754,0.8548
老闆娘氣質美麗，場地也非常舒適，非常適合來練歌🎤有空會再光顧😊,"The boss's temperament is beautiful, and the venue is very comfortable. It is very suitable for practicing songs.",0.319,0.0,0.681,0.8173
"可以很放鬆舒適的唱歌場合！
消費合理，推薦給大家！","It can be relaxed and comfortable to sing!
The consumption is reasonable, I recommend it to everyone!",0.406,0.0,0.594,0.8619
