Original,EN,Positive,Negative,Neutral,Compound
廚房已經收了所以沒吃到不確定餐點如何，不過調酒很棒，味道非常驚艷。喜歡芭樂的話一定要點洋甘菊芭樂！味道很衝突卻也同時非常順口,"The kitchen has been collected, so I did n’t eat the uncertain meal, but the bartender was great and the taste was very amazing.If you like Bale, you must order chamomile guy!The taste is very conflicted but also very smooth at the same time",0.184,0.031,0.786,0.8746
氣氛好，不會太吵，酒好喝，適合下班小酌或是朋友聚餐,"The atmosphere is good, it will not be too noisy, the wine is good, suitable for drinking or friends to dinner",0.38,0.0,0.62,0.8562
"氣氛很好的酒吧，酒好喝！
會收取服務費，但只有給我們水瓶水杯⋯
加了服務費稍嫌貴了點
不過他在這個位置開店也是正常的","Bar with good atmosphere, wine is delicious!
Will charge service fees, but only give us Aquarius cups ...
The service fee is slightly more expensive
But it is normal to open a store at this location",0.119,0.0,0.881,0.5562
特別版的長島冰茶下面有愛玉！！,There are love jade under the special version of Long Island Ice Tea!Intersection,0.395,0.0,0.605,0.8016
"一間清幽且寧靜的小店
與熱鬧東區酒吧截然不同
是可以安安靜靜 聽聽音樂遠離喧鬧的好地方

店內特調都非常特別
很適合喜歡嘗試不同調酒的人來

Bee’s Knee $350
琴酒/蜂蜜/綠茶
算是經典調酒的變化型
用了綠茶基地去調，完全呈現不同風味
除了蜂蜜的香甜又增添了綠茶獨有的茶香及苦味

哈密瓜冰淇淋調酒 $450
這杯調酒太特別了，
外型就像是甜點一樣有點少女
酒精濃度卻又成熟到不行
雖然偏濃但配上冰涼的哈密瓜冰淇淋
讓人不小心就喝光

喜歡無人打擾的喝一杯
很推薦來這裡~","A quiet and quiet shop
It's completely different from the lively Eastern Bar
It is a good place to listen to music quietly and stay away from the noisy place

The special adjustment in the store is very special
It is very suitable for those who like to try different alcohol

Bee ’s Knee $ 350
Qin wine/honey/green tea
Can be regarded as a change of classic bartending
After using the green tea base to adjust, it completely presents different flavors
In addition to the sweetness of honey, it adds the unique tea and bitter taste of green tea

Cantaloupe ice cream adjustment $ 450
This cup of bartender is too special,
The appearance is like a dessert a little girl
The alcohol concentration is mature and not good
Although thick, with the cold cantaloupe ice cream
Drink it accidentally

I like to drink a cup of no one.
Recommend here ~",0.156,0.077,0.767,0.9334
"盤尼西林聞起來真的很像盤尼西林！（專業鑑定）

香水綠茶跟芭樂這杯都很好喝！

酒味不會太重的調酒
服務也滿好的
推薦","Pan Nicillin smells really like Pannisin!(Professional identification)

Perfume green tea and guava are very delicious!

The wine taste will not be too heavy to bartender
The service is also good
recommend",0.321,0.0,0.679,0.9148
"有氛圍的小酒館
調酒比預期中的有水準
在條通的地區
兵家必爭之地
實屬罕見的好喝
麻辣水餃 大推
很久沒吃過這麼有水準的水餃了
真的一定點來試試","Atmospheric tavern
The bartender is more standard than expected
In the area of ​​the Tongtong
The place where the soldiers must fight
It's rare and delicious
Spicy dumpling push
I haven't eaten such a standard dumpling for a long time
Really, please try",0.183,0.052,0.765,0.6697
"住附近，疫情期間趁沒人順便體驗。

紅酒特調相當助眠，喝不完的外帶包裝也挺細緻，相當推薦。","During the epidemic, no one experienced it by the way.

The red wine is quite sleeping, and the packaging of the endless take -off is also very detailed, and it is quite recommended.",0.059,0.062,0.878,-0.0276
"Mini Base 小喬室是一間氣氛蠻不錯的酒吧
週六晚上吃完晚餐大概 20:00 左右來
沒什麼人，Bartender 問我們吧台可不可以
我們問可不可以坐沙發
他說：可以，
但是晚一點人多的時候要請你們換過來

對做生意的角度是可以理解的，
不過感受還是不那麼好
因此也決定不待太久

覺得整體裝潢 還有沙發都很舒適
給人很放鬆，
可以跟朋友好好聊天喝酒的感覺
燈光很暗，也給人一種慵懶感
吧台那側比較明亮，設計的也蠻漂亮

酒單上主要嘗試了店家的招牌調酒
必須說令人比較失望點，很大一杯，
喝起來挺像飲料
跟其他酒吧的調酒比較起來，
沒有給人那麼精緻的感覺
當飲料來喝還是蠻不錯的

價格合理，一杯大概 350 - 400 左右
喝了一杯就走了","MINI BASE Little Qiao room is a bar with a good atmosphere
After dinner on Saturday night, here is about 20:00
No one, Bartender asked us if it was possible
We ask if I can sit on the sofa
He said: Yes,
But when there are too many people, you will ask you to change it

It is understandable for the perspective of doing business,
But the feeling is still not so good
So I decided not to stay for too long

I feel that the overall decoration and the sofa are very comfortable
It's very relaxed,
You can chat with your friends and drink
The light is very dark, and it also gives people a sense of lazy
The side of the bar is bright and the design is pretty beautiful

The wine list mainly tried the shop's signature bartender
It must be said that it is relatively disappointing, a big cup,
Drink like a drink
Compared with the bartending of other bars,
I didn't feel so delicate
It is pretty good to drink when drinking drinks

The price is reasonable, about 350-400 a cup
I left after drinking a drink",0.197,0.056,0.747,0.9872
點了三杯酒都很好喝，最後的冬瓜檸檬shot也非常順口，其中最驚艷的是右邊的蔓越莓 Ramos gin fizz，做工繁瑣但真的好好喝，每一種味道都完美融合，不敢喝奶酒或有蛋清的人也會愛的調酒，大推！,"I ordered three glasses of wine to be delicious, and the last winter melon lemon should also be very smooth. Among them, the most amazing thing is the cranberry Ramos Gin FIZZ on the right. People who dare to drink milk or egg white will also love bartender, push!",0.211,0.0,0.789,0.9229
