Original,EN,Positive,Negative,Neutral,Compound
"超愛這種下午就能品飲又安靜的場域
調酒師相當專業，服務人員的態度在台灣可說數一數二，能夠根據客戶需求提供變化。
餐點也好吃。
調酒師很能根據客戶的需求，變化出口味。今天嘗試的social$450+10%我就很喜歡深咖啡色忘記問配方，帶點杏仁味✌️","I love this kind of field that can be tasting and quiet in the afternoon
The bartender is quite professional. The attitude of the service staff can be said to be one of the best in Taiwan, and it can provide changes according to customer needs.
The meal is delicious.
The bartender can change its taste according to the needs of customers.Social $ 450+10%I tried today, I like deep brown forgot to ask the formula, with some almond flavor ✌️",0.159,0.0,0.841,0.9393
"據說之後每週四都會有的現場演奏爵士樂之夜🎵
搖滾區氛圍下根本不會想跟朋友聊天😜
喝微醺chill音樂的環繞氛圍下
我覺得可以說晚安了❤️

#taipei #taipeibar #taipercigar #中山區 #中山區咖啡廳 #中山區雪茄館 #中山區酒吧 #咖啡廳 #雪茄館 #酒吧 #cigar #bar #lungebar #hwlounge #鳳凰單欉 #鳳凰單欉調酒 #gin","It is said that there will be live performances every Thursday.
Under the atmosphere of the rock area, I don’t want to chat with friends at all 😜
Drink the surround atmosphere of Chill music
I think it can be said to be peaceful ❤️

#Taipei #Taipibar #Taipercigar####Zhongshan District Cigar Museum##cigarette shop #Cigar #LUNGEBAR #HWLOUNGE#### gin",0.118,0.0,0.882,0.765
最近開始學抽雪茄，搜尋了一下附近的雪茄館，才發現我家旁邊的這家神奇的店家原來是一家雪茄館！門面開始看起來以為是在賣保險箱的商家，想說怎麼弄得那麼有氛圍的感覺像是夜店，開了幾年後終於進去了解一下，原來裡面另有洞天，高級傢具搭配上精緻的裝修設計，主要營業項目則是咖啡館加上雪茄館，並提供了紅酒及威士忌搭配雪茄，非常適合好友在用餐後來此放鬆聊天，尤其現在想抽菸的人都不是很受歡迎，不想弄到家裡都是菸味，絕對可以選擇來這品雪茄，今天帶朋友一起過來品完雪茄搭配威士忌後就決定趕緊挑一些古巴雪茄加入會員，每位會員都會有個專屬於自己的雪茄櫃，控制在恆溫恆濕的環境裡也不需要擔心會變質長蟲的問題啦！,"Recently, I started to learn to pump cigars. After searching for the nearby cigar, I found that the magical shop next to my house was originally a cigar shop!The facade starts to think that it is a merchant selling safe. I want to say how to make it like a nightclub. After a few years of opening, I finally went in to find out. It turned out that there were other caves and high -end furniture. The main business items are cafes and cigar pavilions, and provide red wine and whiskey with cigars. It is very suitable for friends to relax and chat after meals. Especially now people who want to smoke are not very popular. They don’t want to get home at home. The smell of smoke, you can definitely choose to come to this cigar. Today, take friends to taste the cigars with cigars and whiskey, and decide to quickly pick some Cuban cigars to join the members. Each member will have a cigar cabinet that is exclusive to it. There is no need to worry about the problem of deterioration and long bugs in the environment!",0.122,0.049,0.829,0.9062
朋友帶路，其實也存在我口袋名單很久了，剛好去的時候聖誕節只有限定調酒可點，位子真的不多但很舒服～感覺適合包場做活動的地方,"Friends bring their way, in fact, there are also my pocket list for a long time. When I just go, there is only a limited bartending to Christmas. The seat is really not many but very comfortable.",0.164,0.034,0.802,0.7572
"排除掉有特色的酒外
男店長真的讓人很難忘欸
是兩位中年紳士
高高的，很溫文儒雅的感覺
比起現在的男團，男店長魅力Max！！
抵消800，調酒是以經典電影為主題，基酒不是一般的純酒，有再處理過，強烈推薦花香蒸餾琴酒！清新玫瑰花香有點淡淡甜味，很適合小酌怡情
雪茄的部分我不懂，但同行男友說這裡有外面比較難見到的雪茄，而且我感覺老闆是真的很了解雪茄噢，介紹的很仔細！
環境的部分，我們是坐雪茄區，很安靜適合靜靜獨處或和朋友談心，廁所很大很乾淨，還有提供漱口水，衛生棉，髮繩等等
最後再感嘆一句老闆好帥啊","Exclude unique wines
The manager of the men's shop is really unforgettable
It is two middle -aged guys
High, very gentle and elegant
Compared to the current men's group, the men's shop charm Max!Intersection
Broken 800, bartending is based on the theme of classic movies. Bid wine is not a general pure wine. It has been treated again. It is strongly recommended that flower fragrance distilled piano wine!Fresh rose fragrance is a bit of a bit of sweetness, it is very suitable for drinking and affection
I do n’t understand the cigars, but my boyfriend said that there is a cigar that is more difficult to see outside, and I feel that the boss really knows the cigar, and the introduction is very careful!
In the environment, we are sitting in the cigar area. It is very quiet suitable for quietness or talking with friends. The toilet is very large and clean. There are also mouthwash, sanitary cotton, rope, etc.
Finally, sigh another sentence, the boss is so handsome",0.171,0.037,0.792,0.9712
"Amazing Wonderland 😍😍😍 今晚去 #法頌珠寶 拿上周訂作耶穌送我的戒指 回家路上經過這家店 門口是賣精品保險櫃 但有賣調酒的招牌酒單 還有干貝水餃 就進來看看 沒想到一入場驚為天人：音樂+內裝+酒+包廂環境 幾乎是飯店等級的酒吧欸😍

也是第一次進來這種所謂的雪茄酒館 真的超有fu 酒單設計是 #老電影系列調酒 完全就是我的菜啊😍 干貝水餃的皮是用海藻素做的 吃起來是滿滿的海洋味道❤

第一杯我點 La Vie En Rose #玫瑰人生 雖然沒看過電影 但喝起來是完全的玫瑰花香清雅淡麗 就是法式鄉村年輕女孩的浪漫氛圍 超級喜歡😍

第二杯是 A flower in the haze #似花還似非花 茉莉花香跟藥草酒 稍重的酒體 喝起來根本是香水酒🤣 畫面是淡黃色 擦潘海利根香水的lady 喝茉莉花下午茶的恬靜感❤

店長是山東的型男紳士 bartender 是美術系出身 老闆是留法的小提琴音樂家 根本就是超適合藝術人的酒吧阿🤣 有不定期音樂live活動 還有場地租借拍戲 有需求的同好真的可以認真參考這一家😎
#耶穌的新婦 #耶穌完全知道我的喜好 #直接給我最好的品味等級的約會🤩","Amazing Wonderland 😍😍😍 Tonight to go to#a a Jewelry to get the ring that Jesus sent to me last week and go home on the way to pass the shop door is a boutique safe, but there is a signature wine list that sells alcohol, and shellfish dumplings come in I didn't expect to be shocked as a heavenly man when I entered the venue: Music+interior+wine+box environment is almost a hotel -level bar

It is also the first time that this so -called cigar tavern really has a FU wine list design. Taste ❤

In the first cup, I ordered LA VIE EN ROSE #第一 第一 第一 第一 Although I haven't watched a movie, it is a complete rose fragrance, elegant and elegant, and the romantic atmosphere of French village young girls.

The second cup is a Flower in the haze #like flowers and the heavier wine body that is non -flower jasmine and herbs is simply a perfume wine.

The store manager is Shandong's male gentleman Bartender is the violin musician of the art department. Reference to this family
# #Jesus knows my preferences #🤩 🤩",0.156,0.053,0.791,0.9729
"很棒很舒適的環境
店內氣氛很到位，適合跟朋友來喝酒聊天
裡面的雪茄室也很有氛圍，很有隱私蠻安靜的
重點是調酒師調的酒真的推！！","Great and comfortable environment
The atmosphere in the store is in place, suitable for drinking and chatting with friends
The cigar room in it is also very atmospheric, very privacy and quiet
The point is that the wine tuning is really pushing!Intersection",0.217,0.0,0.783,0.8955
"非常棒的室內裝潢，很奢華高級感，悠閒背景輕音樂，很享受感受，服務也很好，此次第一次來聚會，以後會常常來,","Very great interior decoration, very luxurious and high -level sense, leisure background light music, enjoying feelings, and good service. The first time I come to the party, I will often come in the future.",0.309,0.0,0.691,0.9245
"很Chill 很棒的雪茄館
白天主業是賣保險櫃，還有咖啡
晚上變成能喝酒、抽茄的地方

服務人員態度都很好
雪茄一隻大概價位在
800-1000
1000-1900
3000-
店員推了一隻1800左右的，真的很棒
裡面的噴槍火蠻大的要小心用

外面是酒吧，經過雪茄室之後
裏面才是抽雪茄的地方
但抽茄的地方不能吃東西

酒類有調酒、紅酒、純酒
老實說本來沒抱太大期待
但調酒的品質還蠻好的

平日人不多
很適合來放鬆一下！","Very chill and great cigar shop
The daybag is selling safe, and coffee
It becomes a place where you can drink and pump eggs at night

The attitude of the service staff is very good
The approximate price of a cigar is at
800-1000
1000-1900
3000-
The clerk pushed about 1800, it was really great
The spray gun in it is quite large to use it carefully

There is a bar outside, after passing the cigar room
Inside is the place where cigars are smoked
But the place where the eggplant cannot be eaten

There are alcoholic, red wine, pure wine
To be honest
But the quality of bartender is quite good

There are not many people on weekdays
It's very suitable to relax!",0.17,0.012,0.818,0.9692
"這家神秘又高貴的HW Lounge Bar 雪茄咖啡館，因為姊妹介紹來的這家咖啡館，下午就有調酒了，店員非常的漂亮，服務也非常得好很熱情，還有請我們喝咖啡，咖啡很濃郁非常的推薦，餐點有中式的，不知是不是肚子太餓了，點了干貝水餃，連水餃也特別的好吃，這裡就是一個燈光美氣氛佳的場所，旁邊還有個雪茄館，應該是不管男人女人都愛的地方吧！

其實它是主要是在賣高級保險櫃的一個場所，有很多裝置藝術，是一個非常有品味的雪珈咖啡館。","This mysterious and noble HW Lounge Bar cigar cafe, because this cafe introduced by the sister, has bartender in the afternoon. The coffee is very strong and recommended. The meal is Chinese. I wonder if the stomach is too hungry. I ordered the scallops dumplings. Even the dumplings are particularly delicious. It should be a place where men and women love!

In fact, it is mainly a place to sell high -end safe. There are many installation arts, which is a very tasteful snowfront.",0.203,0.026,0.77,0.9609
"❤️有包廂，包廂有洗手間很方便，我們點了一支洋酒抵低消，人多可以考慮訂包廂👯‍♀️很安靜！聊天飲酒

🐡有賣很多款雪茄🐡餐點看起來也不錯 …","❤️ There is a box and a toilet in the box. We ordered a wine to disappear. Many people can consider booking the box 👯‍♀️ very quiet!Chat

There are many cigars and meals that look good ...",0.069,0.041,0.89,0.3164
雪茄初體驗 調酒好喝,Cigar first experience bartender delicious and delicious,0.597,0.0,0.403,0.8126
"意外發現的秘密天地~~！

參加的是：
《動漫神曲》HW會員動漫調酒夜

---------------------------------------------

1.不只有A.氣氛🌃+B.美酒🍸(調酒)，
更有稀有珍貴的C.雪茄🚬。

2.「雪茄」唷！~「不是一般香菸」。
有機會一定要試試，款式齊全多元。

3.壓軸是「老闆🤵的親自表演」，
現場演奏經典動漫歌曲。
(海外歸國：法國小提琴🎻獨奏家)","The secret world discovered unexpectedly ~~!

Participating is:
""Anime Divine Comedy"" hw member anime bartender night

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------—

1. Not only A. Atmosphere 有+B. Banjiu (bartender),
There are rare and precious c. cigar 🚬.

2. ""Cigar"" 雪!~ ""Not ordinary cigarettes.""
If you have a chance, you must try it, and the style is complete and diverse.

3. The finale is ""the boss's personal performance"",
Perform classic anime songs on the spot.
(Overseas return to China: French Xiaoqin 🎻 🎻 🎻 🎻 🎻 🎻)",0.137,0.0,0.863,0.9078
"經過這間（主業是賣保險櫃）雪茄咖啡館好多次了，每次都趕時間沒進來，這次在去聚餐前還有一些時間，終於進來喝咖啡了~

一進來，欸唷威呀~經理是氣質美女呀
等等，你不是要聽這個喔？

好吧：）
這個Lounge感覺超舒服，剛好週日午後是少人的時段，整間只有我一個人，白天沒有低消，且咖啡的定價很親民，相信喝過很多超貴咖啡的朋友，也同意這樣的裝潢咖啡只收180-280很可以吧~

咖啡是他們獨特的技術原滴萃取的，實際喝了之後，覺得確實有萃取出咖啡豆的油脂跟丹寧酸，值得來品嚐：）","After this (the main business is selling safe), the cigar cafe has been many times, and every time I have not come in, I still have some time before I go to dinner, and finally come in to drink coffee ~

As soon as I come in, 欸 一 呀 ~ The manager is a temperament beauty
Wait, don't you listen to this?

All right:)
This Lounge feels super comfortable. It is just a period of young people on Sunday afternoon. There is only me in the whole room. There is no low disappearance during the day, and the price of coffee is very close to the people. Coffee is only 180-280, right?

Coffee is their unique technology extraction. After drinking it, I feel that there is indeed the grease and tannin of coffee beans. It is worth trying :)",0.136,0.0,0.864,0.9637
"主業是賣保險櫃
裡面有酒吧跟雪茄室
雪茄室低消700/人
並且不能吃東西
雪茄價格偏高一點點
氣氛不錯
很chill
平日人不多
調酒還行","The main business is to sell safe
There is a bar and cigar room in it
Cigar low 700/person
And can't eat
The price of cigars is a little higher
The atmosphere is good
Very chill
There are not many people on weekdays
Bartending is OK",0.165,0.04,0.795,0.7672
空間地方舒服、雪茄室氣氛很好、服務人員對於雪茄的介紹非常熱情,"The space and place are comfortable, the cigar room atmosphere is good, and the service staff is very enthusiastic about the introduction of the cigar",0.306,0.0,0.694,0.8655
"真的很Chill 的地方
喜歡下班跟兩三個人一起來享受
可以好好的聊天及享受服務

雪茄跟調酒都很棒","It's really a place of chill
I like to enjoy with two or three people from get off work
You can chat and enjoy the service

Cigar and bartending are great",0.325,0.0,0.675,0.9186
"環境十分舒適放鬆
服務說明都很淺顯易懂
感謝Tony哥 & Hansen哥
讓我有一個美好的週末夜晚🙏 …","The environment is very comfortable and relaxed
The service description is very easy to understand
Thanks to Brother Tony & Hansen
Let me have a beautiful weekend night ...",0.415,0.0,0.585,0.952
"因朋友介紹而來，燈光美、氣氛佳，設計感十足，店內整體質感是一般店家所看不到的。
其甜點是小老闆精心挑選的法式甜點，在用料、製作上的細膩程度讓人驚嘆!大推!
咖啡跟調酒更是讓人大開眼界，從豆子的挑選到新穎的雞尾酒作品，都能看出小老闆的挑剔跟品味!
上至小老闆、經理，下至服務人員，親切、有相當知識水準的服務讓不懂雪茄的朋友也能安心的了解雪茄的世界，小啜幾口，再配上獨特的咖啡、調酒，實為人間享受..

如果有幸遇到帥氣的小老闆，可以與其暢談、閒聊，絕對不虛此行!","From the introduction of friends, the lights are beautiful, the atmosphere is good, and the design sense is full. The overall texture in the store cannot be seen by ordinary shops.
Its dessert is the French dessert carefully selected by the little boss.
Coffee and bartending are even more eye -opening. From the selection of beans to the novel cocktail works, we can see that the little boss's picky and taste!
From the little boss, manager, and the service staff, the kind and considerable level of knowledge allows friends who do not understand cigars to understand the world of cigars with peace of mind. Really enjoyment for the world ...

If you are lucky enough to meet the handsome little boss, you can talk to him and chat with him.",0.222,0.0,0.778,0.986
店員服務好又親切  咖啡好喝 雪茄區也很棒,"The clerk service is good and friendly coffee, delicious cigar area is also great",0.582,0.0,0.418,0.9313
"朋友介紹，第一次來，很適合放鬆的好地方
且沒有用餐時間限制，還可以提供充電
飲品酒類選擇多","Friend introduced, the first time, it is very suitable for a good place to relax
And there is no meal time limit, you can also provide charging
Drinks and alcohol selection",0.236,0.058,0.707,0.7783
太好喝了，第一次喝到那麼順那麼有水準的調酒。很安靜的酒吧，令人很享受。離雙連捷運站走路3分鐘。,"It's so delicious, the first time I drank so smoothly and so well.Very quiet bar, very enjoyable.Walk 3 minutes from Shuanglian MRT station.",0.154,0.0,0.846,0.6115
"氣氛很好～～～
Bartender的服務態度也很好
酒跟咖啡都很好喝❤️❤️❤️","The atmosphere is very good ~~~
Bartnder's service attitude is also very good
Both wine and coffee are delicious ❤️❤️❤️",0.314,0.0,0.686,0.8775
雪茄調酒味道都很好，服務人員親切環境棒！下次還要來👍🏻 …,"The cigar alcoholic taste is very good, the service staff has a kind environment!I will come next time ...",0.288,0.0,0.712,0.7836
"很棒的裝潢，很好的氣氛但是有夠爛的服務態度。
朋友因為要開車所以禮貌詢問有沒有無酒精飲料被各種刁難，明明還有其他無酒精飲料，卻跟他說只有氣泡水。朋友接著詢問可不可以點吃的東西也被嗆說這裡不是餐廳⋯
啊請問後來遞上的菜單又是什麼？我們吃的雞米花是從肯德基外送的是不是？
服務態度有夠不屑⋯⋯根本就是看人欺負，看起來好像還是老闆還是高階主管，這種態度我根本不會再推薦任何人來這家。","A great decoration, a good atmosphere but a bad service attitude.
Friends are polite because they are going to drive, and they have been difficult to make alcoholic beverages. They obviously have other alcoholic beverages, but tell him that there is only bubble water.My friend then asked if you could order what you could eat and said that this is not a restaurant ...
Ah, what is the menu that is delivered later?Is the chicken and rice flower that we eat from KFC?
The service attitude is disdainful. It is just to see people bullying. It seems that it is still a boss or a senior director. I will not recommend anyone to come to this one at this attitude.",0.092,0.116,0.792,-0.6625
裝潢設計非常漂亮！服務也非常周到！下次會再來再嚐試其他不同的酒飲,The decoration design is very beautiful!The service is also very thoughtful!I will try other different wines and drink again next time,0.0,0.0,1.0,0.0
