Original,EN,Positive,Negative,Neutral,Compound
"首次來訪感覺服務人員超nice 親切
調酒的口味也與眾不同特好喝
聊天放鬆心情的最好休閒之處
值得一來再來 每次都來品嘗不同的味道","The first visit feels that the service staff is super nice kind
The taste of bartending is also different from everyone
The best place for chatting and relaxing mood
It's worth the one to taste different tastes every time",0.37,0.0,0.63,0.9607
"不可多得的店。老闆很帥（一進店就知道了），調的酒很好喝，店面的氣氛很好。是很有意思、很有質素、坐的很舒服的店，定義了不一樣的高度。

來台北一定要去！","There are rare shops.The boss is very handsome (you know as soon as you enter the store), the wine is delicious, and the atmosphere of the store is very good.It is very interesting, very quality, and comfortable shop that defines a different height.

Must go to Taipei!",0.246,0.0,0.754,0.933
"有兩層樓  店內可抽菸
店內氛圍蠻愜意的 店員很可愛
顧客大多為中年外國人
酒喝起來蠻普通的😂 …","There are two floors to smoke in the store
The atmosphere in the store is quite comfortable, the clerk is very cute
Most customers are middle -aged foreigners
The wine is quite ordinary ...",0.177,0.0,0.823,0.7837
很舒服且安靜的酒吧，直接點一支酒比單杯划算很多，推一個！,"Very comfortable and quiet bar, ordering a wine is much more cost -effective than a single cup, push one!",0.299,0.0,0.701,0.8054
日本的老闆很nice ，員工也很好聊，調酒也很讚！但室內可抽菸有點不習慣,"The Japanese boss is very nice, the employees are also very good, and the bartending is also very good!But the indoor smoking is a bit unaccustomed",0.215,0.0,0.785,0.7634
櫻尾跟這杯特調，有點失望二樓有點熱冷氣只有一台，不是靠近冷氣口會感受到熱氣，餐點正常,Sakura tail and this cup are special. A little disappointed on the second floor is a bit hot and air -conditioning. It is not close to the air -proof mouth.,0.081,0.084,0.836,-0.0276
店員都很可愛，酒很好喝可以客製！適合小酌聊天的地方❤️,"The clerks are very cute, the wine is delicious and can be customized!Suitable for drinking chat ❤️",0.313,0.0,0.687,0.8066
"今天只想輕鬆喝 店員也很會推薦❤️
喜歡橘色這杯～泡泡🫧 大家可以點唷❣️ …","I just want to drink it easily today and I will recommend it ❤️
Like this cup of orange ~ bubble 🫧 everyone can order ❣️ ...",0.34,0.0,0.66,0.8979
"酒跟氣氛都不錯，老闆也很客氣，可惜旁邊坐了一桌超吵的客人不停發出超高音頻的尖銳笑聲，跟店員反應也沒有用（完全無作為），後來我自己直接請他們小聲一點，但是大概5分鐘後就更大聲，我們離開時，隔壁桌還很大聲的說耶我們贏了！
只能說可能隔壁桌點比較多，店員不敢得罪吧^_^","The wine and the atmosphere are good, and the boss is also very polite. Unfortunately, a super -noisy guest sitting next to him kept making a sharp laughter of ultra -high audio, and it was not useful to respond to the clerk (completely useless). Later, I asked them directly to invite them. A little bit, but it was even loud about 5 minutes. When we left, the table next door said loudly that we won!
It can only be said that there may be a lot of tables next door, the clerk dare not offend^_^",0.144,0.065,0.791,0.8603
服務非常親切，店𥚃有個妹妹長得好可愛，有機會還會再度光顧💕 …,"The service is very kind. There is a sister who is so cute in the store. If you have a chance, you will see it again ...",0.285,0.0,0.715,0.8611
"可能都是點清酒的關係，幾杯喝起來口感差不多。
原先店內氣氛很不錯，但在隔壁坐了一桌客人後變了調。不顧旁人的大聲聊天、不斷提高分貝真的很打擾周遭其他客人的小酌時光，大家被迫聽著他們的八卦、大笑，甚至要非常用力說話才有辦法跟同桌友人聊天。向服務人員反應，她們卻「完全沒有任何作為」，可能是擔心得罪那桌常客，卻犧牲了我們的權益。
希望服務人員能更用心維護其他用餐人員的環境，我想大家花一杯300多元的酒品 是希望來到的是一家高級酒吧，而不是間菜市場。","It may be the relationship between drinking sake, and a few cups have a similar taste.
The original atmosphere in the store was very good, but after sitting next door, a table of guests changed.Regardless of the loud chatting and continuously raising the decibels, it really disturb the drinking time of other guests around them. Everyone is forced to listen to their gossip and laugh, and even speak very hard to have a way to chat with friends at the same table.Reporting to the service staff, they ""did not do anything at all"", maybe they were worried about offending the regular customers, but sacrificed our rights and interests.
I hope that the service staff can maintain the environment of other dining personnel more attentively. I think everyone spends a cup of more than 300 yuan. It is hoped that it is a high -end bar, not a vegetable market.",0.127,0.109,0.765,0.4969
第一次找到認真放R&B的酒吧. 這邊蠻便宜 風格也不錯喔！,"For the first time, I found a bar that was seriously put in R & B. It is also a good style here!",0.123,0.066,0.811,0.3595
"店員算錯了多算一杯酒錢到我帳裡，看明細我發現不對，店員知情也完完全全沒道歉！

要去此店消費的客人，結帳時要看清楚明細。不要被多算了！

老闆是日本人，知情況也沒過來處理甚至道歉，對此店日本老闆的禮貌態度印象很差！","The clerk was wrong, and a glass of alcohol was wrong. When I saw the details, I found that it was wrong.

The guests who want to go to this store will see the details clearly when checkout.Don't count it!

The boss is a Japanese, and the situation has not come to handle or even apologize. The polite attitude of the Japanese boss is very impressed!",0.113,0.127,0.76,-0.4751
