Original,EN,Positive,Negative,Neutral,Compound
"100暢飲很划算，暢飲算整桌人數，不喝酒也有飲料暢飲，選擇不多就是

每道菜都不錯吃，不太有雷，續湯免費很讚！

現場免費停車很方便，Live演唱超HIGH🤣","100 drinking is very cost -effective. Drinking the whole table is the number of people. There are drinks for drinking without drinking.

Each dish is good, not very thunderous, the soup is free of charge!

It is convenient to park on the spot.",0.223,0.0,0.777,0.8799
"位處在台北市區，享有交通便利的天然優勢，但是廠區的寬闊，卻可以讓人有離開台北的感覺。

現場的Band演唱功力及炒熱氣氛的功力很不錯，讓身處其中可以得到活絡氣氛又不令人煩躁。

餐廳的菜肴以偏向下酒菜居多，但是在啤酒廠的餐廳擁有喝不完的絕對新鮮啤酒之優勢，搭配稍重口味菜肴卻是絕配。

是一間值得我推薦的好餐廳，納入口袋餐廳。","It is located in the city of Taipei and enjoys a natural advantage of convenient transportation, but the wideness of the factory area can make people feel like leaving Taipei.

The BAND singing skills and the atmosphere of the atmosphere at the scene are very good, so that the atmosphere can be obtained in the body and it is not irritating.

The restaurant's dishes are mostly biased towards wine and dishes, but in the restaurant in the beer factory, the absolute fresh beer has the advantage of drinking. It is perfect with a slightly heavy flavor dish.

It is a good restaurant worthy of my recommendation, which is included in a pocket restaurant.",0.249,0.019,0.732,0.9845
"啤酒無限暢飲
餐點部分還不錯吃
晚上有Live演唱
整個氛圍很歡樂","Beer unlimited drinking
The meal part is not bad
Live singing at night
The whole atmosphere is very happy",0.287,0.0,0.713,0.781
"餐點很不錯，大推炸雞，超軟嫩，晚上七點半有Live 可以利用左右兩側螢幕的QR Code點歌，然後兩位主唱也好活潑，女生好可愛
建議要去的話先打電話訂位","The meal is very good, the big push of fried chicken, super soft and tender, there is a LIVE of 7:30 in the evening, you can use the QR Code song on the left and right screens. Then the two lead singers are also lively. The girls are so cute.
If you are recommended to go, call the position first",0.222,0.0,0.778,0.9399
有生啤、有駐唱（很好聽）、有美食，室內場地又大冷氣又夠涼，很適合聚餐推推！,"There are raw beer, singing (very nice), gourmet food, the indoor venue is heavy and cool enough, it is very suitable for dinner push!",0.205,0.0,0.795,0.6893
"空間寬敞挑高舒服
氣氛好 下酒菜對味
生啤酒超級順口好喝
回家的路都走不直😅","Spacious and highly comfortable and comfortable
The atmosphere is good and the wine is right
Raw beer is super smooth and delicious
The way home can't go straight",0.427,0.04,0.532,0.9516
Live 現場樂團表演超讚！！非常有氣氛～喝酒到飽～喝到飽費用還可以抵餐點～！！菜不錯吃！,"Live live orchestra performance is superb!IntersectionVery atmosphere ~ drinking enough to drink, you can also get a meal when you drink full cost ~!IntersectionGood dishes!",0.0,0.0,1.0,0.0
帶公司同事來聚餐，大家非常開心歡樂共度美好時光！,"Taking a company colleagues for dinner, everyone is very happy and happy to spend a good time together!",0.426,0.0,0.574,0.9032
美食好酒音樂聚會的好去處！18天喝到飽加上 LIVE Band 加持，不 High 也很難!!,"Good place for food and wine music party!Drinking 18 days to full plus LIVE BAND blessing, it is difficult to not high !!",0.237,0.085,0.679,0.6679
"現場演唱音樂非常大聲
不適合聊天 適合暢飲和嗨歌
餐點以創意料理居多
很有特色但都不大盤
座位和車位都蠻多的","Singing music on the spot is very loud
Not suitable for chatting suitable for drinking and hi songs
Most of the meals with creative cooking
Very distinctive but not big disk
There are quite a lot of seats and parking spaces",0.046,0.0,0.954,0.2382
