Original,EN,Positive,Negative,Neutral,Compound
"「🐒🐒🐒潮趴手機袋📱」PART 2！
---------------------------------------------

低消💸
1.平日：300元
(日~四)

2.假日：500元
(五、六+國定假日的「前夕🌃」)

---------------------------------------------

特色：
1.🪸🐠水族箱🐚🐟：吧檯上方
2.「㊙️Bar Special🍸」：
a.可為「每位客人」，
「現場獨家」「調製專屬酒款」。
b.「只需告知需求」即可！
c.特別不特價💸，
價格💸=一般調酒。

3.位置🗺️=「台版哈利波特🪄」---「之間」

---------------------------------------------

1.位置🗺️：⬇️B1

A.準確說，
(1)7-11🏪旁邊
(2)1F是餐廳：其他店家
(3)「店家入口」剛好在
---原址63和65號「之間」

B.想像是~~
(1)「台版哈利波特🪄」
的「9¾月台🚂」就對了！！

(2)「⚠️Google map」
會「導航到1F餐廳店面❌」。
反而霧煞煞！

(3)所以，
「直接以7-11🏪為目標」，
「再轉往酒吧🍸」會更方便容易。

---------------------------------------------

2.環境🛋️：
A.⬇️B1「入店前🛋️有過渡空間」，
「轉換心情+隔絕外界打擾💯」。

B.店內空間：前+後2部分
主要都是集中在後面部分。
(1)前面：
比較算是等人⌛、講電話📱用途。

(2)後面：
空間很大，主要範圍。

(3)整間店面的空間都很寬敞，
「不會太緊湊，沒有壓迫感🛋️。」
不會1桌挨著1桌。

---------------------------------------------

2.服務🛎️：
A.親切又迅速。

B.店員都很年輕有朝氣，
妹子很可愛🙈！?

---------------------------------------------

3.調酒🍸：🈵
非常滿意！

A.基本調酒全都有

B.店家有許多特色調酒🍸，
並有詳細的介紹，
(1)風味👃、基酒🍾
(2)風味濃淡👃、酒體輕重👄等，
更詳細的區分都有。

(3)有自己一套分類和圖解📋，
非常用心！

C.「㊙️Bar Special🍸」！
(1)可為「每位客人」，
「現場獨家」「調製專屬酒款」。
只需「告知需求」即可！

(2)特別不特價💸，
價格💸=一般調酒。

---------------------------------------------

4.特色：
A.最特別的當屬「吧檯上方」
的「🪸🐠水族箱🐚🐟」。
店家的知名招牌🖼️！

B.其實，
調酒🍸、環境🛋️和店員服務🛎️等，都很棒！","""🐒🐒🐒 趴 趴 p p"" part 2!
------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------—

低 💸 💸 💸
1. On weekdays: 300 yuan
(Day ~ 4)

2. Holiday: 500 yuan
(Five, Sixth+National Holiday ""Naval Correction"")

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------—

feature:
1. 🐚🐟 Aquarium 台: above the bar counter
2. ""b️Bar Special🍸"":
a. Can be ""every guest"",
""Exclusive"" and ""Modify Exclusive Wine"".
b. ""Just inform the needs""!
c. Special special offer,
Price 💸 = General bartending.

3. Location ️ = ""Taiwan version of Harry Potter 🪄"" --- ""Between""

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------—

1. Location ：️: 1️B1

A. To be precise,
(1) 7-11边 Next to
(2) 1F is a restaurant: other shops
(3) ""Store Entrance"" happens to be there
--- Original site 63 and 65 ""Between""

B. Imagine it ~~
(1) ""Taiwan version of Harry Potter 🪄""
The ""9 -¾ 对 对 对"" is right!Intersection

(2) ""⚠️Google Map""
Will ""navigate to the 1F restaurant store"".
Instead, the fog is shame!

(3) So,
""A goal directly 7-11标"",
""Turn to a bar again"" will be more convenient and easy.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------—

2. Environment ：️:
A. 入️B1 ""Before entering the store 🛋️ There is a transition space"",
""Converting mood+isolation of external disturbances.""

B. Inside the store: front+behind 2 parts
Mainly concentrated in the latter part.
(1) Earlier:
It is more waiting for people to talk about the use of calls.

(2) Later:
The space is large and the main range.

(3) The space of the entire store is very spacious, and
""It won't be too compact, there is no sense of oppression 🛋️.""
There will be no one table next to one table.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------—

2. Service ：️:
A. Kind and fast.

B. The clerk is very young and energetic,
The girl is cute!What's more?

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------—

3. Blooming 🍸: 🍸
Very satisfied!

A. Basic bartend

B. The store has many specialty bartending 🍸,
And there is a detailed introduction,
(1) Flavor 酒 酒 酒 酒 酒 酒 (
(2) The flavor is strong and light, the bodies are proud of the body, etc.,
There are more detailed distinctions.

(3) There is a set of classification and illustration 📋,
Very careful!

C. ""b️Bar Special🍸""!
(1) Can be ""each guest"",
""Exclusive"" and ""Modify Exclusive Wine"".
Just ""inform the needs""!

(2) Special special offer,
Price 💸 = General bartending.

------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------—

4. Features:
A. The most special is the ""above the bar""
""🐚🐟 箱 的 的"".
The well -known signboard of the store 名️!

B. Actually,
Blooming 🛋, environment 店️ and clerk service 🛎️, etc., are great!",0.128,0.021,0.852,0.993
"造訪時間：2024/06/05
支付方式：可刷卡
餐點：任性小粉紅、daiquiri、柯夢波丹（總共1230）

不同於週末，週間只有幾隻小貓，氣氛也安靜放鬆得多，第一杯點了之前點過的任性小粉紅，雖然名字有點尬，不過很喜歡上面覆盆子口味的泡泡、本身有梅酒，也是我的菜，算是輕鬆的一杯。daiquiri甜度較低、酒感也偏重，當天有點輕忽自己的情況，大概是因為整天沒吃什麼東西，喝完柯夢波丹已經有點輕飄飄到不行了，bartender還來問我今天的酒還好嗎？他覺得我看起來有點開心，應該是已經上頭了ＸＤ

招待的小點心是氣炸的鱈魚香絲，也很喜歡","Visiting time: 2024/06/05
Payment method: credit card
Meals: willful pink pink, Daiquiri, Ke Mengbo Dan (total 1230)

Different from weekends, there are only a few kittens during the week, and the atmosphere is much more relaxed. The first cup ordered the willful little pink pink. Although the name is a bit embarrassing, I really like the bubbles of the taste of raspberry. Plum wine is also my dish, which is a relaxed cup.Daiquiri has a low sweetness and a sense of wine. It was a bit neglected that day, probably because I didn't eat anything all day. After drinking Ke Mengboan, it was a bit light to flutter. Bartender came to ask me today's wine. IntersectionHe thinks I look a little happy, it should be that XD is already on the top

The snacks of the entertainment are qi fried cod flavor, and I also like it very much",0.174,0.046,0.78,0.9691
"環境舒服 服務一流 調酒很特別 值得一試
叫了四杯Cocktail還有小食才1500~Twd","Environmental comfortable service first -class bartending is particularly worth trying
Calling four cups of Cocktail and snacks only 1500 ~ TWD",0.224,0.0,0.776,0.6697
"在地下室，一樓是別家餐廳！超多人打錯
調酒類平均3-500，我們一桌點都無雷！
氣氛熱鬧
炸物拼盤999很大份，六人分食也很爽的那種！","In the basement, the first floor is an other restaurant!A lot of people make mistakes
The average bartender is 3-500, and we have no thunder at a table!
Atmosphere
The frying platter 999 is very large, and the six people are also very good!",0.064,0.112,0.824,-0.3363
我來這邊3次了 每次都喝不同的調酒 餐點這家好吃  調酒對我來說還不錯 價錢貴了一點點 昨天幫我們服務的一位男生態度也不錯,"I came here 3 times, every time I drink a different bartending meal, this delicious bartender is pretty good for me. It is a little more expensive. Yesterday, a boy who helped us serve us was good.",0.288,0.0,0.712,0.9242
"繼續第二攤，偏氣氛較吵鬧的bar，服務人員滿親切的，假日低消500，吧台上有水族箱覺得很特別，menu設計的部分很喜歡，圖示頗有可愛感❤️
🍸酒的部分點了「小草地」、「任性小粉紅」、「救贖」，除任性小粉紅外，其他兩杯酒感較明顯，整體來說味道普通，沒有特別突出。加點炸物拼盤，分別為雞米花、🍟薯條及🧀️起司條，沒有酥脆的感覺，味道偏鹹，酒不要喝太快😂
另外招待的部分，不太知道是魷魚條還是什麼，但脆脆的很好吃👍還滿開心的
整體來說只適合朋友偶爾聚會聊天，也很難得遇到bartender都是女生的bar，私心喜歡某一位，但是忘記名字了，一直覺得調酒很帥，先給愛心❤️","Continue to the second stall, the atmosphere is more noisy BAR, the service staff is full of cordial, the holiday is 500, the aquarium on the bar feels very special, the Menu design part is very cute, the icon is quite cute ❤️
The part of the wine ordered the ""small grass"", ""willful pink pink"", and ""redemption"". In addition to the wayward small pink, the other two glasses of wine were more obvious. Overall, it tastes ordinary and has no particular prominent.Add some frying platter, which are chicken rice flowers, fries and 🧀️ cheese strips. There is no crispy feeling, the taste is salty, do not drink it too fast 😂
In addition, the part of the entertainment doesn’t know if it is squid or something, but the crispy is delicious and delicious.
Overall it is only suitable for friends to meet occasionally, and it is difficult to encounter Bartender's BAR. I like a certain person, but I forget the name. I always feel that the bartender is very handsome.",0.18,0.069,0.751,0.9798
"初次造訪，環境、氣氛、服務都很不錯
店內選歌好聽!!
廁所很大間, 舒適😆 可以再訪","For the first visit, the environment, atmosphere, and service are very good
The selection of songs in the store sounds good !!
The toilet is very large, comfortable 😆 can be visited again",0.296,0.0,0.704,0.9189
"酒吧位於地下室一樓，環境很寬廣，燈光屬於較昏暗的那種，氛圍蠻棒的，吧台上面還有水族箱，音樂也很chill。

調酒部分還不錯，特調很多選擇，也有經典調酒可以選擇。當天點了一杯有紫蘇跟檜木香味的，木質香跟香料味的平衡，非常喜歡。

服務方面，去吸菸室抽完菸後，未經通知原本坐的位置突然被調換到吧台邊邊，有點突兀，其他都ok","The bar is located on the first floor of the basement, the environment is very wide, the lights are darker, and the atmosphere is great. There is also aquarium on the bar, and the music is also very easy.

The bartender part is not bad. There are many options for special adjustments. There are also classic bartenders to choose from.On the same day, I ordered a cup of perilla and citrus scent. The balance of wood and spice flavor, I like it very much.

In terms of service, after going to the smoking room to smoke, the position where the original sitting was not notified was suddenly changed to the edge of the bar.",0.14,0.0,0.86,0.9489
因為朋友的after party初次到訪，環境讓人非常放鬆，酒水好喝，最重要的是老闆娘非常友善親切，是一間值得五星級的酒吧！,"Because my friend's After party visited for the first time, the environment was very relaxed, and the wine was delicious. The most important thing was that the boss was very friendly and kind. It was a five -star bar!",0.371,0.0,0.629,0.9609
"點了幾杯酒感比較重的酒，味道喝起來真的酒感很重，沒有藏住酒味。
爆米花、雞米花很普通。
低消一人500，總和超過就可以。
我們有訂位，人數也沒變少變多也準時，一開始店員帶我們到有沙發的地方，結果過五分鐘跟我們說抱歉因為假日人比較多，要把我們換到一般桌子，五個人擠在一張桌子實在有點擠，結果到我們離開的時候沙發座位都還是空的？
優點大概就是外面有花草的地方蠻好拍照的。","I ordered a few glasses of wine. The taste was really heavy and did not hide the taste of the wine.
Jump rice flowers and chicken rice flowers are very ordinary.
500 lows one person, the total is exceeded.
We have a reservation, and the number of people has not become less and more. It was a bit squeezed on a table. As a result, the sofa seat was still empty when we left?
The advantages are probably good to take pictures of flowers and plants outside.",0.088,0.042,0.87,0.5194
"低消500元，平均就好
可以跟店員講自己的喜好跟想要的口感
調出自己喜歡的酒！
本來是坐在旁邊比較寬敞的位置，但是店員說因為是假日，所以就把我們5個人換到旁邊的桌子
但是位置有點太擠了…..
結果在我們待的時間，都沒有任何人進來～","Low 500 yuan, just average
You can talk to the clerk your preferences and the taste you want
Call out your favorite wine!
Originally, it was a relatively spacious position next to the side, but the clerk said that because it was a holiday, we replaced the 5 people on the table next to it.
But the position is a bit too crowded ...
As a result, no one came in when we stayed ~",0.086,0.053,0.861,0.3903
店員及調酒師都非常友善、專業，通往店家前還設計了小走廊裡，馬上感受到店家本身的調調，裝潢很有迷幻放鬆的風格，看得出有許多巧思。餐點真的令人驚豔，我們點點每道都吃得出店家的用心；調酒也是人覺得有層次及風味，有一定的功力在，當天慶生，店家還很貼心地送上shot ，非常推薦來這邊聚會,"The clerk and the bartender are very friendly and professional. They also designed a small corridor in front of the store. They immediately felt the tone of the store itself. The decoration was very psychedelic and relaxed. It can be seen that there are many ingenuity.The meal is really amazing. We can eat the intention of the store every point; bartender also feels layered and flavors. It has a certain skill. On the day of celebration, the store also gives themselves on SHOT. Come here to party",0.162,0.0,0.838,0.9418
"面！！
今天選的bar風格還不錯，簡簡單單的，特調種類都滿多的，餐點部分也算好吃！！！
調酒師服務也不錯👍🏻
🍸馬鈴薯條
🍸松露鴨胸鹹派
🍸檸香牛肝菌奶油燉飯
🍸特調？水蜜桃口味
🍸小木偶
口感酸甜，Gin的味道沒有
🍸不要想太多
帶點香茅的香氣？搭配水信玄餅蠻特別的，口感上也是偏酸甜但酒感比較重一點❤️
#美食R #neploungebar #台北酒吧 #bar #調酒","noodle!Intersection
The BAR style selected today is not bad, simple and simple, there are many special types, and the meal part is also delicious!IntersectionIntersection
The bartender service is also good
🍸 potato bar
派 Two Duck Duck Breast Salty Pie
菌 肝 beef liver bacteria cream stewed rice
🍸 Special tone?Peach flavor
🍸 🍸 🍸 🍸
The taste is sweet and sour, and the taste of Gin does not
🍸 Don't think too much
The aroma with lemongrass?It is quite special with Shuixin Xuan Cake, and it tastes sour and sweet, but the wine feels more heavy ❤️
#P p p #Taipei Bar #Bar #酒 酒",0.119,0.0,0.881,0.8889
"整個環境非常美、廁所也很棒，signature 的調酒也很多，也貼心的在菜單上標注基酒還有口感，但缺點是：
➡️上菜速度非常不一，點酒都要等很久，部分人拿到都快喝完了另一部分的人才拿到，每次點酒都是這樣
➡️不知道為什麼這裡就是有點吵雜，所以聊天都要用嘶吼的，明明才喝兩杯酒回家喉嚨就開始啞啞的😂
➡️一杯調酒大約400 up 算是偏貴，且有低消500/人

可能會為了酒特別回去，但等太久的部分可能就會讓我三思想說算了🥲","The whole environment is very beautiful, the toilet is also great, and Signature has a lot of bartending. It is also intimately marked on the menu and the taste of base wine, but the disadvantage is:
非常️ The speed of serving is very different. I have to wait for a long time to order. Some people get the talents who are about to drink.
是️ I don’t know why it is a bit noisy here, so I have to grow up with chatting. I only drink two glasses of wine to go home and start my throat. I started to be dumb.
大️ A cup of bartending about 400 up is considered expensive, and there are low 500/person

I may go back for the sake of wine, but the part of the long time may make me three thoughts.",0.059,0.083,0.857,-0.5724
位於中山站附近所以價位算高，來這邊通常是喝酒，所以我就針對酒來說明，酒類標記明瞭，工作人員也懂的講解，價位偏高，服務上態度很棒，我覺得很適合朋友小團那種，蠻好拍照的，但是沒娛樂的設施，整體來說還算可以 算中上一點點。,"It is located near Zhongshan Station, so the price is high, and it is usually drinking here, so I explained to the wine that the wine labeling is clear, and the staff also understands that the price is high and the service attitude is great. I think it is very suitable The kind of friendly group is pretty good to take pictures, but the facilities that are not entertaining can be considered a little bit.",0.126,0.038,0.837,0.6422
"2022.03.04 (五)
餐點好吃，氣氛不錯，服務生會仔細詢問你的需求加以介紹，我唯一的要求是外表華麗，送來了草莓優格味道的特調，好喝🥰

越晚人越多，調酒師顯然有點忙不過來，後續加點的酒等了很久…

生火腿綜合起司堅果拼盤 420元
義式香蒜炒蘑菇 280元
夏花 350元
特調(華麗) 450元

Btw 週五晚上開始，每位低消500元","2022.03.04 (Fri)
The meal is delicious and the atmosphere is good. The waiter will carefully ask your needs to introduce. My only requirement is gorgeous appearance, and the special tone of strawberry yogurt is delicious.

The later the more people, the more the bartender is obviously a bit too busy. The subsequent addition of the wine has waited for a long time ...

Raw ham comprehensive cheese nut platter 420 yuan
Bonus -style garlic fry mushrooms 280 yuan
Summer flower 350 yuan
Special (gorgeous) 450 yuan

BTW starts on Friday night, and each low is 500 yuan low",0.254,0.035,0.711,0.9788
地下室一樓的入口不太明顯，要注意一下招牌才不會錯過，在樓上就可以聽到音樂很熱鬧，進去之後氣氛很活潑，座位不算少，短髮女店員很可愛，帶位跟點餐都很親切，沒有因為客滿忙進忙出失去笑容或是催促點酒，而且還有招待一盤氣炸鱈魚香絲，因為太好吃就另外單點一盤！推薦的調酒都不錯，我們四個女生點了兩輪，但酒精濃度好像不太夠XDD下次會再來試試看~,"The entrance on the first floor of the basement is not very obvious. Be careful not to miss the signboards. You can hear the music very lively upstairs. After entering, the atmosphere is very lively. The meals are very kind. They are not full of smiles or urging some wine because they are full of busyness, and they also entertain a plate of qi fried cod flavor.The recommended bartender is good. The four girls ordered two rounds, but the concentration of alcohol seemed to be not enough XDD will try it next time ~",0.141,0.018,0.842,0.8134
"氣氛還不錯 服務生在我們選不出來要喝什麼的時候會推薦菜單上賣的不錯的酒或餐點
鹹派和雞米花都不錯吃
招待的魷魚絲 脆脆的 喜歡😻👍🏻
但就是⋯酒⋯喝起來像感冒糖漿😭*越說越小聲* …","The atmosphere is not bad. When the waiter can't choose what we want to drink, it will recommend a good wine or meal sold on the menu on the menu
Both Xianpai and Chicken Rice Flowers are good
The entertainment squid shreds are crispy 😻👍🏻 😻👍🏻
But just the wine is drinking like a cold syrup 😭* The more you say, the more you whispered* ...",0.182,0.042,0.775,0.8283
微風吹過非常好喝，炒菇非常好吃，店內擺設特別以水族館貫穿整體，調酒種類也滿多的。,"The breeze blows very delicious, and the mushrooms are very delicious. The shop is specially penetrated through the whole, and there are many types of alcohol.",0.25,0.0,0.75,0.8396
