Original,EN,Positive,Negative,Neutral,Compound
2、3年前來的時候無論服務、計費及誠信等皆給予肯定，但最近幾次去消費的感受變的極差，有的服務員都假一塊在那邊不說，賞大酒還會灌水這都算了，令人最不爽的是開酒沒喝完要寄酒，下次要拿出來喝時，卻不是當初那支酒，好像當作客人第一天出來喝一樣，或者以為臺北只有他們這裡可以喝酒,"When I came, I was affirmed regardless of service, billing, and integrity, but the feelings of consumption in recent times were extremely poor. Some waiters faked there. This is the best way to irrigate. The most uncomfortable thing is that you need to send wine after drinking the wine. When you take it out next time, it is not the original wine. Only they can drink here",0.094,0.135,0.77,-0.506
"裝潢舒服
酒好喝","Comfortable decoration
Wine",0.623,0.0,0.377,0.5106
環境不錯 酒類選擇多 消費中等。,The environment is good.,0.492,0.0,0.508,0.4404
調酒好喝，bartender 人很好😚 …,"The bartender is delicious, the Bartender people are very good ...",0.434,0.0,0.566,0.7841
氣氛很好 環境很乾淨 調酒師好相處 調酒好喝 服務生活潑,"The atmosphere is very good, the environment is clean, the bartender is good, good for bartender, and the drinking, drinking, drinking service life splash",0.369,0.0,0.631,0.8932
氣氛很棒👍調酒也好喝 …,The atmosphere is great 也 bartender is also delicious ...,0.494,0.0,0.506,0.8316
喝酒放鬆好地方,Drink and relax a good place,0.592,0.0,0.408,0.7003
很歡樂的地方！！,Very happy place!Intersection,0.682,0.0,0.318,0.6468
找乾杯喝酒🍺！！ …,Find a dry toast 酒!IntersectionMowing,0.0,0.0,1.0,0.0
環境不錯，適合喝點東西,"The environment is good, suitable for drinking something",0.293,0.0,0.707,0.4404
很棒的酒吧，有美味的飲料和很棒的員工:),"A great bar, delicious drinks and great employees :)",0.749,0.0,0.251,0.9423
正妹很多,There are a lot of Zhengmei,0.0,0.0,1.0,0.0
