Original,EN,Positive,Negative,Neutral,Compound
"吧台戴眼鏡的帥哥服務很好 酒很好喝
我喜歡「蜂蜜檸檬」特調 一杯就會有微醺感
非常專業 是個很有質感的店 不會很吵
一個人享受飲酒時光😌
帶朋友去他們也很喜歡整體的環境氛圍
值得一去再去的地方","The handsome guy service wearing glasses is very good and delicious
I like ""Honey Lemon"" for a special cup and will feel slightly
Very professional, a very textured shop will not be very noisy
Enjoy drinking time alone 😌
Take friends to them also like the overall environment atmosphere very much
It is worth going to go again",0.387,0.025,0.588,0.9796
住洛基大飯店及附近用完餐的深夜好去處，調酒好喝，免費撞球，音樂氣氛，整體CP值高,"Living in Lotu Hotel and the late night of meals nearby, bartending and delicious, free to hit the ball, music atmosphere, the overall CP value is high",0.281,0.0,0.719,0.8555
調酒都很好喝 紅豆牛奶、楊枝甘露和花生的shot真的很特別！ 很適合來嚐鮮,"The bartender is very delicious. The Shot of red bean milk, Yangzhi glyphs and peanuts is really special!Very suitable to try something new",0.163,0.0,0.837,0.6468
"酒很順口、裝修非常有巧思
因為是跟朋友吃完去喝的，所以沒有喝+吃太多
下次有機會的話再來二訪，好好品味其他的酒品🍹🍸","The wine is smooth and the decoration is very ingenious
Because I finished drinking with my friends, I didn’t drink+eat too much
If you have a chance next time, come to the second visit and taste other wines.",0.124,0.0,0.876,0.6249
"酒單沒有的，也可以多問問調酒師喔👍
推薦迷幻薰衣草👍好喝😋

當天也點了紅豆牛奶shot+ 鬥牛士調酒，都不錯~~","If there is no wine list, you can also ask more alcoholics.
Recommended psychedelic lavender 😋 delicious 😋

On the same day, I also ordered Red Bean Milk SHOT+ Bullodiam. It was good ~~",0.193,0.049,0.758,0.7564
上次和一群朋友撞球打得蠻開心，飛鏢射得也開心 ~ 但酒水的味道，普遍覺得普普，幾個人反應味道/酒感偏淡。,"The last time I hit the ball with a group of friends, I was very happy, and the darts shot happily ~ But the taste of drinks generally feels Pop, and several people responded to the taste/lighter.",0.168,0.0,0.832,0.7047
酒的種類選擇不多，但可以特調，氣氛還算不錯，不會太吵可以久坐聊天！,"There are not many types of wine, but it can be special, the atmosphere is pretty good, it will not be too noisy to sit and chat for a long time!",0.338,0.0,0.662,0.9296
"環境優美～酒超好喝～工作人員人都超nice
大推❤️❤️❤️","Beautiful environment ~ wine is super delicious ~ staff members are super nice
Big push ❤️❤️️️ ️",0.548,0.0,0.452,0.9595
如果想要一個輕鬆喝酒的地方，這裡是個好選擇。有許多招牌調酒，而且還能客製化，bartender 都能當算命師了我看。追求假掰又想安靜聊天的人，這裡可能不適合你，因為這裡就是隨性又熱鬧呀～,"If you want a place to drink easily, this is a good choice.There are many signature sake, and they can also be customized. Bartender can do it as a ormal teacher.Those who pursue fake and want to chat quietly may not be suitable for you here, because this is casual and lively ~",0.204,0.05,0.746,0.7579
"一樓吧台和地下室，地下室有撞球檯和飛鏢機，但飛鏢機看起來要付費完
店裡低消500加一成，酒還行但喝不出特色","The bar and basement on the first floor, the basement has a hitting table and a dart machine, but the dart machine seems to be paid
The store lows a low 500 plus 10 %, the wine is OK, but it can not drink characteristics",0.0,0.101,0.899,-0.5927
