Original,EN,Positive,Negative,Neutral,Compound
低消五百 裡面有包廂可以唱歌,There is a box in the low 500 to sing in a box to sing,0.0,0.13,0.87,-0.2732
"志弘老闆超能喝的 不是胖假的
威士忌直接追三隻 不愧是中山區最能喝
真的見識到了啤酒當水喝","The boss of Zhihong is not able to drink fat fake
Whiskey is directly chasing San, it is worthy of drinking in Zhongshan District
I really see beer drinking as water",0.083,0.089,0.829,-0.0516
賞了4-5個妹妹酒，每個都聊沒幾分鐘全部都跑光，妹妹只集中大桌的熟客聊天，把新客當盤子，人員流動也超快，員工幾乎都跑了,"After rewarding 4-5 sister wine, each of them talked for a few minutes, and they all ran all the time. The younger sister only concentrated on the mature customers at the large table to chat, treat the new customers as a plate, and the staff flow is very fast. Almost all employees run away.",0.149,0.0,0.851,0.836
那個胖老闆超會喝，我們十幾個喝不倒他一個,那個胖老闆超會喝，我們十幾個喝不倒他一個,0.0,0.0,1.0,0.0
"裝潢好
氣氛不錯
老闆娘人很好","Decorate
The atmosphere is good
The boss is very good",0.432,0.0,0.568,0.7264
服務周到，停車方便，十分舒服,"Small service, convenient parking, very comfortable",0.418,0.0,0.582,0.5563
萱萱人很好謝謝妳,"Xuan Xuan is very good, thank you",0.544,0.0,0.456,0.7159
喜歡,like,1.0,0.0,0.0,0.3612
👍👍👍 …,👍👍👍 …,0.0,0.0,1.0,0.0
非常好的氛圍和濃烈的飲料。  是與朋友一起喝酒、享受美好時光的好地方。試試明天見！,Very good atmosphere and strong drinks.It is a good place to drink with friends and enjoy a good time.Try to see tomorrow!,0.541,0.0,0.459,0.9577
這是聚會的好地方,This is a good place for the party,0.483,0.0,0.517,0.6808
喜歡這個地方！,Like this place!,0.583,0.0,0.417,0.4199
