Original,EN,Positive,Negative,Neutral,Compound
"蠻推薦豆乳雞義大利麵
還有一個季節酒-荔枝口味的
薯條好吃，冷了不會軟掉，蠻厲害的
會想嘗試其他家字母店","Recommended soy milk chicken pasta
There is also a seasoned wine-lychee flavor
The fries are delicious, it will not soften when it is cold, it is quite powerful
I want to try other home letters",0.247,0.0,0.753,0.8464
"食物份量大，味道平衡非常推薦，酒可以請店員推薦，服務非常好會關心餐點合不合口味。
第一次酒吧初體驗感覺超讚","The food is large, the taste is very recommended, and the wine can be recommended by the clerk. The service is very good to care about the meal and the taste.
The first bars' first experience feels great",0.307,0.0,0.693,0.928
"食物和酒覺得都在水準之上
但是沒有到令人難忘
以這個價錢，會預期更高水準","Food and wine feels on the standard
But it's not unforgettable
At this price, it will be expected to be higher",0.0,0.0,1.0,0.0
"有班蘭口味的的調酒味道很有層次， 店員補水補的很勤也很專業的介紹酒！食物真的都很好吃完全無雷！

座位非常舒適音樂大小適中可以聊天，廁所居然還有冷氣！

喜歡調酒跟食物的可以來，大推","The flavor of Banglan flavor is very layered. The clerk is very diligent and professional!The food is really delicious and thunderous!

The seat is very comfortable and the size of the music can be talked about, and there are actually air -conditioning in the toilet!

If you like bartending and food, you can come, push a lot",0.169,0.0,0.831,0.8993
餐點很好吃，當來吃到飽吃都沒啥在喝只喝兩杯。Bartender人都很幽默，還有試飲能喝～,"The meal is delicious. When you eat enough, you have nothing to drink just two glasses.Bartender is very humorous, and you can drink it if you try it ~",0.196,0.0,0.804,0.7645
"台北市提供最優質餐酒服務的連鎖酒吧（餐酒館），店內服務親切，餐點好吃有水準，有別於一般酒吧只提供基本炸物或起司火腿冷盤，A train 的餐點有更全面的選擇，燉飯、義大利麵、水餃etc.餐酒的搭配也很豐富，可以請服務生依據口味、或酒精濃度進行調整或推薦，個人覺得非常的滿意👍！
用餐時間通常需要預定，加收10%服務費","Taipei City offers the best -quality meal and wine chain bar (meal tavern). The service in the store is cordial and the meals are delicious. It is different from general bars that only provide basic fried or cheese ham cold disks. A Train's meals are more Comprehensive choices, the matching of stew, pasta, and dumplings ETC. meals is also very rich. You can ask the waiter to adjust or recommend it based on the taste or alcohol concentration. I personally feel very satisfied!
The meal time usually needs to be reserved, adding a 10%service fee",0.183,0.012,0.805,0.9621
"這個月二訪慶生，補放美食照。
很高興見到Joker。Howard親切打招呼，太厲害的年輕人，竟然記得我們。服務、餐點真的沒話說，有機會再帶朋友們前來。","Visit the birthday of the second month and reserve food photos.
I am glad to see Joker.Howard greets kindly, too powerful young people remembers us.There is really nothing to say about services and meals, and you have the opportunity to bring friends.",0.314,0.0,0.686,0.9382
"朋友提早訂位 可以提早入座
超愛這盤洋芋片❤️
份量多 酥脆現炸 熱熱吃
朋友說酒甜好喝
麵也好吃 出餐快 服務好
吃飽後現金刷卡街口結帳","Friends can book in early reservation
Love this plate of taro chips ❤️
How crispy and crispy is fried hot and hot
Friends say wine is sweet and delicious
Noodles are also delicious to go to meals and fast service
After eating cash, swipe the street entrance to check out",0.316,0.0,0.684,0.9674
"氣氛好💗調酒也粉讚🍹🍸
閨蜜相聚的好地方🙏","The atmosphere is good 酒 bartending is also praised 🍹🍸
A good place where girlfriends gather together 聚",0.333,0.0,0.667,0.8402
"餐點好吃 酒好喝 氣氛佳
但有人喝到吐 有人聊天非常大聲
不太是一個安靜喝酒的地方
整體比較偏美式風格","Meal delicious wine, good, delicious atmosphere, good atmosphere
But someone drinks it so much that someone chats and chats very loudly
It's not a place to drink quietly
The overall aesthetic style",0.235,0.0,0.765,0.765
