Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"店外有質感的神秘感，沒注意到招牌的的話會不小心經過😂
店內裝潢也很不錯，菜單和歌曲都是法文，滿浪漫的💕氣氛很好！很適合聚餐、慶生🎉

點了🍽️：
海鮮炸蛋燒：吃起來是用奶油去炸蛋，很香❤️蛋介於固態和液態之間😍維持平衡感，很好吃！搭配海鮮增添鮮味。

🐂生牛肉塔塔：很考驗牛肉的新鮮度，吃起來確實新鮮！牛肉&蛋黃和著攪拌，讓牛肉吃起來很絲滑，生牛肉帶有一點有嚼勁，搭配芝麻油海苔，很香😍

🍚干貝菠菜青醬燉飯：飯粒保有米心感，調味得宜很讚❤️煎干貝也不會過老很嫩！還有蝦子已去殼也新鮮。

🐷碳烤伊比利豬肉+櫛瓜：孜然、辣味調味。超大串，結瓜和豬肉都超厚，瓜保有水分、豬肉大塊有口感但是嫩。

冰火可頌鬆餅🥐🥞：是我愛吃的croffle😍但他做的比較像是扁可頌，外酥裡面是沒有蓬鬆感的。搭配冰淇淋，創意👍🏻

酒🍸：
調酒的名稱，都讓我很想點🤣很喜歡！

春光乍洩：白酒，酸甜當第一杯剛剛好。
還點了一杯由四季春為基底的茶酒：也是偏酸的清爽酒，茶味微微的。

還招待2杯shot❤️
餐點都好吃！下次還會再來😋","There is a sense of mystery outside the store, if you don’t notice the signature, you will accidentally pass it.
The interior decoration of the store is also very good. The menu and songs are all French. The romantic atmosphere is good!Very suitable for dinner and celebration 很

Order ：️:
Seafood fried egg burning: It tastes fried eggs with cream, very fragrant ❤️ Eggs maintain a sense of balance between the eggs and liquid, which is delicious!Add delicious flavor with seafood.

： ： 🐂 🐂 🐂: Test the freshness of beef, it is really fresh!Beef & egg yolk and stirring, make the beef taste silky, raw beef with a little chewy, with sesame oil seaweed, very fragrant

Dry scallop spinach green sauce stew rice: The rice grains have rice heart, the seasoning is good, it is very good.There are also shrimp to go to the shell and fresh.

Carbon roasted Ibilia pork+gourd: cumin and spicy flavor.Over large skewers, melon and pork are super thick, melon keeps moisture, large pork pieces are tasteful but tender.

Binghuo can praise the muffin: I love Croffle😍, but he does it looks like Bian Ke Song, there is no fluffy feeling inside the crispy crispy.With ice cream, creativity 淇

Wine 🍸:
The name of the bartender makes me really want to like it!

Spring light is leaked: liquor, sweet and sour as the first cup is just right.
I also ordered a cup of tea wine based on the spring of four seasons: it is also acidic and refreshing wine, and the tea taste is slightly.

Also entertain 2 cups shot❤️
The meals are delicious!I will come again next time 再",False,0.149,0.028,0.823,0.9898
"整家店氣氛不錯，服務人員也非常友善親切
看到網路上推薦餐點不錯吃
真的每一樣都非常好吃

因為姐妹生日，還請店家幫忙冰蛋糕
店員非常的熱心及熱情
且好像都是男生的樣子，服務都很不錯啦","The atmosphere of the whole store is good, and the service staff is also very friendly and kind
Seeing the recommended meals on the Internet, a good meal
It's really delicious

Because of his sister's birthday, I also invite the store to help the ice cake
The clerk is very enthusiastic and enthusiastic
And it seems to be boys, the service is very good",False,0.385,0.0,0.615,0.9851
"Made Paris

酒好喝餐點也非常好吃，特別愛他們的牛小排跟蝦球。

不過由於我當天後來喝到整個斷片，只能借用好姐妹的照片了🥺🥺🥺

Photo: @lizzie_foodie2021

美味程度：⭐️⭐️⭐️🌟
服務態度：⭐️⭐️⭐️🌟
再訪意願：⭐️⭐️⭐️

#台北市美食#大安區美食#餐酒館#酒吧#cocktail#wine#madeparis#Kira吃餐酒館#Kira來點酒精

@madeparis__","MADE PARIS

The wine is delicious and delicious, and I especially love their cattle row and shrimp balls.

However, since I drank the entire cutting film that day, I could only borrow photos of the sister. 🥺🥺🥺

Photo: @lizzie_foodie2021

Delicate: ⭐️⭐️度️度
Service attitude: ⭐️⭐️度️度
Visit: ⭐️⭐️愿️

#Taipei Food####Cocktail#Wine#Madeparis#Kira, eat restaurant #kira, some alcohol

@madeparis__",False,0.183,0.021,0.796,0.9117
"之前就去過Made Taipei，記得食物非常好吃。
唯一有不太懂的是雞軟骨，跟想像中的不太一樣？
但火炒海鮮義大利麵一定要點，超好吃，超開胃。
櫛瓜伊比利豬也好吃，旁邊蘿蔔解膩。
松阪豬也推推。

點整支酒還有提供畫筆可以在杯子上畫畫很可愛，覺得其他店也可以跟進。（不確定點單杯有沒有","I have been to MADE TAIPEI before, remembering that the food is very delicious.
The only thing I don't know is chicken cartilage, which is different from the imagination?
However, frying the seafood noodles must be ordered, super delicious, super appetizer.
The Guangui Billy pig is also delicious, and the radish next to it is greasy.
Matsusaka pig also pushed.

Ordering the whole wine and providing brush can be painted on the cup very cute, and I think other stores can also follow up.(Are you sure if you order a single cup?",False,0.228,0.0,0.772,0.978
氣氛很好，餐點美味。燉飯保有米芯的口感，炸雞香氣十足。價格在台北的餐酒館中屬於中等偏高，但非常適合約會。,"The atmosphere is very good and the meals are delicious.Stewed rice has the taste of rice core, and the fried chicken is full of aroma.The price is medium to high in the restaurant in Taipei, but it is very suitable for dating.",False,0.049,0.0,0.951,0.2724
"為了火樹銀花來的，但只有兩個人根本沒辦法點🥹
香濃燻肉蛋黃麵🥚醬汁如同品名相當濃稠是偏乾直接巴在麵體上的、喜歡濕派的人可以點別款
但整體味道不錯且份量大~

脆皮轟炸雞 雞肉多汁超嫩、外層香料味道很足，不沾沾也好吃

經典薯條 總之愛薯條的人必點！附三種醬松露/番茄/黃芥末 份量也是很十足！兩個女生直接沒吃完🤣

強烈懷疑店員可能有覺得我們是豬嗎、也太會吃！

調酒 獅子星座/墮落天使/Dr.M M醫師/烈火青春
墮落天使有整顆草莓、拍起來很美~
特色調酒蠻多的、可以按照喜歡的基酒跟水果選擇就好！

整體來說適合當開喝前的第一家，吃東西小酌😊","For the sake of fire tree and silver, only two people couldn't order it at all.
Xiangnong smoked meat egg yolk noodles sauce is quite thick like the name name. It is directly dry and directly on the facade. People who like wet school can order another
But the overall taste is good and the portion is large ~

Crispy bombardment of chicken chicken is juicy and tender, the outer spice tastes enough, and it is delicious if it is not stained.

Classic fries, in short, people who love fries must order!The amount of three kinds of sauce -loosen/tomato/yellow mustard is also very full!Two girls didn't finish it directly 直接

Strongly doubt the clerk who thinks that we are pigs, and they can eat too much!

Bartending lion constellation/degeneration angel /DR.M m doctor/fire youth
The degraded angel has a whole strawberry, it is beautiful to shoot ~
There are a lot of specialty bartending, just choose the favorite base wine and fruit you like!

Overall, suitable for the first one before drinking, eat and drink 😊",False,0.195,0.054,0.752,0.9872
"這間滿厲害的！
超級喜歡他們家的燉飯！
旁邊那個燉牛舌我是覺得還好
個人牛舌還是喜歡用烤的😂

炸魷魚跟章魚那兩道還好～
章魚的敗筆我們一致認為問題出在醬汁
吃不出來是什麼, 只覺得單吃不怎樣
硬搭在一起顯得更怪, 還把章魚拖下水🥲

其餘餐點真的棒透了～都好美味🤤
節瓜串那個真的必點！上面的豬肉好juicy!!
牛排也讓我們驚艷到, 通常這種餐廳不會太期待牛排
結果居然很好吃耶🤣 真的很可以😍
調酒也很好喝～沒有太突兀的味道
完全是喝完還想續杯🥰

這裏下次還會想來～來吃燉飯跟節瓜串
甜點也不錯～推薦推薦😘","This is amazing!
I really like their stewed rice!
I think it's okay next to the stew tongue next to it
Personal beef tongue still likes to use grilled 喜欢

The two fried squid and octopus are okay ~
We agree that the problem is in the sauce
I can't eat what it is, I just feel that it is not very good to eat alone
It looks more strange to put it together, and dragged the octopus to the water 🥲

The rest of the meal is really great ~ It's all delicious 🤤
Jieguang skewers must be ordered!The pork above is good!
Steak also makes us amazing. Usually this kind of restaurant will not look forward to steak too much
As a result, it is very delicious.
The bartending is also delicious ~ There is no too abrupt taste
I want to renew the cup after drinking 是

I still want to come here next time ~ Come and eat stew rice and skewed skewers
The dessert is also good ~ Recommended",False,0.22,0.06,0.72,0.9871
"星期五晚上和同事來小酌一下
店門打開裡面裝潢很美很舒適
7個人點了炸雞+薯條+豬肉節瓜+干貝青醬燉飯+蛋黃義大利麵+戰斧豬排+12杯調酒+7杯珍珠奶茶shot
一整個超飽！
食物都好好吃！除了義大利麵我個人覺得還好
愛喝甜酒的 推薦女人就是女人 很甜很好喝
美女如我一開始威士忌味很重不好喝 但後面冰塊融化後就變蠻好喝的
珍珠奶茶shot的珍珠也好甜好好吃
總之整體來說體驗感不錯
服務員也蠻耐心介紹
推","Come with colleagues with colleagues on Friday night
The shop door opened the inside and the decoration is beautiful and comfortable
7 people ordered fried chicken+fried fries+pork festive melon+dried scallop green sauce stew rice+egg yolk Italian noodles+Tomahawk pork chop+12 cups of wine+7 cup of pearl milk tea shot
One is full!
The food is delicious!I personally think it's okay except the pasta
Recommended women who love to drink sweet wine are women sweet and delicious
Beauty like me at the beginning, the taste of whiskey is very heavy, but it becomes very delicious after the ice cubes melt
Pearl milk tea shot pearls are also sweet and delicious
In short, overall experience is good
The waiter is also pretty patient
push",False,0.304,0.0,0.696,0.9917
"氣氛很好調酒很好喝的一間店❤️‍🔥

酒的部分：
推薦廣島之戀超好喝拍起來也很好看💗
朋友很喜歡獅子星座（葡萄口味）好喝到直接把我的拿去喝了（？
身為琴酒愛好者我的第一名是六人行不行🏆
加了芭樂以後很清爽而且芭樂好甜好好吃

服務的部分：
店員態度很好顏值也很高～
生日招待shot之外蛋糕還有提供我們蠟燭很貼心
另外詢問有沒有好看好拍照的酒
店員推薦的M醫師真的拍起來很可愛!!!
喝起來也很可愛就是草莓牛奶酒🍓

最後要大推經典薯條！真的很好吃很大一份
是近期最滿意的餐酒館有機會會再回訪✨","The atmosphere is very good, bartender, a shop ❤️ 气

Part of the wine:
It is recommended that Hiroshima's love is super delicious and it looks good.
Friends like the lion constellation (grape flavor). It's so delicious that I take me and drink it (?
As a piano lover, my first place is that six people can’t do it 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆 🏆
It ’s refreshing after adding a guava, and the guava is so sweet and delicious

Part of the service:
The clerk's attitude is very good and the value is very high ~
Birthday entert the cake outside the Shot and it provides us with intimate candles
In addition, ask if there is a good wine for taking pictures
Dr. M recommended by the clerk is really cute !!!
It is also very cute to drink, but strawberry milk wine 🍓 🍓 🍓 🍓 🍓

Finally, we must push the classic fries!It's really delicious
It's the most satisfactory dining tavern in the near future that I will return to visit again ✨",False,0.245,0.0,0.755,0.9921
"寵物友善！這點已經超過五顆星🥹
氣氛超好，適合慶生、聚會，人員態度親切 ，整體都好棒！
重點是每樣食物都超級好吃～～
最推冰火可頌鬆餅 好吃到我說不出話來
我會一直想回訪👍","Pet friendly!This has exceeded five stars 过
The atmosphere is super good, suitable for celebrating birthday, gathering, affectionate personnel, and great overall!
The point is that every food is super delicious ~~
The most pushing the ice and the puzzle is delicious, I can't speak, I can't speak
I will always want to return to visit 回",False,0.39,0.0,0.61,0.9844
