Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"近距離整支完整的101呈現在眼前，十分震撼！天氣好除了賞月以外，連星星都看得很清楚！中秋特調很讚好喝！
餐點松露薯條大推👍無法自拔！","The complete 101 of the whole range is shocking!In addition to the moonlight, even the stars can be seen clearly!The Mid -Autumn Festival is very good!
Meal some truffle potato strips can't extricate themselves!",False,0.191,0.0,0.809,0.8206
"520爛醉之夜
讓你/妳體驗
微醺的100種方式

DRUNK PLAY 爛醉不累包廂私訊
Line📱ID:luluchen05

ATT 信義區 10樓 Drunk Play 爛醉不累","520 Drunk Night
Let you/you experience
100 kinds of way

Drunk Play drunk is not tired box private message
Line📱id: luluchen05

Drunk Play, 10th floor of ATT Xinyi District, is drunk and not tired",False,0.198,0.247,0.555,-0.3374
"景色真的很好
戶外景色好的包廂20,000
座位比較不太好坐","The scenery is really good
The box with good outdoor view 20,000
The seat is not very easy to sit",False,0.237,0.102,0.661,0.5377
進入這家酒吧，彷彿踏入了一片音樂與燈光的仙境。暖暖的燈光與微醺的音樂交織，營造出溫馨又放鬆的氛圍。友善的招待與笑容，使整個空間充滿著親切感。舒適的沙發和擁有獨特調性的裝潢，讓人彷彿沉浸在別樣的夜晚。酒吧裡彙聚了各式美酒，經驗豐富的調酒師為每位顧客調製獨特口感的飲品。這裡不僅是品味美酒的天堂，更是交流與歡樂的聚會場所。,"Entering this bar, it seems to have entered a wonderland of music and lighting.The warm light and the mighty music are intertwined, creating a warm and relaxed atmosphere.Friendly hospitality and smiles make the whole space full of intimacy.Comfortable sofas and unique decorations make people seem to be immersed in other nights.The bar brings together a variety of wines, and the experienced bartenders make unique drinks for each customer.This is not only a paradise for wine, but also a place for communication and joy.",False,0.15,0.024,0.826,0.8647
"到的時間有點早17:30左右，所以順利坐到想要的位置。
調酒好看又好喝，放鬆心情，室內室外都很好拍，聊聊天、放放炮、哈哈笑，時間很快就到了兩小時，詢問服務員加點可以續坐嗎（因為颱風天店內客人沒很多），服務員表示可以續坐到9點，立馬再點一輪美美的調酒。
服務員態度都很好哦，很認真的解說酒類協助我們點到想喝的。
相約下次來21：00場次，不限時間、無限暢飲😁😁😁

第一輪酒名：離開地球，地球很危險星際迷航，元宇宙，外加沒有酒精的飲料-
第二輪不記得了，但都很好喝哦。","The time I arrived was a bit around 17:30, so I sat smoothly to the desired position.
The bartending is beautiful and delicious, relaxed, the indoor and outdoor are very easy to shoot, chatting, showing cannons, haha ​​laughing, the time will be two hours soon, can I ask the waiter if you can continue sitting (because there are not many guests in the typhoon Tiandian) The waiter said that he could continue to sit until 9 o'clock, and immediately order another beautiful bartender.
The waiter's attitude is very good, and it is very serious to explain the wine to help us order what we want to drink.
Meet the next time at 21:00, unlimited time, unlimited drinking 😁😁😁

The first round of wine name: Leaving the earth, the earth is very dangerous to the interstellar voyage, the Yuan universe, plus drinks without alcohol-
I don't remember the second round, but they are all delicious.",False,0.166,0.028,0.805,0.9675
"氣氛超High、調酒超好喝、工作人員服務專業體面、環境整潔，難得的是，廁所超乾淨，清潔人員長駐在旁打掃，辛苦了🥰
推薦大家到場放鬆身心，感受不凡😘","The atmosphere is super high, the bartending is super good, the staff service is decent and the environment is neat. It is rare that the toilet is super clean.
Recommend everyone to relax and feel extraordinary 😘",False,0.479,0.0,0.521,0.9808
"💟【梵靈乾坤】二人組的藝術行動~2024/01/05

能一次跟多位許久不見的藝術家朋友一起參加藝術未來畫展的party非常難得也開心
活動精彩
走秀很有特色
謝謝主辦單位的用心
謝謝辛苦的工作人員","坤 [Brahma Ling Qiankun] The art action of the two -person group ~ 2024/01/05

It is very rare and happy to be able to participate in the art Future Painting Exhibition with a number of artists and friends who have long been seen in the arts exhibition at a time
Exciting
The show is very distinctive
Thank you for the intention of the organizer
Thank you for your hard work",False,0.207,0.017,0.775,0.9376
那天下雨 地板是濕的 所以外面沒有開放位子 也是平常日沒什麼人正常也沒活動 氛圍偏無聊，食物味道普通到不行 這邊食物真心不推 又很少東西 ，牛肉麵超難吃 肉還行 麵整個一團口感極差，炸三小拼盤也是味道普通蠻大份，調酒算還可以 菜單上都沒有食物和調酒照片可以看 菜單用掃描的 然後在雲端上看菜單，服務態度不錯 就是那個員工服會讓人分不清 哪個是員工跟客人 都黑黑的，最大優點就是靠101超近,"The rainy floor was wet that day, so there is no open seat outside. It is usually normally normally and no atmosphere. The food taste is normal. The whole group of mouth is very poor, and the three small platter of fried three small platter is also tasteless. There is no food and alcohol photos on the menu. You can see the menu with scanning. Employee service will make people distinguish between which employees and guests are black and black, the biggest advantage is that 101 is nearly nearly",False,0.021,0.12,0.86,-0.8204
"平日沒有活動真的超級無聊
員工比客人還多
員工也是各過各的
整體氛圍不好
買了暢飲券，有限定酒單，不好喝也完全不想再喝
使用暢飲券只能坐吧臺區
要做戶外區的話，一個座位區的低消起跳是$5000，建議多一點人一起分
炸物表現也普普通通
唯一賣點是有101的景

若要吸引人潮，還是要用對方式，不然客人不會想要再訪。","There is no activity on weekdays, it's really boring
There are more employees than guests
Employees are also different
The overall atmosphere is not good
I bought a drinking coupon, a limited order, and I didn't want to drink it at all if it was not delicious.
You can only sit on the bar area with Changlin Voucher
If you want to do an outdoor area, the low -rise and jump of the seat area is $ 5000. It is recommended to divide it together.
Fried objects are also ordinary
The only selling point is that there are 101 scenes

If you want to attract people, you still have to use the right way, otherwise guests will not want to visit again.",False,0.052,0.125,0.824,-0.829
"2023/01/07 17:30，低銷$500/人，有另加一成服務費，景緻很美，能看到101夜景，裝潢氛圍很時尚，戶外有暖氣跟遮雨棚，滿推薦
半筋半肉牛肉麵$350：肉質尚可，麵條Q彈，湯頭略鹹
炸物拼盤（鹹酥雞、洋蔥圈、薯條）$580：酥脆好吃，必點
熱拿鐵$200：不會苦澀，咖啡味很香
玫瑰熱拿鐵$200：淡淡玫瑰味，拿鐵滑順香濃
燦爛蘿莉$300：酸甜順口","2023/01/07 17:30, low sales of $ 500/person, there is another one -dollar service fee, the scenery is beautiful, you can see the 101 night view, the decoration atmosphere is very fashionable, there is heating and a shed outdoor outdoors, it is recommended to be full
Semi -gluten, half -beef beef noodles $ 350: meat quality is acceptable, noodles Q bomb, soup is slightly salty
Fried objects (salty crispy chicken, onion ring, fries) $ 580: crispy and delicious, must order
Hot latte $ 200: It won't be bitter, coffee flavor is very fragrant
Rose hot latte $ 200: light rose flavor, take iron smooth and smooth fragrance
Lily $ 300: Sweet and Sour smooth mouth",False,0.133,0.041,0.826,0.8941
