Original,EN,Needs Review,Positive,Negative,Neutral,Compound
又能打鏢，又能唱歌，又有許多妹子，調酒也好喝，洋酒都有二搭一，消費算平平，氣氛好也歡樂的地方~,"I can fight darts, sing, and many girls. I am also drinking well. There are two coats of wine.",False,0.097,0.12,0.783,-0.128
終於找到滿意的一間酒吧  列入口袋名單  木木跟姿姿都好漂亮也很好相處 店長人超nice 缺點就是消費不便宜而已😂😂,"Finally found a satisfactory bar on the pocket list, Mumu and posture are beautiful, and they are very beautiful.",False,0.398,0.0,0.602,0.8908
酒好喝，帥哥美女多，身處一種愉快的氣氛，妍妍人美心善 開心,"The wine is delicious, there are many handsome guys and beautiful women, in a happy atmosphere, Yan Yan is beautiful and happy",False,0.58,0.0,0.42,0.9723
妍妍人美心好，有她好加分，以後優先帶朋友來這,"Yan Yan is beautiful, and she is good at adding points. In the future",False,0.362,0.0,0.638,0.7783
"氣氛很棒,適合拍照📷
調酒很特別👍🏻","The atmosphere is great, suitable for taking pictures 气
Mixing is very special 别",False,0.371,0.0,0.629,0.796
裝潢用心  店員友善風趣  特色調酒好喝  推推,"Decorative intention, the clerk is friendly, funny specialty bartending delicious push push push push push",False,0.45,0.0,0.55,0.8689
很好玩得地方 妍妍是個可愛的女孩,It's so funny that Yan Yan is a cute girl,False,0.436,0.0,0.564,0.7346
好喝 好玩 氣氛超棒 妍妍也超棒,The delicious and fun atmosphere is superb Yanyan and great,False,0.717,0.0,0.283,0.9451
能唱歌打標 調酒多樣很棒✨,It is great to sing and alcohol to sing and alcohol ✨,False,0.39,0.0,0.61,0.7506
環境很讚 Nice place 好喝 好玩 好醉,"The environment is great nice planet is delicious and fun, so drunk",False,0.579,0.13,0.291,0.8953
可打鏢/唱歌 整體氣氛好～,Can play dart/sing the overall atmosphere of the overall atmosphere ~,False,0.194,0.0,0.806,0.34
"氣氛好 美女夠多
特別是妍妍","There are enough atmospheres and beautiful women
Especially Yanyan",False,0.328,0.0,0.672,0.5994
調酒好喝！妍妍好棒！！,Blooming is delicious!Yan Yan is great!Intersection,False,0.0,0.0,1.0,0.0
這裡的娛樂很好可以放鬆的地方！,The entertainment here is very good to relax!,False,0.654,0.0,0.346,0.8573
整體環境乾淨漂亮 服務生好漂亮,"The overall environment is clean and beautiful waiter, beautiful waiter",False,0.6,0.0,0.4,0.8885
殺小酒也太好喝⋯,Killing wine is too delicious ...,False,0.306,0.364,0.331,-0.1779
超讚，店長人超好！,"It's so happy, the manager is super good!",False,0.689,0.0,0.311,0.9019
"這裡很棒
氣氛很好","Here is great
The atmosphere is very good",False,0.549,0.0,0.451,0.807
燈光好氣氛佳,Good light atmosphere is good,False,0.659,0.0,0.341,0.7003
環境超讚！,The environment is superb!,False,0.594,0.0,0.406,0.6588
店員人好好,The clerk is good,False,0.492,0.0,0.508,0.4404
開開心心,Be happy,False,0.787,0.0,0.213,0.5719
如果你喜歡喝酒、玩耍、唱歌，或只是想和幾個小可愛們一起放鬆一下，這裡就是你的地方！你不會後悔的！,"If you like to drink, play, sing, or just want to relax with a few cute people, this is your place!You won't regret it!",False,0.455,0.0,0.545,0.9188
酒好喝 去店指定找妍妍👍,"Good wine, go to the store and designate to find Yanyan 👍",False,0.195,0.0,0.805,0.4404
