Original,EN,Needs Review,Positive,Negative,Neutral,Compound
氣氛超棒 玩的很開心💗 訂位找公關大愛 超級好 …,"The atmosphere is great, very happy 玩 Booking to find public relations love is super good ...",False,0.614,0.0,0.386,0.9643
來Ai 找大愛,Come to AI to find Da Ai,False,0.0,0.0,1.0,0.0
非常好的享受，下次會在來,"Very good enjoyment, will be here next time",False,0.541,0.0,0.459,0.7947
音樂不錯，公關大愛人很好,"Good music, good public relations lovers are very good",False,0.713,0.0,0.287,0.908
幫朋友慶生，開了香檳 還有香檳Girl送酒 畫面超棒 氣氛超好，謝謝 公關大愛 幫忙，慶生一定要來Ai ，訂包廂找大愛 超棒！,"Help friends celebrate the birth, open champagne and champagne girl to send wine to send wine is super good atmosphere. Thank you for helping the public relations love. You must come to AI to celebrate the birthday.",False,0.562,0.0,0.438,0.9853
生日聚會嗨好地點,Birthday party hi good place,False,0.651,0.0,0.349,0.6808
音樂很棒氣氛也很好 下次再跟朋友來，推薦ai的公關大愛👍服務優 …,The music is great and the atmosphere is very good next time I will come with friends. I recommend AI PR love 👍 service ...,False,0.449,0.0,0.551,0.9524
公關大愛 很專業問了很多問題都講解的很清楚 非常棒！,"Public relations love is very professional, and many questions are explained very clearly!",False,0.405,0.0,0.595,0.8169
很好玩 很有趣 現場氣氛很好 很適合來,"It's fun, very interesting, the atmosphere is very good, very suitable",False,0.542,0.0,0.458,0.8586
大愛公關人很好💙 …,Daai Public Relations are very good ...,False,0.347,0.0,0.653,0.4927
7/1 具俊曄表演超棒的 人氣超高 Ai nightclub全場爆滿😍 能親眼看到大明星真的太棒了🥰 …,7/1 Junye's super high popularity is super high AI NightClub.,False,0.609,0.0,0.391,0.8979
公關大愛服務不錯，安排位子快速，值得信任,"Public relations love service is good, and the seats are fast, which is worth trust",False,0.528,0.0,0.472,0.9062
公關人非常親切，不明白的地方都给我們解釋得很仔细，非常棒！！,"Public relations people are very kind, and they explain to us very carefully, great!Intersection",False,0.325,0.0,0.675,0.6983
公關大愛很親切,Public relations love is very kind,False,0.664,0.0,0.336,0.8357
找公關大愛 玩樂好放心 人又親切 夜店非常好玩也非常棒優質的店家值得來❤️ 讚讚！,"Find Public Relations Big Love to play with you, rest assured, and kindergarten is very fun and very good, high -quality shops are worth coming to ❤️ Lang Zan!",False,0.43,0.0,0.57,0.9522
歌好聽！服務很讚！,The song sounds nice!The service is great!,False,0.438,0.0,0.562,0.6892
本身就是做音響+燈光，Ai夜店 真的很用心 硬體設備都用超好的 這間很棒❗,It is a sound+lighting in itself. AI nightclubs are really very good with hardware equipment. This is great.,False,0.321,0.0,0.679,0.8211
來這邊放鬆太好玩,It's fun to relax here,False,0.674,0.0,0.326,0.7351
很久沒來夜店了，謝謝公關大愛，服務很棒，音樂真的超嗨，太喜歡了！,"I haven't come to the nightclub for a long time. Thank you for the public relations love. The service is great. The music is really super hi, so I like it!",False,0.41,0.0,0.59,0.9588
公關大愛超讚,Public relations love,False,0.677,0.0,0.323,0.6369
非常好的服務公關,Very good service public relations,False,0.444,0.0,0.556,0.4927
很久沒去了，但大愛在帶我們的過程很順利，就順順的進場了。本來我還很擔心的😆，選對公關很重要。 …,"I haven't gone for a long time, but the process of taking us is very smooth, so I entered smoothly.I was still worried about the puppet, and it was important to choose the right public relations.Mowing",False,0.056,0.072,0.872,-0.1531
公關大愛服務讚👍 …,Public relations love service 服务 ...,False,0.457,0.0,0.543,0.6369
音樂edm還不錯 空間很大 整體感覺很棒 下次會在蒞臨,The music EDM is not bad. The space is very big. The overall feeling is great. The next time I will be here,False,0.297,0.0,0.703,0.8151
公關大愛超棒超帥～訂包廂一定要找他～我是小依,PR love is super handsome ~ I must find him in a box ~ I am Xiaoyi,False,0.447,0.0,0.553,0.9062
超嗨超爽超放鬆,Super hi super cool super relaxed,False,0.945,0.0,0.055,0.9531
夜店裝潢好氣氛Hi，公關大愛的服務很好！,"The atmosphere of the nightclub is good HI, the service of PR love is very good!",False,0.449,0.0,0.551,0.8906
最喜歡來找大愛玩 每次都一堆美女👍👍 …,I like to find a big bunch of beautiful women every time I love to play ...,False,0.5,0.0,0.5,0.9186
公關大愛真的是目前遇過最棒的公關😍完全不會擺架子，很照顧我們又很貼心🥳知道我跟朋友不太喝酒還一直幫我們準備可樂🥰超越100分的公關哪裡找❤️❤️❤️ …,Public relations love is really the best public relations at the moment. Mowing,False,0.441,0.0,0.559,0.8651
音響很棒 台灣第一名夜店果然很厲害🎧🎸 …,The audio is great in Taiwan's first nightclub really amazing ...,False,0.477,0.0,0.523,0.8479
歌好聽又好玩,The song is so funny and fun,False,0.594,0.0,0.406,0.8077
"氣氛很好 場地和音樂也很棒
台灣第一名的夜店 🫶🫶 …","The atmosphere is very good and music is also great
The first place in Taiwan ...",False,0.343,0.0,0.657,0.807
昨晚的初體驗真的玩的很開心呀～哈哈哈🤣現場表演觀賞的民眾都熱烈参與其中喔～哈哈哈大笑🤣😹🙊🙈🙉😺🥳🥰💯👍👏🤟 …,Last night's first experience was really happy ~ Hahaha 🤣 The people who performed on the spot and watched the views enthusiastically participated in it ~ Hahaha laughed ...,False,0.44,0.0,0.56,0.9693
"很久沒來夜店玩，預約之前非常感謝 公關大愛 貼心說明(人真的超好)~
好姊妹跟我玩的超盡興， 之後要再帶其他朋友一起來玩～～～","I haven't come to the nightclub for a long time. Before making an appointment, thank you very much for the public relations. (People are really super good) ~
Good sisters have been doing everything with me, and then take other friends to play with me ~~~",False,0.314,0.0,0.686,0.9536
服務不錯，裝潢設備也很好；這次臨時來台北，找公關「大愛」幫忙處理，朋友覺得很滿意。音樂真的超讚 場地也很大  整晚都很嗨👍 …,"The service is good, and the decoration equipment is also very good; this time I came to Taipei temporarily, looking for the public relations ""big love"" to help handle it. Friends are very satisfied.The music is really very happy and the venue is very big all night ...",False,0.327,0.0,0.673,0.9655
超愛ai的氣氛😍 …,I love the atmosphere of AI 的 ...,False,0.375,0.0,0.625,0.6369
第一次來Ai Club 很好玩 音樂不錯 謝謝大愛推薦,"The first time I came to AI Club is very fun music, good, thank you for recommendation",False,0.398,0.0,0.602,0.8503
公關人超好！大愛❤️ 服務超級棒！,Public relations are super good!Big Love ❤️ Service is superb!,False,0.615,0.0,0.385,0.9298
很好玩 玩的很開心，台北最好夜店！,"Very fun and happy, Taipei is the best nightclub!",False,0.668,0.0,0.332,0.9193
上一次來是一年多了，新的裝潢變得更棒，不管是燈光還是音效都是頂級的，好久沒見的公關大愛 人依舊如此親切，太好了,"The last time I came for more than a year, the new decoration became better. Both the lights and the sound effects were top -level.",False,0.17,0.0,0.83,0.5719
很好玩下次再來玩，可惜太晚訂位，位子比較後面，建議要訂位的提早一週，謝謝公關大愛熱心講解。,"It ’s fun to play again next time. Unfortunately, it’ s too late to book a place. When the seat is compared, it is recommended to book a week earlier. Thank you for your enthusiastic explanation.",False,0.289,0.053,0.658,0.8689
場地很大 超讚，音樂也不錯！！,"The venue is great, and the music is also good!Intersection",False,0.328,0.0,0.672,0.6588
"Ai最認真的公關大愛👍👍 一定要找他 人帥服務好 超貼心❤️❤️❤️
追縱大愛好玩的都跟上🤟🤟🤟 …","AI's most serious public relations love 👍👍 Must find others handsome service ❤️❤️❤️
Following the big hobbies, I keep up with 🤟🤟🤟 ...",False,0.176,0.038,0.786,0.7787
DJ很厲害 超喜歡♥️,"DJ is very powerful, I like ️ ️",False,0.494,0.0,0.506,0.7056
很喜歡大愛的服務態度，很不錯，ai的音樂挺好的，下次還會帶朋友來找大愛定包廂！,"I like the service attitude of great love. It is very good. AI's music is very good. Next time, I will take friends to find the big love box!",False,0.53,0.0,0.47,0.9771
公關大愛最貼心了❤️❤️❤️開包廂找他,Public relations love is the most intimate,False,0.412,0.0,0.588,0.6369
好玩放鬆的地方～,Fun and relaxed place ~,False,0.684,0.0,0.316,0.7579
我不敢保證其他家，但是AI的舞池是目前我心目中最棒的！每個顏質都很高！酒也好喝！空間大又實在，棒！,"I dare not guarantee other homes, but AI's dance floor is the best in my mind at present!Each color is very high!The wine is also delicious!The space is large and real, great!",False,0.294,0.032,0.675,0.9354
