Original,EN,Needs Review,Positive,Negative,Neutral,Compound
一樓進來很像電影院的感覺，打開門爆米花🍿味道好香。酒吧在二樓，位置不多，生意很好一定要先訂位，調酒都很好，朋友也很喜歡這裡。,"It feels like the movie theater on the first floor. Opening the door popcorn is delicious.The bar is on the second floor, there are not many positions. The business must be booked first. The bartending is very good. Friends also like it here.",False,0.229,0.0,0.771,0.8903
"整個酒吧的主題有趣創新
成功塑造戲院（影城）氛圍
調酒略貴 也沒有特別驚豔
餐點看起來滿多樣 價格也相當合理
下次可能會嘗試看看餐點","Interesting innovation of the theme of the entire bar
Successfully shaping the theater (Studios) atmosphere
There is no particularly more expensive bartending and not particularly amazing
The meal looks full of diverse and the price is quite reasonable
I might try to see the meal next time",False,0.152,0.098,0.75,0.4609
"外場服務生都非常棒，會一直注意客人的需求～對餐點及調酒的說明也很用心（口條不疾不徐音調清楚這件事真的很重要🥹）

電影及cinema的concept很有趣，調酒有特色但又不過度形式或浮誇，店裡的空間也讓人非常放鬆舒服～很喜歡！","The waiters in the field are very good, and they will always pay attention to the needs of the guests ~ The instructions for meals and bartending are also very careful (the mouth is not bad, the sound is clear and the matter is really important)

The Concept of the movie and Cinema is very interesting. The bartending is unique but not excessive or exaggerated. The space in the store is also very relaxed and comfortable ~ I like it very much!",False,0.271,0.012,0.717,0.9692
"是一間自己一個人來也不會尷尬的酒吧，很舒服
酒也好喝，Bartender不會很強硬的要跟你聊天
原本只想點兩杯但氣氛太好一不小心就再多點六一杯，超推！","It's a bar that will not be embarrassed by yourself, it's very comfortable
The wine is also delicious, Bartender will not be tough to chat with you
Originally I just wanted to order two cups, but the atmosphere was too good, and accidentally ordered six more cups, super pushing!",False,0.277,0.05,0.673,0.9216
"氣氛很好，菜單設計很有趣。

特色調酒蠻不錯的，可以嘗試看看。bartender也會非常熱心協助客製化。","The atmosphere is good, and the menu design is interesting.

Specialty bartending is pretty good, you can try it.Bartender is also very enthusiastic about assisting customization.",False,0.42,0.0,0.58,0.9348
這次喝到的蓮霧調飲蠻喜歡的，調酒味道也不錯。雖然是Bar但想要許願能把薯條做得更好吃一點謝謝,"The lotus foggy drink I like this time likes it, and the somber taste is also good.Although it is Bar, I want to make a wish to make the fries more delicious. Thank you",False,0.35,0.061,0.589,0.9056
"⭐️首先是…喝酒最怕手機沒電
隱城樓下就是charge station
歡迎大家來喝酒 不怕手機沒電喔！

🌪️實在生意太好
這次是學生來探望我老人家
沒想到一樓還能站耶

我最愛他們的爆米花了🍿
比電影院好吃多了 真的❤️

🙆‍♂️店員誇我年輕 一定要加分

進入正題！
調酒部分中規中矩
馬丁尼系列很推這杯 expresso
這支咖啡豆選得好啊！

如果說要激烈無比創意十足的～
記得坐吧臺 跟小哥說說你的心願❤️

我記得以前有蚱蜢可以喝？
這次我好像都點小朋友喝的東西

推一個 起司花餅乾跟吉拿棒
不知道是不是我講別人八卦很起勁…
這兩個東西好好吃😳","酒️ First of all ... I am most afraid that my mobile phone is out of electricity when I drink alcohol
Under Yincheng downstairs is Charge Station
Welcome everyone to drink and not be afraid of the phone!

好️ The business is too good
This time, students come to visit my old man
I didn't expect to stand on the first floor

I love their popcorn most 我
It's much better than the movie theater. Really ❤️

年️ The clerk boasts that I must add points

Enter the title!
The section of the section is quite satisfactory
The Martini series push this cup of Expresso
This coffee bean is good!

If it is said to be extremely creative ~
Remember to sit on the bar and tell your brother your wish ❤️

I remember there was a cricket to drink before?
This time I seem to order things that children drink

Push a cheese biscuit and Ji Ran stick
I don't know if I talked about other people's gossip very vigorously ...
These two things are delicious 好",False,0.154,0.008,0.838,0.9822
"這一期讓人忍不住來了三次還意猶未盡
杯杯味道層次豐富且細緻 跟朋友一起把signature全部喝過了
期待下一期的酒單
也很喜歡服務互動感 氛圍讓人非常舒適的地方
食物也不錯哦 鴨油薯條與炸雞都好吃","This issue makes people can't help but three times and it is still overwhelmed.
The cup has a rich level and meticulous to drink all signature with friends
Looking forward to the next issue of the wine list
I also like the atmosphere of service interaction, which makes people very comfortable
The food is also good, duck oil fries and fried chicken are delicious",False,0.322,0.019,0.659,0.9813
一樓設計得如同電影院售票口，營造準備放鬆享受的氣氛，上二樓別有洞天，一個大小剛好舒服的小酒吧。酒當然是重點，每一個調酒吧台都很用心的調製，每一款都很好喝，氣氛也很舒服放鬆，好適合和朋友在週末喝酒亂聊 🍸🍷🍹,"The first floor is designed like a movie theater ticket gate, creating an atmosphere preparing to relax and enjoyment. There is a cave sky on the second floor, and a small bar that is just comfortable.Of course, wine is the focus.",False,0.232,0.0,0.768,0.8807
"評分：9.5/10
今日花費：約莫4000吧
評價：服務好、酒好喝沒什麼好挑剔，但我認為這家的經典調酒比signature 來的更好喝一點，是有實力的調酒師。
五六日還有送爆米花，雖然一開始是在樓下站位但服務還是很好，在推薦調酒上都不馬虎，都能介紹到適合你的調酒，薯條與炸雞也都不錯，值得二訪的店。","Rating: 9.5/10
Spend today: about 4000
Evaluation: Good service, wine is not very picky, but I think this classic bartending is better than Signature. It is a strong bartender.
There is also a popcorn on the 5th or sixth. Although the standing is downstairs at the beginning, the service is still very good. It is not sloppy on the recommended bartending. Yes, a shop worth the second visit.",False,0.271,0.0,0.729,0.9707
