Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"- 剛剛有三寶(雞翅系列擇三) $560
旁邊有蔬菜棒們可以配！
一口肉一口菜舒舒服服
📍淚水般的酸甜滋味
甜甜辣辣的配酒剛好
📍微火蜜楓糖
鹹甜交織滿特別
📍經典金沙蛋黃
金沙蛋黃調味上相對重
香氣也滿有感

- 蒔蘿香草煙燻鮭魚沙拉 $390
鮭魚沙拉的調味是用「蜂蜜」油醋做基底的
偏甜的油醋沙拉混合了重煙燻味兒的鮭魚片

-❤️推 義大利熱炒白酒大蛤 $330
先來讚嘆一下
蛤蠣非常大顆非常新鮮阿！
且店家處理得滿乾淨的
不會有中途吃到沙子的情況
旁邊還放上烤的酥酥脆脆的香蒜麵包
（偷偷跟大家說！這麵包是可以續的唷嘿嘿）
沾上料理本身用奶油乳化過的醬汁
真的是頗搭der
奶油醬汁也讓蛤蠣本身鮮甜的海鮮味
有了不一樣的碰撞

- 濃情羅勒天使蝦麵 $460
蝦子有三大隻！
略有炙燒香氣
醬的部分都是「手打蝦膏」
不過甚至連蝦殼都幫我們去掉
但覺得醬的味道可以再重一點
麵體的話則偏硬

- 叢林松露野菇披薩 $430
松露跟野菇份量挺足
起司也是鋪好鋪滿~~
放了櫛瓜後口感上也會較清爽不油膩
餅皮的部分
因為店家是現點現桿麵團(會等比較久一點)
所以皮吃起來會有Q度
整體是屬於中規中矩的薄片pizza

- 優秀的巧克力脆片提拉米蘇 $250
提拉米蘇整個蛋糕體偏紮實
中間有部分添加了能解膩的柚子酒

- 八十八顆芭樂籽啤酒 $150
沒有啤酒的苦味
入口滑順以及淡淡的芭樂香
平常不喜歡啤酒的人可以嚐鮮看看

- 歐拉莊園芙留利白葡萄酒(13%) $260
酒體個人覺得真的滿重的
剛入口時會先喝到一點點點的芭樂氣味
尾韻則有花果香及葡萄酒的濃厚散發

- 永遠睡不飽的姊姊 $320 (灰姑娘概念酒)
喝起來就是甜甜少女系氣泡飲
玫瑰的香氣沒有想像中重
不過滿大一杯是真的
整體杯裝設計也非常地奢華

-❤️推 哈你雷夢茶 $130
不喝酒精而且想解膩
還不敢喝太酸的檸檬嗎？
點這杯
你不會失望

我ㄉig:whynot_eating
歡迎大家跟我一起吃更多🥺","-The Sanbao (Chicken Wing Series Select 3) $ 560
There are vegetable sticks next to it!
A bite of meat and a bite of vegetables comfortable clothes
Tears -like sweet and sour taste
The sweet and spicy wine is just right
📍 📍 📍 📍 📍 📍 📍 📍 📍
Salted sweetness is special
📍 Classic Golden Sand egg yolk
Sands egg yolk is relatively heavy in seasoning
The aroma is also full

-Li Luo Vanilla Smoke Salmon Salla $ 390
The seasoning of salmon salad is based on ""honey"" oil vinegar as the base
Sweet oil vinegar salad mixed with heavy smoked salmon slices

-❤️ Push Italian hot stir -fry liquor big clams $ 330
Let's praise it first
The oysters are very large and very fresh!
And the store is full of cleanliness
There will be no situation of eating sand in the middle
Put the roasted crispy and crispy garlic bread next to it
(Secretly tell you! This bread can be continued, hehe)
Dip the cooking itself with creamy sauce
It's really quite der
The cream sauce also makes the oyster itself fresh and sweet seafood flavor
With different collisions

-Leon Lales Angel Shrimp Noodle $ 460
There are three major shrimp!
Slightly burning aroma
The part of the sauce is ""Hand Shrimp Cream""
But even the shrimp shell helped us remove it
But I think the taste of sauce can be heavier
The mask is hard

-Neram Rulu wild mushroom pizza $ 430
The amount of truffles and wild mushrooms is quite enough
The cheese is also paved ~~
After putting the gourd, the mouth will feel more refreshing and not greasy
Cake skin
Because the store is the present pole dough (it will wait a little longer)
So there will be Q degree when the skin tastes
Overall is a thin pizza that belongs to it

-On excellent chocolate crispy piece Tiramisu $ 250
The whole cake of Tiramisu is solid
There are part of the middle adding greasy grapefruit wine

-88 guava seed beer $ 150
Without the bitterness of beer
The entrance is smooth and a faint Baraxiang
People who do n’t like beer usually have a try to take a look at it

-Oura Manor Fluri White Wine (13%) $ 260
The wine body personally feels really heavy
I will drink a little bit of guava when I first enter the entrance
The tail rhyme has the thick distribution of flower fruits and wine

-Sister Sister who will never sleep is $ 320 (Cinderella concept wine)
Drinking is a sweet girl bubble drink
The aroma of the rose is not as heavy as expected
But it is true that it is a big cup
The overall cup design is also very luxurious

-❤️ Push your Thunder Meng Tea $ 130
Don't drink alcohol and want to relieve greasy
Do you dare not drink too sour lemon?
Click this cup
You won't be disappointed

I ㄉ ㄉ ig: whynot_eating
Welcome everyone to eat more with me 我",False,0.104,0.011,0.885,0.9934
餐點的部分真的很美味，雖然價格偏高，但份量算多。沙拉酸甜滋味很喜歡，麻油雞燉飯很特別，蝦麵很很新鮮入味。洗手間不錯乾淨！服務人員還算貼心！但其他部分還是有可以更好的地方：1.菜單的護貝膠膜都脫膠了，對餐廳的第一印象就不佳。2.沙發或藤椅上都有前一位客人的頭髮，環境清潔有待加強。3.藤椅的損壞，讓網美餐廳品質不佳外，也有刮傷客人的風險在。4.當月壽星招待飲料，店員說明不清楚，讓人感覺很不專業。,"The part of the meal is really delicious. Although the price is high, the amount is large.Salad sour taste is very sweet, sesame oil chicken stewed rice is very special, and the shrimp noodles are very fresh.The bathroom is good and clean!The service staff is pretty intimate!But there are still better parts of the other parts: 1. The shells of the menu are dehydrated, and the first impression of the restaurant is not good.2. The sofa or rattan chair has the hair of the previous guests. The clean environment needs to be strengthened.3. The damage of the rattan chair makes the quality of the net beauty restaurant in poor quality, and there is also the risk of scratching guests.4. Shou Xing entertained drinks in the month. The clerk explained that it was unclear and made people feel very unprofessional.",False,0.183,0.083,0.734,0.9514
"於一月份時用餐，帶著老公和兒子一同慶祝結婚周年。
環境&服務：
環境佈置的很美，很像真的來到海灘旁用餐，由於第一次造訪，不知道地板是小石頭，於是穿了長靴，離開後才發現腳底卡了一堆小石頭(笑)。
服務人員態度都很好，也很關心餐點狀況，整體感受舒服。

餐點：
不太確定這間是不是跟GUMGUM為關係企業，雞翅吃起來味道很像，有些餐點名稱也雷同，但這間讓我驚豔的是干貝中卷鮮蝦炒蔬菜，干貝新鮮甘甜，真的很好吃！
義大利麵稍微有點太乾(我比較喜歡醬汁多一點)，披薩和濃湯正常發揮，整體來說餐點保有一定的水準。","Dine in January, and celebrated the anniversary of the marriage with her husband and son.
Environment & service:
The environment is beautifully arranged. It really looks like I really came to the beach for dinner. Because of the first visit, I did n’t know that the floor was a small stone. So I wore a boot, and after leaving, I found that a bunch of small stones were stuck in the soles of my feet (laughs).
The attitude of the service staff is very good, and he is very concerned about the situation of the meal, and the overall experience is comfortable.

Meal:
It's not sure if this is a relationship with Gumgum. The chicken wings taste similar, and some meals names are the same, but this is amazing. tasty!
The pasta is a bit too dry (I prefer the sauce more), pizza and thick soup are played normally. On the whole, the meal has a certain level.",False,0.133,0.017,0.849,0.9589
"餐點美味： 85分
服務態度： 50分（原因參見下面心得）
2024/7/17編修 至85分
用餐環境： 95分

心得：2024/7/17:今日餐廳人員來電說明並表達歉意，足證餐廳重視顧客的聲音與服務，故於今日修改評價，有機會會再回訪，辛苦了！

心得：第一次來這家餐廳因為生日的聚會，首先我必須說這家餐廳的用餐氣氛真的很棒，大部分的地板是沙灘滿滿夏日渡假的氛圍。
再來說一下他的餐點我們今天第一輪點了洋蔥優格雞肉沙拉、泰式海鮮義大利麵、鹹豬肉披薩、冰拿鐵、可可，餐點都非常的好吃，尤其是他的雞肉沙拉好吃到爆真的必點，泰式海鮮義大利麵個人覺得偏辣了一點點味道一般，鹹豬肉披薩也很特別我覺得不錯是薄片的。第二輪點了炸薯條跟BBQ、大頭紅茶，餐點就比較一般但是好吃的，整體而言餐點的水準有85～90分。再來說一下為什麼服務態度我只給到50分的原因，現場服務人員在現場的主動巡桌關心服務、笑容、跟效率真的都非常得好沒有問題，但是有一件事情，我是很不能理解，當初在打電話訂位的時候有告知是生日聚會，店家告知生日聚會的話只要有一個人是壽星現場當桌每個人都可以免費招待一杯飲料，但是必須是點無酒精的飲料。
我跟一位朋友先到現場先點餐，點餐時我們有跟點餐的男性服務人員詢問是不是有壽星的話每位都可以免費招待無酒精的飲料，服務人員說：對，是要無酒精的，我們就問了那冰拿鐵跟可可 是不是算無酒精的點這種可以嗎？服務人員說：對，可以！
後來另一朋友來的時候，加點第二輪菜時他也點了無酒精的大頭紅茶。
然後接下來吃到一半之後突然有位女性服務人員拿來了我們沒點的三杯小杯的飲料說這無酒精的飲料贈送的，我們覺得很奇怪，看了帳單發現了我們點的三杯飲料都有算錢，剛好隔壁桌有位男性服務人員（不是一開始的那一位男生），我們就詢問不是說有壽星這桌每人可免費點一杯無酒精飲料嗎？為何單子上無酒精飲料有算錢？
結果這個服務人員說我們都是單點又不是套餐的，飲料當然需要錢啊，然後說你們桌上這三小杯就是無酒精飲料了，我朋友就反應說你們說招待的無酒精飲料不會就是你們後來送上來這三小杯飲料吧？怎麼跟之前點餐時說的不一樣，服務人員就都沒有回應，過一會我跟我朋友對看了一下真的超級無言⋯除了跟電話中講的不一樣並且一開始點餐我們問招待贈送的無酒精飲料選冰拿鐵跟可可可以嗎？你們說可以的意思是？？？
既然後來那位男性服務人員冷淡回應也沒主動積極處理的態度，我跟朋友也就算了也沒多少錢，只是這件事的服務實在讓人搖頭！
這次今天來這家餐廳的心得，餐點、環境部分個人覺得是好的，但服務部分因為這個插曲個人覺得有點失望。
反應本次的消費經驗並不是希望說事後可以得到什麼優惠，只是希望可以給店家一些建議參考：
1、請你們可以更明確的告知你們的優惠內容是什麼避免消費者誤會
2、如果消費者有提出疑慮的時候，你們應該積極的去了解並協助解決

祝福貴店越來越好～","Meal delicious: 85 points
Service attitude: 50 points (see the following experience for the reason)
2024/7/17 compiled to 85 points
Dining environment: 95 points

Experience: 2024/7/17: Today, the restaurant staff calls and expresses apologies. The restaurant attaches importance to the customer's voice and services.

Experience: For the first time to come to this restaurant because of a birthday party, first of all, I must say that the dining atmosphere of this restaurant is really great. Most of the floor is the atmosphere of the beach full of summer vacation.
Let's talk about his meal. Today, we ordered onion yogurt chicken salad, Thai seafood pasta, salted pork pizza, ice latte, cocoa, and the meals are very delicious, especially his chicken The salad is so delicious that it is really necessary. The Thai seafood Italian noodles personally feel that it is a little bit spicy, and the salted pork pizza is also very special. I think it is good.In the second round, I ordered the fried fries and BBQ and big -headed tea. The meal was more average but delicious. Overall, the level of meals was 85-90 points.Let's talk about why the service attitude is only 50 points. The on -site service staff actively patrol the table to care about service, smile, and efficiency at the scene. At the beginning of calling, there was a birthday party. If the store notified the birthday party, as long as one person is a Shoushuang scene at the table, everyone can entertain a drink for free, but it must be a drink without alcohol.
I went to the scene to order first with a friend. When ordering, we had a male service staff who ordered the meal. Alcohol, let's ask the ice latte and but is it okay to be alcohol?The service staff said: Yes, yes!
Later, when another friend came, when he added the second round of dishes, he also ordered alcohol -free big black tea.
Then after eating halfway, a female service staff brought the three small cups of drinks that we didn't have ordered to give away the free drink without alcoholic beverages. We felt very strange. Cup drinks have money, just a male service staff at the table next door (not the boy at the beginning), we asked not to say that there is a free cup of wine without wine without a drink?Why is there no alcoholic drink on the list?
As a result, this service staff said that we were all one -point and not a package. Of course, drinks needed money, and then said that these three small cups on your table are alcoholic drinks. My friend said that you said that you said that the alcohol -free drinks that are entertaining will not be. Is you send these three small drinks later?Why is it different from what I said before, and the service staff did not respond. After a while, I and my friend looked at it really. Is it okay to choose the ice -free drink without alcoholic drinks?What do you mean?IntersectionIntersection
Now that the male service staff has not taken the initiative to deal with the cold response, even if I and my friends, I don't have much money, but the service of this matter really shakes his head!
The experience of coming to this restaurant this time today, the meal and environmental part personally think it is good, but the service part is a bit disappointed because of this episode.
Reacting this consumption experience is not to say any discounts can be obtained afterwards, but I hope to give the store some suggestions for reference:
1. Please tell you what the discount content is to avoid consumer misunderstanding
2. If consumers have doubts, you should actively understand and assist in solving

Bless your store is better and better ~",False,0.187,0.025,0.787,0.999
"❤️服務上可以再多給五顆星嗎！！
「適合朋友聚餐、產品介紹會、情侶約會、閨蜜拍照的餐廳」

▶️地點：捷運紅線 101世貿站 3號出口，出站右轉即可看到的地下室

▶️餐點：吃了兩次，幾乎都好吃，不含飲料大約500元/人

▶️環境：綠洲海灘風，感覺穿泳裝比基尼跟夾腳拖很適合的環境🤣整體空間很舒適，座位彈性多，如果有10幾個人的聚會，還有獨立小空間可以使用。

▶️服務：這個就是讓我會很想再去的原因！
即便我們人很多很雜，點菜送餐拍照結帳等等的服務流程都非常有耐心，老闆怎麼會有這麼好的員工啦！！！
雖然有用餐兩個小時的限制，如果後面沒有人排隊，餐廳仍然會將空間留給我們繼續使用，非常棒❤️

小細節：記得還是要先上網訂位預約喲❤️","❤️ Can you give five more stars on the service!Intersection
""Suitable for friends' dinner, product introduction meeting, couple dating, girlfriends taking pictures""

▶ ️ Location: Exit 3 of the MRT Red Line 101 World Trade Station, the basement that can be seen at the right way out of the station

▶ ️ Meals: After eating twice, almost all delicious, not about 500 yuan/person without drinks

▶ ️ Environment: Oasis Beach Wind, I feel that wearing a swimsuit bikini and a pinching environment is very suitable. The overall space is very comfortable, and the seats are elastic. If there are more than 10 people's gatherings, there are independent small spaces to use.

▶ ️ Service: This is why I want to go again!
Even if we have a lot of miscellaneous services, the service process of ordering, delivery, taking photos, checkouts, and so on are very patient. How can the boss have such a good employee!IntersectionIntersection
Although there are two hours of restrictions on meals, if no one is in line in the queue, the restaurant will still leave the space to us to continue using it, great ❤️

Small details: Remember to make an appointment on the Internet first ❤️",False,0.117,0.024,0.859,0.9685
"可以在水泥叢林的台北市區找到一間海灘叢林餐廳，簡直是愜意且幸福啊！
北海道干貝蝦膏燉飯$560-
個人覺得味道不足，表現很普通，吃不到燉飯給人的既定印象就是濃郁口感，如果要說的話，很適合吃非常清淡的人的口味。干貝的話給的挺多顆，算是有誠意。不過整體來講不建議點這份料理。
男生最愛香蒜薯條$180-
也是呈現一般水準，不會到多好吃那種。
洋蔥優格核果雞肉沙拉$350-
上來時有被份量稍微嚇到，兩個人吃有點多了。口味上來講是今天用餐最令我喜歡的吧！
壽星有招待無酒精飲料，還算不錯喝。

整體來講，服務很好、氣氛怡人，餐點不突出，也可能是沒有點到厲害的料理。

問了下服務生為什麼很多道餐點會取名「剛剛」，原來海灘叢林的老闆是內湖的剛剛餐廳裡面的廚師出來開的，原來如此。","You can find a beach jungle restaurant in Taipei city in Taipei, which is simple and happy!
Hokkaido Dried Mussels Shrimp Paste Stew $560-
Personally, I think the taste is lack of taste, performance is very ordinary, eating unsuccessful stewed to give people the established impression is very rich mouth, if to speak, very suitable for eating very light people taste.Gacdates say that the matter is sturdy, which is considered to be sincere.However, overall unrecommended point dating cuisine.
Boys Favorite Garlic Fries $180-
It also presents the general standard, which will not reach more tasty.
Onion You Koku Chicken Salad $350-
When I came up, there was a slightly scared portion, two people eat a bit more.Tastely, I'm dating today the most make me like the bar!
Birthday stars have entertained non-alcoholic beverages, and is not good.

Overall, the service is very good, the atmosphere, the meals are not prominent, and may also be a bit of a great cumulative cuisine.

Ask why service students are many meals to name ""Just"", it turns out that the chef in the house in the beach jungle is just the chef out of the restaurant, and it turns out.",False,0.122,0.059,0.819,0.9415
"我們訂位12點 三大三大童
餐廳一開門，服務人員就一一招呼入坐
因我們人數未到齊，我跟女兒先在外面稍等了一下，服務人員又走出來說外頭天氣真的很熱，可以先入坐等待，於是我們就先進去！
裡面真的好美😍女兒看到也驚訝到了呢！
朋友陸續進來就點餐
點餐後我們覺得桌子有一點點小，提出能否換到大桌，桌面較大！
服務人員詢問確認完，也幫我們換了位置，上菜後真的桌子剛好～
餐點好吃 小孩也喜歡

上了飲料女兒不小心打翻了奶茶，
服務人員就來幫忙清理桌面
我想說她自己打翻，沒得喝自己承擔吧⋯
沒想到服務員馬上補了一杯給女兒⋯！
無敵感謝🙏
好吧！結果～
她不小心又打翻了第二杯～～～
女兒也緊張到哭出來
兩位男服務人員又快速清理桌面！
害我真的很不好意思😅
此時女兒正在哭～～兩位帥哥清理中還邊安慰女兒！
收拾完後有位帥哥服務人員直接再給女兒一杯奶茶跟一串棉花糖並安慰女兒！
實在是很感謝🙏
後來我看桌子因為都是木頭🪵有連接縫隙落差，然後我小孩也沒有注意到桌面高低差 才會倒了兩次！實在很抱歉！也很感謝
麻煩你們～～
也很好拍照📷
會想再次帶朋友去的餐廳","We book 12:3 Three Big Three Children
As soon as the restaurant opens the door, the service staff will call them one by one
Because the number of us has not arrived, I and my daughter and I wait outside first. The service staff came out and said that the weather outside was really hot. We can sit and wait, so we go in first!
It ’s really beautiful, and my daughter is surprised to see it!
Friends come in to order one after another
After ordering, we feel that the table is a little small, and I propose whether to change to the large table. The desktop is large!
The service staff asked for confirmation and helped us change the position. After serving, the desk is just right ~
Meals are delicious, children also like

The daughter accidentally overturned the milk tea when she was on the drink,
The service staff will help clean the desktop
I want to say that she overturned itself, but I didn't have to drink it myself ...
I didn't expect the waiter to make up for a cup for daughter!
Invincible thanks 🙏
All right!Result ~
She accidentally overturned the second cup ~~~
The daughter was so nervous that she cried out
The two men's service staff quickly clean up the desktop!
It's really embarrassed to hurt me 很
At this time, the daughter was crying ~~ Two handsome guys comforted her daughter during the cleanup!
After packing, a handsome service staff directly gave her daughter a cup of milk tea and a bunch of marshmallows and comforted her daughter!
Thank you very much 很
Later, I watched the table because there was a gap between the connection gap between the tables, and then my child did not notice that the desktop height difference would fall twice!I'm really sorry!Thank you also
Trouble you ~~
Also good to take pictures 照
Will want to bring a restaurant to the restaurant again",False,0.14,0.074,0.786,0.9658
"這邊的氣氛真的是好的沒話說，原本在小紅書上看到還很懷疑是在信義區嗎，結果走進店裡真的被這海灘風的裝潢給美瘋真的很好拍照，座位區也有多種風格，整體感覺蠻放鬆的，店員服務也很熱情，餐點部分松露薯條真的很推 超好吃，北海道干貝蟹膏燉飯也是很推薦，送餐來的時候好奇問了上面的葉子是什麼服務員也很熱情的介紹🤣酒的部分比較可惜結帳時才知道有新的酒單但我們點餐時不知道😭不過原本喝到的也中規中矩不會到失望 希望下次可以嚐嚐新酒單的品項
整體用餐體驗下來感覺挺舒適的👍🏾👍🏾","The atmosphere here is really good. It was said that I saw it on Xiaohongshu and I was suspected of being in Xinyi District. As a result, I was really good to take pictures by the decoration of this beach wind. There are also many styles of the seat area. The overall feeling is quite relaxed. The clerk service is also very enthusiastic. Some truffle potato strips are really super delicious. Asked what the leaves above, the waiter is very enthusiastic about the introduction of the wine. Unfortunately, I only know that there are new wine lists at the checkout, but we don’t know when we order it. You can taste the item of the new wine list
The overall dining experience feels very comfortable 👍🏾👍🏾",False,0.148,0.021,0.83,0.9517
"果然是網美店⋯位在101旁邊
價格雖然不便宜
但餐點是真的好吃👍
飲料忘了拍照😅
黑糖牛奶非常的浮誇
熱美式的杯子非常的霸氣🤣🤣
餐廳裡面就如同店名ㄧ樣真的像海灘叢林
很有特色的ㄧ家店

2024.6二訪
@新增菜單
這次嘗試了不同口味的沙拉、義大利麵、披薩、雞翅
還點了個干貝中卷鮮蝦炒蔬菜
調味真的很剛好，不會過於鹹膩、
金沙鹹蛋黃雞翅也是！
是真的有用心在製作的餐廳～

2024.6三訪
ㄧ個月來了兩次😂😂
這次多點了甜點類～
個人不愛甜點所以覺得偏甜😅😅
炸牡蠣、薯條好吃，而且不會有油耗味","Sure enough, it is beside 101
Although the price is not cheap
But the meal is really delicious 是
I forgot to take pictures 忘
Brown sugar milk is very exaggerated
The hot American cup is very domineering 🤣🤣
The restaurant is like the name of the store really like a beach jungle
Very unique shop

2024.6 Two Visits
@新 新
This time I tried different flavors of salads, pasta, pizza, and chicken wings
I also ordered a roll of fresh shrimp fried vegetables
The seasoning is really just right, it will not be too salty,
Sands salted egg yolk chicken wings too!
It's a restaurant that is really attentive ~

2024.6 three visit
I have been here twice a month 来
I ordered more desserts this time ~
I don't like desserts, so I feel sweet
Fried oysters, fries are delicious, and there is no fuel consumption flavor",False,0.187,0.04,0.773,0.9847
"大概是第五次來用餐了～
餐點部分不多贅述，普遍都好吃

昨天和友人慶生

我們自己自備小慶生蛋糕，除了可以借冰以外，店員仔細詢問壽星本人是否知情，詢問有沒有需要提供蠟燭，相當細心！！

在送上生日蛋糕後，看到蠟燭有特別依蛋糕顏色呈現，身為細節控覺得很加分～特別寫出來分享很好的體驗","It is probably the fifth time to dine ~
I won't go into details in the meal part, it is generally delicious

Yesterday to celebrate his birthday with friends

We have brought ourselves to Xiaoqing Shengcake. In addition to being able to borrow ice, the clerk carefully asked Shou Xing if he knew himself and asked if there was a candle that needed a candle, which was quite careful!Intersection

After sending birthday cakes, I saw that the candle was presented according to the color of the cake. As a detailed control, I feel very bonus ~ Specially write it to share a good experience",False,0.179,0.0,0.821,0.9647
