Original,EN,Needs Review,Positive,Negative,Neutral,Compound
夜景好美～ 調酒調得剛剛好，點的調酒叫春～ 容易入口，喝完感覺很清新。酒的勁度也是存在。另外，要感謝店員Lucus的親切，幫我跟朋友都拍美美的。,"The night scene is so beautiful ~ The bartender is just right. The bartending is called spring ~ it is easy to enter the entrance. It feels fresh after drinking.The strength of wine also exists.In addition, thanks to the clerk Lucus's kindness, and help me and my friends shoot beautiful.",False,0.406,0.034,0.56,0.979
View 不錯 平日去很清幽,View is good to go on weekdays,False,0.326,0.0,0.674,0.4404
氣氛很棒，音樂曲風我喜歡🙂，吧台服務人員親切，調酒很好喝～，那天很幸運比較早進場，所以被安排坐在室外區的吧台椅區～隨著時間越靠近晚上12點，人潮越來越多人，整個氣氛超嗨！看著台北信義區夜景挺好，在微醺之餘可以隨著音樂搖擺是一種享受！這裡真的值得每個月來1～2次去享受那種放鬆的步調😉😊 …,"The atmosphere is great. I like the music style. I like the service staff of the bar, and the bartender is very delicious ~ I was lucky to enter the field earlier that day, so I was arranged to sit in the bar chair area in the outdoor area ~ As time gets closer to 12 night 12 Click, there are more and more people, the whole atmosphere is super hi!Watching the night view of the Xinyi District of Taipei is very good, it is a enjoyment with the sway with music!This is really worth enjoying the relaxed pace of the same time every month ...",False,0.276,0.0,0.724,0.9884
"音樂滿大聲，有戶外吸菸區跟座位，動向還蠻方便就是比較多階梯要小心。音樂滿不錯，還有景可看。
公關服務人員等很親切，廁所很乾淨～","The music is loud, and there are outdoor smoking areas and seats. It is convenient to move.The music is good, and there are scenes to watch.
Public relations service personnel are very kind, the toilet is very clean ~",False,0.21,0.0,0.79,0.862
"很適合多人一起去的酒吧（類夜店？）
通常大家都是站著一起飲酒🍻
包廂有抵銷～室外直接面101（避開吸菸者會玩的比較開心🥳）","Very suitable for many people to go together (nightclub?)
Usually everyone stands together to drink alcohol 🍻
The box is offset ~ outdoor directly face 101 (avoiding smokers will play happily 🥳)",False,0.205,0.057,0.738,0.7351
經常跟朋友來光顧，覺得他們的食物非常好吃酒也很好喝，服務員的態度也都很好，但最近總覺得音樂不是那麼好聽，感覺可以在這方面多進步,"I often come to visit with friends. I feel that their food is very delicious and delicious, and the waiter's attitude is also very good, but recently I always feel that music is not so good, and I feel that I can improve in this area more",False,0.224,0.07,0.707,0.7865
點紅白酒沒想到意外的好喝定點好，服務還不錯， 可是早早就叫結帳 說因為坐外面怕跑單….,"I did n’t expect to be unexpectedly good and good at ordering red liquor, and the service was not bad, but I called early to say that I was afraid of running the bill because I was sitting outside ...",False,0.136,0.0,0.864,0.5893
"當日是坐戶外，幸好沒下雨， view很好
說要換位子店員也立刻安排了獨立座位區
還幫我們開了暖氣

晚餐時段的套餐（一個義大利麵+一杯酒=$450）很划算！麵的份量算多 也蠻好吃的
但酒相比之下就還好 而且是用塑膠杯裝

後來店員還請我們喝shots和一小杯香檳！很讚！","It was outdoors that day. Fortunately, it was not raining. View is very good
It is said that the clerk to change the seat immediately arranged an independent seat area
Also help us to turn on heating

The package for dinner (a pasta+a glass of wine = $ 450) is very cost -effective!The amount of noodles is too much and delicious
But the wine is okay and use a plastic cup to wear

Later, the clerk also invited us to drink Shots and a small cup of champagne!It's great!",False,0.153,0.0,0.847,0.9346
"氣氛很好不過很貴，開包廂人均4千多塊。
喝到失憶也在這裡發生，後悔～","The atmosphere is very good, but it is very expensive. It opens more than 4,000 yuan per capita.
Drinking amnesia also happened here, regret ~",False,0.073,0.128,0.799,-0.3825
"室內裝潢與氣氛能讓人放送下來，可以很慵懶的跟朋友在這小酌一杯體驗夜晚的美好。

酒的部分，經典我點了三葉草，味道中規中矩輕鬆好喝但整杯的視覺觀感佳，特調我點了 沒良心 這是杯 taqulia底並帶上梅子與小黃瓜風味的調酒，酒感壓得很成功，梅子的酸甜也讓這杯酒不會顯得故分膩口，個人覺得是杯成功的作品。","The interior decoration and atmosphere can let people go, and they can be lazy with friends to experience the beauty of the night in this drink.

In the wine part, the classic I ordered the clover. The taste is easy and delicious, but the visual perception of the whole cup is good. I have no conscience. It is very successful. The sweet and sour Meizi also makes this glass of wine look tired. I personally think it is a successful work of a cup.",False,0.255,0.077,0.668,0.9658
