Original,EN,Needs Review,Positive,Negative,Neutral,Compound
Le Meridien 新開的餐廳，食物都還不錯，推薦炸全雞，真的很juicy也不會油膩！餐廳室內裝修得很漂亮也舒適，不過坐在外面座位區真的是蠻吵的，聊天會比較累一些，建議訂包廂。,"Le Meridien's newly opened restaurant, the food is not bad. It is recommended to fried all the chickens. It is really Juicy and it will not be greasy!The restaurant's interior decoration is very beautiful and comfortable, but it is really noisy to sit outside the seat area. Chatting will be tired. It is recommended to book a box.",False,0.157,0.093,0.75,0.3304
"整體是很雷的用餐體驗。

一入座店員說用餐限時兩小時就走了，沒有給菜單跟水，等一陣子很多服務生路過也沒有人進一步服務，叫很久才跟服務生要到菜單。

服務生拿一張主餐的紙放桌上又立馬離開，問另外一位說可以介紹嗎，他對著菜單一次講了五樣菜品名說推薦，什麼料理內容都沒介紹，就停下定格站著不動，大概隔五秒我超尷尬得問說介紹完了嗎⋯，服務生說對。我說嗯⋯好⋯我們看一下，他再度離開。

後來我們拿網路餐點照片問有這道嗎，服務生說有喔，進一步詢問在菜單的哪裡後，服務生才去拿另張菜單紙說在那上面，完全不懂為什麼不能一次提供，問了也不主動給。

後續上餐除了餐點上菜講錯菜品外（牛肉講羊肉），也無介紹，用餐完更無詢問餐點服務改進意見，整體食物普通，麵醬稀無法扒在食物上，肉質很澀，法式吐司口感軟爛到誇張，用餐環境嘈雜，桌距近到服務生上餐困難，在均消一客超過1500的價位裡，很難以想像有這麼糟糕的用餐體驗。","The overall is a very thunderous dining experience.

As soon as I entered the shopkeeper, the meal was left for a limited time. It did not give the menu and water. When many waiters passed by for a while, no one was further served.

The waiter took a piece of the main meal and put it on the table and immediately left. Ask another one who said that he can introduce it. He told the menu to recommend the name of the five dishes at a time. If the content of the dishes is not introduced, stop the freeze. Standing without moving, about five seconds I was so embarrassed that I was so embarrassed that the introduction was over, the waiter said right.I said um, okay, let's take a look, he left again.

Later, we took a photo of the online meal and asked if there was this. The waiter said yes. After asking where the menu was, the waiter went to use another menu paper to say there. I didn't take the initiative to ask.

After the meal, the meal is except for the dishes and the dishes (beef speaking mutton), and there is no introduction. After the meal, there is no asking for the improvement of the meal service improvement. The French toast taste is soft and exaggerated, the dining environment is noisy, the table distance is close to the waiter for meals, and it is difficult to imagine that there is such a bad dining experience at the price of more than 1,500.",False,0.058,0.086,0.856,-0.7842
"義大利麵和炸雞都超好吃，調酒也都很有水準！

但是甜點非常的難吃！ 7-11賣的都比較好吃，這樣的價格，這樣的味道不如去吃旁邊的Lady M

店面很美所以很多很開心聊天的女生， 介意聲量大的建議選其他家","The pasta and fried chicken are super delicious, and bartending is also very standard!

But desserts are very unpalatable!7-11 sells well. Such a price, such a taste is better to eat Lady M next to it

The store is beautiful, so there are many girls who are very happy to chat.",False,0.339,0.0,0.661,0.9754
人均TWD1880不含酒，好喜歡沙拉裡羽衣甘藍的厚質地，苦味沒那麼明顯，搭配酸醬汁好好吃，跟之前吃過kale 的不一樣。包廂環境很不錯，外場位子相近，客滿的話蠻吵的。主菜份量不少，八個人刷菜單竟然有吃飽，因我喝了三杯酒加水。這家餐點有正餐感，不是佐酒食等級，且冠軍特調八杯調酒有特色，酒感也有。這家店真心推，至少空間感跟地緣關係都比較有質感。一進門右手邊長型吧台品飲區，戶外似乎也有三桌立食區，不確定是否為餐廳所有～,"The per capita TWD1880 does not contain alcohol. I really like the thick texture of Salary feathers. The bitter taste is not so obvious. It is delicious with the sour sauce, which is different from the one I have eaten before.The box environment is very good. The location of the field is similar.There are a lot of main dishes, and the eight people's menu was full, because I drank three glasses of wine and water.This meal has a sense of meals. It is not the level of wine, and the champion is specially adjusted in eight cups of bartending.This shop is really pushing, at least the sense of space and geography are more textured.As soon as I entered the right hand side of the bar, there seemed to be three tables of eclipse areas for outdoor.",False,0.112,0.019,0.869,0.9323
碳烤青甘魚下巴：先煙燻過再碳烤，外表包覆一層南洋參巴醬，吃起來酸辣帶勁，很適合當下酒菜。,"Carbon grilled green fish chin: First smoke and then grill, cover a layer of Nanyang ginseng sauce, it tastes hot and sour, which is very suitable for the current wine and vegetables.",False,0.0,0.0,1.0,0.0
裝潢相當時髦，雖然位在百貨公司周邊，但很少人知道！沙拉&義大利麵超美味，醬料調的相當棒！羊肉漢堡肉還是有點羊騷味！全雞是招牌！,"The decoration is quite fashionable. Although it is located around the department store, few people know!Salad & Italian Noodles are super delicious, and the sauce is quite good!Lamb Burger meat is still a bit of lamb!The whole chicken is a signboard!",False,0.184,0.0,0.816,0.8679
"這是一家具有用餐氣氛、可以兩人約會/多人聚餐都值得考慮的餐酒館。
調酒價位帶在信義區算是相當親民，也不因其價格而有份量較少的感覺，推薦可以從琴酒基底的開始喝起，第二杯開始就會有微醺的感覺。
餐點部分今天點了四道菜：
1. 青筍：爽口不油膩，是一個適合下酒的蔬菜料理，盤底還有鋪上一起司，先吃一口上面蔬菜的原味，接著再全部攪拌，又是一道層次相當豐富的蔬食料理。推薦。
2. 烤蝦：口味與一般烤蝦料理並無太大差異、也沒有特殊調味，但蝦本身夠大、夠新鮮，在口中咀嚼可以感受到他的脆口以及濃厚的蝦味。喜歡吃蝦、想補充優質蛋白質的，推薦這道料理。
3. 炸全雞：最後餐點的重頭戲，服務生會先把全雞搬到面前讓你打卡拍照，接著就會把全雞送進廚房分切小塊。雞腿、雞翅部分我認為是多汁、鮮嫩的。其他部分，並不會覺得柴，我猜是因為雞本身有先舒肥過，故全雞的口感都維持在彈牙的階段。
除雞肉本身，這道菜還會附上炸薯條，它非常涮嘴、下酒，搭配上紅辣醬與黃蜂蜜芥末醬，根本就可以當另外一道菜。
最後，還有一小鍋雞油為底，燉煮而成的濃醬搭配蔬菜與蘑菇，這個醬，則又賦予了這一道菜另外一個風貌，建議搭配雞胸一起享用。
4. 甜點西多士：份量不多，一個人可以吃完，西多士本身很香醇、軟嫩，可配合鮮奶油、橙酒冰淇淋、太妃糖漿一起吃，都相當合適。特別推薦深咖啡色的太妃糖漿！與西多士一起吃，能帶給你一種底蘊濃厚的香醇口感。

服務部分，我們用餐大約兩小時多，服務人員相當客氣、有禮貌，展現出了這是家設立在星級酒店中該有的服務態度，包含：引導客人到座位後幫忙拉椅子、結完帳準備離開餐廳時幫忙開門送客，這些都讓人印象深刻。餐點美味與否不一定是重點，那種滿滿的人文情懷，有時才是大家選擇餐廳時勝出的關鍵。

最後要提一下廁所，地板乾爽、空氣無異味，馬桶選用TOTO免治馬桶，有提供護墊以及刷樂漱口水，這樣的安排，整理來說高於平均水準。

總結，這是一家我還會帶更多人來分享的餐廳
希望這次的體驗依然能夠維持，未來也期望可以吃到更多不同、令人滿意的菜色。","This is a dining tavern with a dining atmosphere, a dating/multi -person dinner.
The bartending price is quite close to the people, nor does it feel that the amount of weight is less due to its price. It is recommended to start with the foundation of the piano wine, and the second cup will feel slightly.
The meal section ordered four dishes today:
1. Green bamboo shoots: refreshing and not greasy. It is a vegetable dish suitable for wine. There are also paved with the bottom of the plate. First, eat the original flavor of the vegetables on it, and then stir all. Essencerecommend.
2. Roasted shrimp: The taste is not much different from the general grilled shrimp dishes, and there is no special seasoning, but the shrimp itself is large and fresh enough. To chew in your mouth, you can feel his crispy mouth and thick shrimp flavor.If you like to eat shrimp and want to add high -quality protein, this dish is recommended.
3. Fried whole chicken: At the end of the meal, the waiter will first move the whole chicken to the front of the chicken for you to check in and take pictures, and then send the whole chicken into the kitchen to cut a small piece.I think chicken legs and chicken wings are juicy and tender.In other parts, I do n’t think Chai. I guess it ’s because the chicken itself was so comfortable, so the taste of the whole chicken was maintained at the stage of elastic teeth.
In addition to the chicken itself, this dish will also attach fried fries. It is very pouting and wine. It can be used as another dish with red hot sauce and gymnopus mustard sauce.
Finally, there is a small pot of chicken oil at the bottom. The thick sauce made of stewed with vegetables and mushrooms. This sauce gives this dish another look. It is recommended to enjoy it with chicken breasts.
4. Dessert Sidos: There is not much portion, a person can finish eating, Sidos itself is very mellow and soft. It can be eaten with fresh cream, orange wine ice cream, and concubine syrup, which is quite suitable.Special recommendation of deep coffee tadpie syrup!Eating with Sidos can bring you a strong flavor of mellow.

For the service section, we have more than two hours of dining. The service staff is quite polite and polite. It shows that this is a service attitude that should be established in a star hotel, including: guiding guests to help pull chairs and finish the account after the seats are guided to the seat, finish the account, and complete the account. It is impressive to help open the door when leaving the restaurant to help open the door.The delicious meal is not necessarily the focus. The full humanistic feelings are sometimes the key to winning when everyone choose the restaurant.

Finally, I have to mention the toilet. The floor is dry and the air is not odor. The toilet is used to use TOTO to prevent the toilet. It provides a pad and a brushing and rushing saliva. This arrangement is higher than the average level.

To sum up, this is a restaurant I will bring more people to share
I hope that this experience can still be maintained, and in the future, we also expect more different and satisfactory dishes.",False,0.113,0.007,0.88,0.9965
料理餐點大部份都是好吃的，但是廚師們竟然沒有一位戴透明口罩！連外場服務生也沒有戴口罩，還在我們的餐盤上熱心介紹菜色😅  建議可以再注重衛生一點，以防講話時口水噴到客人的食物上🙏,"Most of the cooking meals are delicious, but no chefs have a transparent mask!Even the waiter in the field did not wear a mask. I also enthusiastically introduced the dishes on our meal dish. I suggest that you can pay more attention to hygiene to prevent saliva on the food of the guests.",False,0.142,0.072,0.786,0.6476
"餐點美味，魚下巴很新鮮肉質滑嫩調味恰到好處⋯
舒適的用餐環境，好喝且賞心悅目的調酒
下次還想再去的餐廳","The meal is delicious, the fish chin is very fresh, smooth and tender, and the flavor is just right.
A comfortable dining environment, delicious and pleasing bartending
The restaurant you want to go next time",False,0.383,0.0,0.617,0.9516
碳烤牛排加上牛骨髓，罪惡般的好享受😋😋😋價位稍高要吃飽要多花點錢但還是蠻好吃的，推推👍,"Carbon roasted beef steak plus beef bone marrow, sin -like enjoyment, the price is slightly higher, you have to eat more, but it is quite delicious.",False,0.282,0.068,0.65,0.8042
3個人吃了快7000一點都不值。生蠔微腥。蛤蜊義大利麵超鹹。調酒也普普。嚐鮮一次就夠了。,Three people ate almost 7000 and it is not worth it.Oyster is slightly fishy.Clade is super salty.Alcohol is also Pupu.It's enough to try it once.,False,0.128,0.059,0.813,0.4534
"推薦炸全雞，焦化白花椰菜，炸比薩，甜點西多士！
海瓜子蕃茄細扁麵，甜點黑棗太妃糖不錯！
烤肋眼牛排，烤半鴨，鴨油炸薯條，青花筍，調酒爺爺泡的茶！","Recommended fried all -chicken, coking white broccoli, fried pizza, dessert Sidos!
Sea melon seed tomato fine flat noodles, dessert black dates princess sugar is good!
Baked rib eye steak, grilled duck, duck fried fries, blue and white bamboo shoots, bartending grandpa made tea!",False,0.156,0.0,0.844,0.7488
"本來就喜歡Paul Lee的料理，不得不誇價格真的訂的很漂亮，整體是喜歡的，部分食物調味太鹹跟太甜，但剛開都能理解，菜單很多選擇還會再來的～

BTW調酒非常優秀🙂","I originally liked Paul Lee's cuisine. I have to boast that the price is really pretty. The overall favorite is too salty and too sweet, but I can understand it when I just open it. Many menu options will come again ~

BTW bartending is very excellent 酒",False,0.241,0.0,0.759,0.9124
"送來一個4/1的飲料，要價$250
要坑錢也不是這樣坑錢的。
我去買串葡萄打完汁也比這杯多….
這杯飲料另我傻眼至極。
吃氣氛量少我理解，
但每道都少到不行的菜
坑錢方式是在開什麼餐廳，看不懂
不會再去
爛透了👎","Send a 4/1 drink, the asking price is $ 250
It's not like this to pit money.
I go to buy a bunch of grapes and make more juice than this cup ...
I am very dumbfounded in this drink.
I understand the less atmosphere,
But every dish is not good
What kind of restaurant is the way to pit money, I can't understand
Will not go again
It's rotten",False,0.0,0.144,0.856,-0.8768
服務人員都很好而且不會ㄧ問三不知，每一道餐點都好吃尤其蔬菜部分都處理的非常讚，一口接一口意猶未盡，非常適合三五好友聚會的好地方，炸全雞超值美味醬料搭配的很完美，甜點醬汁令人驚豔，絕對會再訪的地方～,"The service staff are very good and I do n’t know what to do. Each meal is delicious, especially the vegetable parts are very good. It ’s very good for a bite, which is very suitable for a good place for three or five friends to meet. It is perfectly paired, and the dessert sauce is amazing. The place where you will definitely visit again ~",False,0.345,0.0,0.655,0.9834
有點低調隱密不會太擁擠吵雜的小餐廳，服務和餐點都是飯店等級，餐點算精緻有特色,A little low -key and hidden small restaurant that will not be too crowded and noisy. Services and meals are hotel levels. The meals are exquisite and distinctive,False,0.0,0.119,0.881,-0.3626
每道都好適合下酒，連蔬菜都很好吃，可惜吃太快沒拍照🤣,"Everything is suitable for wine, even vegetables are delicious, but unfortunately eat too fast and don’t take pictures.",False,0.11,0.145,0.746,-0.1901
清新優質讓人放鬆愉悅的餐廳，餐點美味，調酒好喝～,"Fresh and high quality, relaxed and pleasant restaurants, delicious meals, sake and delicious ~",False,0.643,0.0,0.357,0.9451
餐酒館，有很多雞尾酒，白酒兩款，餐點很好吃😋,"There are many cocktails, two white wines, and the meals are delicious.",False,0.252,0.0,0.748,0.5719
很多道菜都很棒，也非常推薦這家餐廳。,"Many dishes are great, and this restaurant is recommended very much.",False,0.396,0.0,0.604,0.7096
"炸全雞 肋眼牛排非常不錯 但是有一說一全雞附的薯條有點普通建議可以用原塊馬鈴薯切的更搭
煙燻鰹魚不推吃不出來是什麼東西
青花筍這道前菜蠻推薦的是很特別的味道
再來說說調酒 調酒價格很實惠但是味道有點普通
矮冬瓜沒有表現出冬瓜茶的味道 就是加水的威士忌
還有杯墊跟酒放一段時間 會因為退冰的水黏在一起
當你拿酒要喝的時候杯墊又會掉下來希望可以換一種杯墊 不然每喝一次就要被嚇一次
總體來說是一間值得推薦的🌟餐廳🌟
調酒可以再稍微加強一下","Fried chicken rib eye steak is very good, but there is a saying that a whole chicken attached potato strip is a bit generally recommended to use the original potato to cut more
What is the smoky catfish not pushed out what is it?
The previous dish of blue and white bamboo shoots is recommended to have a very special taste
Let's talk about the price of bartending and alcohol, but the taste is a bit ordinary
Dwarf winter melon does not show the taste of winter melon tea is the whiskey of the water adding water
There are also coasters and wine for a period of time.
When you drink wine, the coaster will fall again and hope that you can change a coaster, otherwise you will be scared every time you drink it.
In general, it is a recommended restaurant 🌟
You can enhance a little more",False,0.117,0.039,0.844,0.8998
"1.先說訂位:當初訂位原本是使用線上訂位，結果線上訂位不能訂，打去店家店家電話可能有問題直接掛斷，是打去寒舍艾美才幫我們訂到的

2.店內服務跟氣氛都非常好

3.調酒聽說是冠軍調酒師調的，但恕我直言，個人品嚐過許多家餐酒館的調酒，我們4人點的3杯不一樣調酒都不好喝！我的那杯喝起來根本是人蔘飲品，味道太特別到，難得沒把調酒喝光還剩了一大半

4.掛著以米其林一星「Impromptu by Paul Lee」主廚李皞(Chef Paul)擔任廚藝總監的光環，雖然餐點平均下來以米其林來說不算貴，但以其他餐廳的價位來說大概中高價位來說覺得不太合格，所有餐點吃下來都是還可以而已，我們4個人吃完最後心得居然第一名餐點是西多士甜點，第二名是薯條，第三名是烤蝦，最有名的炸全雞就是不錯但不驚豔，外面很多平價雞排都比它好吃

5.3顆星星是給服務、氣氛和西多士","1. Let's talk about reservation first: The original book was originally used to use online reservations. As a result, the online reservation cannot be ordered. When you call the store and store, you may have a problem with the problem.

2. In -store service and atmosphere are very good

3. I heard that the champion bartender was tuned, but I am aware of the bartending of many meal and tavern personally. The 3 cups of 3 cups of us are not delicious!My cup is drinking at all, and the taste is too special.

4. The chef chef ""IMPROMPTU BY PAUL Lee"" chef, Chef Paul, is the halo of the chef. Although the meal is on average, Michelin is not expensive. It is probably not very qualified for medium and high prices. It is okay to eat all meals. After the last, the first meal of our first meal is the Sados dessert, the second place is the fries, and the third place. It is grilled shrimp. The most famous fried chicken is good but not amazing. Many cheap chicken chops outside are better than it.

5.3 Stars are for services, atmosphere and Xiduoshi",False,0.095,0.037,0.868,0.9058
食物很好吃，服務人員也很親切！,The food is delicious and the service staff is very kind!,False,0.461,0.0,0.539,0.8264
"羽衣橄欖沙拉很厲害！
最後的百香果甜點也很好吃","Yuyi olive salad is very powerful!
The last passion fruit dessert is also delicious",False,0.478,0.0,0.522,0.8775
