Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"交通：可以搭捷運到六張犁走過去，大概7-8分鐘。

酒類：特調香菜系列帶點微辣，確實有特色也好喝，容器很酷，可以拍十分鐘，但容量大概也是十分鐘內就可以喝完。（我喝很慢）

但隔天起床頭痛，我只有喝一杯，平常也常喝酒，（據說，基底酒品質越好，隔天是不會頭痛的。所以⋯⋯⋯？）

所有食物都蠻重口味的；白帶魚呈現方式是有特色，拿來拍照可以，但非常鹹；所以一定要配白飯，不然真的洗腎

我覺得好的食物，只要新鮮，原味或稍微調味就可以很美味，但或許是因為要下酒，所以每道菜都蠻重口味的（睡起來隔天打嗝都還有食物的餘味😶‍🌫️）

結論：可以吃到八分飽再來，再來喝酒跟點一兩道下酒菜。
很少有bar提供中式，至少比西式的薯條炸物有特色。
妹子可以拍拍容器浮誇的調酒，氣氛跟室內裝潢普普通通，但是蠻安靜的，沒有吵鬧的音樂，是可以聊天的（但也可能不夠晚，我們10點多就離開了）","Transportation: You can take the MRT to six plows, about 7-8 minutes.

Liquor: The special coriander series is slightly spicy. It is indeed that the characteristics are also delicious. The container is cool and can be taken for ten minutes, but the capacity can be drank within ten minutes.(I drink very slowly)

But getting up the headache the next day, I only have a drink, and I usually drink it often. (It is said that the better the quality of the base wine, the next day, there will be no headache. So ...?)

All foods are quite heavy; the way of leucorrhea presentation is unique, and it can be taken to take pictures, but it is very salty; so be sure to match white rice, otherwise it really has a kidney dialysis

I think good foods can be delicious as long as they are fresh, original or slightly seasoning, but maybe because they want to add wine, so each dish is quite flavored (sleeping the next day, there is the aftertaste of food 😶‍🌫️ .

Conclusion: You can eat eight minutes, and then drink and order one or two drinks.
Bar BAR provides Chinese style, at least more special than Western fries fried.
Girls can pat the container exaggerated bartending. The atmosphere and the interior decoration are general, but they are quite quiet, without noisy music, can chat (but may not be too late, we left at 10 o'clock)",False,0.132,0.016,0.851,0.9835
"進門前就是一種入密室的氛圍
（結果失敗..還是需要店家救援開門）
店內桌數不多，空間寬敞
中式氛圍感搭配紅色黑色的色調
洗手間乾爽，也很乾淨貼心
我們原以為餐點不會很特別
沒想到超乎意外的驚艷
（原意是喝倆杯結果撒手點一堆吃的）
強推
牛排義大利麵
鴨胸義大利麵
辣炒海鮮
酒單是客製的
視覺感非常滿點
但
另外大推無酒精蘋果以及接骨木兩種","Before entering the door, there is an atmosphere of entering the secret room
(As a result, it still needs the store to rescue the door)
There are not many tables in the store, and the space is spacious
The sense of Chinese atmosphere with red and black color
The drying room is dry, and it is very clean and intimate
We thought the meal would not be very special
I did not expect beyond the surprise
(The original intention was to drink two cups and let me eat a bunch of food)
Push
Steak split noodles
Duck breasts Italian noodles
Spicy seafood
Wine list is customary
Visual sense is very full
but
In addition",False,0.062,0.015,0.923,0.5587
在網上無意間找到這間外觀不起眼的餐廳/酒吧。決定在這裡慶祝結婚20週年。結果因為颱風天，延後了兩天。還是過來了。沒失望因為氣氛超特別的。外面是一閃古裝電視劇才能見到的門。走進裡面是另一片天。調酒都很特別，尤其有斑蘭葉口味的。聽說菜單是新的，都很對味！,"Find this inconspicuous restaurant/bar on the Internet.Decided here to celebrate the 20th anniversary of marriage.As a result, due to the typhoon, it was postponed for two days.Still here.No disappointment because the atmosphere is super special.There is a door that can only be seen in a flash of ancient costumes.Entering it is another day.The bartending is very special, especially the flavor of spotted orchid leaves.I heard that the menu is new, and it is very right!",False,0.127,0.059,0.814,0.7773
"干貝義大利麵跟松露牛排燉飯很好吃！干貝真的很大顆很鮮！調酒類都是可以客製化酒感的！醉雞比較可惜沒什麼紹興酒味，也沒有椒麻感～
大門要開要有點小巧思！整間店的氣氛很不錯，人也不會太多太擁擠！","Dry scallops are delicious with Songlu steak stew!The scallops are really big and very fresh!Blooming can be customized!It is a pity that there is no taste of Shaoxing wine, and there is no pepper mochi ~
The door must be a little ingenious!The atmosphere of the whole store is very good, and people will not be too crowded!",False,0.119,0.098,0.783,0.5363
"餐點點了水餃（肉餡紮實 我很喜歡💕）、肉燥飯跟肉燥手工麵（有一秒回家吃飯的感覺）、松露薯條、鴨胸，都很滿意~
第一次喝到花香風味的調酒🍸非常喜歡（對紫羅蘭那杯念念不忘）
店家很親切❤️服務態度很好 是會想要再回訪的餐酒館","I ordered the dumplings (solid meat filling, I like 💕), dried rice and dried meat handmade noodles (feeling the feeling of eating home for a second), truffle fries, duck breasts are very satisfied ~
The first time I drank the flavor of the fragrant scent 🍸 I liked it very much (I don't forget to miss the Violet cup)
The store is very kind ❤️ The service attitude is very good.",False,0.301,0.014,0.684,0.9719
"很有氛圍感的酒吧👍🏻
海鮮豆腐煲大推推豆腐很嫩
三杯雞跟薯條🍟也很讚
接骨木酒感濃厚非常喜歡
葡萄果香很好入口🍷","Very atmospheric bar 围
Seafood tofu pot push tofu is very tender
Three cups of chicken and fries are also very good
I like the bone wooden wine, I like it very much
Grape fruit fragrance is very good imported 香",False,0.239,0.0,0.761,0.8922
"餐點跟調酒都很棒，環境有用心布置
平日去生意也很好喔！！
不得不說大門的機關好有趣
當天還被鎖在外面（謝謝救我的客人哈哈哈","The meal and bartending are great, and the environment has the intention to arrange it
It is also good to go to business on weekdays!Intersection
I have to say that the gate of the door is so interesting
It was also locked outside that day (thank you for saving me hahaha",False,0.268,0.0,0.732,0.9508
"用餐人數：4人

餐點：手滷菜、醬香三杯雞、松露薯條、手工麵，加一盤打卡贈送的金沙海鮮豆腐寶

調酒：葡萄、接骨木、金萱茶、紅茶

消費費用：3000內

用餐感受：還不錯，但酒的部分不確定是不是容器關係感覺很少⋯⋯","Number of meals: 4 people

Meals: hand braised vegetables, three cups of chicken, truffle fries, handmade noodles, add a plate of punch -in golden sea seafood tofu treasure

Bart -up: grapes, bone wood, Jin Xuan tea, black tea

Consumption fee: within 3000

Feelings of meals: It's not bad, but the part of the wine is not sure if the container relationship feels very little ...",False,0.098,0.035,0.867,0.3252
沙發區的位置非常舒服，酒類依照口味、酸甜、濃淡來做搭配，酒器頗具特色。有蠻多燉飯與義大利麵可以選擇、味道也很不錯，服務品質很棒，很有隱蔽性的餐廳。,"The location of the sofa area is very comfortable, and the wine is matched according to the taste, sweet and sourness, and thickness. The wine device is quite unique.There are quite a lot of stewed rice and pasta to choose from, the taste is also very good, the service quality is great, and it is very hidden restaurant.",False,0.205,0.0,0.795,0.9311
酒杯的造型很酷，餐點最喜歡金沙海鮮豆腐鍋，三杯雞送上來很香~,"The shape of the wine glass is cool, and the meal likes the golden sandy seafood tofu pot, and the three cups of chickens are very fragrant ~",False,0.164,0.0,0.836,0.6249
