Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"📍台北信義｜Bibber Dessert Bar
店內氛圍極為舒適，Bartender都很親切且底蘊深厚，光看他們調酒和製作甜點的過程本身就是一種享受，甜點美到像藝術創作，口感和風味的層次展現超豐富！

烏貝花語
中秋月餅外型的提拉米蘇！慕斯使用咖啡風味的Rum製作，內餡用紫芋做成膏狀，入口綿密，帶有深焙黑咖啡和紫芋奶酒的香氣，搭配漂亮的糖片畫龍點睛。

柚子紫蘇馬卡龍
外殼薄脆，咬到內裡軟糯，而後在嘴裡慢慢化開，主體是日本柚子、紫蘇兩種強烈香氣組成，口感清新獨特，甜度恰到好處。

酒徒霜淇淋
黑松露風味的巧克力霜淇淋！中間加入布朗尼，底部是蜜香紅茶沙布列，玄米脆餅外層輕裹著一層烘焙而產生的焦糖甜，吃起來有點像古早味爆米香，創新的甜鹹口感讓人印象深刻。

離囂
以東方美人茶和雅柏艾雷10Y為基底，本來不喜歡泥煤威士忌的我也非常喜歡這款，調酒帶有木質與泰莓香氣，沈穩濃郁的口感使得風味飽滿而內斂。","B Taipei Xinyi ｜ Bibber Dessert Bar
The atmosphere in the store is extremely comfortable. Bartender is very kind and deep. The process of seeing their bartending and making desserts alone is a kind of enjoyment. The dessert is so beautiful like artistic creation.

Ube Flower
The Mid -Autumn Festival Mooncake's Tiramisu!Mousse is made of coffee -flavored Rum. The filling is creamy with purple taro, densely entrance, with the aroma of dark roast black coffee and purple taro milk, and the finishing touch with beautiful sugar slices.

Grapefruit Purple Macaron
The shell is crispy, bite the soft and waxy inside, and then slowly opens in the mouth. The main body is two strong aromas of Japanese grapefruit and perilla. The taste is fresh and unique and the sweetness is just right.

Wine Cream Cream
Black loosely flavor chocolate cream!Add Brownney in the middle, the bottom is Honey Black Tea Sand Lie, the outer layer of the black rice crisp baking is gently wrapped in a layer of baked caramel sweet, and it tastes a bit like the old -fashioned flavor. The innovative sweet and salty taste makes people impress profound.

Be arrogant
Based on the Oriental Beauty Tea and Yabo Ailei 10Y, I also like this one who did n’t like mud whiskeies. I also like this. The bartending with wood and the aroma of Thai berries. The calm and rich taste makes the flavor full and restrained.",False,0.247,0.018,0.735,0.9964
"偶然在ig看到決定來朝聖
外觀跟裝潢很有質感
店內氛圍比較優雅有調性一點
不只是做的漂亮的網美店，調酒跟搭配的甜點外觀跟味道都做得很棒
而且其實價格也比跟一般酒吧差不多
加上精巧有創意的外型跟視覺衝擊，個人是覺得滿有CP值的
這次點了魯道夫，溫熱的咖啡調酒
咖啡跟酒的平衡做的很好，能夠互相引出彼此醇厚的味道
很適合在冷冷的天來喝，會有幸福感

搭配的馴鹿泡芙也很驚艷
冰涼的奶油口感極其滑順，味道細膩甜美，吃起來無負擔且吃不膩
鹿角的巧克力又增添了脆度的口感
整道搭起來其實蠻完整又有對比的巧思

可惜時間不夠嘗試其他品項
是我再來台北絕對會想再回訪的店","Occasied on IG, I saw the decision to come to the pilgrimage
The appearance and decoration are very textured
The atmosphere in the store is more elegant and more tone
It's not just a beautiful online beautiful shop, the appearance and taste of bartending and matching desserts are great
And in fact, the price is similar to that of the average bar
Coupled with the exquisite and creative appearance and visual impact, I personally feel that there is a CP value
This time I ordered Rudorf, warm coffee bartender
The balance between coffee and wine is very good, and it can lead to each other's mellow taste
It is very suitable for drinking in the cold day, and you will have a sense of happiness

The matching reindeer puffs are also amazing
The cold cream taste is extremely smooth, the taste is delicate and sweet, it tastes no burden and is not greasy
The chocolate of the antlers adds a crispy taste again
The whole road is actually quite complete and contrastable ingenuity

Unfortunately, I don't have enough time to try other items
It's a shop that I will definitely want to visit again when I come to Taipei again",False,0.174,0.024,0.802,0.9852
"【食在台北：Bibber Dessert Bar · 酒徒的點心店】

聽聞很久了，第一次去，
這個地理位置實在不是我平時會出沒的地方。

相見恨晚！

集合我最愛的甜點跟妹子酒，有單點也有套組。
單點是現做的盤式甜點和風味調酒，
套組是搭配好的甜點與調酒，
風味都很不錯，是我喜歡的風格～

松露巧克力帕妃杯很有誠意，
各種巧克力元素組合，還有脆脆的口感，
一下子就吃完了，美味又不膩。

之後還要再訪，嘗試其他品項～","[Eat in Taipei: Bibber Dessert Bar · Dim Sum shop]

I heard it for a long time, for the first time,
This geographical location is not where I usually go out.

Seeing each other and hate late!

Gathering my favorite desserts and girls, there are single points and sets.
A single point is the current discs and flavor and bartender.
The set group is a good dessert and bartender,
The flavor is very good, it is my favorite style ~

Tulu Chocolate Pa Fei Cup is very sincere,
The combination of various chocolate elements and crispy taste,
I finished eating all of a sudden, delicious and not greasy.

After that, you have to visit again, try other items ~",False,0.142,0.027,0.831,0.9369
"甜點加了酒就是那麼提味，
調酒有了甜點的幫襯，更是加分

～有趣特別的甜點酒吧🍷🍮

門口門框有高低差，
出入容易摔倒，尤其喝了酒的人更是危險，
建議調整一下，就更好了

整體4.5顆星","Desserts can be added to the sake of Gao Yao.
Cocktails have sweets to help, and even add points

~ Interesting and special dessert bar🍷🍮

The door frame has a high and low difference.
Easy to wrestle in and out, especially those who drink wine are more dangerous.
It is recommended to adjust for better

Overall 4.5 stars",False,0.247,0.072,0.681,0.9083
這家酒吧讓甜點成為主角了！最神的是番茄羅勒馬卡龍🤯🫶🫶🫶好吃到直接加點一人一顆🥹其他甜點也都不錯，反而調酒比較普通。不過整體來說還是很新穎的體驗，推薦大家來吃馬卡龍😆 …,"This bar makes desserts the protagonist!The most important thing is that Tomato Ratal Macaron is delicious as it is so delicious that it is also good to add one person, one person, one person, and other desserts.However, it is still a very novel experience. It is recommended that everyone come to eat macaron 😆 ...",False,0.292,0.0,0.708,0.9619
"Bibber Dessert Bar
📍位於世貿中心與信義安和站中間
🖊️以調酒搭配甜點pairing的酒吧
-
跟一般常去的酒吧不太一樣，甜點成為了主角之一，非常浪漫跟甜蜜的體驗。
我們點了兩套不一樣的pairing，甜點表現真的很棒，各種不同食材元素融入在甜點中，很喜歡！
但調酒的表現就有些遜色，跟甜點的搭配沒來的那麼合拍，入口也都不是一個太舒服的狀態。

巧克力帕菲，非常推薦給大家來嘗試！","Bibber dessert bar
信 Located in the middle of the World Trade Center and Xinyi Anhe Station
️ Bloom with dessert pairing bar
-
Unlike the common bar, desserts have become one of the protagonists, very romantic and sweet experiences.
We ordered two different sets of pairing. The dessert performance is really great. Various different ingredients are integrated into the dessert. I like it very much!
However, the performance of bartending is a bit inferior, and the entrance is not too comfortable with the dessert.

Chocolate Puffy, I am very recommended for everyone to try!",False,0.145,0.049,0.806,0.8866
"利口酒， 藥草酒多樣豐富
一些比較冷門 新興的經典調酒都有機會可以嘗試得到
當然也要歸功於主理Bar Tender對於經典調酒的理解，以及調性的掌握
拜訪數次都獲得不錯的經驗

甜點的部分過往幾次都點馬卡龍，
除了有市面上少見的調酒盤尼西林等口味很特別外，雖說內餡較幾年前退出臺灣市場的法國品牌厚了些，但口感比例上也不會顯得突兀；外殼也有符合馬卡龍的堅硬而酥脆的期待","Likou wine, herbal wine is diverse
Some of the more upset and new classic bartending have the opportunity to try to get it
Of course, it is also due to the understanding of the understanding of classic bartender and the grasp of tone
I have gained good experience for several visits several times

The dessert part has been macaron a few times in the past,
In addition to the rare bartender on the market, Nesicin and other flavors are very special. Although the filling is thicker than the French brand that withdrew from the Taiwan market a few years ago, the proportion of taste will not appear abrupt; Crispy expectations",False,0.095,0.024,0.881,0.8126
"菜單設計很用心調酒很好喝
茶酒茶香味超濃大推
甜點口味也很特殊 紫蘇馬卡龍超讚
氣氛很好bartender很活潑","The menu design is very carefully tuned and delicious, it is delicious
Tea wine and tea flavor is super thick
The flavor of the dessert is also very special.
The atmosphere is very good Bartender is lively",False,0.425,0.0,0.575,0.969
甜點搭配酒其實很特別，可以感受甜點做的很用心，口味口感層次也都很豐富👍🏻,"Desserts with wine is actually very special, can feel the desserts done very carefully, the taste of taste is also very rich 👍🏻",False,0.266,0.0,0.734,0.8262
"聽說冰淇淋很厲害，但來不及製冰，所以沒吃到。
酒不錯喝，水餃普通。
______
🔸️炸Bomb💰550元：紅波特、PX雪莉、玫瑰天竺葵、氣泡。附上小炸彈甜點（普通）。口感溫和，加上氣泡的刺刺感，清爽不會太厚重。

🔸️莓果派對💰420元：梅洛紅酒、粉紅胡椒、焦糖、玉蘭花、暗黑蜂蜜啤酒。花香和紅酒溫和的口感，融和的不會太香，胡椒刺激的辣味很有層次。

🔸️鮮蝦水餃💰280元/8顆：很基本盤的鮮蝦水餃，沒特別之處。

#酒吧 #台北酒吧 #bar #cocktails #紅酒 #調酒","I heard that ice cream is very powerful, but it is too late to make ice, so I didn’t eat it.
Drink well, dumplings are ordinary.
______
💰️ Bomb0550 yuan: Red Potter, PX Shirley, Rose Geranium, Bubble.Attach a small bomb dessert (ordinary).The taste is mild, and the stabilization of bubbles will not be too heavy.

💰 ️ Berrying Party 2 420 yuan: Merlot wine, pink pepper, caramel, magnolia, dark honey beer.The mild taste of the floral fragrance and red wine will not be too fragrant, and the spicy taste of pepper is very layered.

💰️ Fresh shrimp dumplings 8 280 yuan/8: very basic fresh shrimp dumplings, there is nothing special.

# #Taipei Bar #Bar #Cocktails # #酒 酒 酒",False,0.105,0.084,0.811,0.6158
