Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"Tei 酒吧以茶入酒的創意手法，讓人每一口都充滿驚喜。踏入酒吧，首先經過一條幽靜長廊，進入內部後仿佛來到帶有懷舊氣息的禪意空間，像在涼亭中靜心小歇，先喝一杯茶，為接下來的體驗做好準備。而當你正式步入酒吧區域，風格截然不同，視覺與感官瞬間轉換，非常有趣。

調酒以不同種類的茶為基底，濃郁和清爽的風味應有盡有，喜歡經典款調酒的也不會失望。Bartender 調酒的解說很詳細且專業。

Tei 現在提供兩個時段，分別是8點和10點半，體驗時間為2.5小時，建議提前至少一天預約，以確保座位。最佳體驗絕對是坐在吧台，不僅可以近距離觀賞調酒過程，更能聆聽調酒師的細膩講解。每人最低消費為900台幣，包含兩杯飲品或一杯飲品加上兩份餐點。

總之，這是個非常適合帶外國朋友體驗的地方。從茶與酒的碰撞到料理和氛圍，Tei by OBOND 帶來的，是一段無與倫比的沉浸式享受。","TEI Bar is full of surprises with the creative method of tea into wine.Stepping into the bar, first passing through a quiet promenade, after entering the interior, it seemed to come to a zen space with nostalgia. It was like a quiet rest in the gazebo. First, drink a cup of tea to prepare for the next experience.And when you officially entered the bar area, the style is completely different, and the visual and sensory transition instantly is very interesting.

The bartending is based on different types of tea. The rich and refreshing flavor should be available, and those who like classic models will not be disappointed.Bartender's interpretation of bartender is very detailed and professional.

TEI now provides two periods, which are 8:00 and 10:30, and the experience time is 2.5 hours. It is recommended to make an appointment at least one day in advance to ensure the seat.The best experience is definitely sitting on the bar, not only can you watch the alcoholic process at a close range, but also listen to the delicate explanation of the bartender.The minimum consumption of each person is 900 Taiwan dollars, including two cups of drinks or one cup of drink plus two meals.

In short, this is a place that is very suitable for foreign friends to experience.From the collision of tea and wine to cooking and atmosphere, Tei By Obond brought by an unparalleled immersive enjoyment.",False,0.115,0.013,0.872,0.9635
"個人憑印象的話，若回訪會選5+15
作為開始 5.紅韻黃茶的清新感非常棒！很有趣的組合，本來擔心花果組成很多會偏甜，意外的清新爽口。
第二杯15.蜜香紅茶上層奶蓋，富有綿密又濃郁的奶香，真的是難以忘懷。我不喜歡薑，但薑的一絲香氣不會顯得違和。個人沒嚐出微苦，反倒覺得起司微鹹香中帶著甜~

外面很低調，穿越幽暗的長廊後，來到茶室聽服務生介紹奉茶，倒了一杯迎賓茶後，領我們穿過一扇門才是真的進到裡面。

一開始看照片想像是靜謐的氛圍，比想像中的更可以用比正常音量稍大點聲音交談，座位間距離近。

👉品牌：tei by OBOND
⏱️限時：預約制，2.5小時，兩場次分為8:00和10:30
💸價位：新台幣
低消900 / 人，需包含10%服務費

憑著記憶列出以下酒單：
菜單上的風味介紹提供了方向，但很大程度上還是需要在品嚐後才能知道。

忘了幾號
外觀以橘子圖樣的陶杯盛裝，朋友描述是熱帶水果的感覺。

5.紅韻黃茶 | 魚池 450
外觀以紅辣椒絲點綴
琴酒/節瓜/四季花蜜/果醋/百香果/優格/西洋梨
花果香氣/類甜白酒

7.金盞花烏龍茶 | 拼配 450
琴酒/蜂蜜酒/義大利開胃酒/希臘樹脂酒
外觀以花朵點綴

10.東方美人茶
外觀以橘子皮做杯緣點綴

15.蜜香紅茶 | 南港 400
人頭馬V.S.O.P/法國香橙干邑甜酒/哈密瓜/綠豆蔻/薑/花蜜/黃連/北海道起司
酸甜/微苦/濃郁奶香

18.紅玉茶菁 | 坪林 450
龍舌蘭/梅斯卡爾/義大利開胃酒vermouth/萊姆/龍舌蘭糖漿/馬告/白玉苦瓜泡沫/蜂蜜
香料感/酸甜/微苦

19.佛手黑茶 | 竹山 450
波本威士忌/龍舌蘭/黑李/洋甘菊/白可可利口酒/果醋
黑色果實/木質/香草

香片/紹興酒/63度雞胸
菊普茶/紅酒味噌/8小時封肉
茶油辣椒子/五辛/雞胸/月見麵條","If you are impressed, you will choose 5+15 if you return to visit
Start 5. The freshness of red rhyme yellow tea is great!A very interesting combination, I was worried that there would be a lot of sweetness, unexpectedly fresh and refreshing.
The second cup of 15. The upper milk cover of the honey black tea is full of dense and strong milk fragrance, which is really unforgettable.I don't like ginger, but the trace of ginger will not appear to be unsuccessful.Personally, I did n’t taste the slight bitterness, but I felt that the cheese was slightly salty with sweetness ~

It was very low -key outside. After crossing the dark promenade, I came to the tea room to listen to the waiter to introduce Fengcha. After pouring a cup of welcome tea, it was really entered to lead us through a door.

At the beginning, the imagination of the photo was a quiet atmosphere. It can be talked with a little more sound than the normal volume than the normal volume, and the seat distance is close.

B Brand: Tei by Obond
约 ️ Limited time: Appointment system, 2.5 hours, two games are divided into 8:00 and 10:30
💸 Price: New Taiwan dollars
Low 900 / person, you need to include a 10%service fee

List the following drinks with memory:
The flavor introduction on the menu provides direction, but it is largely needed to know after taste.

Forgot how many numbers
The appearance of the cup of orange patterns, friends described the feeling of tropical fruits.

5. Red Yun Yellow Tea | Yuchi 450
The appearance is decorated with red pepper silk
Qinjiu/Melon/Four Seasons Candy/Fruit Vinegar/Passion Fruit/Yogurt/Western Pear
Flower Fruit Aroma/Sweet White Wine

7. Golden cup oolong tea | Patching 450
Qin wine/honey wine/Italian appetizer wine/Greek resin wine
The appearance is embellished with flowers

10. Oriental Beauty Tea
The appearance is embellished with orange peel

15. Honey Fragrance Black Tea | Nangang 400
Human head horse V.S.O.P/French orange cognac sweet wine/cantaloupe/mucus/ginger/nectar/Coptis/Hokkaido cheese
Sweet and sour/slightly bitter/rich milk fragrance

18. Black Jade Tea Jing | Pinglin 450
Agalata/Messcar/Italian appetizer Vermouth/Lym/Agalantian syrup/horsesy/white jade bitter gourd foam/honey
Fasty/Sweet and Sweet/slightly bitter

19. Bergame Black Tea | Zhushan 450
Bobbon whiskey/agave/black Li/chamomile/white cocoa wine/fruit vinegar
Black fruit/wood/vanilla

Fragrant tablets/Shaoxing wine/63 degrees chicken breast
Chrysanthemum tea/red wine miso/8 -hour sealing meat
Tea oil peppers/five Xin/chicken breasts/monthly noodles",False,0.086,0.05,0.864,0.9465
"以茶入酒的酒吧，
樣樣好喝。

一進門進入長長的走廊，
到了裡面可以在有點懷舊又帶有禪意的空間先喝杯茶，
像是在涼亭乘涼一般～
正式進入酒吧，完全不同的風格。
PS. 很喜歡牆上的櫃子😂

各款茶為基底的調酒，
濃郁或是清爽派都有！
想要喝傳統調酒也有喔。
有好酒，好酒食也很重要！
皮蛋豆腐是桌桌必點，
相當有創意的一道菜。

很適合帶外國朋友來坐坐～","Bar with tea into wine,
It's delicious.

Enter the door into a long corridor,
When you arrive, you can drink a cup of tea in the space with a little nostalgia and Zen,
It's like getting cold in the gazebo ~
Formally enter the bar, completely different styles.
PS. I like the cabinet on the wall 😂 😂 😂

Each tea is based on bartending,
Both rich or refreshing factions!
If you want to drink traditional bartending, there are also.
Good wine, good wine and food are also important!
Preserved egg tofu is a must -have at the table,
A creative dish.

It's very suitable for bringing foreign friends to sit down ~",False,0.255,0.037,0.708,0.9867
"店內的氛圍很棒！
服務人員都很細心又親切～
調酒的部分更是十分的好喝又特別 我很喜歡！！！🥹 …","The atmosphere in the store is great!
The service staff are very careful and kind ~
The bartending part is very delicious and especially I like it!IntersectionIntersection🥹 🥹 ...",False,0.415,0.0,0.585,0.9518
"喜歡台灣，喜歡喝茶，又愛喝調酒，又喜歡看設計細節，如果以上都說中了，那走吧，去一趟 【tei】by O'bond 吧😌
然後食物也挺好吃的😋","Like Taiwan, like to drink tea, also like to drink alcohol, and also like to see the design details.
Then the food is also delicious",False,0.407,0.0,0.593,0.9136
感謝昨晚Tei 給我們在吧檯的夜晚 一切都是非常的優秀 推薦給每一位喜歡在台北喝酒的酒客 可以來體驗這裡獨有的風味與情調 吃的也非常的好吃 下次一定要吃到醉雞 感謝每一位的服務 感謝bartender 的調酒 也感謝老闆給我們介紹的知識與特調 讚👍,Thank you last night for our night at the bar at the bar. Everything is very excellent. It is very good to recommend it to every wine guest who likes to drink in Taipei to experience the unique flavor and sentiment here. Go to the drunk chicken thanks for each service. Thank you Bartender for bartending.,False,0.291,0.034,0.676,0.9535
比起吵雜的環境，非常喜歡這裡的氛圍感與隱密性，低聲交談搭配專人的茶酒介紹，色香味兼具。,"Compared with the noisy environment, I like the sense of atmosphere and secret of the atmosphere here very much. Talking with a low voice with the introduction of the tea wine of the special person, both color and fragrance.",False,0.118,0.086,0.795,0.34
"固定時間入席，會有人為你解釋一些東西(具體是什麼我忘了可能是餐廳理念?) 但因為是一群大約20位互不認識的人們，其實挺尷尬的

服務很好，調酒也還不錯，好像一直在試營運，餐點就比較一般，建議先吃飽再前來，不然會有點吃不飽。","When you enter the table for a fixed time, someone will explain something for you (what do I forget that it may be the restaurant concept?) But because it is a group of about 20 people who do not know each other, it is actually embarrassing.

The service is very good, and the bartending is also good. It seems to have been trying to run. The meal is more average. It is recommended to eat and come first, otherwise it will be a bit full.",False,0.109,0.051,0.84,0.7572
服務很好，氣氛好、餐點好吃，用台灣的元素創新發展新的餐點，實在很用心特別！,"The service is very good, the atmosphere is good, the meals are delicious, and the new meals are innovative and developed in Taiwan's elements.",False,0.388,0.0,0.612,0.9134
"10/16🤗🇹🇼🇯🇵『台日友好』之歡迎來台灣。在自己生日當天晚上🌃，臨時起意找了間酒吧坐在裡頭，氣氛不錯，總共點了四杯調酒🍸，都是以台灣🇹🇼茶作創意🍷，氣氛很好，空間裝潢也很美，喜歡這種範圍的設計感。
理性飲酒🍻☺️飲酒請勿過量，喝酒應該是讓人放鬆享受的樂趣😎","10/16🤗🇹🇼🇯🇵 ""Taiwan and Japan Friendship"" welcome to Taiwan.On the night of my birthday, I was temporarily found to find a bar and sit in it. The atmosphere was good. A total of four cups of bartender was ordered. Like this sense of design.
Drink rationally 饮️ Do not excessive drinking, drinking should be a fun to relax 😎",False,0.298,0.0,0.702,0.9694
