Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"二訪。

不吵，室內禁煙，調酒有自己的風格與節奏，不會有太多限制的放鬆好地方，經典調酒很好喝，創意推薦也很棒。

今天帶另外一半來，還帶了一個不常跑酒吧的朋友來，都感到很舒服放鬆。音樂都很chill

自己很喜歡，有別於現在很多喧鬧的小酒館，適合想放鬆、品嚐調酒的客群。

聽說威士忌的選擇很多，但我看不太懂...我只認識阿貝和...四朵玫瑰、日本的威士忌、還有...還有什麼協會酒？

今天大家喝了Daiquiri、white lady、威士忌sour、某系列的阿貝、自家調製梅酒、柚子酒、還有其它說不出來的酒...感覺都很棒，老闆會照我的喝酒節奏倒水、聊天，也不會像其它間酒吧一樣催你點單，慢慢喝，很開心。

朋友喜歡泥煤味的威士忌，喝的很開心，但我覺得...很...特別...

炸薯條也好吃，老闆說如果有其它想吃的可以叫外送（只要味道不要像榴槤）
很棒的地方~

缺點...我忘了問wifi密碼...連不上去，跟我之前去的時候密碼不一樣，然後好像只有老闆一個人，他服務很好，但有點忙","Second visit.

No noise, no smoking in indoor, bartending has its own style and rhythm, there will be no restrictions to relax, the classic bartending is delicious, and creative recommendations are great.

Bring the other half today, and I also brought a friend who did not run often, and I felt very comfortable and relaxed.The music is very chill

I like it very much. It is different from many noisy taverns, which is suitable for customers who want to relax and taste bartender.

I heard that there are a lot of whiskey choices, but I don't know very much ... I only know Abei ... Four roses, Japanese whiskey, and ... what other association wines?

Today, everyone drank Daiquiri, White Lady, whiskey sour, Abe in a series, my own preparation of plum wine, grapefruit wine, and other wine that could not be said ... It felt great, the boss would pour the water in my drinking rhythm. , Chat, I won't urge you to order like other bars, drink slowly, and happy.

Friends like mud -flavored whiskey and drink very happy, but I think ... very ... especially ...

French fries are also delicious. The boss said that if there are other people who want to eat, you can call it out (as long as the taste is not like durian)
A great place ~

Disadvantages ... I forgot to ask the WiFi password ... I can't even go up, the password is different from when I went before, and then it seemed that there was only the boss alone.",False,0.191,0.043,0.766,0.9929
"北中南去過的酒吧有幾十家，沒有遇過服務態度這麼差的!
當天是唱完歌續攤，到店是最後一組客人，因為是無酒單，每個人各點一杯經點調酒；最後一個點的是當天的壽星，由於他點的調酒Vesper有兩種做法，所以問了店家是採用哪一種，店家回:”你不用管我怎麼做，你只要管你喝不喝的完就好了”。由於朋友比較有在喝調酒，所以又說了，""不是啦，你就跟我說你會用哪種做法就好""，店家一樣回:""你不用管我怎麼做，我做了你喝完就對了""，口氣之差，不知道是不是在模仿他附近的個性酒吧.....但人家有名氣且不會讓人那麼感到不舒服或者被針對!!  喔對了，當天我們從那間個性酒吧外帶了2袋長島冰茶過來(因為他們準備打烊了只能外帶)，店家一開始說可以在裡面用，後來又說不能在他們店裡飲用別家的酒，實在是…喔，還有，我們在這間店也點了兩杯長島冰茶，只能說個性久吧得比較好喝而且還便宜一百元，看前面留言的人也有被氣到的，奉勸各位小心","There are dozens of bars I have been to north, Zhongnan, and have not encountered such poor service attitude!
On the same day, it was the last group of guests after singing the song, because there was no wine list, and everyone ordered a cup of menstrual bartender each. The practice, so I asked which one was used, and the store returned: ""You don't have to care about what I do, you just need to ignore you.""Since my friends are more drinking and bartender, I said again, ""No, you tell me what kind of approach you will use"", the store returns: ""You don't need to care about what I do, I did you drink It's right "", the tone is bad, I don’t know if I am imitating his personalized bar near him ... but people are famous and will not make people feel so uncomfortable or targeted !! Bring 2 bags of long island ice tea from that personality bar (because they are ready to snooze and can only take it). The shopkeeper said at the beginning that it could be used inside, and later said that they could not drink other wines in their stores. … Oh, and we also ordered two cups of Long Island ice tea in this shop. We can only say that the personality is more delicious and 100 yuan cheaper. careful",False,0.062,0.056,0.882,0.5522
"營業時間到三點的威士忌酒吧，也有經典調酒，調酒師很友善，調酒的味道也很有特色
裡面可以抽煙","The whiskey bar at three o'clock is also classic bartending. The bartender is very friendly, and the taste of bartender is also very distinctive.
Can smoke inside",False,0.118,0.0,0.882,0.5413
"店內濃濃菸味QQ 不過抽風空調做得滿好，雖然我超怕煙味但意外的還算可以接受😂
然後調酒師態度很好很熱情~~環境也不錯 …","The thick smoke flavor in the store is full of air -conditioning air -conditioning. Although I am very afraid of the smoke flavor, it is still acceptable.
Then the bartender attitude is very good and enthusiastic ~~ The environment is also good ...",False,0.233,0.0,0.767,0.8969
"很耐心按照需求跟預算推薦適合的whiskey，喝到的都很好。Ramos gin fizz不錯，那天喝到的aviation比較普通。可以抽菸。

二訪平反一下，第二次喝到的調酒都很棒，有喝到風味很平衡的Aviation，跟竟然是我至今喝過前幾名喜歡的jungle bird。","I am very patient with the suitable Whiskey according to the needs and the budget, and they all drink well.Ramos Gin Fizz is good, and the Aviation I drink that day is more ordinary.Can smoke.

The second visit was vindicated. The second time I drank was great. There were Aviation with a very balanced flavor, and it turned out that I have drank the first few Jungle Bird I have so far.",False,0.124,0.0,0.876,0.8689
"調酒師不錯會自動介紹威士忌（這我覺得是一大優點）
拿了很多罐威士忌ㄧ一介紹
讓你聞威士忌的味道
威士忌可純飲跟加冰（建議加冰）
讓剛入門威士忌的我認識了不少
店內可抽菸，忌諱的要考慮一下
假日這次沒訂位也有位子坐
但建議預訂可以坐有沙發的位子
沒有時間限制
我們聊很久，還會一直來幫你倒水

推薦給要抽菸聊天很久的人坐，晚上九點開","Good bartenders will automatically introduce whiskey (I think it is a big advantage)
Introduction to a lot of cans of whiskeys
Let you smell the taste of whiskey
Whiskey can drink purely and add ice (it is recommended to add ice)
Let me know a lot of just getting started whiskey
The store can smoke in the store.
Holidays have no reservation this time and there are seats sitting
But it is recommended to book a seat with a sofa
No time limit
We have been talking for a long time, and we will always come to help you pour water

Recommended for people who want to smoke and chat for a long time, and open at 9 pm",False,0.119,0.034,0.847,0.7814
眾多威士忌的酒吧，也有調酒，無酒單，酒吧會耐心跟你溝通，純飲調酒都不錯，無服務費，可煙。,"Many whiskey bars also have bartending, no wine list, bar will communicate patiently with you, pure drinks are good, no service fees, but smoke.",False,0.075,0.122,0.803,-0.0644
沒有酒單，跟老闆直接說喜歡什麼或不喜歡什麼樣式的調酒。很輕鬆的環境，跟老闆及其他客戶都很有趣！,"There is no wine list, and said directly to the boss what or what style of bartending.A very relaxed environment is very interesting to the boss and other customers!",False,0.194,0.063,0.743,0.6786
"威士忌調酒酒吧，種類很多，店員都會細心介紹～
店內可抽菸，怕煙味的人不建議來喔！
餐點真的好吃！！為了餐點我會再訪的～
顛峰時間建議訂位喔，店內位置不多","There are many types of whiskey adjustment bars, and the clerk will introduce it carefully ~
People who can smoke in the store, people who are afraid of smoke don't recommend coming!
The meal is really delicious!IntersectionI will visit again for meals ~
The peak time is recommended to reservation, there are not many locations in the store",False,0.064,0.035,0.902,0.196
"薯條好吃 豬腳肉偏硬但好吃尤其配菜XD
酒不錯 店員有趣
但因為是可以抽煙的地方
所以可能對煙味敏感者不適合","French fries are delicious but delicious but delicious.
Good wine clerk and interesting
But because it is a place that can smoke
So it may be not suitable for those with sensitive smoke",False,0.415,0.0,0.585,0.9676
室內有吸菸(不喜菸味者勿入)，熱鬧有趣氛圍，好客整體有禮貌,"There are smoking in the room (do not enter the non -like smoke), the lively and interesting atmosphere, the hospitality is polite as a whole",False,0.269,0.0,0.731,0.7964
"第一次來被店內煙味嚇到，真的好臭。
女調酒師和女店員很親切也很認真介紹調酒(一顆星給她們)
但整手刺青的男店員態度非常不好。
我們在告知想結帳以後店員說我們未達低消，
所以我們表達我們可以買啤酒帶走，
但店員卻端來三杯杯裝的啤酒。
我們說明原意是要可帶離開的啤酒
卻得到刺青男店員大聲又不耐的回應  說我們沒提早告知(???)(是因為我們都是女生看起來好欺負嗎)
當下很錯愕，以為我們跟店員在平行時空。
總之謝了，調酒再好喝我們都不會考慮再來。","The first time I was scared by the smell of smoke in the store, it was really stinky.
Female winemakers and female clerks are very kind and carefully introduced to bartender (a star is for them)
But the whole tattoo male clerk's attitude is very bad.
After we were informing we wanted to check the checkout, the clerk said that we did not reach the low,
So we express that we can buy beer and take it away,
But the clerk brought three cups of beer.
We explain that the original intention is to bring the beer that can be taken away
However, the tattoo male clerk responded loudly and impatiently that we did not inform (???) (because we are all girls who look so bully)
At present, we are very wrong, thinking that we are in parallel with the clerk.
In short, thanks, we won't consider again.",False,0.074,0.141,0.785,-0.9294
"因為bar surfing的活動被朋友推薦來的
無酒單的威士忌酒吧
會依照個人喜好推薦調酒
免費的綜合豆很好吃，可以一直拿😆
聽說滷味也很好吃，有機會再去試試！","Because Bar Surfing's activity is recommended by friends
Wine -free whiskey bar
I will recommend bartending according to personal preferences
The free comprehensive beans are delicious, you can keep it all the time
I heard that Jeli is also delicious, and I have the opportunity to try it again!",False,0.398,0.0,0.602,0.9764
幫朋友們慶生，店員們非常熱心幫忙端蛋糕、點蠟燭，特調也調的好喝，臨走前還將我們付款完達低消但未點到餐的金額換成啤酒外帶給我們，非常愉快的消費，感謝你們,"Help friends celebrate their birthdays. The clerks are very enthusiastic about helping cakes and candles. They are also well -tuned. Before leaving, we will pay us to a low payment but replace it with the amount of meals. Very pleasant consumption, thank you",False,0.362,0.049,0.589,0.9482
"調酒很不行
威士忌單價也貴","Blooming is not good
The unit price of whiskey is also expensive",False,0.0,0.179,0.821,-0.3412
調酒棒得沒話說，店內氣氛非常好，老闆看起來是個Hardcore的大帥哥！,"There is nothing to say, the atmosphere in the store is very good, the boss looks like a handsome guy of Hardcore!",False,0.326,0.0,0.674,0.8475
態度有夠差 好好問有沒有酒單而已 不知道在跩什麼,"I have a bad attitude enough to ask if I have a wine list, I don’t know what I am",False,0.0,0.156,0.844,-0.5423
Bartender很厲害，炸黃瓜很好吃，室內不禁菸,"Bartender is very powerful, fried cucumber is delicious, and the indoor smoking is not available",False,0.343,0.0,0.657,0.7778
Bartender很親切不吝嗇分享知識  是不錯的Whiskey Bar 現在和 Scottish Leader有活動,Bartender is very kind and shared that the knowledge is good. It is a good Whiskey Bar. Now there are activities with Scottish Leader,False,0.378,0.0,0.622,0.9033
"是愛店啊～調酒以Whisky作為基底的專家
有雪茄可以點","It's a love shop ~ bartend
There is a cigar to order",False,0.276,0.0,0.724,0.6369
舒適，放鬆心情的好地方，若想小酌一下，這裡是個不錯的選擇喔！~,"A good place to relax, relax, if you want to drink it, this is a good choice!~",False,0.524,0.0,0.476,0.9041
店內可以室內吸菸，並沒有被告知⋯衣服都是菸味很煩。店內無酒單，店員也不太會引導推薦酒，服務不是很專業，酒喝起來普通。防疫措施不足，實名制掃描很不顯眼，也沒有主動要求掃描，店員還會把口罩拉下來點餐，實在有點錯愕⋯,"The store can smoke indoors, and it is not told that the clothes are annoying.There is no wine list in the store, and the clerk does not guide the recommendation of wine. The service is not very professional. The wine is ordinary.Insufficient epidemic prevention measures, the real -name scanning is not conspicuous, and did not take the initiative to scan. The clerk would also pull down the mask and order it. It was a bit wrong.",False,0.0,0.067,0.933,-0.6486
酒類品項多 調酒好喝 餐點好吃 服務優質,Wine items Multi -bartending delicious meals delicious service high -quality service,False,0.451,0.0,0.549,0.8126
說真的，如果酒吧是以調酒為招牌的話，我只能給0顆星，很多在Aha或是Marquee喝過的酒，告訴他們成分了還是不到味，我想我自己在家調都比他們好喝，再來講氛圍，吧檯幾乎不想理你，直到他們跟他們的熟識朋友聊完後才跟你尬聊，總之不要太相信Google的酒吧評價，總結就是這家沒有好喝的調酒,"Seriously, if the bar is based on bartending as a sign, I can only give 0 stars. Many wines that have been drank in AHA or Marquee, telling them that the ingredients are still not tasteful. I think I am better at home. They are delicious, and let's talk about the atmosphere. The bar can hardly ignore you. It is not until they talked with their familiar friends and talked to you. In short, don't believe in Google's bar evaluation.",False,0.109,0.044,0.846,0.7778
輕鬆愜意，而且超級好喝。極度推薦!,"Easy and comfortable, and it's super delicious.Extremely recommended!",False,0.753,0.0,0.247,0.9041
超棒的調酒 中秋節店內提供烤肉 吃的很飽 氣氛很推薦😀 …,"The great bartender Mid -Autumn Festival store offers barbecue to eat atmosphere very atmosphere, very recommended ...",False,0.408,0.0,0.592,0.8643
"店員超級親切
對於我們一群都不會點酒的, 還可一一推薦到我們喜歡的調酒！
而且整間氛圍輕鬆且親切

如果在我家旁邊, 肯定會天天光顧！！","The clerk is super kind
For those who do not know alcohol for us, we can recommend bartender we like one by one!
And the whole atmosphere is easy and kind

If you are next to my house, you will definitely patronize every day!Intersection",False,0.372,0.0,0.628,0.9678
桌椅很普通，沒有酒單很不方便。whisky選擇不算優，推自己想賣的酒。不知道去那裡喝的必要性。如果想走日本酒吧無酒單的方式，最好有能力瞭解客人的需要。,"The tables and chairs are very ordinary, and there is no convenient wine list.WHISKY choice is not good, push the wine you want to sell.I don't know the necessity of going there.If you want to go to the Japanese bar without a wine list, it is best to have the ability to understand the needs of guests.",False,0.141,0.071,0.788,0.5414
"調酒具有相當的水平, 價格就北市價格一杯350~450加一成; 若平日客人不多時還算是環境不錯的bar","The bartending has a considerable level, and the price is 10 % of the price of 350 ~ 450 in the price of North City; if the guests usually have a good day, it is still a good environment.",False,0.136,0.0,0.864,0.7003
"允許室內抽煙但煙味實在重到嗅覺很難疲勞的程度
其中男店員服務態度不佳
硬要跟客人爭辯沒有說要外帶啤酒而做成內用的態度非常令人反感

理解服務業辛苦沒有要當奧客
但是此服務態度不敢恭維也不會再訪
(但女店員們服務良好）","It is allowed to smoke indoor but the smell of smoke is so heavy that it is difficult to fatigue.
Among them, male clerk service attitude is poor
The attitude of being used for insiders to argue with the guests is very disgusted.

Understanding the service industry is hard to be a Olympic guest
But this service attitude dare not compliment or visit again
(But the female clerk service is good)",False,0.043,0.256,0.701,-0.9591
地方不大，但擁有很多種酒，會隨時補上堅果小吃，配酒非常適合，酒也看好喝，唯獨室內開放抽煙，對於不喜歡煙味的朋友，可能會是一個考量,"The place is not large, but it has many kinds of wine, which will make up for nut snacks at any time. It is very suitable for wine with wine. The wine is also optimistic about drinking. Only smoking in the room is open. For friends who do n’t like smoke, it may be a consideration",False,0.163,0.0,0.837,0.8847
台北少數親近人的威士忌雞尾酒吧，酒保都很有威士忌知識，且樂於分享。實屬北市難能可貴的好吧！,"There are a few whiskey cocktail bar in Taipei, and the wine insurance is very whiskey knowledge and is willing to share.It is really valuable in Beishi!",False,0.124,0.0,0.876,0.5697
"專業舒適
氣氛佳
Whisky總類多","Professional comfort
Good atmosphere
There are many total categories of Whisky",False,0.375,0.0,0.625,0.6597
服務讚死 客制蜂蜜檸檬 愛了。,Serving the Customs Customized Honey Lemon Love.,False,0.412,0.0,0.588,0.6369
無菜單酒吧，可吸菸，不喜歡煙味的不建議來，雖然調酒都很棒，每次去都遇到師傅休假，沒機會吃到好吃的麵,"There is no dishless bar, you can smoke. If you don’t like the smell of smoke, you do n’t recommend it. Although the bartending is great, I encounter a master vacation every time I go. I don’t have the opportunity to eat delicious noodles.",False,0.28,0.039,0.681,0.9246
"酒好喝、好聊天、滷味超讚
非常適合聊天的lounge bar","Good wine, good chat, and nourishment
Very suitable for chat lounge bar",False,0.367,0.0,0.633,0.7003
很不錯的酒吧經驗，只要不會很在意煙味。就很完美。Bartender的介紹也很好理解。很推！！,"Very good bar experience, as long as you don't care about the smell of smoke.It's perfect.Bartender's introduction is also well understood.Very pushing!Intersection",False,0.205,0.097,0.698,0.451
可室內吸煙，不喜歡煙味的不要去😂但酒好喝 …,"But smoking indoors, don’t go to the smell of smoke, but the wine is delicious ...",False,0.252,0.0,0.748,0.7227
"營業時間是騙人的 大概一點就不接客人了不管你有沒有訂位==
已經有事先打電話訂位結果到了那邊卻說已經不接客了超傻眼
店裡也全部都是煙味 沒有抽煙的人建議不要去","The business hours are deceptive and do not pick up the guests. No matter if you have any reservations ==
I have already called beforehand to book the reservation.
There are all people who have no smoke in the store in the store, it is recommended not to go",False,0.035,0.064,0.901,-0.1215
威士忌種類很多  調酒師專業  除了煙味比較重之外沒什麼缺點,There are no disadvantages except for the heavier smoke smell of the whiskey.,False,0.158,0.0,0.842,0.3089
"酒不錯，服務態度佳。
惟忘記提醒低消500元/人，下次別忘囉！","Good wine and good service attitude.
But forget to remind you to consume 500 yuan/person, don't forget next time!",False,0.263,0.1,0.637,0.4293
非常適合放鬆喝酒聊天的酒吧！店長特調每次都令人驚豔！一定要來試試看！,It is very suitable for the bar that relax and drink and chat!The store manager is amazing every time!Be sure to try it!,False,0.331,0.0,0.669,0.8713
很適合老朋友聚會，喝點小酒，聊聊天,"Very suitable for old friends, drink little wine, chat",False,0.279,0.0,0.721,0.4767
"調酒非常好喝可以根據每個人喜歡的味道調整
餐點味道也很精緻特別","It's very delicious for bartending to adjust according to the taste that everyone likes
The taste of the meal is also very delicate and special",False,0.349,0.0,0.651,0.882
超棒的服務！調酒也很棒！適合約會聊天的場所！,Better service!Alcohol is also great!Suitable for dating and chatting!,False,0.321,0.0,0.679,0.5826
"很適合聊天，如果你不介意煙味的話
推薦威士忌，或是伯爵茶酒","Very suitable for chatting, if you don’t mind the smell of smoke
Recommend whiskey, or the count of the count",False,0.116,0.0,0.884,0.3612
服務親切 環境舒服 雖是威士忌吧 但調酒也好喝,"It is comfortable to serve the kind environment, although it is whiskey, but the bartending is also delicious",False,0.385,0.0,0.615,0.8555
"跟朋友去環境很放鬆，而且味道很好，服務人員也很用心
有機會在再次造訪","It's very relaxed to the environment with friends, and the taste is very good, and the service staff is also very attentive
Have a chance to visit again",False,0.329,0.0,0.671,0.8953
服務好，可惜號稱無酒單客制化的調酒卻不怎麼樣。,"The service is good, but unfortunately, it is said that the bartending of alcoholic unprocessed is not good.",False,0.084,0.268,0.648,-0.6439
"讓人放鬆的好地方，店員每個都超有禮貌。

下次一定會再來的～","A good place to relax, the clerk is super polite.

I will definitely come again next time ~",False,0.47,0.0,0.53,0.9081
"熱情
綿延細緻的好喝","enthusiasm
Delicate and delicious",False,0.886,0.0,0.114,0.7783
調酒好喝，每道下酒菜都好吃,"The bartending is delicious, every wine is delicious",False,0.552,0.0,0.448,0.8126
氣氛適合言商雅興怡情，好地方。吃的東西也很驚艷喔。,"The atmosphere is suitable for the mercy of the mercy, the good place, a good place.The food is also amazing.",False,0.493,0.0,0.507,0.9274
謝謝服務人員的細心介紹與推薦，認識了不少與酒有關的知識,"Thank you for your careful introduction and recommendation, and you have met a lot of knowledge related to wine",False,0.194,0.0,0.806,0.4767
氣氛良好 ：） 值得一訪,Good atmosphere :) It is worth visiting,False,0.661,0.0,0.339,0.7783
The best bar ever!燈光美氣氛佳，適合下班小酌一杯,"The best bar event! The lights are beautiful, suitable for a drink for get off work",False,0.375,0.0,0.625,0.8553
氣氛樂絡，調酒好喝，台北第一鬧店,"The atmosphere is happy, the bartender is delicious, Taipei No. 1 Dazes Store",False,0.396,0.07,0.535,0.7964
氣氛很好 價格小貴（一杯約500左右）,The atmosphere is very good and the price is small (about 500) (about 500),False,0.197,0.0,0.803,0.4927
"酒普普 消費高，菸味頗重
僅適合老菸酒生","The wine is high, and the smoke taste is quite heavy
Only suitable for old tobacco and alcohol",False,0.0,0.0,1.0,0.0
店內無酒單哦~,There is no wine list in the store ~,False,0.0,0.216,0.784,-0.296
服務生很專業 只是店裡可以抽煙,"The waiter is very professional, but you can smoke in the store",False,0.0,0.0,1.0,0.0
"煙味真的很重
最好是有抽煙再來","The smell of smoke is really heavy
It's best to smoke and come again",False,0.256,0.0,0.744,0.6666
非常舒服的吧...不吵適合小酌聊天的吧！,Very comfortable ... don't make noise suitable for chatting!,False,0.327,0.0,0.673,0.5974
如果太多人知道這裡超讚 以後我沒位子怎麼辦QQ,"If too many people know that I have no seat here, what should I do? QQ",False,0.0,0.305,0.695,-0.7297
服務真好！調酒也超好喝,The service is so good!Alcohol is also super delicious,False,0.53,0.0,0.47,0.8356
