Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"*約翰奶茶公司：茶香味十足不會太甜！大推
*老灰仔：花生味很香濃整體不會太甜，與威士忌完美結合😚
*牛腱：配上辣椒超好吃～～～
*辣起司：很特別！上面還有些脆脆口感和辣椒油香💗💗💗
*東方佳人：很順口酒味不會太重
*麥仔茶：沒什麼酒味超級好喝😍😚非常麥茶

環境也很棒！！一定會回訪🤩🤩🤩","*John Milk Tea Company: Tea fragrance will not be too sweet!Push
*Lao Gray: The peanut taste is very fragrant and the whole will not be too sweet, and it is perfectly combined with whiskey 😚
*Beef tendon: accompanied by peppers super delicious ~~~
*Spicy Division: Very special!There are also crispy mouth and pepper oil fragrance on it
*Oriental Beauty: It will not be too heavy for the wine
*Mai Zai Tea: There is no wine flavor super delicious 😍😚 Very wheat tea

The environment is also great!IntersectionI will definitely go back to 🤩🤩🤩",False,0.272,0.034,0.694,0.9877
一間英式溫暖風格，日式細膩服務的Bar；無論調酒素質、服務品質，絕對都是頂尖！從踏進店，到滿足的離開，貫徹了讓客人出店門都有幸福一點的精神。酒與服務都拿捏的恰到好處。是間有自己靈魂的Bar…,"A British -style warm style, Japanese -style delicate service BAR; no matter the quality of bartending and service, it is definitely top!From stepping into the store, to the departure of satisfaction, it has implemented the spirit of happiness to make guests out of the store.Both wine and services are just right.Bar with your own soul ...",False,0.222,0.017,0.761,0.9046
"中間這個花生風老人是很神奇的 很花 沒有在跟你客氣 長得跟Old Fashioned 五成像

還有時光永恆 喜歡香辛料風香辣味要試試

然後就是木質調的茶酒東方佳人 喝到這裡基本上已經不太容易分析榛果和茶飲的味道
但是木頭的香氣和獨特的澀味是喜歡木質風格的首選","The old man in the middle is very magical and not polite to you.

There is also time to try spicy flavor and spicy flavor

Then there is a wooden -tone tea and wine Oriental Beauty drinking here is basically not easy to analyze the taste of hazelnuts and tea
But the aroma and unique astringency of wood are the first choice for wooden style",False,0.036,0.025,0.939,0.1771
"環境氣氛舒適超棒～調酒很好喝☺️
服務親切，很有質感的一間酒吧👍
必再光顧","Environmental atmosphere is comfortable and great ~ bartending is delicious ☺️
A bar with a kind service and a very texture 👍
Again again",False,0.455,0.0,0.545,0.9552
很英式的酒吧，調酒非常不錯，跟朋友聊天小酌的好地方，吧臺服務人員的介紹也很不錯👍,"Very English -style bar, bartending is very good, chat with friends and drink drinks, the introduction of the barrier service staff is also very good 👍",False,0.279,0.044,0.677,0.8396
"可先預約，七點前有買一送一活動（部分調酒）
軟性飲料有三種

薯條第一次看到，超級細，完全不會有馬鈴薯ㄉ味道，應該有人會喜歡
店內有飯飯跟麵類，適合肚子餓的朋朋
滷牛腱超好吃！還有附辣油！神之美味

整體環境還行，服務員很友善
適合hang out","You can make an appointment first, buy one get one free activity before 7 o'clock (partial bartending)
There are three types of soft drinks

For the first time I saw the fries, it was super thin, and there would be no potato flavor at all. Someone would like it.
There are rice and noodles in the store, suitable for friends who are hungry
Bull beef tendon is super delicious!There is also spicy oil!God's deliciousness

The overall environment is okay, the waiter is very friendly
Suitable for haang out",False,0.239,0.021,0.741,0.9728
"東方美人茶酒好讚！認真好喝！很喜歡！
而且店很漂亮🤩是之後會一直想到訪的Bar","Oriental beauty tea wine is so praise!Seriously and delicious!I like it very much!
And the store is very beautiful.",False,0.415,0.0,0.585,0.9075
"很舒服的酒吧！
調酒都很好喝 也會細心推薦/ 講解是什麼
放得歌很讚 會想再來","Very comfortable bar!
The bartending is very delicious and you will recommend it carefully/ what is explanation
It's great to let go and want to come again",False,0.451,0.0,0.549,0.9458
"真的快氣死我了
我盡心力為慶功宴找了這麼多間餐酒館
最後選擇了這家竟然雷爆！真的令人失望又丟臉

一、酒一杯400左右然後幾口就喝完的份量
1. 請問你以為你是大安那邊的冠軍調酒師的店嗎？你的材料也是上山下海採的獨創調酒嗎？沒有層次的酒一率NG沒資格開這種價格

2. 請問這價格配上這份量，我喝不到酒的獨特也喝不到層次，就是一般的水準而已？朋友點的酸甜特調到底是怎樣，第一次還超級苦，重新調配過還可以，但是說真的我在家調的都比較好喝，400真的是⋯

二、食物份量少到可憐，花了快一萬塊還快餓死，中途還有人去7-11買飯糰吃還沒吃飽
1. 披薩兩百多塊，是個人披薩，請你們註明是一人也吃不飽的份量好嗎？

三、店員一直問說酒還可以嗎？食物還可以嗎？
根本是問心酸問好玩的，是沒遇過跟你玩直球的客人嗎
我都已經直接說份量超少大家很餓，酒也超少了
然後反應就是我們份量就是這樣，那你幹嘛問？？？？

結帳時傻眼怎麼費用這麼高，朋友喝了三四杯喝不醉，大家仍然還是餓根本吃不飽也醉不了
朋友還說只有吃辛拉麵比喝酒快樂😂
結帳時其他店員又問了一次都還可以嗎？

我一樣回覆，酒不只不會醉，份量還很少吃不飽還這麼貴
店員回我說：喔這樣喔，那下次來再招待

我差點要回三字經☺️
到底有沒有誠意真的氣死我
一個月營業額好幾百萬，這個錢賺的良心要不安吧？就是個吸血貴到不行的酒吧！

不懂評價這麼高到底是怎麼回事
大家都是盤子嗎？？？？？
千萬不要去踩雷！！！
我不是盤子，但我確實是被4.9顆星的誇張評價騙過來的
是我喝過最失望的酒，冰塊非常大，兩三口就喝光了

信義區有很多其他不錯一杯正常份量價格合理的酒，千萬就是不要來這間
除非你覺得你是盤子！！

*更新
做作表面誰都會，真的抱歉就請至少退半價的費用!!!  太瞎了","Really happy to die
I tried my best to find so many restaurants for the celebration.
Finally, I chose this family!It's really disappointing and shameful

1. A drink of about 400 wines and then drinking a few mouthfuls
1. Do you think you are the champion bartender shop in Da'an?Is your material an original bartending of the upper mountain and the sea?No layer of alcohol, NG is not eligible to open this price

2. May I ask this price with this amount. I ca n’t drink the uniqueness of the wine, which is just a general level?What is the sweet and sour special tone of the friends? The first time is still super bitter, and it is okay to reorganize it, but it ’s really delicious at home. 400 is really ...

Second, the amount of food is so poor that the amount of food is poor, it costs 10,000 yuan to starve to death, and there are still people going to 7-11 to buy rice balls to eat.
1. There are more than two hundred pizza, which is a personal pizza. Please indicate that it is good for a person to eat enough?

Third, the clerk has always asked if wine is okay?Is the food okay?
It's fun at all, is it a guest who has never met straight ball with you?
I have already said that the weight is very hungry, and the wine is very small.
Then the response is that we are in weight, so why do you ask?IntersectionIntersectionIntersection

How dumbfounded the dumbfounded time is so high? Friends drink three or four glasses and not drunk. Everyone is still hungry and can’t be drunk.
Friends also said that only eating cosmetic noodles is happier than drinking 😂 😂 😂 😂 😂 😂 😂 😂 😂
Is it okay for other clerks to ask again at the checkout?

I will reply the same, the wine is not only drunk, but the portion is rarely not enough to eat and it is so expensive.
The clerk went back to me and said: Oh like this, let's entertain again next time

I almost want to return to the three -character scripture ☺️
Is there any sincerity and really angry at me?
There are millions of monthly turnover, the conscience of this money is eclectic, right?It is a bar that is so expensive!

I don’t know what is going on with such high evaluation
Are you a plate?IntersectionIntersectionIntersectionIntersection
Don't step on the mine!IntersectionIntersection
I'm not a plate, but I am indeed cheated by the exaggerated evaluation of 4.9 stars.
It's the most disappointed wine I have ever drank. The ice cubes are very large.

There are many other good cups of normal volume and reasonable wine in Xinyi District. Do n’t come here.
Unless you think you are a plate!Intersection

*renew
Everyone will be on the surface. If you are really sorry, please be at least half of the price !!! Too blind",False,0.187,0.12,0.693,0.9947
"調酒師對經典調酒熱忱讓人很感動
會願意繼續再去試經典
Martini超級順 回家也沒有不舒服 很強
(照片是已經喝近乎一半，喝很開心沒專注拍照😂","The bartender is very enthusiastic about the classic alcoholic bartender
Will be willing to continue to try the classic
Martini is not uncomfortable when he goes home
(The photo has been drinking almost half, I am very happy and I don’t focus on taking pictures.",False,0.187,0.0,0.813,0.8648
