Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"據說在國父紀念館站附近有好幾家ABV，我們選了南洋風這一家，店面寬敞，特色是整面牆的各國啤酒。店員可以聽客人的需求建議，我本來是懷疑真有聽進去嗎？事實證明還真的是有的，店員端上酒來還會建議我們喝的先後順序，搭配菜色也很不錯。

轉回菜色，我們點了一個海南雞早午餐，海南雞看起來寡淡，但是吃起來雞肉味道不錯，配上醬料很好，特別喜歡蒜油飯，很搭海南雞。

烤牛肉很軟嫩，我立刻定位，隔天帶媽媽來吃，可惜隔天的烤牛肉就有點老了，但改點燉牛肉很不錯，當時點了生春捲也是獲媽媽好評。不過春捲個頭有點大，也不太適合剪太多段，老人家喜歡但不容易入口。

脆皮五花豬肉好吃，覺得跟牛肉不相上下，而且冷了也很容易入口不油膩。

有點雷的是紅綠雙椒烤魚.....這魚也太小了，而且幾乎沒什麼肉，是當天的敗筆。隔天的敗筆是炒粿條，醬油太甜太重口，粿條口感很硬，配上燙好的蝦覺得彼此格格不入。

這家餐廳的好處是不限時，店員也充足能照顧到客人，餐點上本來不能期待樣樣好嘛，下次有機會還是會來回訪。","It is said that there are several ABVs near the National Father Memorial Hall. We have chosen Nanyangfeng, the store is spacious, with beer of all countries with the entire wall.The clerk can listen to the needs of the guests. Did I doubt that I really listened?It turns out that there are really some. The clerk will also suggest that we drink the order of drinking, and the dishes are also very good.

Turn back to the dish, we ordered a Hainan chicken brunch. Hainan chicken looks faint, but the chicken tastes good. It is good with the sauce. I especially like garlic rice rice.

The grilled beef is very soft and tender. I immediately positioned it. I took my mother to eat the next day. Unfortunately, the grilled beef the next day was a bit old, but it was very good to change the beef stew. At that time, I was praised by my mother.However, the spring roll is a bit big, and it is not suitable for cutting too many paragraphs. The elderly like it but it is not easy to enter.

Crispy pork pork is delicious, and feels comparable to the beef, and it is easy to enter the entrance and not greasy when it is cold.

A little thunderous is the red and green double pepper grilled fish ..... The fish is too small, and there is almost no meat, which is the failure of the day.The defeat of the next day was fried juco. The soy sauce was too sweet and too heavy. The mouthful of the noodles was very hard. With the hot shrimp, it felt incompatible with each other.

The benefits of this restaurant are unlimited time. The clerk is sufficient to take care of the guests. The meal can not expect to look good. The next time there is a chance to visit and go back and forth.",False,0.146,0.056,0.798,0.9882
"食物好吃 口味特殊

菲式脆皮烤豬
烤酥的三層肉類似港式燒肉 搭配酸甜醬汁解膩

菲律賓式茄子煎蛋佐香蕉番茄醬
煎蛋裡加上切丁洋蔥及番茄 上面再鋪上一整條茄子 搭配番茄醬

火烤串物拼盤
混合菲律賓式街頭豬肉串、緬甸式薑蒜牛肉串及火烤沙爹雞肉串的組合 份量十足

泰式香蕉煎餅
與夜市常見的方形軟式煎餅不同 酥脆的煎餅外皮包入大量香蕉片 外頭再撒上椰子絲 搭配兩球冰淇淋 冷熱間形成完美平衡

菲律賓風味綜合紫薯剉冰
非常特殊的一款冰品 剉冰裡加上凍香蕉片. 紫薯泥. 紫薯冰淇淋. 椰果等豐富配料 值得一試","Food delicious taste special

Philippine crispy roast pig
Baked three layers of meat is similar to Hong Kong -style roasted meat with sweet and sweet sauce to relieve greasy

Philippine eggplant fried eggs and banana tomato sauce
Add diced onion and tomatoes to a whole eggplant with tomato sauce

Fire grilled skewers platter
Mixed Philippine street pork skewers, Myanmar ginger garlic beef skewers and fire grilled sand dadling chicken skewers are full

Thai banana pancake
Different crispy pancakes and crispy pancakes are wrapped in a large number of banana slices outside the outside of the night market.

Philippine flavor comprehensive purple potato 剉 ice ice
Very special ice product with frozen banana slices. Purple potato puree. Purple potato ice cream. Coconut fruit and other rich ingredients are worth trying",False,0.18,0.032,0.788,0.9633
"意外被我訂錯餐廳的一家店
意外的不錯吃
東南亞菜色 許多挺道地的
要不是少一個人 我相信點4人組合肯定能吃飽
3個人太撐😅
服務也不錯 美女小姊姊 很細心推薦啤酒種類
給你一個👍
火山排骨讓我啃得很辛苦🤣🤣🤣
飯飯好好吃🤤","An accident was booked a restaurant in the restaurant
Surprisingly to eat
Many Southeast Asian dishes are quite straightforward
If it weren't for a few people, I believe that the 4 -person group will definitely be full
3 people are too supportive
The service is also good. The little sister is very careful to recommend beer types
Give you a 👍
The volcano ribs make me very hard 🤣🤣🤣
The rice is delicious 好",False,0.255,0.044,0.702,0.9689
裝潢跟餐點都不錯。啤酒牆很吸引人，但因為要開車沒有喝。餐點新鮮好吃，但醬料沒有驚豔，幾盤餐點的醬料都很鹹且不太搭食物，有些可惜,"The decoration and meals are good.The beer wall is very attractive, but because I want to drive without drinking.The meal is fresh and delicious, but the sauce is not amazing. The sauce of a few plates of meals is very salty and not very good.",False,0.199,0.13,0.671,0.4596
"這裡氣氛很好，食物份量也很足夠！
我們點了4人套餐，吃的超級飽～
工作人員態度友善，尤其是大可！
下次有機會會再試試其他料理：）","The atmosphere here is very good, and the amount of food is enough!
We ordered 4 people set meals, and they were full ~
The staff is friendly, especially big!
I will try other dishes again next time :)",False,0.217,0.0,0.783,0.8743
說到精釀啤酒，絕對不能不知道ABV餐酒館集團啦！提供超過300種的精釀啤酒選擇，看到眼花撩亂🤣台北捷運國父紀念館站2號出口，步行約5分鐘即可抵達。一踏進門口，就彷彿瞬間被帶到了熱帶小島。我們用單點方式，點了一桌的南洋料理（相片裡），全部沒踩雷超級好吃👍啤酒點了5瓶不同口感（相片裡），認真說都好喝🤭,"Speaking of craft beer, you must not know that the ABV Restaurant Group Group must be!Provide more than 300 species of craft beer options, and see the dazzling dazzling 🤣 Taipei MRT National Father Memorial Museum Station Exit 2, walk for about 5 minutes to arrive.As soon as I stepped into the door, it seemed to be brought to the tropical island instantly.We used a single point to order a table of Nanyang cuisine (in the photos), all of which were not stepping on the thunder and super delicious beer ordered 5 bottles of different taste (in the photos).",False,0.1,0.0,0.9,0.902
今天運氣真好，下午3點遇到啤酒品嚐運，微醺的感覺真好～今天叫6人套餐菜色每一道都很好吃，服務品質超讚👍！開心聚餐留給我們美好時光！大推👍👍👍,"Today, I am lucky. I encountered beer tasting at 3 pm. It feels so good ~ Today I called 6 people set meals for each meal. The service quality is superb!Happy dinner for us to give us a good time!Big Push",False,0.209,0.0,0.791,0.8757
"這家ABV位於國父紀念館站，主打東南亞料理。
店門口就放了越南的花燈，很接地氣。店外觀和室內裝潢很南洋風，店員也都穿著花襯衫😆
料理分國家，品項很多！都好想吃😋

餐點🍴份量都很大！很適合多人用餐喝酒聊天❤️
菲式脆皮烤豬🐷：豬皮烤的像餅乾一樣，咬下去ㄎㄠˊㄎㄠˊ作響😆肉也很軟嫩。

越南生春捲🦐：嗎呀！沒看過這麼大份的春捲😍我去越南玩也沒有看過🤣生春捲清爽脆口搭配魚露、蝦醬，大口咬下真的很滿足！好吃😋

火烤沙爹雞肉串🐔：肉非常軟嫩！搭配沙爹醬好好吃🤤花生味很香但不搶味～

啤酒🍻：依照我的喜好，店員幫我們介紹兩隻啤酒。
02白啤酒：偏酸但不會太酸，很順口，很清爽❤️
琳得曼水果味啤酒：是水蜜桃風味，很起來很像氣泡酒，酸酸甜甜的，好喝❤️

下次還會再訪😍嘗試不同品項料理、酒！","This ABV is located at the National Father Memorial Museum, focusing on Southeast Asian cuisine.
Vietnamese lanterns were placed at the door of the store, which was very grounded.The appearance and interior decoration of the store are very Nanyang wind, and the clerk also wore a flower shirt 😆
The cooking is divided into the country, there are many items!I really want to eat 😋

Meals are very large!Very suitable for multi -person meals, drink, chat ❤️
Philippine crispy roasted pigs: Pig skin is grilled like biscuits, and it is soft and tender.

Vietnam Spring Roll: Is it!I have n’t seen such a large spring roll. I went to Vietnam to play and I did n’t watch it. I have n’t seen it. I have seen the fresh and crispy mouth of fish dew and shrimp sauce. It ’s really satisfying!Delicious

Fire roasted sand dadling chicken skewers: The meat is very soft and tender!It ’s delicious with sand dada sauce.

Beer 依: According to my preferences, the clerk helps us introduce two beer.
02 White Beer: It is acidic but not too sour, very smooth, very refreshing ❤️
Lindan Fruit Fruit Beer: It is a peach flavor, which is very similar to bubble wine, sweet and sour, delicious ❤️

I will visit again next time I will try different foods and wines!",False,0.093,0.008,0.9,0.9564
"餐點都比較重口味很下飯，內用環境稍微吵雜了一點比較不好聊天。
環境寬敞，餐點最愛鹽焗魚跟香蕉煎餅，整體味道都不錯!!!
只是遇到的服務人員態度都比較冷，臉也臭臭的，稍微影響用餐心情。","The meals are relatively heavy and the taste is very good. The inside environment is slightly noisy. It is difficult to chat.
The environment is spacious, and the meal loves salt baked fish and banana pancakes, the overall taste is good !!!
Just the attitude of the service staff encountered is relatively cold, and his face is smelly, which slightly affects the mood of dining.",False,0.143,0.052,0.805,0.8299
"雞翅好吃

烤串還不錯

啤酒種類很多 可以請店員幫忙介紹

酒很好喝 但價格偏高","Chicken wings are delicious

Bake skewers are not bad

There are many types of beer.

The wine is delicious but the price is high",False,0.24,0.0,0.76,0.6833
