Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"台北最溫馨的老宅酒吧
🌟🌟🌟🌟🌟
我們很幸運第一次來選擇很有人情味的壹府。
從預約到現場當天服務都很好及細心。
特別感謝阿慧！服務超讚，她的服務讓這家酒吧增加了許多溫度。
最驚豔的是餐點！
沒想到每道菜都好吃，麻油麵線、剝皮辣椒雞湯、主廚個性牛排每道都好吃，松露薯條是我看過最大氣滿滿的松露。

一直在尋找像台南老宅的酒吧，終於在台北找到這麼讚的地方。一定會再二訪 想帶外國朋友來","The most warm old house in Taipei
Bleak
We are fortunate to choose one of the humane one for the first time.
From the appointment to the day of the scene, the service was very good and careful.
Thank you especially!The service is great, her service has increased this bar many temperatures.
The most amazing thing is meals!
I did not expect that each dish was delicious. See oil noodles, peeling pepper chicken soup, and chef's personalized steak was delicious. Truel fans are the most popular truffle.

I have been looking for a bar like the old house in Tainan, and finally found such a praise in Taipei.I will definitely want to bring foreign friends again",False,0.321,0.0,0.679,0.9924
"這間酒吧是一個隱藏的寶藏！一走進來，就被那濃厚的古老日式氛圍所吸引❤️
裝潢和柔和的燈光讓人彷彿穿越到過去的時光。每一個角落都充滿歷史的氣息，彷彿每一件擺設都有它自己的故事呢🥂🥂🥂
更值得一提的是這裡的員工，他們的熱情和友善讓人感到賓至如歸，無論是推薦酒水還是分享關於酒吧的故事，他們總是面帶微笑，耐心細緻。這樣的服務讓人不僅僅是來喝酒，更是來體驗一種獨特的文化和情感。
如果你也喜歡古老日式風情和熱情的服務，這裡絕對是一個不容錯過的好地方！","This bar is a hidden treasure!As soon as I came in, I was attracted by the strong ancient Japanese atmosphere ❤️
The decoration and soft light make people seem to cross the past time.Every corner is full of historical atmosphere, as if every setting has its own story 🥂🥂🥂
What's more worth mentioning is the employees here. Their enthusiasm and friendliness make people feel like home. Whether it is recommended or sharing the story about the bar, they always smile and be patient and meticulous.Such services are not only to drink, but also to experience a unique culture and emotions.
If you also like the ancient Japanese style and enthusiastic service, it is definitely a good place to be missed!",False,0.218,0.019,0.763,0.9754
"很用心的老宅風格酒吧👍🏼
調酒感覺很用心研究配方，做出台式風格的特色調酒
餐點也非常用心，鱈魚甜不辣配鹹蛋黃醬非常搭；油封雞胗真的很神奇，口感軟嫩，搭配綠葡萄跟生菜真的很爽口
服務也很親切～
喜歡台式復古的裝潢擺設一定要推一下！","The old house -style bar 格
I feel very careful to study the formula, and make a desktop special bartend
The meal is also very attentive. The cod is sweet and not spicy with salty egg yolk sauce; the oil sealing chicken is really amazing, the taste is soft and tender, and the green grapes and lettuce are really refreshing
The service is also very kind ~
If you like desktra retro decoration, you must push it!",False,0.204,0.0,0.796,0.9529
"第一次到訪就超喜歡這間店
首先調酒的部分

⭐️甄試純情
個人很喜歡這種洛神花系列的調酒，幾乎沒什麼酒味，喝起來很清爽。

⭐️烏龍院
朋友點的，喝起來也是偏清爽的，居然有糖葫蘆覺得很驚喜（感謝熱情的老闆聽到我的心聲讓我也有機會可以吃到）

食物的部分
🔸薯條
薯條是好吃的，而且應該比一般酒吧都還要大份，2個人吃都吃很久🤣

🔸碳烤舒肥雞胸
雞胸的肉質尚可，還不錯。

🔸麻油米線之類的（名字我忘了）
我覺得這道最好吃，很有味道，很香！！

最後是店內播的音樂我每首都會唱欸
整個回憶殺🤣🙌🏻，總之是個氣氛很不錯的店，會再二訪嘗試別的","I like this store when I first visited
First of all

情️ Examination innocence
Personally I really like this alcohol of this Luoshen flower series. There is almost no wine flavor, which is very refreshing.

⭐️ 院 ⭐ ⭐
Friends ordered it, and it was quite refreshing to drink. Actually, there was sugar gourd and felt very surprised (thanks to the enthusiastic boss to hear my voice so that I can eat it)

Food part
French fries
French fries are delicious, and they should be bigger than ordinary bars. Two people have eaten them for a long time.

Carbon roasted comfortable chicken breast
The meat of the chicken breast is okay, pretty good.

的 Sex oil rice noodles or so on (I forgot the name)
I think this is the best, delicious, very fragrant!Intersection

Finally, the music broadcast in the store will sing every capital 欸 欸 欸 欸 欸
The whole memory kills, in short, it is a shop with a very good atmosphere.",False,0.23,0.027,0.742,0.9903
氣氛很好的一間店，真的很有台南酒吧的風格。酒類比較偏甜不太合我的胃口但是是好喝的，食物沒有吃太多但炸水餃滿特別的，其他的下次再來試試看。店員店長都很好聊天，推推,"A shop with a good atmosphere really has the style of Tainan Bar.The wine is relatively sweet and not very good, but it is delicious. The food is not eaten too much, but the fried dumplings are full of special. The others will try it next time.The store manager is very good to chat, push push",False,0.244,0.047,0.709,0.939
"店員態度很親切
下酒菜一定要試 在台北吃過最好吃的章魚腳
特調我今天叫的是蘋果、肉桂、茶 超好喝😻","The clerk's attitude is very kind
Be sure to try the best octopus feet in Taipei
Special Tune I call today is apple, cinnamon, and tea.",False,0.374,0.0,0.626,0.921
好酒好氣氛好朋友好老闆好酒師，來就對了，喜歡這裡古著風情🫶🏻,"Good wine, good atmosphere, good friend, good boss, good wine master, right, like the ancient style here 🫶🏻",False,0.591,0.0,0.409,0.9595
東門站附近，碳烤舒肥雞胸280，氣氛很好，餐點美味，還有駐唱真的讚,"Near Dongmen Station, carbon roasted comfortable chicken breasts 280, the atmosphere is very good, the meals are delicious, and there are really praise",False,0.426,0.0,0.574,0.9335
"大家千萬不要來，荷包根本守不住，東西都很好吃
尤其是雞胸肉胡麻意外的搭","Don't come, the pockets can't keep it at all, everything is delicious
Especially chicken breast flax is unexpectedly paired",False,0.171,0.0,0.829,0.5719
"店狗貝貝可愛😍很黏人～

裝潢採老式風格，（一府二鹿三艋舺），讓店內有各種台南舊城的古典氣息，窗花、編織竹桌、各式裝飾物等；我及兩位友人點的喝起來酒感都較輕，上方糖葫蘆小點好吃😋
桌位多、位置大很舒適～
有機會一定再訪","Shop dog Beibei cute 黏 is very sticky ~

The decoration adopts the old -fashioned style, (one house, two deer and three crickets), so that there is a classic atmosphere of various old Tainan old cities in the store, window flowers, woven bamboo tables, various decorations, etc.; They are all lighter, and the sugar gourds above the top are delicious 😋 😋 😋 😋 😋
There are many tables and very comfortable locations ~
If you have a chance",False,0.16,0.0,0.84,0.9299
