Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"總分：15
食物：5
服務：5
環境：5
總結：ten out of ten , If you come to Taiwan, you must try this bar. They offer cocktails infused with Taiwanese flavors, and there are no issues with communicating in English. It will definitely leave you with wonderful memories of your trip.

只能說相見恨晚的一家店，目前心中台北的第一名，遲早入選亞洲50
雖然我不是很懂，沒辦法給一個很精準的評論，但這裡的調酒風味很有層次，平衡的也很好，食物好吃，主理人帥氣有趣，想嫁給她。唯一吐槽的點是menu，一切都很完美，不能拿好一點的材料印menu嗎。
反正來了保證不採雷，會再二訪。","Total score: 15
Food: 5
Service: 5
Environment: 5
Summary: Ten Out of Ten, if you comed to Taiwan, you must try this bar. nglish. It will definitely leave you with wonderful memories of your trip.

It can only be said that a shop that meets the late hate is currently the first place in Taipei, and sooner or later selected as Asia 50
Although I do n’t know very much, I ca n’t give a very accurate comment, but the bartender flavor here is very layered, the balance is also very good, the food is delicious, the principal is handsome and interesting, and wants to marry her.The only point of voicing is Menu, everything is perfect, can't you get a better material print Menu?
Anyway, I can guarantee that I will not pick a thunder, and I will visit again.",False,0.197,0.021,0.782,0.9853
"怎麼說呢，來了很多次每次都讓我體驗很好，進去酒吧的意義我覺得就是出來酒吧的心情要比進去時還要好。有時自己來pine的時候的心情往往是覺得一個人很需要找人聊聊天的心態，他們給的回應往往給的剛剛好，跟朋友聊天聚會時也可以有個很好的環境可以聊聊小天。

餐酒的部分，餐點自己覺得都還不錯基本沒雷，愛吃啥點啥就對了！酒的話我喜歡把當季的酒單喝一輪後喝特調或經典調酒，滿分十分我給9.5吧，總之我的愛店！","How do you say it, I have made me experience well every time. The significance of entering the bar I think is the mood of coming out of the bar than when I go in.Sometimes when you come to Pine yourself, you often feel that a person needs to find someone to chat with people. The response they give is often just right. When chatting with friends, you can also have a good environment to talk about Xiaotian. Essence

In the meal part, the meal I think is not bad, basically no thunder, just like to eat something!In the case, I like to drink a round of wine for a round or classic alcohol. I give 9.5 with a full score.",False,0.152,0.0,0.848,0.9533
臭豆腐薯條很特別超級好吃！酒單部分可能是因為夜市主題喝得不是太習慣…座位在出風口真的是冷到頭痛，但是服務很好還拿了毯子給我蓋🤣 算是一個比較矛盾的體驗。,"Stinky tofu fries are very delicious!The wine order may be because the theme of the night market is not very used to drinking ... The seat is really cold at the air outlet, but the service is a good service. It is a contradictory experience.",False,0.076,0.101,0.824,0.0
"《點了四杯喜歡兩杯😂
另外兩杯味道頗強烈 都是沒照片的
其中有杯是感覺苦精加太多
喝一喝苦味整個往上竄 完全不舒服😭

喜歡的兩杯則是「第四季」夜市的
花生口味以及醬油風味
花生真的味道很讚，上面還有泡泡

醬油是以滷肉飯為發想，喝起來真的鹹！非常酷，後面還有乳酪酸黃瓜可以配👍🏻》

點了Pine fizz好像在喝草本茶… 不習慣
我點的Americano也是..
雖然說是苦甜酒，但一開始喝甜甜的沒想到吞下去之後竄上來的苦味我招架不住 每一口都感覺太痛苦… 人生真的都沒這麼苦😂😂是不是苦精太多😠

第二輪點了兩杯是第四季的特調
花生：加了泡泡🫧，口感綿密，還有濃又順口的花生味道！果真這杯是最愛的❤️

醬油、紫米：這杯就是好鹹好特別🥹

本來差點把Bar pine列為一次店
但真的是有被他們這兩杯吸引，認真覺得會期待接下來幾季🥹🥹😍

低消800元+一成服務費","""I like four cups like two cups 《
The other two cups of taste are quite strong.
Among them, there is a cup that feels bitter and too much
Drinking bitter taste, the whole upward is completely uncomfortable 😭

The two cups you like are from the ""Fourth Season"" night market
Peanut flavor and soy sauce flavor
The peanuts really taste great, there are bubbles on it

The soy sauce is taken with braised pork rice, it is really salty!Very cool, there are cheese acid cucumbers to match ""behind

I ordered Pine Fizz. It seems to be drinking grass tea ... I'm not used to
The americano I ordered is also ....
Although it is bitter sweet wine, I did n’t expect to drink the bitterness when I swallowed it. I ca n’t hold it. I ca n’t fight every bite. I feel too painful.

Two cups in the second round are the special adjustment of the fourth season
Peanut: Add bubbles, dense taste, thick and smooth peanut flavor!This cup is really my favorite ❤️

Soy sauce, purple rice: This cup is good, salty, good and special 🥹

Originally, I almost listed Bar Pine as a shop
But I really have been attracted by their two cups, and I seriously feel that I will look forward to the next few seasons 🥹🥹😍

Low 800 yuan+10 % service fee",False,0.123,0.076,0.801,0.9065
除了Pizza略鹹，其他食物都好吃，餐食項目少了點，適合小食，服務生會專業說明，酒類特別，音樂有點太大聲，氣氛很棒，適合約會。,"Except for Pizza slightly salty, other foods are delicious, and there are fewer meal projects. It is suitable for snacks. The waiter will professional explanation. The wine is special, the music is a bit loud, the atmosphere is great, and it is suitable for dating.",False,0.2,0.0,0.8,0.8885
調酒有創意有巧思又好喝 服務人員態度親切 會想在回訪。 建議訂位，以免沒有座位。晚上9點抵達已滿座。,"Wine bartending is creative, ingenious and delicious, and kindly -oriented service staff will want to return to visit.It is recommended to book a place to avoid no seats.Arrived at 9 pm.",False,0.312,0.107,0.581,0.8176
"喜歡經典調酒 Bartender互動舒適
餐點美味 尤其愛燉飯
入內彎延的動線設計很風雅
洗手間乾淨清爽
整體體驗佳","Like classic bartending Bartender interactive and comfortable
Meals are delicious, especially like stewed rice
The dynamic line design of the internal curve is very elegant
Clean and refreshing at the bathroom
Overall experience is good",False,0.472,0.0,0.528,0.9725
已經來到第四季「夜市」，這回時間不夠多喝，下次再來。食物還行，海鮮蔥油餅披薩好吃，希望下次有刈包和滿滿的香菜～,"I have come to the fourth season of ""Night Market"", this time is not enough to drink, come again next time.Food is okay, seafood onion oil cake pizza is delicious. I hope there will be a bag and full coriander next time ~",False,0.175,0.0,0.825,0.8176
"酒類創意別出新心裁，炸雞大塊多汁。
整體佳。
平日低消400,假日800","The creativity of the alcohol has a new tailor, and the fried chicken is juicy.
Overall.
Low 400 on weekdays, holiday 800",False,0.201,0.08,0.72,0.4939
"「傳統市場」主題的酒單挺特別。

前面分享了 Bar Dip 的客家料理元素，這次來到近幾個月才開幕、正當紅的 Bar Pine 體驗這季「魚市場」的元素。掃過 Signature cocktail 就可以發現一些有趣的食材被揉進調酒中。

平常很多人退避三舍的食材，如豆腐乳、香菜、蔥，甚至是苦瓜，都被融入主理人的創意，但必須先說喜歡與否很大一部分會取決於每個人的飲食偏好。

前兩杯喝了肉鬆與山苦瓜，都是氣泡感很適合開頭，尤其是肉鬆的有種微妙的肉鬆麵包感但又有小黃瓜清新的氣息。山苦瓜則跟茶味配合地相得益彰，不過說不苦絕對是騙人的。

白芝麻那杯（茶杯）附上了一塊很詭異的黑色物體，想不到竟然是黑胡椒口味的海綿蛋糕，不過酒本身沒有特別喜歡。而這裡的 Espresso Martini 走經典但非常 dry 的路線，喝不慣可能也合理（但用的也是 COT 的濃縮呢）

之後再來一篇分享食物，我覺得比這季調酒更出色、更讓我印象深刻。很可惜沒機會喝到破布子那杯，否則鹹甜搭配堅果風味應該會是我喜歡的。","The ""traditional market"" theme wine list is very special.

The Hakka cuisine elements of Bar Dip have been shared earlier. This time, it has only opened in recent months. Bar Pine, which has been opened in recent months, has experienced the element of the ""fish market"" this season.After sweeping Signature Cocktail, you can find that some interesting ingredients are rubbed into bartender.

Many people usually retreat from the ingredients of Sanhe, such as tofu, coriander, green onion, and even bitter gourd, which are integrated into the creativity of the principal, but must first say that a large part of it will depend on everyone's dietary preference.

The first two glasses of drinking meat pine and mountain bitter gourd are all suitable for the beginning, especially the delicate meat pine bread feels but has a fresh atmosphere of cucumber.The bitter gourd complement the tea flavor, but it is definitely deceiving not to say that it is definitely deceiving.

The White Sesame Cup (Tea Cup) attached a very weird black object. I didn't expect it to be a black pepper -flavored sponge cake, but the wine itself did not like it.And the ESPRESSO MARTINI here takes a classic but very DRY route. It may be reasonable to drink it (but it is also concentrated by COT)

After that, I will share the food. I feel that I am better and more impressive than this season.It is a pity that there is no chance to drink the cup of Bo Zi, otherwise the salty sweet and sweet flavor should be what I like.",False,0.142,0.084,0.774,0.9497
