Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"絲路就藏在童裏心柑仔店地下室
走進去後像是另一個世界
店如其名有中東風情
這裏特別的是還有水煙可以抽

炸雞帶有豐富的香料味道
花椒的麻感非常下酒
是最喜歡的一道
酒類的話由店員介紹也都不踩雷
整體來說很適合朋友聚會
但如果不喜歡煙味的話建議不要來","Silk Road is hidden in the basement of Tongli Xinzi Store
It looks like another world after walking in
The store is famous in the Middle East style
Here is a special water smoke that can be smoked

Fried chicken with rich flavor
The ting of peppercorns is very wine
Is the favorite
If the wine is introduced, the clerk will not step on the mine
Overall suitable for friends gatherings
But if you don’t like the smell of smoke, it is recommended not to come",False,0.163,0.0,0.837,0.9081
餐點很下酒，調酒蠻不錯，雖然在地下室但蠻安靜放鬆，如果時間多一點會更好～！,"The meal points are very low wine, the cocktail barbarian is very bad, although in the basement but the barbarian quiet and relaxing, if the time a little more will be better ~!",False,0.211,0.098,0.692,0.7747
放感情那麼多間 除了餐點好吃 酒好喝外 我覺得最重要的是服務 這間最特別的是阿中 除了服務好外 水煙也超好抽 重點人超級nice 完全根本姐妹來的 讓人很舒服又放鬆 如果今天心情不好 超級建議走一趟 來找阿中 他不會讓你覺得人生無趣 只會讓你人生還是很美好 我不是業配更不是他朋友 但今天開始我多了一個酒友！,"There are so many feelings in addition to meals. I think the most important thing is to serve this. Comfortable and relaxed. If you are in a bad mood today, it is recommended to go to Azhong. He will not make you feel that life is boring. It will only make your life still very beautiful. I am not a friend. Intersection",False,0.195,0.109,0.696,0.7739
"謝謝阿忠，颱風夜的夜晚。
與其說是絲路；更像是綠洲。

這邊值得來，有很棒的點播、水煙、餐飲。
真心推薦","Thank you Azhong, the night of Typhoon Night.
Rather than Silk Road; more like an oasis.

It is worth coming here, there are great on -demand, water cigarettes, and catering.
Recommended",False,0.331,0.038,0.631,0.8908
"#台北餐酒館尋訪
心目中氣氛第一名的有含水煙的餐酒館（好冗長）
-
🫕燻鮭魚莫札瑞拉油醋沙拉 360$
🫕香煎干貝蟹膏堡 520$/三顆
有點讓人失望的一道，蟹膏跟干貝吃起來沒有很新鮮

🫕法式薯泥燉牛肋 380$
最推的一道！燉牛肋很嫩，薯泥搭配特製的醬也算不錯

🫕手桿水餃 200$
吃起來有深夜咖啡廳的水餃的感覺（不是貶義）

🍸沙漠之舟 400$
茴香跟茶樹的味道融合的很好，雖然是頗有獨特性的味道，但喝起來是很順口的～

🍸歸西冰茶 400$
🫐水煙 1500$
老實說算是偏高的價位
-
好吃程度🌕🌕🌕🌘🌑
氣氛環境🌕🌕🌕🌖🌑
再訪程度🌕🌕🌕🌗🌑

總之就是間氣氛好燈光佳酒也還不錯但是食物普通的一間餐酒館
然後他在童理心的B1，直接走進去說要去絲路就可以了！不用害羞","#
The first place in the heart with water -containing restaurants (so long)
-
札 Smoked salmon Mozrera oil vinegar salad 360 $
堡 堡 🫕 🫕 🫕 🫕 520 $/three
A bit disappointing, the crab paste and the scallops are not very fresh

炖 French potato puree stewed beef ribs 380 $
The most pushed!The stewed beef ribs are very tender, and the potato puree with special sauce is also good

$ Hand rod dumplings 200 $
It feels like the dumplings in the late night cafe (not derogatory)

00 Desert Boat 400 $
The taste of fennel and tea trees is very good. Although it has a unique taste, it is very smooth ~

茶 茶 🍸 4 4 400 $
🫐 🫐 🫐 1500 $
To be honest, it is a high price
-
Delicate 🌕🌕🌕🌘🌑
Atmospheric environment 🌕🌕🌕🌖🌑
Visiting level 🌕🌕🌕🌗🌑

In short, the atmosphere is good and the light wine is not bad, but a restaurant with ordinary food
Then he was in Tong Li Xin's B1, and went directly to say that he was going to Silk Road!Don't be shy",False,0.096,0.026,0.878,0.9213
水煙調的超好👍 大堆  是那種抽完會在嘴巴殘留很香的層次感  抽水煙請找阿中就對了  很推👍👍,The super good pile of water tone is the kind of layering that will be very fragrant after the pumping of the mouth.,False,0.245,0.0,0.755,0.7783
推推Louis 酒好喝，東西好吃，裝潢超漂亮 一定會再回訪,"Push LOUIS drinks delicious and delicious, the decoration is super beautiful, you will return to visit again",False,0.539,0.0,0.461,0.9451
"第二次來訪
想喝濃又順口的酒真的要來✌🏻
Bartender還陪聊超久哈哈哈 大推~~~","Second visit
I want to drink a thick and smooth wine.
Bartender also accompanied the chat for a long time hahahaha ~~~",False,0.058,0.0,0.942,0.0772
"想必台北foodie們對放感情餐酒館不陌生吧，去年我去過muim還有小閣樓，今天來介紹三月底探店的絲路放感情！ 沒想到入口跟童裏心放感情一樣，暗道開啟了絲路的新世界！在童裏心的樓下🥹🥹裝潢是中東風情，牆上掛的毯子格外的有溫度，廁所也是走溫馨感。

食物點了👇
鮮蝦橘醬義大利麵380💰
麵整體有點乾，不過鮮蝦好吃且擺盤好看。橘醬有融入到麵條裡。
松阪豬炒水蓮280💰
水蓮味道適宜，沒有很鹹，豬肉則是大片又很硬難咬
鹹酥雞小品360💰
（四季豆、鹹酥雞、杏鮑菇、甜不辣）
四季豆味道偏淡、鹹酥雞炸的很酥、甜不辣切細長，有入味 杏鮑菇我不吃🤣

調酒 👇
🍷台日茶道400💰
真的是兩杯 大小杯味道一樣
是有金萱茶、琴酒混合在一起。琴酒味道慢慢散發出來～
🍷餘韻嫣紅
奼紫嫣紅的花感～～葡萄的味道很重！其實喝起來沒有什麼負擔，酒感不重，很像果汁😆

當月壽星招待👇
浮誇造型的芒草調酒盤、架高的架子上有六杯shot 底下還有一瓶可以加酒的設計，個人覺得很好拍！是很有誠意的招待🥹🥹喜歡💕 喝起來像是台日茶道 香香的 好喝","Presumably, Taipei Foodie is no stranger to the emotional dining tavern. Last year I went to MUIM and there were small lofts. Today, I will introduce the feelings of the Silk Road in the store at the end of March!Unexpectedly, the entrance is the same as the heart of Tongli, and the new world of the Silk Road is opened in secret!The decoration of the downstairs of Tonglixin is the Middle East style. The blanket hanging on the wall is particularly temperature, and the toilet is also warm.

Food ordered 👇
Fresh shrimp orange sauce Italian noodles 380
The overall surface is a bit dry, but the fresh shrimp is delicious and looks good.The orange sauce is integrated into the noodles.
Matsusaka pig fried water lotus 280
The taste of water lotus is suitable, not very salty, and pork is large and hard to bite
Salty crispy chicken sketch 360鸡
(Four seasons beans, salty crispy chickens, Pleurotus eryngii, sweet and not spicy)
Four seasons are lighter, salty and crispy chickens are very crispy, sweet, not spicy and slender, and I don’t eat Pleurotus eryngii. I don’t eat it.

Bartender 👇
💰 💰 🍷 🍷 🍷 400日
It's really two cups of size and cups.
There are Jin Xuan tea and piano wine mixed together.The flavor of the piano wine slowly emits it ~
🍷 🍷 🍷 🍷 🍷
The colorful flower feel ~~ The taste of grapes is very heavy!In fact, there is no burden to drink, the wine is not heavy, it is very similar to fruit juice.

In the month of the month of Shouxing 招 招 招
There are six cups of SHOT on the exaggerated mandarin bartending plate and height shelf. There is a bottle of design that can be added with wine. I personally think it is easy to shoot!It's very sincere hospitality. I like to drink it like the delicious food of the Taiwan tea ceremony",False,0.126,0.013,0.861,0.9924
".° ｡˚ 𓃟 𝙁𝙊𝙊𝘿 𓃟 .° ｡˚

☻ 松露牛桿菌溫泉蛋燉飯 ᴺᵀ 360 ꕀ ✿ 推推 ✿ 𝟰.𝟬 💕
好吃的燉飯不只調味要好，米飯口感也很重要
而他家米飯是粒粒分明，軟硬度剛好
口感是我喜歡的那種 ჱ̒⸝⸝•̀֊•́⸝⸝)♡
第一口就能充份嚐到松露的香氣
戳破溫泉蛋，讓蛋液與米飯混合更是美味加分 ♡⃛ ̖́-

☻ 帕瑪森松露薯條 ᴺᵀ 260 ꕀ ✿ 推推 ✿ 𝟯.𝟱 💕
每一根薯條都有均勻沾到松露醬，超香的
搭配帕瑪森起司，好罪惡好喜歡
建議兩人分食，口味稍重會有點膩口

☻ 灌木．綠洲 ᴺᵀ 400 ꕀ ✿ 推推 ✿ 𝟭.𝟱 💕
琴酒/廣藿香/荔枝/橙花
不常喝酒的友人經店員推薦，點了這杯酒感較輕的特調
但…味道實在一言難盡
蠻像感冒藥水 ( •︠ˍ•︡ )

☻ 花雨果 ᴺᵀ 400 ꕀ ✿ 推推 ✿ 𝟰.𝟬 💕
琴酒/洛神花/多香果/蛋白
雖然也是琴酒為基底，但不會像藥水
搭配洛神花酸酸甜甜的
原先的酒感較輕，有請店員幫我加濃
酒鬼是沒有在喝妹酒的 ꉂ(σ▰˃̶̀ꇴ˂̶́)σ✧

.° ｡˚ 𓃟 𝘼𝘽𝙊𝙐𝙏 𝙈𝙀 𓃟 .° ｡˚

Hey ! I’m Katie ( ̳- ·̫ - ̳ˆ )◞❤︎
不專業食記分享都在IG 🔍 katiefoodmap",". ° 𓃟 𝙁𝙊𝙊𝘿 𓃟. ° ｡˚

温 Truly Permihay Cermia, Hot Spring Egg Stew Rice ᴺᵀ 360 ꕀ ✿ Push push ✿.𝟬 💕 💕
The delicious stewing rice is not only seasoning, but the taste of rice is also very important
And his rice is clearly divided, the hardness is just right
The taste is the kind of • • ̀֊ • ́⸝⸝) ♡ I like
You can fully taste the aroma of truffle in the first bite
Poke the hot spring eggs, mixing the egg liquid and rice is even more delicious and bonus ♡⃛-

薯 Parmanson truffle potato strip ᴺᵀ 260 ꕀ push push ✿. 𝟱 💕
Each fries are evenly dipped in truffle sauce, super fragrant
With the Parman cheese, good sin is good, I like it
It is recommended that the two people eat, and the taste will be a little greasy

☻ Short.Oasis 00 400 ✿ ᴺᵀ push ✿.𝟱.𝟱
Qinjiu/patchouli/lychee/orange flower
Friends who do n’t drink often are recommended by the clerk, ordered this cup of wine with a lighter wine.
But ... the taste is really hard to say
It's pretty like a cold potion (• ︠ˍ • ︡))

00 ☻ ☻ ꕀ ꕀ 400 果 ✿ push ✿. 💕 💕
Qinjiu/Luoshen flower/polygan fruit/protein
Although it is also based on piano wine, it will not look like a potion
Sweet and sweet with Luoshen
The original wine feels lighter. I invite the clerk to help me strengthen it
The alcoholic is not drinking girls (σ▰˃̶̀ꇴ˂̶́) ✧✧

. ° 𓃟 𝘼𝘽𝙊𝙐𝙏 𝙈𝙀 ｡˚. ° ｡˚

Hey! I ’m katie (̳- · ̫- ̳ˆ) ◞ ◞ ◞ ◞ ◞ ◞ ◞ ◞
Unprofessional food sharing is ig 🔍 katiefoodmap",False,0.274,0.037,0.689,0.9982
"調酒好喝
調酒師很親切
酒感很棒
在地下室很新鮮可以有兩種區域感
可是在樓上樓下兩種不同感受
推推！","Blooming is delicious
Winemaster is very kind
Awesome wine
Very fresh in the basement, there can be two regional sense
But there are two different feelings upstairs and downstairs
Push!",False,0.267,0.0,0.733,0.8163
"初夏*梨
紫蘇味為主題帶點甜甜的風味
不喜歡紫蘇的需要注意一下
翡翠
以芭樂為主題，甜度比初夏再淡一點，口感偏清爽，酒感很輕，適合低酒精者
青玉枝
以石竹葉為主題的威士忌加琴酒
香味像薄荷一樣的清香，又帶點甜非常的清爽順口
且帶淡淡的威士忌香氣

慢燉白味增牛肋貝殼麵
牛肋軟嫩且不會被白味增的味道帶走
貝殼麵煮的熟度剛剛好
白味增的味道很特別感覺得出來是有燉一段時間的，馬鈴薯的澱粉有充分的融在醬裡面，讓麵本身口感除了彈滑以外多了一個馬鈴薯粉粉的黏著感，好吃！😋

跟bar tender很聊得來，有機會還會想要來這邊聊天😄","Early summer*pear
Purple flavor is a sweet flavor on the theme
Pay attention if you don't like perilla
Emerald
With the theme of guava, the sweetness is lighter than early summer, the taste is refreshing, the wine is very light, suitable for those with low alcohol
Jade branches
Whiskey with the theme of Shizhu leaves add piano wine
The fragrance is like a mint, and it is a bit sweet and refreshing
And with a faint whiskey aroma

Slow -stewed white flavor to add beef ribs shell noodles
The beef rib is soft and will not be taken away by the flavor of the white flavor
The cookedness of the shell surface is just right
The flavor of white flavor is very special. It can be stewed for a while. The starch of potato has fully melted it in the sauce, so that the taste of the noodles itself has a sense of sticky potato flour, which is delicious!Bleak

I can talk to Bar TENDER, and I have a chance to come here to chat.",False,0.09,0.03,0.88,0.9076
"放感情系列在東區的第三家店，位於童裏心得B1，風格很中東還有水煙，包廂的沙發很舒服很好睡XD
服務生說料理要等待，但其實上菜蠻快的XD餐酒都是安全牌，蠻好吃的就不多說了，聽到我們唱生日快樂歌，店員很快就端美美的shot盤來了，後來還有招待第二次shot，很推喔😂 …","The emotional series is in the third store in the East District. It is located in Tong's experience B1. The style is very Middle East and water cigarettes. The sofa of the box is very comfortable and good to sleep. XD
The waiter said that the cooking needs to wait, but in fact, the XD meal wine with fast food is a safety card. It is not much delicious. When we hear us singing a happy birthday song, the clerk will soon be beautiful. It was later entertaining the second shot, very pushing ...",False,0.271,0.033,0.696,0.9829
"好失望…
⏰19:30 兩位訂位入座地下室B1
點了水菸 $1500 味道不純
店員說要加碳火過了好久才來加
食物還行
平均一杯酒都400起
茶酒沒有茶味，甜的像喝糖水

⏰21:30 表示「最後加點」
我滿頭黑人問號？？？現在才幾點
服務員表示有限時3小時喔
我再次黑人問號
一開始沒說、菜單也沒寫

⏰22:10 「我們時間快到了唷 幫你收一下」
收食物盤時，明明就還有肉片卻急著收走
而且，請問一下現在幾點

⏰22:20 「我們等等還有下一組客人在等不好意思」
朋友還在喝第二杯酒==

⏰22:25「不好意思我們時間差不多了唷」
就算是限時3小時，也是22:30再來吧
一直催是什麼意思

觀感體驗很差
僅存的一顆星都給氣氛
（但沙發縫隙處凹陷很大很難坐真是謝了😍）","So disappointed ...
位19: 30 Two bits and reservations in the basement B1
Once the water smoke is $ 1500, the taste is not pure
The clerk said that it took a long time to add a carbon fire before adding it
Food is okay
The average glass of wine starts from 400
Tea wine has no tea flavor, sweet like drinking sugar water

「21: 30 means ""Last adding points""
Am I full of black question marks?IntersectionIntersectionWhat time is it now?
The waiter represents a limited time for 3 hours.
My black question mark again
I didn't say it at first, the menu didn't write

时间22: 10 ""We are almost here to help you collect it""
When receiving the food plate, there are still meat slices but anxious to collect them.
And, what time is it now?

等22: 20 ""Let's wait and have the next group of guests waiting, I'm sorry"" ""
Friends are still drinking the second glass of wine ==

不22: 25 ""Sorry, we're almost time 唷""
Even if it is 3 hours in a limited time, it is 22:30, come again
What does it mean to keep urging

Poor observation experience
The only star to give the atmosphere
(But the depression of the sofa gap is very difficult, it’s hard to sit, so I thank it)",False,0.06,0.123,0.818,-0.9244
謝謝阿中細心調製的水煙，能夠在放鬆的時候遇到對的事物感覺真的很棒！期待下次再來！,Thank you Azhong's carefully prepared water cigarette. It feels great when he can encounter the right thing when you relax!Looking forward to come again next time!,False,0.325,0.0,0.675,0.8619
松露薯條好吃，炸魚也好吃，很有氣氛，但酒水味道不太習慣,"Todgeflains are delicious, fried fish is also delicious, very atmospheric, but the taste of wine is not used to it",False,0.207,0.0,0.793,0.5719
"星星幾乎都是給環境

現在水煙這樣浮誇嗎

好老

有沙發有沙發有沙發

有吸菸室

在地下室但空氣清新

食物非～常～普通

酒精倒是有中上

妹酒居多 服務在線 都是小哥哥

今日選手：
羊排
雞肉沙爹
蒜味蝦","The stars are almost all given to the environment

Is the water smoke so exaggerated now?

So old -fashioned

There are sofas, sofas, sofa

Smoking room

In the basement but the air is fresh

Food is not ~ often ~ ordinary

Alcohol is medium and upper

Sister wine is mostly service online is the little brother

Today's player:
Lamb chop
Chicken sand father
Garlic shrimp",False,0.044,0.021,0.935,0.3647
