Original,EN,Needs Review,Positive,Negative,Neutral,Compound
很隱密但環境跟餐飲都很不錯的日式酒吧，在公寓二樓，外面還沒有招牌，但別有洞天，然後酒單有新鮮水果搭配的冰沙跟mojito 炸物炸得很好吃，濃湯也讚，整體很適合約會～,"It is very secretive, but the environment and dining are very good Japanese bars. On the second floor of the apartment, there are no signboards outside, but there are no holes, and then the wine list has fresh fruits with ingot and Mojito fried fried fried. I also like it, the overall is suitable for dating ~",False,0.154,0.082,0.764,0.7086
"隱藏在巷弄中的酒吧，氣氛非常舒服，調酒也非常好喝，而且闆娘好貼心，我因為一直咳嗽，她很貼心的幫我準備一杯熱茶，讓我舒緩一下。
我跟好姐妹決定讓這裡成為我們的秘密基地。
值得大推！！","The bar hidden in the alley, the atmosphere is very comfortable, the bartending is also very delicious, and Ban Niang is very intimate. Because I have been coughing, she helps me prepare a cup of hot tea to soothe me.
I decided to make this secret base with good sisters.
It is worth pushing!Intersection",False,0.259,0.056,0.685,0.9172
"很棒的酒吧～在老舊公寓裡，很有復古味，裡面設計藍綠色的低調，燈上的植物裝飾，活潑明亮的黃色窗簾，剛好距離的沙發空間，吧台的座位愜意❤️ 最愛老闆和女調酒師的熱情溫馨的服務，像是在家裡的放鬆酒吧一樣～舒服自在
重點是調酒好喝，很有創意特色，北海道～芒果氣泡白酒～紫蘇酒～甜甜酸酸～清爽可口👍👍👍大推！
炸雞也好吃。只能說老闆很用心經營 😁很開心有這樣的空間。

只希望未來有甜點，小蛋糕之類，就更棒了！ 😜  謝謝老闆給的鳳梨酥～小滿足一下 🫢😁","A great bar ~ In the old apartment, there is a retro flavor. The blue -green low -key design inside, the plant decoration on the lamp, the lively and bright yellow curtains, the sofa space of the distance, the seat of the bar is comfortable The enthusiastic and warm service of the feminine winemaker, like a relaxed bar at home ~ comfortable and comfortable
The point is to bartender and delicious, very creative characteristics.
Fried chicken is also delicious.It can only be said that the boss is very careful and very happy to have such space.

I just hope that there will be desserts, small cakes, etc. in the future, it is even better!凤 Thank you for your boss's pineapple crisp ~ Small satisfaction 🫢😁",False,0.327,0.012,0.66,0.9942
隱身在民宅內的酒吧，承襲日式調酒的精神不多不少剛剛好，每杯酒都非常好喝且平衡，小點也不錯吃～,"Bar in the house hidden in the house, inheriting the spirit of Japanese -style bartending, there are not many, and just just right. Each glass of wine is very delicious and balanced.",False,0.159,0.0,0.841,0.6901
"燈光美氣氛佳選曲比較日系 風格慵懶
隱身在二樓的神秘酒吧
有低消","Lighting Beautiful atmosphere is relatively lazy in Japanese style
Mysterious bar hidden on the second floor
Downside",False,0.174,0.201,0.625,0.1027
"隱密的酒吧，座位間的距離感很舒適，酒很有誠意，店主/調酒師也超都級親切~
酒單上有許多日系的特調，Tokyo 很棒，夏季的芒果特調也很讚，芒果愛好者推推🥭
（缺點是沙發有點塌不好坐）","The hidden bar, the distance between the seats is very comfortable, the wine is very sincere, the owner/bartender is also super -level ~
There are many Japanese specials on the wine list, Tokyo is great, the mango specialties in summer are also very good, mango lovers push 🥭
(The disadvantage is that the sofa is a bit difficult to sit)",False,0.272,0.067,0.66,0.9527
"低消一人600
桑格麗亞非常好喝超推，如果是芒果或草莓季的話會有芒果口味/草莓口味的限定版本
餐點也都很不錯，雞翅很入味好吃。
空間寬敞舒適，廁所超乾淨！","Low one person 600
Sangria is very delicious and super push. If it is a mango or strawberry season, there will be a limited version of mango flavor/strawberry flavor
The meals are also very good, chicken wings are delicious.
The space is spacious and comfortable, and the toilet is super clean!",False,0.354,0.056,0.59,0.9727
隱身在大安站小巷2F的酒吧。老闆親切氣氛座位非常舒適，尤其是沙發區非常讚。今天點了一些鹹食，每樣做的都非常好吃。酒類點了黑白朝日生啤各一杯，草莓桑格力和威士忌基底的草莓調酒，不得不說每杯做的味道都很到位，非常好喝。是台北不可多得的好酒吧。,"Hidden in the 2F bar in Da'an Station.The boss's kind atmosphere is very comfortable, especially the sofa area is very good.I ordered some salty food today, and every kind of cooking is very delicious.The alcohol ordered a cup of black and white Asahi beer. Strawberries and whiskey -based strawberry bartending. I have to say that the taste of each cup is in place and very delicious.It is a rare good bar in Taipei.",False,0.124,0.0,0.876,0.8718
"好喜歡它的草莓系列調酒🍓，很適合我這種不愛喝太濃酒味的😂，而且份量超多，這裡的熟食超級超級好吃，這次點了薯條、奶油焗花椰菜、香腸還有薯片（激推），怎麼可以把薯片做的這麼好吃～起司+薯片，熱熱的～讚讚👍

季節不同有不同的調酒，夏天是芒果系列調酒🥭，一樣豪好喝，好喜翻❤️","I really like its strawberry series bartending. It is very suitable for me who does not like to drink too strong wine, and has a lot of portions. The cooked food here is super delicious. There is also potato chips (push), how can I make potato chips so delicious ~ Cheese+potato chips, hot -like ～ 👍 👍

Different seasons have different bartending. Summer is a mango series bartender.",False,0.243,0.025,0.732,0.9629
隱居二樓，別有洞天。有個性的裝潢，好喝的調酒，好吃的配酒食物。,"Living on the second floor, there are no caves.Personal decoration, delicious bartending, delicious wine with wine.",False,0.327,0.097,0.575,0.7351
