Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"超喜歡這邊的氣氛，不管是想要小酌還是放開大喝，都是一個超適合的餐酒館~環境熱鬧，又不擁擠。主要是打精釀啤酒的餐酒館，有16種不同的酒款，符合了想喝不同口味的客人，從酸甜苦都有欸！
雖然是啤酒餐酒館，但食物可完全不馬虎，完全可以感受到廚師的用心~超愛他們的牛排、Bbq肋排、戰俘豬都深得我心~
很值得試試的地方！

P.s以下是不同天的食物照，真的很常來😃","I like the atmosphere here, whether it is to drink or let go of drinking, it is a super suitable dining tavern ~ the environment is lively and not crowded.It is mainly a meal tavern for brewing beer. There are 16 different wines, which are in line with customers who want to drink different flavors.
Although it is a beer meal tavern, the food is not sloppy at all, and you can feel the chef's intentions ~ I love their steaks, BBQ ribs, and prisoners of war.
Very worth trying!

P.S The following is food photos of different days, really come often 😃",False,0.16,0.057,0.782,0.8968
"酒很好喝
東西也好吃～

總共喝了六種口味的啤酒
覺得口味大多偏苦 或是甜的感覺是加了果汁之類的（？）
好像沒有蜂蜜啤酒這種原本就甜甜的口味

水牛口味雞翅真的好酸
很下酒😂

整體來說很喜歡！
有機會還會想回訪～","Wine is delicious
Things are so delicious ~

Drinking six flavors of beer in total
I feel that the taste is mostly bitter or sweet.
It seems that there is no honey beer like this sweet taste

Buffalo taste chicken wings are really sour
Very wine 😂

I like it overall!
If you have a chance, you will want to return to visit ~",False,0.303,0.076,0.621,0.9658
這間餐廳的BBQ豬肋排真是太棒了！肉質鮮嫩多汁，配上香脆的薯條，絕對是我吃過最好的美式豬肋排！這裡的氣氛很棒，讓人彷彿置身美國。食物份量超級大，價格合理，非常適合朋友聚餐！,"The BBQ pork ribs of this restaurant are really great!The meat is fresh and juicy, and with crispy fries, it is definitely the best American pork ribs I have ever eaten!The atmosphere here is great, making people seem to be in the United States.The food is super large, the price is reasonable, and it is very suitable for friends to dinner!",False,0.31,0.0,0.69,0.9757
"來嚐鮮～～～～好吃 好喝又舒服的環境！

喜歡坐在吧台聊天
串烤牛肋條 很愛💖
生蠔不錯 喜歡可以點👍
不同口味啤酒二人喝了8杯 都很棒🍺🍺
烤蔬菜不乾不柴 很好吃😋
沒有客滿 不會限制二小時用餐

非常推薦 下班小酌 朋友相聚 情人約會💖","Come and try something new ~~~~ It's delicious, delicious and comfortable!

Like to sit on the bar to chat
String roast beef ribs love
Oyster is good, you can order 喜欢 喜欢 喜欢 喜欢 喜欢 喜欢
Different flavors of beer two people drink 8 cups and are great
It ’s delicious
If there is no gift, you will not restrict two hours of dining

I am very recommended to drink from get off work to get together lovers dating 💖",False,0.38,0.022,0.599,0.9906
"啤酒種類選擇很多，適合週五下班跟朋友喝一杯🍺

餐點就相對普通了一些，海鮮燉飯吃起來粒粒分明，很像在吃粽子。雞翅水牛城口味有點辣、蜂蜜蒜味醬很濃厚，吃到第二隻就覺得膩。
本餐最推薦的應該是豬肋排，在美式餐廳的水準之上！","There are many types of beer types, suitable for a drink with friends on Friday

The meal is relatively ordinary. The seafood stewed rice is clear, and it is like eating dumplings.Chicken winged water cow city is a bit spicy, honey garlic flavor sauce is very strong, and it feels greasy when I eat the second one.
The most recommended for this meal should be pork ribs, above the level of American restaurants!",False,0.173,0.0,0.827,0.9213
"剪完頭髮整個很清爽，突然想起附近有餐酒館可以吃晚餐，帶著女兒一起享受時髦的母女時光。

妹妹點了肉醬千層麵，我因為沒胃口就點了炸海鮮跟烤蔬菜，雖然牆壁上有15款以上的精釀啤酒可以點，但我一點也不想喝，只想喝杯簡單的果汁或是汽水，環顧四周都是年輕人聚餐，氣氛很好，座位也很舒適，上菜時間掌握很好。

炸海鮮的麵衣非常酥脆乾爽，保留蝦子、透抽、魚片的鮮美，搭配的塔塔醬也很對味，妹妹的肉醬千層麵熱騰騰的肉醬下是一層麵皮一層Cheese，用叉子高高的拉起吹一吹後小心品嚐，馬上跟我說很好吃，但份量十足，所以後來打包變成隔天的早餐，烤蔬菜有香菇、櫛瓜、玉米筍用簡單的鹽、香料、蒜頭及橄欖油調味，高溫烤制，保留了蔬菜的口感跟多汁，冷了以後也好吃，我覺得若是有切成薄片的法棍一起搭配會更棒。","The whole hair was very refreshing. Suddenly I remembered that there was a dining tavern nearby to eat dinner, and took her daughter to enjoy the fashionable mother and daughter time.

My sister ordered a thousand levels of meat sauce. I ordered fried seafood and grilled vegetables because I had no appetite. Although there were more than 15 craft beer on the wall, I didn't want to drink at all. I just wanted to drink a simple juice or It is a soda. The surroundings are all young people, the atmosphere is very good, the seats are very comfortable, and the food time is very good.

The fried seafood noodles are very crispy and dry, retain the delicious shrimp, pump, and fish fillets. The tower sauce is also very right. The sister's meat sauce is a hot meat sauce at the hot meat sauce. Pull up with a high fork and pull up after blowing, and told me immediately, but the portion is full, so the packaging becomes the next day for breakfast. The roasted vegetables include shiitake mushrooms, gourd, corn bamboo shoots. , Shesong, garlic, and olive oil, baked at high temperature, retaining the taste of vegetables and juicy, and it is delicious after it is cold. I think it would be better if it was matched with a slice with a thin piece.",False,0.083,0.011,0.905,0.9526
"啤酒有超多種口味還可以試喝
最喜歡7號～莓果香帶微甜很清爽解膩

🥩牛排很令人驚艷，完全對得起價格
🐔雞翅的cp值很高，我們點了泰式酸辣和水牛城，份量超多很下酒👍🏻
🍝千層麵調味很足，每一口都吃得到起司很爽

期待下次來嘗試更多不同口味的啤酒🍻✨","Beer has a lot of flavors and you can try to drink
Favorite No. 7 ~ Berry Fragrance is slightly sweet, very refreshing and greasy

Steak steak is amazing and worthy of the price
The CP value of the chicken wings is very high. We ordered Thai -style hot and sour and buffalo cities.
很 Thousands of flavoring at the thousands of levels, it is very cool to get cheese every bite

Looking forward to trying more beer of different flavors next time 🍻✨",False,0.198,0.0,0.802,0.9565
"Staffs are really friendly and there are so many choices of craft beer and plus food is awesome ❤️

Pet Friendly & Baby Friendly (❓) 的餐酒館，在台北市根本少之又少阿~
精釀啤酒種類多💯 多達15種以上的生啤酒還有多種瓶裝可以選擇👏🏼
另外，餐點大份量且高CP值，在一級戰區的東區根本超難得👍🏻👍🏻👍🏻

🥇松露薯條
國內外吃了這麼多西餐，從來沒吃過這麼有誠意的松露薯條！我也不是熱愛松露的人，可是，聽到松露就感覺很高級~更高級的是，Mellow的松露薯條不是只是沾沾松露醬而已，連薯條上面都有松露油，除了吃得倒也看的到松露在薯條上面！吃一口就覺得自己像皇室一樣高貴。
🥇熔岩起司牛肉堡
十分紮實的新鮮牛絞肉、番茄、洋蔥、生菜以及酸黃瓜的組合，加上現淋上的起司讓人口水直流，而且起司要淋多少都可以，來來來，起司控一起來吃爆它！
🥇紅酒燉牛肉
肉肉很多！有的餐廳的紅酒燉牛肉裡面只有兩塊肉讓人很生氣，但Mellow的料很足，而且麵包好好吃😍
🥇焗烤肉醬千層麵
推薦大家來店必點，單人份量就超飽足，內餡有一層白醬奶油吃起來超有層次。多人的話點大份的，吃不完也可以打包帶便當，感覺千層麵出現在便當裡面是會被隔壁桌同學羨慕的 😝
🥇綜合炸海鮮
喝啤酒怎麼可以沒有新鮮炸物，這裡的炸物是整隻炸蝦、雞柳條、中卷，下重本的食材，讓人一口接一口真的超過癮！
❤️❤️❤️最愛還是雞軟骨❤️❤️❤️
炸得很酥脆不油膩，搭配啤酒如果硬要評分的話已經超出滿分了！
🎖️烤蔬菜
上面吃了這麼多炸物，真的想要吃點健康的食物，推薦烤蔬菜啦！櫛瓜、玉米筍、花椰菜、香菇、起司超豐盛，真的是必點，份量很多，節瓜也很厚實，讓人忍不住思考說到底為什麼可以這麼大方呢～
🎖️日本大生蠔佐鳳梨莎莎醬
超大顆的新鮮日本生蠔，擠上檸檬汁、配上鳳梨莎莎醬一口吃掉，嘴裡都是生猛海鮮的威力！在英國吃了好幾次生蠔，我覺得根本不輸英國的啊，這麼大顆還沒有腥味，真的吃得很開心☺️
喜歡一次喝多種啤酒的朋友推薦可以點啤酒三重奏超級划算！有選擇困難症的一次可以選三種口味，拿來搭餐真的唰嘴。
啤酒時不時會更新口味，喜歡嘗鮮的友人可以常常來踩點，看看有沒有換酒單，實在太有趣了，精釀啤酒的世界為什麼這麼多變化，跟台啤青島都不一樣耶🥹

然後我想說，9點後燈光會調暗成酒吧風格很有fu耶~讓人更想喝酒了！","Staffs are really friendly and there are so many choices of craft beer and plus food

Pet Friendly & Baby Friendly (❓) restaurant, there are very few fundamentals in Taipei ~
There are more than 15 kinds of raw beer with craft beer species and more than 15 kinds of raw beer and multiple bottles to choose from
In addition, the meal is large and the high CP value is super rare in the East District of the first -level theater.

French French fries
I have eaten so many Western food at home and abroad, and I have never eaten such sincere truffle fries!I am not a person who loves truffles, but when I hear truffles, I feel very advanced ~ More advanced is that Mellow’s truffle fans are not just stained with truffle sauce. Watch the truffles on the fries!I feel as noble as the royal family.
肉 lava cheese beef castle
The very solid combination of fresh beef places, tomatoes, onions, lettuce, and sour cucumber, plus the drenched cheese allows the population to flow, and the cheese should be dripped. Eat it!
🥇 Red wine stew beef
There are a lot of meat!Some restaurants have only two pieces of meat in red wine stewed beef that make people very angry, but Mellow is sufficient, and the bread is delicious.
千 Baked barbecue sauce thousands level
It is recommended that you come to the store. You must order it. The volume of the single person is super full. The filling has a layer of white sauce cream to eat.If many people are large, they can be packed with bento after they can't finish eating. I feel that the thousands of levels appear in the bento is the envy of the classmates next door.
鲜 Comprehensive fried seafood
How can you drink beer without fresh fried objects? The fried objects here are the whole fried shrimp, chicken willow strips, and middle rolls.
❤️❤️❤️ Favorite or chicken cartilage ❤️❤️❤️
The fried is crispy and non -greasy. If you have to score with beer, you have exceeded full scores!
菜️ Baked vegetables
I ate so many fried items on it. I really want to eat healthy foods and recommend roasted vegetables!Capital melon, corn bamboo shoots, broccoli, shiitake mushrooms, cheese are super rich, it is really a must, the portion is large, the melon is also very thick, so people can't help thinking about why it can be so generous ~
蚝️ Japanese big oyster oyster Sasa sauce
The large fresh Japanese oysters are squeezed with lemon juice and a bite with pineapple Sasha sauce.I ate oysters several times in the UK. I don't think I lose the British at all. Such a big one has no fishy smell. I really eat very happy ☺️
Friends who like to drink a variety of beer at a time recommend that you can order beer trio!There are three flavors of choosing difficulty in choosing difficulty, which is really sloppy for meals.
From time to time, the taste will be updated when beer. Friends who like early adopters can often come to step on to see if there is a wine change list. It is really interesting. Why is the world of craft beer so different?

Then I want to say that after 9 o'clock, the light will be darkened into the bar style. It makes people want to drink even more!",False,0.174,0.035,0.79,0.9984
"精釀啤酒有非常多口味選擇
小小杯價位在兩百多，建議點三重奏（三杯一組）$580比較划算

生蠔🦪蠻大顆的，推薦給敢吃生蠔的人！
紅酒燉牛肉很入味，肉非常嫩，配麵包好吃

千層麵不知道是不是因為大份的關係，味道不差但每層的麵皮太軟爛⋯","There are many flavors of craft beer
The price of a small cup is more than two hundred, it is recommended to order three -respectism (three cups and one group) $ 580 is more cost -effective

Oyster is quite large, recommended to those who dare to eat oysters!
Red wine stew beef is very delicious, the meat is very tender, and the bread is delicious

I don’t know if it ’s because of a large relationship. The taste is not bad, but the dough on each layer is too soft.",False,0.127,0.0,0.873,0.8478
"冰淇淋內有疑似碎掉的壓克力？！
咬到時牙齒感覺都要斷了
如果是玻璃或是吞下去怎麼辦！
怎麼會發生這種失誤 還不止我這一杯 還有我另外2個朋友也吃到 後續處理也不是很滿意…","Is there a suspected crushing acrylic in ice cream?Intersection
When you bite, your teeth feel broken
What to do if it is glass or swallow!
How could this mistake not only my cup, but also my other two friends are not very satisfied with the follow -up processing ...",False,0.072,0.186,0.743,-0.5559
