Original,EN,Needs Review,Positive,Negative,Neutral,Compound
"氣氛很好、茶酒超多，對於偏好茶酒的人來說一定不能錯過！
店員都很親切很會推薦，而且長得有一點像晚安大小姐的舞者🫣
店員還會請shot，而且還超好喝～
除了茶酒外還有許多創意特調，而且餐點品項也很多，有機會想再回訪～","The atmosphere is very good, and there are many tea and wine. For those who prefer tea and wine, you must not miss it!
The clerk is very kind and recommended, and it looks like a dancer who looks like a good night lady.
The clerk will also invite SHOT, and it is super delicious ~
In addition to tea and wine, there are many creative special specials, and there are many meals items. I have the opportunity to return to visit again ~",False,0.338,0.0,0.662,0.9863
"調酒好像都是360元居多
🍵抹茶可爾必思調酒偏苦，喝得到粉感
等冰塊融化之後再喝會比較順
葡萄伯爵茶有四顆大大的葡萄！
伯爵茶味道很重 喜歡伯爵茶感的可以點👍🏻
芒果碧螺春茶則是喝起來很像芒果汁，再帶點茶香
這兩杯男友點的都很好喝🥹🥹

蒜蝦清炒麵400💰有五隻大蝦
上面還有沾了辣椒粉吧 調味蠻重的
大概是中辣的蝦子跟小辣的麵

整體真的很喜歡
限時三個小時
但中間請我們喝了兩輪茶酒shot
以及威士忌88shot!
✅收一成服務費","It seems that they are all 360 yuan mostly
思Matha Keer must think of bartending bitterness, drinking the powder
It will be smooth after drinking the ice cubes
Ears of Grapes have four large grapes!
Earl tea tastes very much like the county tea, you can order 👍🏻 👍🏻 👍🏻
Mango Biluochun Tea is very much like mango juice, and then some tea fragrance
These two cups of boyfriends are delicious 🥹🥹

Garlic shrimp clear noodles 400 There are five prawns
There are also pepper powder on it, the seasoning is quite heavy
Probably the noodles of the spicy shrimp and the little spicy

I really like the whole
Three hours in a limited time
But I asked us to drink two rounds of tea.
And whiskey 88shot!
✅ ✅ ✅ ✅ ✅ ✅ ✅ ✅",False,0.058,0.018,0.923,0.7277
"酒好喝🥰茶酒很特別～很香！還有招待shots也很好喝😆😆店員很親切（如評論所說有晚安大小姐的感覺）哈哈哈哈哈哈
餐點比較小份，不過都是好吃的，伊比利松阪豬松露燉飯、泡菜炸雞都是不錯的～^_^店員跟我說下次見，希望下次真的可以再見😇","The wine is good and the tea wine is very special ~ very fragrant!There are also entertaining Shots and also very good.
The meals are relatively small, but they are all delicious. Illi Songsaka pig truffle stewed rice and kimchi fried chicken are all good ~^_^The clerk tells me the next time, I hope you can really see you next time 😇",False,0.305,0.0,0.695,0.9751
"茶酒真的好棒🥹愛上了
餐點都沒踩雷
店員的服務真的是100分
歡迎大家自己去體驗一下（？）
可能我是最後一組客人
所以受到VVIP公主的對待👸🏻
謝謝帶我去吃的老闆大人
也謝謝亞雷亞雷的店員","Tea wine is really great, fell in love with
I didn’t step on the thunder at the meal
The service of the clerk is really 100 points
Welcome everyone to experience it yourself (?)
Maybe I am the last group of guests
So being treated by Princess VVIP 👸🏻
Thank you, the boss who took me to eat
Thank you also for Aleare's clerk",False,0.214,0.0,0.786,0.9506
"昨天沒有預約走進了Origin
Max很親切的招呼我，並還是幫我安排了位置。
中間每位服務生都非常有禮貌，酒非常有特色好喝，尤其茶酒真的非常專業，還有不斷請我們喝Shot。
真心感謝貴店，昨晚給我一個美好的約會夜晚🙏","I did not make an appointment to Origin yesterday
Max greeted me very kindly and arranged for me.
Each waiter in the middle is very polite. The wine is very special and delicious, especially the tea wine is really very professional, and it is constantly asking us to drink Shot.
I really thank your store for giving me a beautiful date last night.",False,0.279,0.0,0.721,0.9668
"台北的OriginBAR 初是一家令人驚喜的調酒吧，無論是酒的品質還是服務都令人印象深刻。第一次走進這家酒吧，就被其獨特的氛圍和優雅的裝潢所吸引。酒吧的燈光柔和，營造出一種舒適且私密的感覺，讓人可以放鬆身心，享受一個美好的夜晚。

OriginBAR 初最令人稱道的是他們的調酒水準。每一杯調酒都展現出調酒師精湛的技藝和創意。無論是經典調酒還是創新調酒，都能讓人感受到用心和細膩的風味。我特別喜歡他們獨特的茶酒，這是一種結合了精選茶葉和高品質烈酒的創意調酒，香氣四溢，口感細膩，讓人一試成主顧。

這裡的茶酒是另一大特色。調酒師巧妙地將茶與酒融合，創造出獨一無二的口感體驗。茶香與酒香完美交融，每一口都充滿驚喜，讓人難以忘懷。這樣的創新讓OriginBAR 初在眾多酒吧中脫穎而出，成為茶酒愛好者的天堂。

此外，OriginBAR 初的老闆非常親切友善，經常會熱情地請客人喝一杯shot，讓人感受到賓至如歸的氛圍。這樣的細節讓這裡的體驗更加難忘，無論是和朋友小聚還是單獨來此放鬆，都能享受到無與倫比的樂趣。

總的來說，OriginBAR 初是一個值得推薦的地方。不僅有出色的調酒和特色茶酒，服務也非常到位，讓人感到溫馨和愉快。如果你在台北尋找一個能品嚐美酒，享受悠閒時光的地方，絕對不要錯過這家酒吧。無論是酒的品質還是整體的體驗，都是一流的，保證會讓你流連忘返。","Originbar in Taipei was a surprising bartender bar, which is impressive whether it is the quality of wine or service.The first time I walked into this bar, it was attracted by its unique atmosphere and elegant decoration.The lights of the bar are soft, creating a comfortable and private feeling, allowing people to relax and enjoy a beautiful night.

Originbar's most commendable at first is their level of bartending.Each cup of bartending shows the superb skills and creativity of the winemaker.Whether it is classic bartending or innovative bartending, it can make people feel attentive and delicate flavor.I especially like their unique tea wine. This is a creative alcohol that combines the selection of tea and high -quality spirits. The aroma overflows and the taste is delicate.

The tea wine here is another major feature.The bartender cleverly merged tea and wine to create a unique taste experience.Tea fragrance and wine fragrance are perfectly integrated, and each bite is full of surprises, making people unforgettable.Such innovation made Originbar standing out of many bars and became a paradise for tea and wine enthusiasts.

In addition, the boss of Originbar was very kind and friendly, and often invited guests to drink a cup of Shot, which made people feel the atmosphere of the guests.Such details make the experience here more memorable. Whether it is Xiaoju with friends or relaxing here alone, you can enjoy unparalleled fun.

Overall, Originbar was a recommended place.Not only has excellent alcoholic and special tea wines, the service is also very in place, which makes people feel warm and pleasant.If you look for a place where you can taste wine and enjoy leisurely time, don't miss this bar.Whether it is the quality of wine or the overall experience, it is first -class, and it is guaranteed to make you linger.",False,0.278,0.005,0.717,0.9982
"食物當天點了一個炸物拼盤（洋蔥圈、薯條、雞米花）、宮保燻鴨胸義大利麵、番茄奶香菠菜燉飯佐香酥魚片

炸物很酥脆！鴨胸跟義大利麵也很～好吃～～🥹
可惜魚排沒什麼味道😢不過燉飯本人還是好吃好吃ㄉ！👍🏻

酒類點了
1️⃣包拯⋯包種茶酒
2️⃣爸多拜託⋯白毫烏龍茶酒
3️⃣蘋果口味的特調
（救命名字真的太長ㄌ沒有一個記得住的🤣）
最後一輪再點了三倍長島冰茶，是茶酒調的，很順口很好喝～！
每一杯酒都別具特色！真的都沒踩到雷🥹","On the day of the food, ordered a frying platter (onion ring, fries, chicken rice flower), Gongbao smoked duck breasts, marching noodles, tomato milky spinach stewed rice fragrant fish slices

Fried objects are crispy!Duck breasts and Italian noodles are also very delicious ~~ 🥹
Unfortunately, the fish patey has no taste.Bleak

Over the wine
1️⃣ Bao Zheng, bags for tea wine
2️⃣ Dad, please ask Baihao oolong tea wine
3️⃣ Apple taste special
(The life -saving name is really too long.
In the last round, I ordered three times the long island ice tea.
Every glass of wine is unique!I really haven't stepped on the Thunder",False,0.083,0.04,0.877,0.7164
服務態度很好。整體氛圍很不錯，顧客都在說話，但不至於吵到沒法聊天。假日低消500。,"The service attitude is very good.The overall atmosphere is very good. Customers are talking, but they are not too noisy to chat.Holiday low 500.",False,0.141,0.096,0.763,0.0576
"食物好吃 酒也很好喝！
相比其他家店 長島冰茶的濃度也會比較高","The food is delicious and delicious!
Compared with other stores, the concentration of Long Island Ice Tea will also be higher",False,0.288,0.0,0.712,0.8268
"調酒師們關心的恰到好處
餐點跟調酒都很喜歡
很適合跟姐妹、愛人一起去的地方🥰
請大家喝了三杯shot
不能夠再更快樂🙃","The bartender cares about just right
I like meals and bartending
It's very suitable for the places where the sisters and lover goes 🥰
Please drink three cups of shot
Can't be more happy again 更",False,0.343,0.058,0.599,0.9401
