Original,EN
"和朋友一起慶生，我們點了燉飯加套餐，小小的店但很溫馨，一定要點松露薯條，整塊馬鈴薯下去炸，熱熱的上桌超好吃！！
燉飯也不錯！沒想到木柵有這樣好吃的小店！點了套餐大家都吃很飽，當天的店員都很親切，也謝謝店家招待壽星蛋糕❤️❤️❤️","和朋友一起慶生，我們點了燉飯加套餐，小小的店但很溫馨，一定要點松露薯條，整塊馬鈴薯下去炸，熱熱的上桌超好吃！！
燉飯也不錯！沒想到木柵有這樣好吃的小店！點了套餐大家都吃很飽，當天的店員都很親切，也謝謝店家招待壽星蛋糕❤️❤️❤️"
"真的真的很好吃，麵的軟硬度剛好，醬汁也完全融進麵裡。
開胃菜的松露干貝大推！！
物超所值
今年吃到最好吃的餐廳","It is really delicious, the hardness of the noodles is just right, and the sauce is completely merged into the face.
Switch scallops of appetizers!Intersection
Value
I eat the best restaurant this year"
"炭烤蔬菜很好吃，帶出蔬菜鮮甜滋味。義大利麵硬度拿捏得宜，口味稍鹹一點。松露薯條則是裹粉過厚，油溫似乎過高，偏硬略焦。

外場的小姐非常親切待人，介紹仔細又溫柔，有機會再去拜訪","炭烤蔬菜很好吃，帶出蔬菜鮮甜滋味。義大利麵硬度拿捏得宜，口味稍鹹一點。松露薯條則是裹粉過厚，油溫似乎過高，偏硬略焦。

外場的小姐非常親切待人，介紹仔細又溫柔，有機會再去拜訪"
"Small space but food is amazing 😄 We are a group of 12, space is tight but everyone enjoyed their meal! Risotto is really good 👍🏻

位置空間不大，但食物很好吃😄試了三種Risotto都很好吃👍🏻","Small space but food is amazing 😄 We are a group of 12, space is tight but everyone enjoyed their meal! Risotto is really good 👍🏻

位置空間不大，但食物很好吃😄試了三種Risotto都很好吃👍🏻"
"帶位後，說［等一下過來說明菜單］就去接待另一組訂位的課人，之後也沒再出現過，本人直接前往櫃檯點餐
餐貴，口味普通
吃氛圍及擺盤","帶位後，說［等一下過來說明菜單］就去接待另一組訂位的課人，之後也沒再出現過，本人直接前往櫃檯點餐
餐貴，口味普通
吃氛圍及擺盤"
"這是一篇關於在2024/08/31晚餐時間
南瓜濃湯喝到骨頭的故事……
有興趣看細節的再往下看，沒興趣的就是…對！南瓜濃湯喝到「疑似」被人啃過的骨頭這樣。
-
-
原本想說木柵多了一個吃飯的好去處，結果第一次造訪用餐也是最後一次了！
（前一次是單純跟朋友去喝酒，沒有吃飯）
那天與友人去點了蠻多餐點，但大概是到了用餐的後半段才喝湯，結果喝個幾口之後突然有一口進去想說奇怪怎麼咬到硬硬的東西，當下還以為可能是南瓜的地頭，結果吐出來看驚為天人，看到的內心第一個反應真的是殺小啦……這是別人啃過的骨頭不小心噴進去湯裡嗎？後來跟朋友討論一番想說，店家該不會等等跟我說這湯是有用雞大骨去熬煮的吧！？
後來先跟一位當天身穿黃色上衣的服務人員告知說你們這湯有骨頭，然後他抓著盤子的邊緣稍微轉動了一下頭往盤子靠近想看清楚並同時呢喃說到：骨頭，有骨頭，然後就說不好意思我幫你跟裡面反應。這同時吧台有一位當天有戴眼鏡的男性站在吧台直接朝我們這桌的方向喊：補一碗新的給他
我示意吧台男說 不用沒關係我們吃飽了
黃衣男說了不好意思之後往內場走去，但很快的幾乎是立刻馬上的跟吧台男有說有笑的走出去外面抽菸。
後來我們覺得完全沒有被處理到的感覺，於是又跟店內一個長的較高的長腿男（他說他可以算是老闆，上次喝酒時他是這樣自我介紹的）反應，他立馬解釋說因為「他們所有的湯都會用雞骨去熬」，真的很不好意思，然後詢問我們要不要吃蛋糕當作補償，但因為真的很飽而且…吃到骨頭的當下已完全沒食慾，所以甜點我們也拒絕，桌上剩下的任何餐點我們都沒再動過。被我們拒絕後長腿男接著說那我先把這個（有骨頭的南瓜濃湯）收走，然後會幫我們把那晚加購的2碗湯都取消，真的很不好意思。把湯端走進去廚房後沒多久又端了一碗湯出來說給我們試試看，說是他們店內的另一種湯，什麼港式煲湯，但也被我們拒絕（因為真的已經吃飽而且真的也沒食慾了）不過他還是把湯放下請我們試試，接著就出去抽菸了。當下的感覺很像被強迫推銷⋯⋯
接下來我們也沒喝，沒多久就去櫃檯結帳走人，結帳時金額確實少收了2碗湯的錢以及服務費。當晚最後花了1332元吃這頓真的是有心痛比快樂更真實的感覺。
不過友人說他有看到結帳前吧台的眼鏡男一直在往我們這邊看，似乎很像是在看我們會不會喝下那碗招待的煲湯，總之當下氣氛是非常奇怪的，感覺像是有人一直從遠處盯著的感覺。
當天惹到的點除了喝到骨頭以外就是後續的處理方式跟態度，我個人是不給過，但如果你們覺得給過也是ok的！
不是要刻意抹黑店家什麼，我相信大家也都可能有在此店有很好的用餐體驗過，畢竟我自己第一次去喝酒也覺得感覺不錯才會想說安排第二次去用餐看看。
講出自身遇到的事實經過給大家參考參考～
以上！
*感謝認真閱讀到這邊的你各位，你們肯定是想知道些什麼的人！🤣🤣🤣🤣🤣🤣","這是一篇關於在2024/08/31晚餐時間
南瓜濃湯喝到骨頭的故事……
有興趣看細節的再往下看，沒興趣的就是…對！南瓜濃湯喝到「疑似」被人啃過的骨頭這樣。
-
-
原本想說木柵多了一個吃飯的好去處，結果第一次造訪用餐也是最後一次了！
（前一次是單純跟朋友去喝酒，沒有吃飯）
那天與友人去點了蠻多餐點，但大概是到了用餐的後半段才喝湯，結果喝個幾口之後突然有一口進去想說奇怪怎麼咬到硬硬的東西，當下還以為可能是南瓜的地頭，結果吐出來看驚為天人，看到的內心第一個反應真的是殺小啦……這是別人啃過的骨頭不小心噴進去湯裡嗎？後來跟朋友討論一番想說，店家該不會等等跟我說這湯是有用雞大骨去熬煮的吧！？
後來先跟一位當天身穿黃色上衣的服務人員告知說你們這湯有骨頭，然後他抓著盤子的邊緣稍微轉動了一下頭往盤子靠近想看清楚並同時呢喃說到：骨頭，有骨頭，然後就說不好意思我幫你跟裡面反應。這同時吧台有一位當天有戴眼鏡的男性站在吧台直接朝我們這桌的方向喊：補一碗新的給他
我示意吧台男說 不用沒關係我們吃飽了
黃衣男說了不好意思之後往內場走去，但很快的幾乎是立刻馬上的跟吧台男有說有笑的走出去外面抽菸。
後來我們覺得完全沒有被處理到的感覺，於是又跟店內一個長的較高的長腿男（他說他可以算是老闆，上次喝酒時他是這樣自我介紹的）反應，他立馬解釋說因為「他們所有的湯都會用雞骨去熬」，真的很不好意思，然後詢問我們要不要吃蛋糕當作補償，但因為真的很飽而且…吃到骨頭的當下已完全沒食慾，所以甜點我們也拒絕，桌上剩下的任何餐點我們都沒再動過。被我們拒絕後長腿男接著說那我先把這個（有骨頭的南瓜濃湯）收走，然後會幫我們把那晚加購的2碗湯都取消，真的很不好意思。把湯端走進去廚房後沒多久又端了一碗湯出來說給我們試試看，說是他們店內的另一種湯，什麼港式煲湯，但也被我們拒絕（因為真的已經吃飽而且真的也沒食慾了）不過他還是把湯放下請我們試試，接著就出去抽菸了。當下的感覺很像被強迫推銷⋯⋯
接下來我們也沒喝，沒多久就去櫃檯結帳走人，結帳時金額確實少收了2碗湯的錢以及服務費。當晚最後花了1332元吃這頓真的是有心痛比快樂更真實的感覺。
不過友人說他有看到結帳前吧台的眼鏡男一直在往我們這邊看，似乎很像是在看我們會不會喝下那碗招待的煲湯，總之當下氣氛是非常奇怪的，感覺像是有人一直從遠處盯著的感覺。
當天惹到的點除了喝到骨頭以外就是後續的處理方式跟態度，我個人是不給過，但如果你們覺得給過也是ok的！
不是要刻意抹黑店家什麼，我相信大家也都可能有在此店有很好的用餐體驗過，畢竟我自己第一次去喝酒也覺得感覺不錯才會想說安排第二次去用餐看看。
講出自身遇到的事實經過給大家參考參考～
以上！
*感謝認真閱讀到這邊的你各位，你們肯定是想知道些什麼的人！🤣🤣🤣🤣🤣🤣"
餐點美味選擇多、份量也相當足夠，主菜加價可享套餐！可點調酒！享受微醺的夜晚！,The delicious meals have more delicious choices and the portion is quite sufficient.You can order bartending!Enjoy a small night!
溫馨的餐酒館，第一次帶長輩來體驗午餐，長輩胃口小，點了一份酪梨沙拉，一份海鮮烤飯，忍不住再加一份整顆薯條去切的松露薯條。沙拉清爽，薯條大又香，海鮮烤飯口味真合，帥氣的廚師見有長輩來用餐還特意將飯煮軟一點，貼心，留下最後一尾蝦當我自己的Happy Ending，清清爽爽，沒有在其他義式餐廳吃到最後會膩的感覺，準備下次呼朋引伴去吃喝😄,"The warm dining tavern, for the first time, brought an elder to experience lunch. The elder appetite was small. I ordered a avocado salad and a seafood grilled rice. I couldn't help but add a whole fans to cut the truffles.The salad is refreshing, the fries are large and fragrant, and the taste of seafood grilled rice is really good. The handsome chef sees the elders who come to eat the rice softened and intimate, leave the last shrimp as my own happy ending, clear and refreshing There is no feeling that I will finally feel tired when I eat in other Italian restaurants."
"回到木柵就是有一種溫馨感，意外的走進一家小店！食物超棒，整塊馬鈴薯炸的薯條！新鮮爽口的沙拉，最後是好吃的燉飯及義大利麵，非常愉快的一餐。

下次要找機會回來喝一杯🍺大推👏🙌","Back to Muzha is a warmth, and unexpectedly entered a small shop!The food is superb, the whole potato fried potato strip!Fresh and refreshing salads are finally delicious stew and pasta, very pleasant meal.

Next time I have to find a chance to come back to drink a cup 🍺 🍺 👏🙌 👏🙌 👏🙌 👏🙌"
爐烤時蔬大推。油封鴨跟想像的不太一樣，口味不錯，但不像一般吃到的可以輕易骨肉分離。牛肉軟嫩好吃，但是忘記名字了。下次會想要去嘗試義大利麵跟燉飯看看。,爐烤時蔬大推。油封鴨跟想像的不太一樣，口味不錯，但不像一般吃到的可以輕易骨肉分離。牛肉軟嫩好吃，但是忘記名字了。下次會想要去嘗試義大利麵跟燉飯看看。
"點了排餐菲力奶油小生，很普通，有點太生，口感偏硬。
西班牙海鮮烤烤飯，裡面有小章魚、中卷、淡菜、干貝、杏鮑菇、鴻禧菇、玉米筍；但只有蝦仁沒蝦子，飯沒什麼味道，個人覺得不夠道地的西班牙海鮮飯。
慢熟酸菜豬腳燉飯不錯，豬腳口感軟硬適中，燉飯白醬牛奶味偏重，蠻特別的，推薦！！
升級套餐的開胃菜帕瑪森松露真薯條炸的外酥內軟，搭配黃醬真的很好吃，大推！！
湯有蝦子不過有點太鹹，大碗可以兩人分著喝還可以。

壽星有送Shot 今天可能是梅酒加威士忌
但不知道忙還是要提醒才會給喔！會不好意思要。
明細列的看不太懂，結帳問服務人員解釋不太耐煩；拿錯信用卡說刷退換另一張重刷一開始說金額對、麻煩感覺都快生氣了😳有點傻眼
後來有給重刷。","點了排餐菲力奶油小生，很普通，有點太生，口感偏硬。
西班牙海鮮烤烤飯，裡面有小章魚、中卷、淡菜、干貝、杏鮑菇、鴻禧菇、玉米筍；但只有蝦仁沒蝦子，飯沒什麼味道，個人覺得不夠道地的西班牙海鮮飯。
慢熟酸菜豬腳燉飯不錯，豬腳口感軟硬適中，燉飯白醬牛奶味偏重，蠻特別的，推薦！！
升級套餐的開胃菜帕瑪森松露真薯條炸的外酥內軟，搭配黃醬真的很好吃，大推！！
湯有蝦子不過有點太鹹，大碗可以兩人分著喝還可以。

壽星有送Shot 今天可能是梅酒加威士忌
但不知道忙還是要提醒才會給喔！會不好意思要。
明細列的看不太懂，結帳問服務人員解釋不太耐煩；拿錯信用卡說刷退換另一張重刷一開始說金額對、麻煩感覺都快生氣了😳有點傻眼
後來有給重刷。"
每位店員都非常的親切，餐點也都非常的美味，知道今天是我們狗狗的生日，特別為我們寶貝製作了餐點還不跟我們收費用，真的是非常貼心的一家店，絕對會再來的！用力推薦！,每位店員都非常的親切，餐點也都非常的美味，知道今天是我們狗狗的生日，特別為我們寶貝製作了餐點還不跟我們收費用，真的是非常貼心的一家店，絕對會再來的！用力推薦！
"三訪  2024/10月

不知道是不是換廚師，現場靈巧的外場妹妹也不見了，本來想點之前常吃的油封鴨今天沒貨應該是個sign當場就該離開⋯
餐點擺盤完全很隨便（廚師是心情不好嗎）點牛排很快三分鐘就上來了「冷盤」說是舒肥⋯ 點牛肋排來了超大原始人在啃的很鹹肥牛骨肥到快吐了⋯而且有股怪味，是最雷的食物（如實圖）
松露薯條也炸太油⋯唯一好吃的是甜點千層蛋糕⋯
本來開心要招待朋友，結果很丟臉很落漆的生日餐，二人結帳1800元，應該不會再來了⋯唉
木柵的好吃店家真的很難持久⋯

一訪
隱身木柵巷弄間的小店，星期天晚上用餐，第一次來，店座位不多，氣氛不錯，除了靠窗高椅有三個女的喝醉吵鬧以外，其他人都有木柵人sense安靜享受晚餐☺️
點二份套餐，如下
1️⃣海鮮義大利麵，不知道是不是二人都餓了，都覺得好吃，麵條入醬汁👍
如果換寬麵條相信也不錯
2️⃣松露薯條
3️⃣油封鴨  比想像的好吃，鴨肉再濕潤一些更完美，配菜菇菇很有誠意👍
4️⃣青醬海鮮  太晚上菜 ，前面已吃飽，量有點少，不會再點
不用去市區也能享用美食，會再來享用其他料理😊","三訪  2024/10月

不知道是不是換廚師，現場靈巧的外場妹妹也不見了，本來想點之前常吃的油封鴨今天沒貨應該是個sign當場就該離開⋯
餐點擺盤完全很隨便（廚師是心情不好嗎）點牛排很快三分鐘就上來了「冷盤」說是舒肥⋯ 點牛肋排來了超大原始人在啃的很鹹肥牛骨肥到快吐了⋯而且有股怪味，是最雷的食物（如實圖）
松露薯條也炸太油⋯唯一好吃的是甜點千層蛋糕⋯
本來開心要招待朋友，結果很丟臉很落漆的生日餐，二人結帳1800元，應該不會再來了⋯唉
木柵的好吃店家真的很難持久⋯

一訪
隱身木柵巷弄間的小店，星期天晚上用餐，第一次來，店座位不多，氣氛不錯，除了靠窗高椅有三個女的喝醉吵鬧以外，其他人都有木柵人sense安靜享受晚餐☺️
點二份套餐，如下
1️⃣海鮮義大利麵，不知道是不是二人都餓了，都覺得好吃，麵條入醬汁👍
如果換寬麵條相信也不錯
2️⃣松露薯條
3️⃣油封鴨  比想像的好吃，鴨肉再濕潤一些更完美，配菜菇菇很有誠意👍
4️⃣青醬海鮮  太晚上菜 ，前面已吃飽，量有點少，不會再點
不用去市區也能享用美食，會再來享用其他料理😊"
"第一次喜歡一家餐廳到主要想留下評論🥹
徙巷絕對是我木柵唯一推薦餐酒館……已成為信徒……
目前光臨兩次點的菜色都很喜歡！
金沙鹹香鴨胸意大利麵，麵體Q彈、醬汁濃郁美味，鴨肉也鋪的非常有誠意！
松露薯條是我的最愛，在別的地方沒有吃過這種作法的🥹🥹
可以用這個價位吃到松露生牛肉跟威靈頓牛排更是物超所值！
宵夜的起司盤擺好擺滿，搭配松露醬直接升天，配酒非常順口🥹
完全是學生也負擔的起的高品質餐點，感動到痛哭流涕……
（小小提醒威靈頓牛排要提前三天預定喔！當天聽到好多組客人現場想點撲空了＞＜）

另外當天還有幫男友慶生，
感謝紫髮妹妹店員服務超級貼心(;´༎ຶД༎ຶ`)
主動幫我們換到舒服的座位，還有客製化介紹酒單XD
原本只是請她幫忙送上我事先準備好的生日蛋糕跟公仔，
結果送上來時那擺盤精美的程度大傻眼……（還有新鮮的裝飾葉子救命！）
即使後來餐廳人變多了，服務還是超級好🥹🥹
謝謝您們給我們一個難忘的生日！","For the first time I like a restaurant, I mainly want to leave a comment 🥹
Migration alley is definitely the only meal tavern in Muzha ... I have become believers ...
I like the dishes that are currently here two times!
Jinsha salted duck breasts, Monsoles Q bullets, rich sauce and delicious, duck meat is also very sincere!
Tulu potato strips are my favorite, I haven't eaten this method elsewhere elsewhere.
You can eat truffle raw beef and Wellington steak at this price.
The cheese plate of the supper is full, and the truffle sauce is directly lined up, and the wine is very smooth.
It is a high -quality meal that students also have, moved to cry ...
(Xiaoxiao reminds Weilingdon steak for three days in advance! I heard many groups of guests on the spot that I wanted to go empty at the scene> <)

In addition, there was also helping her boyfriend to celebrate the birthday,
Thanks to Zifa's sister clerk's service for service (; ´༎ຶд༎ຶ `)
Take the initiative to help us change to a comfortable seat, as well as the customized introduction of the wine list XD
Originally, I just asked her to help send the birthday cake and doll I prepared in advance,
As a result, the exquisite display was dumbfounded when it was sent ... (and fresh decorative leaves to help!)
Even if the restaurant has become more people later, the service is super good.
Thank you for giving us an unforgettable birthday!"
"今天來幫妹妹過生日🎉🥰🎂
餐點非常好吃，每個人都點了個套餐，飲料也沒在馬虎，味道超讚，蒜辣海鮮義大利麵第一名，大家吃的乾淨溜溜，極度飽足👍8點還招待溫柔酒精飲品~~~
買蛋糕時，老闆不僅幫忙推薦木柵好吃的蛋糕，還幫我們擺的漂漂亮亮，美麗的無話可說，實在太貼心✨且店裡面的每一位都很親切熱情欸♥️
這樣當然要給好給滿五顆星！！！
大推薦的木柵餐酒館！！！","Let's help my sister for a birthday today 妹
The meal is very delicious. Everyone ordered a package, and the drink is not sloppy. The taste is superb. Drinks ~~~
When buying a cake, the boss not only helps to recommend the delicious cake of Muzha, but also helps us with the beautiful and beautiful, beautiful and nothing to say, it's too intimate ✨ and every one in the store
Of course, you must give five stars!IntersectionIntersection
Recommended Muzha restaurant!IntersectionIntersection"
