Original,EN
整體環境氣氛不錯 酒也不錯喝 女生喜歡甜酒可以試試藍眼淚💧/出軌😳 還有免費的飛鏢可以玩😍 可惜的是沒有食物可以點🥺想吃東西只能叫外送/外帶,"The overall environment atmosphere is good and wine is also good. Drink girls like sweet wine. You can try blue tears/derailment 😳 and free darts. Unfortunately, there is no food."
這是一個讓你輕鬆自在的好地方，飛鏢好玩、調酒好喝、客人都很有水準,"This is a good place that makes you relaxed and comfortable. Dart darts are fun, bartender is delicious, and guests are very standard"
"氣氛熱鬧的酒吧，附有免費的飛鏢機，藏身在錦州街辦公大樓二樓，服務親切且專業。
Old fashioned 5/5
Screw driver 3/5","The bars with a lively atmosphere are coming with a free dart machine. They are hidden on the second floor of the office building of Jinzhou Street. The service is kind and professional.
OLD FASHIONED 5/5
Screw Driver 3/5"
環境很舒服，調酒好喝～,"The environment is very comfortable, and the bartender is delicious ~"
調酒不錯喝，環境好，不會太吵雜。,"The bartender is good to drink, the environment is good, and it will not be too noisy."
"不知道是仔仔還是宅宅的bartender 超讚
服務超讚，台北第一酒吧，酒好喝 設施裝潢很讚，服務也很棒，大家來喝爆他","I don’t know if it is Bartender or a house in a house
The service is great, the first bar in Taipei, the decoration of the good drinking facilities is very good, and the service is great."
"第一次看足球就是在這間酒吧看！！
有超大電視，一堆飛鏢機台，還有超好喝的調酒，整個chill到不行的地方。
其中有一些網美角落，隨手一拍都是po ig會爆紅的完美照片，廁所前也有椅子供人休息，並且環境優美乾淨整潔，非常適合晚上跟朋友一起來放鬆一下。
酒品多樣不貴，調酒師也很熱情的介紹調酒，如果真的不知道要喝什麼，還可以請調酒師特調！只要想好基酒、鹹甜，就可以得到一杯想不到的“驚喜”。
地點位於地圖這棟大樓的二樓，雖然剛從一樓進去很不像酒吧，但到了二樓根本就是另一個世界，宛如隱藏於城市中的世外桃源，令人流連忘返。","The first time I watched football is watching in this bar!Intersection
There are oversized TVs, a bunch of dart machines, and super delicious bartending, the entire Chill is not possible.
Some of them are the perfect photos of PO IG. They are perfect photos that PO IG will become popular. There are also chairs in front of the toilet to rest, and the environment is beautiful, clean and tidy, which is very suitable for relaxing with friends at night.
The wine is not expensive, and the bartender also introduces bartending enthusiastically. If you really do n’t know what to drink, you can also adjust the winemaker special!As long as you think about the base wine and salty, you can get a cup of unexpected ""surprise"".
The location is located on the second floor of the building's building. Although it is not like a bar on the first floor, it is simply another world on the second floor. It is like a paradise hidden in the city, which is lingering."
"搭配免費的飛鏢機台以及講話很好笑的店員，
整體的價位覺得平易近人。
是一間很自在的bar。","With a free dart machine and the funny clerk,
The overall price is approachable.
It is a very comfortable bar."
"沒用餐，所以不評分。
服務非常好，服務生誠懇熱忱，店裡放的音樂非常放鬆，尤其適合喜歡懷舊的人，一晚上聽到很多90年代的經典R&B，氣氛絕佳，裝潢又優美，是一個慵懶又迷人的店。","No meal, so no score.
The service is very good, the waiter is sincere and enthusiastic. The music in the store is very relaxed, especially suitable for people who like nostalgia. I heard many classic R & B in the 1990s in the evening. The atmosphere is excellent and the decoration is beautiful. shop."
撞球、飛鏢、品酒+店長親切接待=大力推薦的BAR。,"Ball, dart, wine tasting+store manager intimacy = strongly recommended BAR."
燈光美，氣氛佳，酒好喝，服務一級棒❤️,"Beautiful light, good atmosphere, good wine, service first -level sticks ❤️"
氣氛很好的一間酒吧🥰看世足和射飛鏢很過癮 服務生人都親切 值得再去 …,"A bar with a good atmosphere 的 Watching the World Football and Shooting Darts are very enjoyable Worships, they are kind and worth going ..."
很好的氛圍 朋友小聚的好地方,"A good atmosphere, a good place for friends Xiaoju"
讚！頂級 mojito,praise!Top Mojito
老闆娘超親切  環境很美非常適合拍照  調酒好喝。,"The boss's super -friendly environment is very beautiful, very suitable for taking pictures and bartending."
"氣氛單調
適合年輕人一群人自己來","Monotonous atmosphere
Suitable for young people to come by themselves"
調酒好喝，有飛鏢機可以玩nice place,"Blooming is delicious, there is a dart machine to play Nice Place"
酒很讚，很多妹子香~,"The wine is great, many girls are fragrant ~"
酒好喝！店員親切！,Sake -like excitement!The clerk is kind!
朋友小酌、聊天的輕鬆場所,A relaxed place for friends to drink and chat
Bartender很帥 美眉熱情又正,"Bartender is handsome and beautiful, enthusiastic and positive"
調酒師和工作人員都很棒✨,The bartender and the staff are great 调
閒逛的好地方，喝點雞尾酒，玩飛鏢！工作人員非常出色！,"Wandering a good place, drink some cocktails, and play darts!The staff is very good!"
友善的員工，良好的設計，但雞尾酒不太好,"Friendly employees, good design, but cocktails are not very good"
全是女孩吧。良好的氛圍和美味的飲料！,It's all girls.Good atmosphere and delicious drinks!
閒逛的好地方！,Good place to wander!
喜歡它！,Like it!
魅力四射👍 …,Charm Four Shooting 射 ...
