Original,EN
"1. 定位是放鬆 自在的場域
2. 服務生跟熟客互動都像是老朋友
3. 煙味滿重的 調酒不用期待太高
4. 店內規定跟低消要注意
5. 有配合叫外食 可點黑白炸200元 好吃CP高","1. Positioning is a field of relaxation
2. The waiter interacts with mature customers like old friends
3. I don’t need to look forward to too high to shed with a heavy smoke
4. Pay attention to the requirements of the store and low consumption
5. There is a cooperation called outer food to order black and white fried 200 yuan delicious cp high"
這間飛鏢酒吧真的是我近期最棒的發現！環境氛圍絕佳，燈光和音樂讓人感覺既放鬆又有活力。飛鏢設備非常專業，而且工作人員很友善，會耐心指導新手怎麼玩。酒單也非常豐富，調酒非常好喝，價格合理。無論是想和朋友一起來小酌，還是想體驗飛鏢的樂趣，這裡都是絕佳的選擇。已經迫不及待想下次再來了！強烈推薦！,"This dart bar is really my best discovery recently!The environment atmosphere is excellent, and the lights and music make people feel both relaxed and energetic.The dart equipment is very professional, and the staff is very friendly to patiently guide the novice how to play.The wine list is also very rich. The bartender is very delicious and the price is reasonable.Whether you want to have a drink with your friends, or you want to experience the fun of darts, this is an excellent choice.I can't wait to come again next time!Recommended strongly!"
"店長很熱情❤️‍🔥很Nice！ 調酒都很好喝 ～ 環境也很棒！
推推👍","店長很熱情❤️‍🔥很Nice！ 調酒都很好喝 ～ 環境也很棒！
推推👍"
店長很正～店內沒有太多煙味很讚,The store manager is very positive ~ there is not much smoke in the store
"芽寶超推👍👍
漂亮 有禮貌 會聊天 酒量也好
整個氣氛跟服務品質都超棒
Cp值很高

大家想喝酒打標沒地方去的都可以去
非常推薦
絕對五顆星😊😊","芽寶超推👍👍
漂亮 有禮貌 會聊天 酒量也好
整個氣氛跟服務品質都超棒
Cp值很高

大家想喝酒打標沒地方去的都可以去
非常推薦
絕對五顆星😊😊"
芽寶會聊 店長也很棒！,Budbao will chat with the manager!
從去年第一次來還在西門到現在搬到林森9條這家店的氛圍真的很不錯👍每個公關也都很有趣很有禮貌，一開始我沒特別指定找誰但現在我都找小不點，個性很好人也很可愛也很好聊天現在學到調酒也是大大的進步，酒品更不用說了雖然每次我都先醉😂😂可能小不點真的太會喝了👍👍推 …,"From the first time I came to Ximen last year, I moved to Linsen's 9th atmosphere. The atmosphere of this shop is really good. Every public relations are also very interesting, polite. At the beginning, I didn’t specifically specify who I was looking for. Looking for a small person, good personality is also very cute and very good to chat. Now it is a great progress to learn alcohol, let alone wine, although I drunk every time I might be too small, I really drink it ..."
"小不點很盡責❤️調的酒也很棒^_^
每杯都有達到我要求 覺得不行的 她也都虛心接受指教！
今天對醉客也很有耐心 在一旁看了都覺得委屈她了⋯⋯","Little is not very responsible ❤️ The wine tuned is also great^_^
Every cup has reached the requirements of my request.
Today, I was very patient to see the drunkard and felt wronged. I felt wronged."
店長熱情❤️‍🔥環境很讚 調酒很讚 ！必來～,The store manager is enthusiastic ❤️ 赞 The environment is very good for bartending!Must come ~
"小不點點到了我的失戀之酒🍷
那種紅酒基底
酸的讓你感受心情的難受
尾韻的甜
又讓妳覺得自己還能感受未來的幸福
只能說很棒的調酒師
大推🩵🩵🩵","Little Little Little to My Loss of Love 🍷
That kind of red wine base
The sour one makes you feel uncomfortable
Tailun's sweetness
Let you feel that you can still feel the happiness of the future
I can only say that a great bartender
Big Push"
氣氛好，員工服務棒！尤其是小不點服務態度非常好，對待客人像自己的好朋友一樣，還會貼心照顧客人，還幫我叫計程車送我上車，下次想喝酒一定會再來！,氣氛好，員工服務棒！尤其是小不點服務態度非常好，對待客人像自己的好朋友一樣，還會貼心照顧客人，還幫我叫計程車送我上車，下次想喝酒一定會再來！
"一個叫小不點的店員態度非常差，明明店裡還有其他的客人還在喝酒就跑來我們這桌趕客人，態度口氣都相當惡劣，造成衝突。

店內消費環境與其餘店員服務態度都不錯，就這位很有問題","A clerk named Xiao Bu was very poor. Obing the store, there were other guests in the store and ran to our table to catch the guests when they were drinking. The attitude was quite bad, causing conflicts.

The consumer environment in the store is good at service and the rest of the clerk, so this is very problematic"
芽寶調的壽星shot好喝，味道不錯酒味又不會太重很順口,"Shouxing shot is delicious, the taste is good, and the taste is not too heavy."
老闆娘你們自己猜是誰猜不到,"Boss, you guess who you can't guess"
只能用服務完美來形容，已經是熟客了，服務生都很正,"It can only be described by the service perfectly, it is already a mature guest, and the waiters are very positive"
