Original,EN
"機台多樣，停車方便（市民大道地下室），環境友善舒適。可聊天小酌，
值得大力推薦。","There are diverse machines, convenient parking (citizenship basement), and environmentally friendly and comfortable environment.Can chat a drink,
It is worth recommending."
"店長Kelly是個美人，笑起來眼睛很漂亮
低消一杯飲品
調酒、無酒精飲品都有
鏢機分為玩到飽跟計次兩種
適合聚會放鬆的好地方!","The store manager Kelly is a beauty, and his eyes are very beautiful
Low a cup of drink
Alcohol, no alcoholic drinks all available
The dart machine is divided into two types: full and full.
Suitable for a good place to relax!"
老闆人超好，披薩超好吃，飲料和調酒部分能客製，店裡整體氛圍也很讚～,"The boss is super good, the pizza is super delicious, the beverages and beverages can be customized, and the overall atmosphere in the store is also very good ~"
"場地乾淨，吸菸區另外隔出來，環境沒有煙味。老闆老闆娘親切，溫和地解釋怎麼玩，沒有壓迫感！
炸物不錯，整體經驗超棒，絕對會回訪！
好喜歡❤️❤️❤️","The venue is clean, and the smoking area is separated. There is no smell of smoke.The boss and the boss are kind and explain how to play gently, there is no sense of oppression!
The fried object is good, the overall experience is great, and you will definitely return to visit!
I really like ❤️❤️️️ ️"
"店員都超級親切 東西也很好吃
超適合一群人來這裡玩 很快樂～
可以一直瘋狂打標 瘋狂大笑😂😂","The clerk is super friendly and delicious
Super suitable for a group of people to come here to play very happy ~
You can always label crazy and laughed crazy 😂😂"
想玩飛鏢可以來這，飛鏢種類很多！,"If you want to play darts, you can come here, there are many types of darts!"
"真的要大推Lady Darts 💃
冷氣💨音樂🎵機台🎯店員❤️食物🍗飲料🥃氣氛💛
都是一級棒的啦💯💯💯💯💯
-
而且這邊還有獨立的吸煙室呦🤗
-
推薦鏢友一同來Lady Darts打鏢😊","I really want to push Lady Darts 💃
Cooling 🎵 🎵 🎯 🎯 🎯 🎯 ❤ ❤️ Food 🍗 🍗 🥃 🥃 🥃 💛 💛
It's all a good level
-
And there are independent smoking rooms here 🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗
-
Recommended dart friends to come together lady darts"
飛鏢運動空間大概佔據一半，食物普通，份量大，店員很親切有耐心的講解遊戲規則,"The dart sports space is about half, the food is ordinary, the portion is large, and the clerk is very kind and patient to explain the rules of the game"
"200元打鏢打到爽
也有酒可以點
而且店長萬聖節過了還會辦警長很辣很正😎 …","200 yuan to fight darts to cool to cool
There are also wines to order
And after the manager's Halloween, it will be very spicy and righteous ..."
"店員小姐姐很熱心可愛，態度活潑親切～
很用心的為我們推薦酒精飲品和介紹飛鏢機台！也會適當的協助我們～
環境非常舒適可以讓人好好放鬆享受，下次還會再來玩的❤️","Miss clerk is very enthusiastic and cute, with a lively attitude ~
Recommended alcoholic beverages and introducing dart machines very carefully!Will also assist us properly ~
The environment is very comfortable, which can make people relax and enjoy, I will come again next time ❤️"
店員有趣健談！雖然對飛鏢不了解，也會細心解說分數和技巧，讓我第一次飛鏢🎯就上手❤️,"The clerk is interesting!Although I do n’t know the darts, I will also explain the scores and skills carefully, so that I will get started for the first time ❤️"
店內佈置環境無話可說，服務品質高，對待每位客人都非常真誠，店內機台夠多，完全不會造成顧客玩不到的問題，環境感覺每天都在整理，舒適，讓人想停留在店內很久，整體餐飲娛樂都非常好得體驗,"There is nothing to say about the layout of the store, the quality of service is high, and each guest is very sincere. There are enough machines in the store to cause problems that customers cannot play. For a long time in the store, the overall catering and entertainment are very good to experience"
"第一次體驗去飛鏢吧
什麼都不會的我店內員工很親切教學
酒好喝
食物好吃
店內環境很好
還會再訪","Go to a dart for the first time
The employees in our store are very kindly taught in our store
Wine
Food is delicious
The environment in the store is very good
Will visit again"
"近期拜訪最開心的店，老闆和老闆娘人都好好
度過了很開心的時光，推薦給大家
是個放鬆和朋友小聚又可以開心打鏢的地方","Recently visited the happiest shop, the boss and the boss are good
I have a very happy time, I recommend it to everyone
It is a place where you can get a darts with a relaxed and friends who can happily hit the dart"
"Kelly女店長很可愛親切
酒吧位置有點不好找在兩樓 但裝潢蠻舒適裡面有吸煙區
很多台打鏢機喜歡打鏢的人或有興趣的新手很推薦和朋友來放鬆心情
酒可以跟Kelly店長討論個人濃度喜好幫你特調（女生怕酒味太濃的可以討論都還蠻順口的
很適合約朋友一起來放鬆聊天娛樂！","Kelly female store manager is very cute and kind
The bar position is a bit difficult to find on the second floor, but the decoration is quite comfortable to have a smoking area in it
Many people who like darts like darts or are interested in newbies and recommend to relax with friends to relax and relax their moods
You can discuss your personal concentration with Kelly store manager.
It's very suitable for asking friends to relax, chat and entertainment together!"
好玩有趣的好地方，老闆超nice，待整個晚上都可以,"Fun and interesting place, the boss is super nice, it can be done all night"
"環境優美 音樂不大聲 很舒服的地方
下班喝酒的好選擇 可以打打飛鏢 小酌一下
和朋友聊天～
推！","The environment of beautiful music is not loud and comfortable
Good choice to drink after get off work, you can play darts and drink
Chat with friends ~
push!"
