Original,EN
"生日來吃！還好有選對餐廳！這家食物完全不雷，難得我選到不雷的餐廳⋯
我有再三確認過他的520活動⋯謝謝隱士集團的招待❤️
-
地段/
好像離捷運站滿近的，不過我們開車來，離摩天輪不遠的樣子，在台北時代廣場那邊。
裝潢/
感覺是很新的一家店，周遭的環境也很不錯～很漂亮很舒服很適合散步的地方
店內空間不太大，是長型的，燈光較暗，裝潢很像酒吧，不過是餐酒館，有吧台的位置，兩人座位多，另有八人跟六人位。
廁所很乾淨，還有附衛生棉！一百分！
服務/
店員不算太明顯的友善但非常細心！點餐有提醒我們可能點太多😂
需要什麼也很快來服務
最重要的是我們有掉筷子，馬上補上一雙，真的太讚🥰
食物/
真的是驚艷！
一開始上的是明太子烤雞肉串、椒麻雞、文蛤，三道菜都很好吃！尤其明太子烤雞肉串真的經驗！
後來上的冷筍也好吃！非常清爽
麻油鮮蝦豬肉麵也很香，不過麵是家常麵那種比較粗的麵
雞軟骨炸的很棒；茄子料理的有點看不懂，而且有點鹹，但新鮮；鹹豬肉也不錯，切得很薄；薯條感覺是整顆馬鈴薯下去切細的；蒸蛋超棒，喜歡魚子醬的一定要點🥰好好吃！
豆腐也不錯～雞湯微貴，只有一小盅，一隻雞腿，但還不錯；紅豆湯偏甜。
我們吃完了這些，真的超飽～～～
氣氛/
像是供餐供的很棒很精緻而且可以吃正餐的酒吧哈哈哈，也可以看球賽，慢慢吃慢慢喝酒感覺很讚。而且人不多～
整體/
絕對會回訪～
下次可能去別家分店，但這裡真的很舒服，吃飽散步超級適合～
我們花了5775哈哈哈","Eat birthday!Fortunately, there are right restaurants!This food is completely unscrupulous, it is rare to choose a dimer restaurant ...
I have repeatedly confirmed his 520 activity ... Thank you in the hospitality of the Hermit Group ❤️
-
Location/
It seems to be close to the MRT station, but we drive, not far from the Ferris wheel, in the Taipei Times Square.
Decoration/
It feels like a new shop, and the surrounding environment is also very good ~ It's beautiful and comfortable, very suitable for walking.
The space in the shop is not too large, it is long, the lights are darker, the decoration is very much like a bar, but it is a dining tavern. There is a place in the bar.
The toilet is very clean, and there are sanitary cotton!One hundred points!
Serve/
The clerk is not too obvious but very careful!Ordering is reminding us to order too much 点
Need to serve quickly
The most important thing is that we have chopsticks, and immediately make up for a pair.
food/
It's really amazing!
At the beginning, it was the skewers, pepper chicken, and clams, and the three dishes were delicious!Especially the real experience of the prince's roast chicken skewers!
Later, the cold bamboo shoots were also delicious!Very refreshing
The noodles of sesame oil fresh shrimp pork are also very fragrant, but the noodles are the thick noodles of the family noodles
Chicken cartilage fried is great; eggplant cuisine is a bit unspeakable, and it is a bit salty, but fresh; salted pork is also good and thin; the fries feels like the whole potato is cut and cut thin; The caviar must be delicious!
Tofu is also good ~ Chicken soup is slightly expensive, only a small cup, a chicken leg, but not bad; the red bean soup is sweet.
We have finished eating this, it is really full ~~~
atmosphere/
Like a bar that is great and delicate and can eat dinner hahaha, you can also watch the game. It feels great to eat slowly and drinking slowly.And there are not many people ~
overall/
Absolutely return to visit ~
I may go to other branches next time, but it is really comfortable here.
We spent 5775 hahaha"
"哇可惜只能給五顆🌟，不然我就給六顆🌟了🥺🥺🥺。
氣氛好，食物好吃，店員也超可愛🤪🤪
列一下今天點的食物：
🍛嗜食如鮭黑嘴飯480
炙燒鮭魚+鮭魚卵+海鮮+墨魚飯
微辣的口感配上濃郁的主食，自己蠻喜歡的，整體意外的蠻搭
🥩祖傳鹹豬肉380
鹹豬肉配上生洋蔥及蒜片，吃起來完全不油膩，配上醬料很涮嘴
🐓酥炸雞軟骨340
雞軟骨炸得頗脆，雖然醬料吃起來莫名像麥當勞的糖醋醬😅還是頗好吃蠻香的
🥗奶香豆腐沙拉340
沙拉配芝麻醬，他的豆腐很特別吃起來像奶酪！！很特別吃肉吃膩了可以點一碗來吃很不錯！
🐏綠蓉羊肋條200
羅勒醬很濃郁，羊肋條有先烤過的焦香味，同行朋友很喜歡
🐂蔥鹽松阪牛320
肉塊上面加了滿滿的洋蔥及青蔥，個人覺得肉質蠻嫩好吃，但同行朋友覺得還行，可能是個人喜好
🍢刷嘴七里香200
烤得蠻酥脆的，香料很特別，跟一般燒烤店七里香不一樣，吃起來有驚艷的感覺
🥔明太子馬鈴薯300
明太子比一般稍微鹹一點但也不錯，有一種海鮮的味道（？），馬鈴薯很脆很香
🦑金沙套圈圈340
金沙的鹹蛋黃很濃郁，咬下去有滿滿的鹹蛋黃香，也蠻喜歡的，鹹香的感覺很適合當作下酒菜
🍗起司雞腿肉160
雞腿肉很軟嫩，配上燒烤醬跟起司，鹹香的味道很不錯
外加本月壽星優惠送了一杯shot🍺跟氣泡酒還有甜點真的很讚
推薦生日來慶生，沒生日來聚餐！🥳🥳🥳","It's a pity that I can only give five crickets, otherwise I will give six 🌟.
The atmosphere is good, the food is delicious, and the clerk is also super cute.
List the food that you order today:
黑 黑 🍛 🍛 🍛 480
Roasted salmon+salmon eggs+seafood+cuttlefish rice
The slightly spicy taste is matched with a strong staple food, I like it, I like it, and the overall accident is quite good.
肉 肉 🥩 🥩 🥩 380
Salted pork with raw onion and garlic slices, it is completely greasy to taste, and it is pouting with sauce
软 Crispy fried chicken cartilage 340
Chicken cartilage fried is quite crispy, although the sauce is inexplicably like McDonald's sweet and sour sauce.
沙 Milk fragrant tofu salad 340
Salad with sesame sauce, his tofu is very special like cheese!IntersectionIt's very good to eat meat. You can order a bowl to eat it very well!
肋 Green Rong Sheep Ribs 200
The Lales sauce is very strong, and the ribs of sheep ribs have the scorching fragrance that has been grilled first.
牛 🐂 🐂 🐂 🐂 🐂 320
The meat pieces are full of onions and green onions. I personally think that the meat is very tender and delicious, but my friends feel that it is okay. It may be personal preference.
香 香 香 Qi Li Xiang 200
The grill is quite crispy, the spice is very special, which is different from the seven miles in the average barbecue restaurant. It feels amazing.
3 3 薯 🥔 🥔 300
Prince Ming Prince is slightly salty but also nice, there is a taste of seafood (?), Potato is very crispy and fragrant
4 4 🦑 🦑 340
The salted egg yolk of Sands is very strong, and it is full of salted egg yolk fragrance.
肉 Cheese chicken leg meat 160
Chicken leg meat is very soft and tender, with barbecue sauce and cheese, the salty flavor is very good
In addition, this month's Shouxing discount has given a cup of shot🍺, bubble wine and dessert, it is really great
Recommended birthday to celebrate birthday, no birthday to dinner!Bleak"
"📌劍南路站 / 隱侍餐酒館
隱系列餐酒館再+1！
這間最新開的隱系列餐酒館位在內湖
餐點風格偏日式混搭，還點得到串燒!!!!

#喉嚨借生蠔過 $320
開胃菜先來一個猛的
小方指定必點，邊吃邊叫好鮮
這麼肥美的生蠔配烈酒，直接先ㄎㄧㄤ掉🤪

#菜肉盤中飧 $360
培根捲包裹著菠菜泥、絞肉
最上面再鋪上起司、魚子醬、蝦卵
一咬下去口感超多層次
沾一點旁邊的莓果醬也很搭👍🏻

#紙包辣烤土雞飯 $460
當時我們要點這道的時候
服務生說：你們能吃辣再點喔
我心裡os：你放心，姐吃很辣
結果這道真真真真的很辣欸
給你四根辣椒🌶️🌶️🌶️🌶️
不過真的很辣很唰嘴，讓我一口接一口的

#黑蒜香菇雞湯 $340
隱系列的湯都很好喝耶
香菇雞湯很暖胃，味道也夠
裡面雞肉份量足！

#焦糖脆皮雞皮 $160
這串雞皮串燒是屬於軟軟口感的
上面馬鈴薯泥很綿密！很加分

#綠蓉羊肋條 $200
羊肋條這個！！超級好吃😍
好吃到我只願意給小方一塊
這個我可以來十串❤️❤️

#巧克力熔岩蛋糕 $260
「收尾的甜點」每天都不太一樣
我們這次吃到的是好大一顆的巧克力熔岩蛋糕！
服務生一端出來我眼睛都亮了✨
切開大爆漿，熔岩沒有在騙人的
甜度稍高但我個人超愛～十分鐘清盤💕

#真澄茅色 $550
#芒種 $350","📌Sword South Road Station / Hidden Restaurant
Hidden Series Restaurant +1!
The latest Opening Series Restaurant is located in the inner lake
Meal style is Japanese mixed, but also how to get the skewers!!!!

#To oysters over $320
The appetizer first came to a fierce
Small square designated must-order, nowhere to eat while eating very fresh
Gao Yu Fat Oysters with spirits, directly first ㄎㄧㄤ drop🤪

#Vegetables $360
Bacon Rolled with spinach mud, minced meat
The top is paving on the division, caviar, shrimp egg
One bite to go to the palate super many layers
Next to dip the lice jam also very 👍🏻

#Paper Bag Spicy Grilled Turkish Rice $460
At that time, I was pointing to pointing
Service students said: You can eat spicy and order again
I'm in my heart: You rest assured, sister eat very spicy
The results are spicy and spicy
Give you four chili peppers🌶️🌶️🌶️🌶️
However, true spicy and squinting, let me get one bitter one bite

#Black Garlic Mushroom Chicken Soup $340
The soup of hidden series is very good
The mushroom chicken soup is very warm and enough taste
The chicken is sufficient!

# Caramel Crunch Chicken Skin $160
The skewers of chicken skin skewers are soft and soft
The mashed mashed mud above is very dense!Very plus

#Green Puree Lamb Strips $200
The lamb ribs are the parcel!!Super delicious 😍
It was so tasty that I was only willing to give a piece of small square
I can come to ten skewers ❤️❤️

# Chocolate Lava Cake $260
The “sweet spot” is not too much the same every day
I'm satinated and eaten with a big tiss of chocolate lava cake!
Service students come out out of my eyes are bright✨
Cut a large burst of slurry, the lava sludge is swindle
The sweetness is slightly higher but I personally love ~ ten minutes liquidation 💕

#Real Cheng Mao $550
#Machi $350"
"非常喜歡，酒很好喝。

周五晚上臨時跟朋友約，沒想到還餐廳還有位子，我想是週末的時候大家都會趕快從大直逃走，避免塞車。

當天點的所有餐點我們都覺得很好吃，鰻魚飯、手工豬肉麵、明太子山藥、挑嘴三寶（麻辣鴨血豆腐）、羊肉串。唯一覺得不用點的是烤茄子，有點苦苦的。

酒類大推他各種梅子酒，我們試了大約四種，都各有特色，而且完全不會過甜。

服務生服務都滿即時的，除了當天不知道為什麼有位女服務生臉滿臭，但瑕不掩瑜，仍然非常推薦這家。店內空間不大，還是建議要先訂位。","I like it very much, the wine is delicious.

On Friday night, I made an appointment with my friends. I didn't expect to return the restaurant and there was a seat. I think that everyone would escape from Dazhi on the weekend to avoid traffic jams.

We all feel delicious at all meals that day, eel rice, handmade pork noodles, Ming prince yam, picking up three treasures (spicy duck blood tofu), lamb skewers.The only thing I do n’t think is to bake eggplant is a bit bitter.

The wine pushes him various plum wines. We tried about four types, each has its own characteristics, and it will not be too sweet at all.

The waiter's services are full of instant. Except for the fact that a female waiter was full of smell that day, but the flaws were still recommended.The space in the store is not large, it is recommended to book a place first."
"蠻低調的一間店，佈置還不錯，訂價偏高，串燒是主打但烤的不好(可能因為肉太薄所以烤老了)，炸魷魚(380）金沙很香榮登今日最推薦，調酒普通沒特別記憶點，兩個女店員服務態度都很好，慶生招待一瓶酒是今天最開心的部分，加入會員有好吃的胡麻冰淇淋，整桌都打卡五顆星的話會招待牛蒡。

整理照片發現明太子雞肉(240)菜單上寫三串結果只來兩串，是變相漲價嗎😂
干貝(七顆420）烤老了有點可惜。
蔥鹽牛約克(兩串280）今天沒了換成橫隔膜，調味還不錯，但烤太老只好貢獻給牙口好的朋友吃了。另外廁所很貼心的準備了漱口水跟牙線(這個值得鼓勵)。

因為份量不多，吃完覺得肚子還有點餓，但晚上就少吃點養身囉😆","A low -key shop, the layout is not bad, the price is high, and the skewers are the main but not baked (maybe because the meat is too thin, so it is grilled and old). There is no special memory point for bartending. The service attitude of the two female clerks is very good. A bottle of wine is the happiest part of today. Bulls.

Sort the photos and find that three strings of three strings of the Ming Prince Chicken (240) menu only come to two skewers. Is it a price increase?
It is a pity that it is a pity that it is old.
Onion and salt Niu Ying (two skewers 280) did not change to the diaphragm today. The seasoning was not bad, but the baking was too old to contribute to friends with good teeth.In addition, the toilet is very intimately prepared to rinse mouth and dental floss (this is worth encouraging).

Because the portion is not much, I feel a little hungry after eating, but I eat less in the evening."
"食物真的超級好吃～狂推我們每一道點的菜（其實根本不知遇到什麼是超人氣的，我愛吃什麼看順眼就點），完全沒有讓我失望！
酒就真的少了點，若有日式清酒🍶會更棒！
這裡很棒，推薦給內湖大直下班的人可以來！","The food is really super delicious ~ I push every order of our dishes (in fact, I do n’t know what is super popular, I like what I like to eat), I do n’t let me down at all!
There is really a little less wine.
It is great here. People who are recommended to Nidi Dazhi can come!"
"一顆星扣水杯缺角差點刮到嘴
一顆星扣難以忍受的出餐速度。
第一輪18：00入座的客人，到19：00才出兩道菜。
餐點倒是好吃。","The scarcity of a water cup is almost scraped to the mouth
An unbearable meal speed.
The first round of the guests at 18:00 will only release two dishes until 19:00.
The meal is delicious."
"餐食好吃
用餐環境不錯
就是位子稍少
當天是坐吧臺用餐
覺得是不錯的下班來一杯的店
明太子雞肉串 必點！！
飲品也很好喝喔","Delicious meals
The dining environment is good
Just a little bit less
On the day, I was sitting on the bar to dine
I think it's a good shop to come from get off work
The Chicken Chicken Skewers must be ordered!Intersection
The drink is also very delicious"
四店裝潢回歸正常，一樓有沙發區、雙人座和吧台，二樓則是日式風格團體座位。餐點味道都不錯，服務人員對於餐點的介紹很清楚，酒類的特性也能掌握，服務也貼心。目前去過隱士、隱寺和隱侍，隱侍個人認為隱侍最優,"The decoration of the four shops returns to normal. The first floor has a sofa area, a double seat and bar, and the second floor is a Japanese -style group seat.The taste of the meal is good, the service staff is very clear about the meal, the characteristics of the wine can be mastered, and the service is intimate.I have been to the hermit, Yin Temple, and Hidden Sales. Hidden people personally think that the hidden service is the best"
"餐點價格偏高 不過還算好吃～那個金沙透抽 還有山豬肉片不錯 其他較缺乏亮點
調酒單價也是偏高 酒有點淡 國色天香還不錯
梅酒很普！

三個人這次吃約近5000
一半價格是酒品
酒方面cp 值不是很高..","The price of meals is high, but it is still delicious ~ That Sand Sands and Pork Slices are good. Other lack of highlights
The price of bartending is also high. The wine is a bit light.
Plum wine is very universal!

Three people eat about 5000 this time
Half of the price is wine
The CP value in the wine is not very high .."
"餐點中規中矩，飲料與調酒很普通。

份量可以，五個人今天吃了六千多，吃完沒有那種覺得今天很滿足可以打道回府的感覺
後來還要去吃台灣第一鹹酥雞

總共點了美式玉子燒、金沙套圈圈、酥炸雞軟骨、莎莎扒肥腸、雪中天使炒烏冬、紙包辣考土雞飯（中辣）、炊煙烤物盤、真的綠袖蓮、烤季節蔬食、黑蒜香菇雞，
飲料點了三杯酒跟兩杯無酒精飲料

招待是蘿蔔片與五個shot(裡面有兩杯是蘋果汁）

唯一吃了覺得很驚艷的是美式玉子燒，其他的都是市民大道上生意不差的居家屋可以做出來的味道。
雖然是走日式風格，但調味很西方、歌單很台灣，聽的都是梁靜茹五月天周杰倫哈哈哈

與期待最不符的是黑蒜香菇雞湯
真的是很小一盅，用黑蒜熬製味道很濃郁
但因為真的太小一碗了不是大家可以分的量，所以比較不推薦

比較是吃裝潢的

提供大家參考","The meal is quite satisfactory, and drinks and bartending are ordinary.

The portion is okay. Five people have eaten more than 6,000 today. After eating, there is no feeling that I can return to the house today.
Later, I went to eat the first salty crispy chicken in Taiwan

A total of American -style jade roasted, jinsha set circles, crispy fried chicken cartilage, Sasha chop fat intestines, the angel fried Udry in the snow, spicy chicken rice (spicy), cooked smoke grilled plate, real green sleeve lotus , Baked season vegetables, black mushrooms, chicken,
The drink ordered three glasses of wine and two cups of alcoholic drinks

The hospitality is radishes and five shots (there are two cups in it are apple juice)

The only thing that I felt amazing was American Yoko, and the others were the taste that the home house where business on the citizen's avenue was not bad.
Although it is a Japanese style, the seasoning is very Western and the song list is very Taiwan.

The most inconsistent with expectation is the black garlic shiitake mushroom chicken soup
It's really a small cup, and the taste of black garlic is very strong
But because it ’s too small, it’ s not the amount that everyone can divide, so it is not recommended.

Compared with decoration

Provide your reference"
"適合多人聚餐
兩人點那麼多吃到剩下一道已經極限
酒類選擇還算多
最喜歡雞軟骨和豆腐～
這次都沒吃到主食很可惜","Suitable for multi -person dinner
Two people order so much to eat the remaining one, the remaining one is already the limit
There are so many wine selection
Favorite chicken cartilage and tofu ~
It's a pity not to eat the staple food this time"
"大直大區少數有開到半夜的餐廳
半夜想聚餐的話基本上是最好的選擇
只是座位不多，最好提早訂位

餐點價格高昂
但是十分美味
就算是果汁也跟一般果汁店賣的喝起來不同
主食料理的量不少
可以三四個人分著吃
是一個值得多來的餐酒館

半夜來的話交通算是很方便
晚上的內湖幾乎沒有人
路邊停車格非常多
不用擔心找不到停車位","There are a few restaurants in the midnight in Dazhi District
If you want to dinner in the middle of the night, it is basically the best choice
It's just that there are not many seats, it's best to order early

The price of meals is high
But very delicious
Even if it is fruit juice, it is different from the general fruit juice shop.
There are many staple foods
You can eat three or four people
It is a meal tavern worth more

If you come in the middle of the night, the traffic calculation is very convenient
There are almost no one in Neihu at night
There are a lot of parking grids on the roadside
Don't worry, you can't find a parking space"
"隱四店🔜
走日式居酒屋風格，有兩層樓，樓上空間比較大，很適合朋友小聚😀
🥢炊煙烤物盤
🍤揚出炸豆腐
🥘雪中天使炒烏冬
🦴焦糖脆雞皮
🥢山藥明太子
🥬真的綠袖蓮
還要再去個5678次才能把想吃的都吃完😳

#隱侍餐酒館
@thesamuraibistro
📍樂群二路279號
⏰18:00-02:00（週末-03:00）","Hidden Four Shop 🔜
The style of the Japanese -style izakaya has two floors. The space upstairs is relatively large, which is very suitable for friends to gather 😀
🥢 cooking smoke barbecue plate
豆 豆 🍤 🍤 🍤 🍤 🍤 🍤
炒 炒 🥘 🥘 🥘 🥘 🥘 中 中 中 🥘 🥘 🥘 🥘 🥘 🥘 🥘
皮 caramel crispy chicken skin
Prince Yama Yama
🥬 🥬 🥬 🥬 🥬 🥬 🥬
You have to go to 5678 times to eat what you want to eat.

#馆
@Thesamuraibistro
No. 279, Xunlequn 279
218: 00-02: 00 (Weekend-03: 00)"
"*價格略高是因為有點了一些酒(杯/隻)

整體氛圍很好 下班/續攤的好去處
越晚越多美女😛
梅酒的種類滿多的 還有清酒
不喝這些的人還有啤酒可以喝唷
喝了紫蘇梅、紅茶梅酒、啤酒
調酒感覺也很讚～～～😟

餐點份量意外的大
是可以吃飽的那種 也好吃～","*The price is slightly higher because there is a bit of wine (cup/piece)

The overall atmosphere is very good to get off work/renewal
The later, the more beautiful women 美 美 美 美
There are many types of plum wine and sake
People who do n’t drink these and beer can drink
Drinking perilla plum, black tea plum wine, beer
I feel very good for bartender ~~~ 调

Meals are unexpectedly large
It's good to eat full ~"
"氣氛好 餐點美味～
很有特色的日式餐酒館
還有電視牆播放運動賽事
不過整體價格偏高","The atmosphere is good meals and delicious meals ~
Very distinctive Japanese -style restaurant
There is also a TV wall played sports event
But the overall price is high"
