Original,EN
"你飯店標榜四星
訂完房間，不會跟客人確認 前往時間跟是否訂房確定嗎？
這是你們一般的做法嗎？ …","Your restaurant advertises four stars
After the room is booked, do you not confirm whether the time is going to be or not to book a house?
Is this your general approach?Mowing"
"地點不錯離中山商圈都很近，連續住三天，房務整理很好😁,櫃台人員很親切。

（ps 大廳簡潔俐落，但小可惜沒有比較舒適空間可以待在那邊） …","The location is very close to the Zhongshan business district. It lives for three consecutive days. The housing affairs are well organized, and the counter staff is very kind.

(The PS Hall is simple and neat, but there is no more comfortable space to stay there) ..."
"在入住時櫃檯小姐很親切，也幫了許多忙！

我們住的是雙床房，空間不算大，不太能放下兩個人的行李箱。（一個大概就會擋住走道）適合帶著背包或小行李箱輕便出行的人。 …","The Miss Course was very kind and helped many busy at the time of check -in!

We live in double beds. The space is not large and can not let go of the suitcase of two people.(One will block the aisle) It is suitable for people who travel with a backpack or a small suitcase lightly.Mowing"
房間簡單乾淨，外面有交誼廳，如果多人組合住宿蠻方便，地點也不錯但是停車稍稍不方便，房間內有附厚實的浴袍，掛衣服空間夠大但是衣架不多，剛好遇到中秋節有多送兩個月餅，服務台人員看起來有點累，浴室門的防水壓條跟馬桶完全貼合導致都炸開了很不行，建議要提供止滑墊，以免滑倒，早餐普普通通,"The room is simple and clean, and there is a posterity outside the outside. If the multi -person combination is convenient, the location is good, but the parking is slightly inconvenient. There is a thick bathrobe in the room. There are two more moon cakes. The service desk staff looks a bit tired. The waterproof pressure bar and the toilet at the bathroom door are completely exploded. It is recommended to provide a slip mat"
"此次入住有些失望
1.行前致電酒店詢問停車場資訊，接電話的服務人員明確告知未提供停車場，要在附近自行尋找停車位，結果現場check in時被告知有停車場且就在酒店正後方只好再去移車。 …","Some disappointment this time
1. Call the hotel to ask the parking lot information before the trip. The service staff who answered the phone clearly informed that the parking lot was not provided and wanted to find the parking space by themselves. As a result, when checking in on the spot Moving.Mowing"
"飯店前面沒有地方可以暫停車子，就算只放行李就離開短短30秒，後面的車子也是會被我擋住過不去。

隔音不好，半夜12點聽隔壁房間的洗澡聲、唱歌聲、聊天聲一清二楚。 …","There is no place in front of the hotel to suspend the car. Even if you just put your luggage, you will leave in just 30 seconds. The car in the back will be blocked by me.

The sound insulation is not good. At 12 o'clock in the middle of the night, listen to the bathing sounds, singing, and chat.Mowing"
"交通方便
停車格比較少但提早去還是有位置
服務也還不錯 …","Convenient transportation
There are relatively few parking grid but there is still a place to go early
The service is pretty good ..."
"環境乾淨、配色優雅，家具和電器選品都不錯，特別喜歡沖茶機、電動窗簾和可連接藍芽的音響。
正好跟六月優惠，住過非常喜歡，即使非優惠期間也會考慮再入住。","The environment is clean, the color matching is elegant, and the furniture and electrical selection are good. I especially like to rush the tea machine, electric curtains and sound -connected Bluetooth sounds.
It happened to be in the June discount. I liked it very much, and I would consider staying again even during non -discounts."
位於中山北路上的高級飯店，附設於一樓的buttermilk美式餐廳，是個很有格調的用餐地點。餐點美味，服務也很到位，雖然價位偏高但物有所值，有錢有閒就能享受這種高品質的用餐服務。,"A high -end restaurant on the North Road in Zhongshan, an American restaurant attached to the first floor, is a very stylish dining place.The meal is delicious and the service is in place. Although the price is high, it is worth it. You can enjoy this high -quality dining service if you have money and leisure."
"訂2人房2客早餐，1人入住，1客早餐內用1客要求外帶餐盒被拒。覺得不合理。

沒有停車位也有點麻煩，但剛剛看前一篇寫說有停車位，這，更令人不悅了。
頓時服務從三星變二星","Book 2 people rooms and 2 guest breakfast, 1 person to check in, 1 customer breakfast for breakfast is required to take a lunch box to be rejected.I feel unreasonable.

It is a bit troublesome to have no parking space, but just read the previous article that there is a parking space, which is even more unpleasant.
Suddenly serving from Samsung to two stars"
"透過Alex經理介紹，入住體驗相當滿意，環境乾淨、空調恆溫穩定、連馬桶坐上去都是溫熱的，這個價位有ToTo讓我相當訝異，櫃檯人員親切快速的服務，然後一定要去餐廳用餐。炸雞真的是棒，一定要吃。
在這個價格帶，意舍是我住過最滿意的飯店。","According to Manager Alex, the check -in experience is quite satisfactory, the environment is clean, the air conditioner constant temperature is stable, and even the toilet is warm. This price has TOTO that makes me quite surprised. Dine.Fried chicken is really great, you must eat it.
At this price belt, Yishe is the most satisfactory restaurant I have lived."
房內空間不大，床舒適，但外面有公共空間可以坐著聊天吃東西，附近生活機能便利。停車場不好找，位子不多，但工作人員很nice會協助引導,"The space inside the room is not large and the bed is comfortable, but there is a public space outside to sit and eat, and it is convenient to live nearby.The parking lot is not easy to find, there are not many seats, but the staff is very nice to help guide"
"✨客訂受託來此佈置分享給想到此辦活動朋友參考✨

整體總結
高樓美景+私廚包廂
搭配質感氣球🎈拍照📷光線ok","来The customer ordered here to share it and share it with friends who think of this activity. References ✨

Overall summary
High -rise beautiful scenery+private kitchen box
Match with texture air balloon 📷 photo 📷 light ok"
"使用美運白金卡 3300 要不 兩人含早餐 稅 服務費 得 6千上下
不便宜
房間不大 但夠用 設計也不錯
早餐是在一樓 BUTTERMILK 用餐
餐點種類 不算多 但也吃得飽 炸雞 三明治 都不錯吃 那番茄辣醬 也不錯 不會太辣","Using the Merchants Platinum Card 3300, not two people with breakfast tax service fee of 6,000
Not cheap
The room is not large but enough is enough to design well
Breakfast is dinner on the first floor Buttermilk
There are not many types of meals, but they are full of fried chicken sandwiches."
台北中山區小而美的酒店，房間很乾淨、也很安靜，還有親切的工作人員，附設的洗衣房👍，可以少帶些衣服，大大減輕行李的重量🎒。 …,"The small and beautiful hotel in Zhongshan District, Taipei, the room is very clean and quiet. There are also kindergarten staff. The attached laundry room can bring less clothes to greatly reduce the weight of luggage.Mowing"
隔音超級好，整體整潔、空間規劃及裝潢很棒，空調溫度可有效調整，另有很不錯的藍芽喇叭！,"The sound insulation is super good, the overall cleanliness, the space planning and decoration are great, the air conditioner temperature can be effectively adjusted, and there are very good Bluetooth speakers!"
"出差到台北三天兩夜，第一次選擇中山意舍為兩個晚上的休息飯店。

兩天的住宿房間整潔乾淨衛生，設計感也不錯，床跟枕頭睡起來也很舒服。兩天住宿體驗中特別感謝Alex接待與熱情款待，整體而言感受非常好👍是一個值得再次住宿的飯店","On a business trip to Taipei for three days and two nights, the first time I chose Zhongshan Yishe as a rest hotel for two nights.

The two -day accommodation room was clean and clean, and the design was also good. The bed and pillow were also very comfortable.Thank you in the two -day accommodation experience. Thank you Alex for reception and enthusiasm. Overall, I feel very good."
