Original,EN
"👉👉值得推薦👈👈
今年慶生包場選在
~干啦Bar~
有喝有吃有唱有跳
帥老闆和可愛的店員妹妹
非常親切和善
有他們的全力幫忙
這場慶生才能精彩End.😊
呼乾啦🍻","👉👉De recommendation 得
This year's celebration bag selection is selected in this year
~ Do it ~ BAR ~
There are drinking, eating, singing, singing, dancing
Handsome boss and cute clerk sister
Very kind and kind
Has their best to help
This birthday can only be wonderful END.
Hulk 啦 啦 啦 啦"
"詩寧上班認真
專心做事負責
是餐飲的模範
是服務的標竿
是青年的燈塔
是台灣的驕傲
保險業的翹楚
干啦心靈歸屬
Nice trip的軍師
Bad trip的救星","Shining is serious
Concentrate on doing things
Is a model of catering
Is the benchmark of service
It's the youth lighthouse
Is the pride of Taiwan
The leadership of the insurance industry
Gan the heart of the mind
Nice Trip's military division
Bad Trip's Savior"
"真的是放鬆心情的好地方💕現場氣氛超讚的，就算大家都不認識、也可以超開心的💕
小酌幾杯搭配三魯拼😋推薦大家可以來開心放鬆
Pc值很高💕可以喝酒、唱歌加認識新朋友💕","It's really a good place to relax 心 The atmosphere of the scene is superb. Even if everyone doesn’t know, they can be super happy.
A few cups with Sanlu Pin 😋 Recommend everyone can come and relax happily
PC value is very high 酒 can drink, sing and know new friends 💕"
"我們前天晚上是六人消費
老大姐帶路、屬新式卡拉Ok
設備新穎燈光佳
環境衛生都有在保持👌
數位歌單絕對夠多也不怕你點
（惟因受限於新法規PM10:00）
吃的以炸物為主
但有光頭老闆的加持氣氛佳
輕鬆氛圍且人隨和
有足夠親和力
是位阿沙力的BOSS
特別上來五星加分👍","We spent six people consume the day before yesterday
The eldest sister leads the way, belongs to the new karaoke
New lights are novel
Environmental sanitation is keeping 都
Digital song lists are absolutely enough or you are not afraid of you
(However, due to the new regulations PM10: 00)
The food is mainly fried
But the blessing of bald boss is good
The relaxed atmosphere is easy -going
Have enough affinity
Is Aisa's boss
In particular, five -star bonus points 五"
"氣氛好 又可以唱歌的酒吧👍🏼
非常推薦大家來
滷味拼盤超好吃
一定要點🤩🤩","Bar where the atmosphere is good and can sing 👍🏼
I recommend everyone to come
Lochi platter is super delicious
Must be ordered"
"放鬆的好地方 現場氣氛很不錯
小酌幾杯搭配三魯拼😋絕配
還有可歡唱幾首歌
推薦大家可以來開心 …","The atmosphere of a good place to relax is very good. The atmosphere is very good
A few cups with Sanlu Pin 😋 😋
There are also a few songs to sing a few songs
Recommend everyone to be happy ..."
是個氣氛很好的bar🍺店裡還有KTV可以唱歌～很舒壓又很歡樂的地方👍🏻大推推超讚！！！！！ …,"It is a good atmosphere, and KTV can sing in the shop.IntersectionIntersectionIntersectionIntersectionMowing"
店名很有趣耶，歡唱開心，滷味與熱炒都很好吃耶，三五好友聚會小酌的好地方，會再來～～～干啦,"The store name is very interesting, singing and happy, fader and hot fry are delicious, three or five friends meet a good place to have a drink, you will come again ~~~ dry"
"沒在蓋的！ 氣氛到位 還可以唱歌 聽歌
超級棒～值得收藏 值得造訪","Not stamped!The atmosphere can also sing and listen to songs
Superb ~ It is worth collecting and worth visiting"
燈光美氣氛佳，好棒放鬆的好地方，酒好喝，還有家傳滷味下酒，超對味,"The lights are beautiful, so good -relaxed, wine is delicious, as well"
"試營運就這麼猛…開幕還得了？？？
可歌可酒可看妹～～滷三拼推推","It's so fierce that the trial operation is so fierce ...IntersectionIntersection
Kode, wine, can see girls ~~ Journal Sanpin Push"
老闆人很nice!! 還可以邊唱歌邊喝酒,The boss is very nice !! You can also drink while singing
第一次到貴店，難得能認識到帥哥老闆人很大方很Nice，環境衛生，東西好吃，現場來支援是老闆的朋友跟弟弟，果然是帥哥難怪弟弟朋友也是帥哥人都很好。謝謝你們讓我們這麼愉快的回憶！我推薦的好地方！,"For the first time I arrived in your shop, it was rare to realize that the handsome guy boss was very generous and nice, environmental hygienic, and delicious things. The friend who came to support was the friend and brother of the boss. It really is no wonder that the handsome brother and friend are also handsome.Thank you for letting us have such a pleasant memory!I recommend a good place!"
"氣氛棒！老闆好帥😍
可以唱歌 、小酌，是適合聚會的好地方🤣 …","The atmosphere!The boss is so handsome
You can sing and drink, it is a good place suitable for party ..."
"老闆很帥👍
環境很棒👍
朋友聚餐各種活動氣氛超棒！ …","The boss is very handsome
The environment is great 👍
Friends' dinner atmosphere is great!Mowing"
老闆說第一次炸，超讚！一百分 推個🤩🤩🤩 …,"The boss said for the first time, super happy!Push a hundred points ..."
很棒的酒吧！老闆很熱情，酒能喝得盡興，下酒菜也超強！推！,"A great bar!The boss is very enthusiastic, the wine can drink well, and the wine is super strong!push!"
現場氣氛太嗨了吧.老闆超親切.蠻適合下班放鬆的好地方,The atmosphere at the scene is too hi. The boss is super kind. It's quite suitable for a good place to relax from get off work
因為不知道在台北要怎麼消耗晚上無聊的時間，在google maps上看到這間CP值超高的酒吧，喝酒就可以唱歌唱到飽，老闆很親切，來喝酒的客人也都很親切，以後一定會常來！！！是人數少又想唱歌的好地方❤️,"Because I do n’t know how to consume boring time at night in Taipei, I can see this bar with a high CP value on Google Maps, and you can sing and sing to drink. The boss is very kind. The guests who come to drink are also very kind. In the future It will definitely come often!IntersectionIntersectionIt is a good place for people with small people and want to sing ❤️"
"第一次來干啦就直接愛上🩷
有很棒的食物&酒,氣氛環境讓人覺得很放鬆,店員也好親切,好喜歡🫶🏻","The first time I came to do it, I fell in love with it 第一
There are great food & wine. The atmosphere environment makes people feel very relaxed."
很棒的地點，可以很放鬆，大口喝酒大聲唱歌的好地點。,"A great place, it can be very relaxed, drinking and singing loudly."
氣氛很棒！很多唱歌超好聽的人，不唱歌來聽歌也是一種享受！,"The atmosphere is great!Many people who sing well, not singing to listen to songs is also a kind of enjoyment!"
"氣氛好還能唱歌
隨時都能聽到很屌的人唱歌
來這邊耳朵直接懷孕
想脫單 來這間！","The atmosphere can also sing
You can hear very stinging people at any time to sing
Come here to get pregnant directly
Want to take off this time!"
第一次去，覺得整間店的氣氛都很好，環境也很乾淨❤️,"For the first time, I think the atmosphere of the whole store is very good, and the environment is very clean ❤️"
"下班後與朋友同事一起放鬆的好地方, 滷味, 炸物都很有水準, 配點小酒, 還可以唱唱歌, 感覺壓力都釋放了. 肯定值得回訪.","After get off work, you can relax with friends and colleagues. Loi, fried objects are very standard, with small wine, you can also sing, feel that the pressure is released. It must be worth visiting."
"超推這間的！！！
1. 滷味非常好吃，來這家一定要嚐嚐看👍🏻
2. 老闆人很好，非常的熱情❤️‍🔥
3. 店內還可唱歌，客人也都很好客😊 …","Super push this!IntersectionIntersection
1. Lochi is very delicious, you must try it when you come to this house 👍🏻
2. The boss is very good, very enthusiastic ❤️ 2
3. You can also sing in the store, and the guests are also very good ..."
老闆超大方，有緣遇到！這裡還可以唱歌🎤，員工都很好聊，唱歌又好聽😆會再光顧～～～,"The boss is so generous and meets!You can also sing here, employees are very good to talk, singing is nice to visit again ~~~"
讚喔 有一個綁馬尾的女店員有著迷人的雙眼跟危險的氣息，超正的，大家可以多來消費看看女神,"Praise, there is a female clerk who ties a ponytail with a charming eyes and dangerous atmosphere. If you are super positive, you can spend more consumption to see the goddess"
"唱歌唱到飽
喝酒喝到茫
爽🤤","Sing and sing
Drink and drink
Kaishuka"
氣氛超好⋯⋯可以唱歌好high,The atmosphere is super good ... you can sing well HIGH
老闆人很好 音響麥克風音質好～,The boss is very good. The sound quality is good ~
環境乾淨，影音設備好,The environment is clean and the audio and video equipment is good
老闆非常親切。老闆娘超美的。環境很舒服。又能唱歌。音響也很好。重點酒很好喝。很順口。朋友聚會的好地方❤️,The boss is very kind.The boss is super beautiful.The environment is very comfortable.Can sing again.The audio is also very good.The key wine is delicious.Very smooth.Good place for friends gathering ❤️
老闆非常親切熱情，現場氛圍非常好，還可以唱歌喝酒，啤酒超好喝超讚👍大推～聚餐放鬆的好地方（干啦） …,The boss is very kind and enthusiastic. The atmosphere at the scene is very good. You can also sing and drink.
"環境跟氣氛都非常棒
很適合朋友們聚會
老闆也超nice的
在這裡比在家還放鬆
超推👍👍👍","The environment and atmosphere are great
Very suitable for friends to meet
The boss is also super nice
Relaxed here than at home
Super pushing 👍👍👍"
喝酒唱歌的好地方！設備非常高級！cp值很高！很適合朋友聚會～,A good place to drink and sing!The equipment is very advanced!CP value is high!Very suitable for friends to party ~
"老闆人超帥！是個輕鬆無壓力喝酒的好地方！賞心悅目又能高歌一曲👍
干啦！超棒的！ …","The boss is super handsome!It is a good place to drink and drink easily!Pleasing to the eye and singing a song 👍
Dried!Better!Mowing"
場地很讚! 服務很熱忱，值得一去再去!!,"The venue is very good! The service is very enthusiastic, it is worth going again !!"
"老闆很帥耶
店員很美喔
養眼的酒吧😆","The boss is very handsome
The clerk is beautiful
Sely -raising bar 吧"
老闆超級熱情的ㄚ 酒醉了啊😵‍💫🤣🤣🤣😍😍😍😍 …,The boss is so enthusiastic about being drunk ... ...
"新開的店，可以唱歌.
店裡有幾個帥哥，不知是不是老闆，很親切.
適合愛唱歌小酌的人～","The newly opened store can sing.
There are a few handsome guys in the store, I wonder if it is the boss, very kind.
Suitable for people who love singing ~"
下班沒事經過看到門口感覺還不錯就進去了，結果音響氣氛很棒！多了個喝酒好去處！,"After getting out of get off work, after seeing that the door feels good, I went in, but the audio atmosphere was great!There is a good place to drink!"
適合朋友一起下班放鬆小酌的地方，音質很好，老闆很大方活潑😆,"Suitable for friends to relax and drink together, the sound quality is very good, the boss is very lively and lively 😆"
老闆帥氣又健談，好相處😊店裡氣氛佳👍,"The boss is handsome and talkative, and get along well. The atmosphere in the shop is good"
氣氛好棒！有其SAPPORO札幌生啤酒超好喝，而且預算超值，值得常常過來喝一杯🍺 …,"The atmosphere is great!With its Sapporo Sapporo beer is super delicious, and the budget is great, it is worth going to drink a cup ..."
老闆非常親切，服務人員都非常有禮貌，氣氛超讚，很適合放鬆的好地方,"The boss is very kind, the service staff are very polite, the atmosphere is great, it is very suitable for a good place to relax"
氣氛好！可唱歌，大家都很熱情，跟別人一起唱歌好好玩！,"The atmosphere is good!But singing, everyone is very enthusiastic, singing with others is so fun!"
"超讚一間酒吧！
很舒適 裡面還可以唱歌唷！🎤
太讚了👍
老闆很帥 很親切
很推薦這家酒吧！❤️推推推","Amazing a bar!
It is very comfortable to sing in it!Bleak
Too praise 👍
The boss is very handsome and kind
I recommend this bar very much!❤️ Push push"
Wow！這家店太有質感了吧！音響堪比演唱會，太威了啦！超喜歡👍🏻👍🏻 …,"Wow!This shop is so textured!The audio is comparable to the concert, it's too prestigious!I like 👍🏻👍🏻 👍🏻👍🏻 ..."
生啤酒很讚 服務態度很用心,Raw beer is very good at service attitude
絕對還要找時間再來，店內氛圍已無法用言語形容就是店如其名，干就對了啦！,"Absolutely, you have to find time to come again. The atmosphere in the store can no longer be described as the name of the store, and it is right to do it!"
氣氛很好 歌也很新 唱得開心喝的也開心,The atmosphere is very good and the song is very new to sing and drink happily.
可以唱歌超級讚～酒又好喝！,You can sing super like ~ wine is delicious!
