Original,EN
吵死了，營業到早上9點已經很誇張了，重點超過9點了還繼續在唱，請問大白天的到底你們是在唱幾點的？要唱你們隔音可以用好一點嗎？晚上唱早上還在唱，附近住戶都不用睡覺嗎？音樂放超大聲、唱歌超大聲、還有夠難聽，真的一點公德心也沒有，不改善一定會不停檢舉你們,"It's noisy, and it is exaggerated until 9 am. The focus is more than 9 o'clock and continue to sing. What are you singing during the day?Can you sing better?Singing in the morning is still singing in the morning. Do you do n’t have to sleep nearby?The music is super loud, singing is super loud, and there is enough to hear enough. There is really no public morality."
你們是不是以為自己唱歌很好聽？超過營業時間了為什麼還繼續大聲放音樂大聲在唱歌？附近住戶都不用生活都不用睡覺嗎？Google寫營業時間從凌晨2點到早上9點，事實上根本24小時都在唱！隔音做的這麼爛為什麼還好意思唱這麼大聲？還唱這麼難聽？超級無敵自私，超級沒有公德心的一家爛店！請各位都不要來這家爛店消費，超級爛！盡快倒一倒最好！,"Do you think you sing well?After more than the business time, why do you continue to sing and sing loudly?Do you do n’t have to sleep in nearby residents?Google's business hours are from 2 am to 9 am, in fact, they are singing at all 24 hours!Why is the sound insulation so badly sang so loudly?Still singing so unpleasant?Super invincible selfishness, super -do not have public morality!Please do not come to this bad shop for consumption, super rotten!It's best to pour it as soon as possible!"
沒有公德心又自私的店，唱歌難聽死還擾民，顧著營業完全不管其他住戶，當其他住戶都不用睡覺是不是啦！不是只有你們工作，其他住戶都不用工作欸，要唱歌隔音設備還不做完全，那還開這家店幹嘛？然後Google營業時間根本障眼法，實際上這家店開24小時，唱歌也是24小時，中間有些沒唱可能是沒客人齁，然後有客人又繼續了，我認真啦！再不改善，真的就一直檢舉你們這間店，反正你們又不管，我又何必管你們是否繼續營業？,"There is no public morality and selfish shop. Singing is unpleasant and disturbing the people. It takes care of other residents at all, whether other residents do not have to sleep!It ’s not just that you work. Other residents do n’t need to work. You have to sing and sound insulation equipment. What do you do?Then Google ’s business hours are fundamentally observed. In fact, this shop is opened for 24 hours and singing is 24 hours. There may be no guests in the middle without singing, and then guests continue, I’ m serious!No longer improve, I really keep reporting your shop. Anyway, you don't care, why should I keep doing business?"
氣氛很頂，老闆很健談，想喝什麼跟老闆說他直接幫你配一杯最符合你味蕾的，要酒感有酒感，要層次有層次。,"The atmosphere is very talkative. The boss is very talkative. What he wants to drink and tell the boss that he can help you directly with a cup of taste buds. If you want to have a sense of wine, you must have a layer."
喜歡潔西💓💓💓很溫柔也很好聊，也很照顧客人，這裡很好玩，是續攤的好地方，公關們也都很貼心很會聊天～ …,"I like Jiexi 💓💓💓 very gentle and very good to chat, and also take care of the guests. It is very fun here. It is a good place for the continuation of the stalls."
"凱凱很可愛
善解人意 唱歌很厲害","Kaikai is cute
It's great to sing well"
舒服宜人的店，重點開到早上九點超讚。,A comfortable and pleasant store focuses on opening it to nine in the morning.
"氛圍超好 店員會陪玩遊戲還可以唱歌
四個人去點了五杯酒+一份鮭魚 1900
非常划算 調酒也很好喝
店員超有耐心的推薦 非常滿意
會想回訪無數次的店！","The atmosphere is super good.
Four people went to order five glasses of wine+1900 salmon 1900
Very cost -effective bartending and delicious
The clerk is very patient and recommended
You want to return to the store countless times!"
"條通營業到3點的開放式ktv酒店，2000元就可開瓶leader,也算實惠，倒是坐檯30~50歲的小姐們資色還不差。","Open KTV hotels at 3 o'clock, can open the Leader in 2,000 yuan, which is also affordable. Instead, the ladies 30 to 50 years old are not bad."
"仔仔的服務態度非常好！
少數gay bar 店內完全沒有煙味的
很讚
還能唱歌
5星推薦","Zai Zai's service attitude is very good!
A few gay bar shops have no smoke at all
Great
Can sing
5 -star recommendation"
"奶蓋漂亮又會跳舞
凱凱長的很帥又很貼心
牛牛長的很可愛又很會唱歌
想喝酒可以找奶蓋他的ig是
Yl.0225__
傳訊息跟他說是九九的朋友
如果傳送不了在第一篇照片留言","The milk cover is beautiful and dancing
Kaikai is very handsome and intimate
Niu Niu is very cute and can sing very well
If you want to drink, you can find the milk cover. His IG is
Yl.0225__
The message tells him that he is a friend of Jiu Jiu
If you can't transfer it in the first photo, leave a message"
營業時間到早上，酒客在門口大聲喧嘩叫囂，吵死人了，是一間沒有公德心的酒吧,"In the morning, the wine guests made a loud noise at the door, and they were noisy."
"Waroom Bar❗️ what a fantastic bar it is‼️‼️ 原來在林森北路的一級戰區，竟然有如此舒適的氛圍bar. 既可以跟好友一起歡唱喝酒聚會，同時又可以交到很多朋友❤️.
公關健談，酒價格又親民。真對是一個非常優質不錯的Bar. 這個必須大推給我身邊所有的朋友圈與外國朋友‼️‼️‼️","Waroom barh️ What a fantastic bar it is‼️‼️The first -tier theater on Linden North Road, there is such a comfortable atmosphere. Bar. You can sing and drink with friends, and at the same time you can make many friends ❤️.
Public relations talk, the price of wine is affordable.It's a very high -quality and good Bar. This must be pushed to all the circle of friends around me and foreign friends around me.️‼️‼️ ️"
