Original,EN
四人的分享餐餐前麵包一般，洋蔥湯味道很甜很奇怪，無骨雞翅燉飯味道很淡一度懷疑是不是忘了放鹽，披薩的味道不錯，慢烤美國頂級帶骨牛小排很軟爛加一些鹽味道更讚，嫩煎牛舌味道也偏淡，甜點巴斯克乳酪蛋糕屬於水水款的而非厚實的口感，我個人比較喜歡厚實的口感。四人的份量相當足夠，用料非常實在但料理就⋯對還有薯泥因該沒有放奶油味道也好奇怪,"The four -person sharing meal front bread is average. The flavor of the onion soup is very sweet and strange. The flavor of boneless chicken wings stewed rice is very light. I doubted whether it was forgotten to put the salt. The pizza taste was good. Soft rotten and some salt flavor is even better, and the tender fried beef tongue tastes lighter. Dessert Basque cheese cake belongs to the water model instead of thick taste. I personally prefer a thick taste.The quantity of the four is quite enough, the ingredients are very solid, but the cooking is not good for the taste of potato puree because it should not be creamy."
2年多前曾入住，非常喜歡英迪格的精緻的早餐，這次透過旅展購入多張早餐卷，平假日皆可使用非常划算，雖然沒有以往的海鮮粥及班尼克蛋，但假日可以和家人在此悠閒的享用早餐，還是覺得很超值。４Ｆ用餐環境明亮位子非常寬敝，還可以看到１０１，雖然客滿但不覺得擁擠，取餐也不需要排隊，不像其他５星飯店早餐，沒有用餐時間限制真的很優。,"I stayed in more than 2 years ago and liked Ideig's delicate breakfast very much. This time I bought a number of breakfast scrolls through the travel exhibition. It can be used very cost -effective. Although there are no previous seafood porridge and Bennek eggs, but Holidays can enjoy breakfast with their families with their families, and they still feel very good value.4F's dining environment is very bright. You can also see 101. Although it is full but not crowded, you don't need to line up for meals. Unlike other 5 -star restaurants breakfast, there is no meal time limit."
"推薦威靈頓牛排～
要記得先預訂！
外酥內嫩 牛排完全剛剛好🤩
單點的牛舌也很推薦👍🏼
另外還點了聖誕的雙人套餐～
餐點都很好吃 很滿意
但就是份量過多 後來都打包帶回家
過節很推薦來這唷！氣氛也讚讚","Recommend Wellington steak ~
Remember to book first!
Crispy inner and tender steak is just right 🤩
Single -point beef tongue is also very recommended 舌
Also ordered the two -person set meal for Christmas ~
The meals are delicious and satisfied
But when the portion is too large, they will be packed and brought home
It is recommended to come here during the holidays!The atmosphere is also praised"
"《T.R Bar & Kitchen》
——————————————-
🍴嫩肩牛舌
🍴爆米花濃湯

🍽️西班牙塞拉諾火腿披薩
🍽️無骨雞翅燉飯

🍰巴斯克乳酪蛋糕

🍵晨光草原甘菊花茶

牛舌切得非常厚實，外脆內軟的口感，配上同樣厚切的節瓜有著類似的口感與飽足感，龍蒿美乃滋又再加上一層草本的風味，非常喜歡。

爆米花濃湯偏甜且濃稠，配料還有玉米顆粒與玉米筍，加入爆米花應是取代麵包丁但個人口味不好甜口，且爆米花並不像麵包一樣能吸附湯汁，反而會呈現濕軟的狀態。

雞翅燉飯很貼心的去骨，烤的多汁美味，口味上是松露野菇燉飯，給的菌菇非常足夠，也將焦化做得很好香氣十足，入口非常濃郁且滑順。

環境與服務有飯店式經營與管理的品質，部分開放式廚房讓後台處理完的菜品在客人眼前做組裝，卻能避免油煙熏天。

菜品上份量都很足，但價位上就是飯店價位，認為很適合多人聚餐的場所。

📍7/10

-2023.6.1

#foodie #italian #TRBar","""T.R Bar & Kitchen""
————————————————————————
🍴 tender shoulder beef tongue
汤 🍴 🍴 🍴 🍴 🍴

拉 ️ Spanish Serano ham pizza
炖️ Boneless chicken wings stewed rice

Basque cheese cake

甘Chenuang Grassland Chamomilea tea

The beef tongue is very thick, the crispy and soft texture, with the same thick cut melon, has a similar taste and satiety. Dragon Artemisini Masisi adds a layer of herbal flavor. I like it very much.

The popcorn soup is sweet and thick, and the ingredients also have corn particles and corn bamboo shoots. Adding popcorn should replace the bread but the person's taste is not good, and the popcorn can not absorb soup like bread. Show a soft state.

Chicken wings stewed rice is very intimate, the juicy and delicious roasted, and the taste is truffle wild mushroom stewed rice. The mushrooms given to the mushrooms are very sufficient. It also makes the coking very well. The entrance is very rich and smooth.

The environment and services have the quality of restaurant -style operation and management. Some open kitchen allows the background to be assembled in front of the guests, but it can avoid oil smoke.

The dishes are sufficient, but the price is the price of the hotel, and it is considered a place for multi -person dinner.

📍7/10

-2023.6.1

#Foodie #Italian #TRBAR"
"牛舌很嫩美味！漢堡肉紮實有勁！很喜歡。不過服務生好像有點記不住我們點的東西（明明客人也不多。也有寫下來），菜送上桌還會記錯每個人點的東西。（這在高級餐廳真的罕見。）
另外廁所真的很臭。好像是清潔時的拖把有霉味的那種臭味，整個廁所都是那種公廁味，廁所又不通風，一進去就真的很想立刻離開。","The beef tongue is tender and delicious!Hamburg meat is strong and strong!I like it very much.However, the waiter seems to be a bit unable to remember what we ordered (there are not many guests. It is also written), and the dishes will remember what everyone ordered.(This is really rare in high -end restaurants.)
In addition, the toilet is really smelly.It seems to be the smell of mildew when cleaning. The whole toilet is the kind of public toilet flavor, and the toilet is not ventilated. As soon as you enter, you really want to leave immediately."
"今天部門聚餐 來到T.R Bar& Kitchen
一開始氛圍還不錯, 服務生也很親切
但從小細節來看… 不知從何時開始變調了…

部份同事沒有被詢問是要氣泡水還是一般礦泉水？
也沒有被詢問是否要加檸檬片？
沒有事先詢問餐後飲料是什麼？導致用完餐後 大家等了半小時 飲料才上齊…
沙拉部分 也未曾詢問是否有人不吃生食,直接統一醃鮭魚培根沙拉
前菜是全部餐點中勉強還行的….
再來主菜方面 更是慘不忍睹！！
在大家入座的時候, 各自發了主菜的肉品項名牌 放在每個人的座位上……
結果服務生還可以將豬肉排餐 上給 點牛排的同事？？？
結果同事吃到一半 他們才跑過來說不好意思 上錯餐點,直接收回!??
接著全部人都上完主餐, 就我跟另外一位點伊比利豬主菜的同事 一直遲遲沒有拿到,(期間我們不斷催餐), 然後半個小時過去了… 終於拿到主菜,而其他同事們都吃完他們的了……………
接著有人反應她的牛排熟度是否太熟了…(據同事描述, 點牛排的同事 事前都未被詢問需要的熟度是什麼),完完全全取決於主廚的心情？？ 所以有人三分 有人五分有人七八分, 而反應牛排熟度是否正常的這位拿到了將近全熟…  結果服務生蹲下來解釋…這份 “伊比利豬餐點”熟度 是沒問題的？？？
接著說我拿到的伊比利豬餐點… 我第一次看到伊比利豬有血水的,撥開擺盤 豬肉一堆筋跟奇怪的油花不均勻, 切開來還有點微粉紅, 結果嚼嚼嚼 味道之怪又難咬, 勉強吞下去後,喝口檸檬水, 嘴巴裡的豬騷味讓人感到不舒服,決定吃個配菜(玉米筍) 不敢說是臭酸, 但絕對有帶酸味！ 吃下來的感受 非常的差！！！
只好立馬吐掉，狂喝水………………
跟主管反應後, 讓他客訴去……
再來 餐後飲料 服務生又花了快半小時 確認大家的飲料品項後, 又有一兩位同仁 隔了快20分鐘才拿到熱飲………
這次用餐體驗 真的刷新三觀耶！！！
要來吃這間店的 ……… 請 三 思！！！！！","Today's department dinner came to T.R Bar & Kitchen
At the beginning, the atmosphere was not bad, and the waiter was very kind
But from a small detail point ... I don't know when I started to change ...

Some colleagues are not asked if they want to bubble water or general mineral water?
Didn't be asked if you want to add lemon?
What is the drink after the meal?As a result, everyone waited for half an hour after the meal before the meal ...
The salad part has never asked if anyone does not eat raw food, and directly uniformly uniformly pickle the salmon bacon salad
The former dish is barely OK in the meal ...
It's even more terrible to come to the main cuisine!Intersection
When everyone was in the seat, each of the main dishes of the meat items of the main cuisine was placed on everyone’s seat ...
As a result, the waiter can give me the pork dining meals to give a steak colleagues?IntersectionIntersection
As a result, half of the colleagues ate it before they ran over and said I was embarrassed to go to the wrong meal, and retracted it directly! ??
Then all people went to the main meal, and my colleagues with another site Ibilia pig's main cuisine have not been obtained. And other colleagues have eaten them ................
Then some people reflected whether her steak maturity was too familiar ... (According to colleagues, colleagues who ordered steaks have not been asked what the maturity needs beforehand), exactly depending on the chef's mood?IntersectionTherefore, there are three points, there are five points, and there are seven or eight points, and whether the cookedness of the reaction cattle is almost familiar with ... As a result, the waiter squatted down and explained ... This ""Iberbille Pig Meal Point"" maturity is no problem. IntersectionIntersectionIntersection
Then I said that I got the Iberbine pork meal ... I first saw the Iberian pig with blood and water, and the pork pork pork on the plate was not uniform and the strange oil flower was not uniform. It is difficult to bite the strangeness of chewing. After barely swallow it, drinking lemonade, the smell of pigs in the mouth makes people feel uncomfortable. There is a sour taste!The feeling of eating is very bad!IntersectionIntersection
I had to spit it away and drink water wildly ....................
After responding to the supervisor, let his guest sue ...
After the meal, the beverage waiter took another half an hour to confirm everyone's beverage items, and one or two colleagues got hot drinks after almost 20 minutes ..............
This dining experience really refreshs three views!IntersectionIntersection
Come to eat this store ... Please think about it!IntersectionIntersectionIntersectionIntersection"
因為沒吃過威靈頓牛排特別來嚐嚐，點了爆米花濃湯、兩道蔬菜跟威靈頓牛排，除了一開始的麵包是冷的很硬以外，其他都中規中矩，威靈頓牛排裡面的牛肉滿香的。壽星會送一個小蛋糕。,"Because I have never eaten Wellington Steak, I have special tasks. I ordered the popcorn soup, two vegetables and Verlton steak. Except for the bread at the beginning, the bread was cold and hard. The beef is fragrant.Shouxing will give a small cake."
"訂位11:30但12:00才能入坐，櫃檯接待人員的態度很好，請我們先去旁邊的沙發區稍候，餐廳整體裝潢很美✨

過年期間沒有4人分享套餐，有點可惜，所以改點個人套餐。

切片法國麵包冷冷的、口感偏軟，如果能烤熱一點再上桌會更好～最喜歡前菜的鮑魚干貝以及主餐肋眼牛排😋","Rooking at 11:30 but 12:00 can be settled. The attitude of the counter reception staff is very good. Please go to the sofa area next to the sofa area. The overall decoration of the restaurant is very beautiful.

No 4 people shared the package during the Chinese New Year, so it is a pity, so change some personal packages.

Slice French bread is cold and soft. It would be better if you can bake hot and then serve it ~ I like the abalone scallops of the former dish and the main meal rib eye steak 😋"
"威靈頓牛排（要先預訂 付全額）- 非常大一個  2人吃的話 其實也可以 不過就不要再點其他料理了🤣 廚師會到桌邊表演 切牛排的刀法很厲害 擺盤等等 非常精緻

外酥內嫩 真低好吃 不會油 牛排嫩嫩到不行 （我不愛吃酥皮的人都誠實發表 真的比起一般餐廳來說 好好吃！）撇除中間松露蘑菇 個人真的不喜歡這個哈哈哈哈 就會讓牛排乾乾的東西變成濕濕的 很討厭 對我來說是扣分

配菜蘆筍節瓜- 都很好吃 恰到好處 解膩
馬鈴薯泥- 爆幹好吃 感覺是有點奶油？ 不會太油 很滑順 估溜估溜的 一下就沒了 碰到口水就化開

凱撒雞肉沙拉- 感覺凱薩醬太少 嘻嘻的 味道頗淡 其餘正常 乾淨蔬菜的概念

麵包- 好像可以續 忘記了 加奶油也很好吃 止餓🤣

店員會推薦一個沙拉或湯 然後威靈頓牛排 兩個女生吃不完 太多了 等到威靈頓上餐的時候 已經被沙拉餵飽了

水可以選氣泡水或一般水 可續加 忘記要不要錢了

可坐窗邊或外面 看夜景 很漂亮 高級餐廳 環境乾淨

可刷卡

店員是加分點！店員超貼心（不知道484每一個都這樣）會幫忙拍照 然後給人一種很親切的感覺 雖然是高級餐廳 但不會很遠 就很像自己朋友在幫你服務的感覺？！非常可愛 服務滿分","Wellington steak (to book the full amount first) -The is a very large one. If you eat it, you can actually order other dishes. Exquisite

The outer crispy is really low and delicious, and the oily steak is so tender (I do n’t like to eat meringue, and everyone who does n’t like to eat plasma is honest than ordinary restaurants!) If you like this hahahaha, you will make the steak dry into wet and hate it. I hate it. It is a deduction for me.

Pau as the asparagus festivals-all delicious just right to dissolve the greasy
Potato puree-Dry dry and delicious feel is a bit cream?It's not too oily, smooth, and slippery.

Caesar chicken salad-I feel that Caesar sauce is too little, hehe, the concept of the rest of the normal clean vegetables

Bread-It seems that I can forget to forget that the cream is also delicious and hungry.

The clerk will recommend a salad or soup, and then the two girls of the Wellington steak can't finish eating too much. Wait until Wellington will be fed by the salad

Water can choose gas bubble water or general water can be forgotten if you forget it.

You can sit by the window or outside to watch the night view very beautiful and the high -end restaurant environment is clean

Credit card

The clerk is a bonus point!The clerk is super cared (I don't know 484 each) will help take pictures and give people a very kind feeling. Although it is a high -end restaurant, it will not be far like your friends are helping you serve you?IntersectionVery cute service full score"
"和朋友約十個人來聚餐，坐開放座位區但場地很大不會覺得擁擠。
餐點好吃又份量十足，每一道餐點的份量以我們幾個女孩子來說可以分三個人吃沒問題，建議組團來吃可以享用到更多不同口味的佳餚。
無骨雞翅燉飯裡的松露味讓人印象深刻，料理整體調味偏清淡，更能突顯新鮮松露的氣味，吃起來不會讓人覺得有負擔。
爆米花濃湯是個聽起來就很新穎的料理，其實喝起來就像加了爆米花的濃厚玉米濃湯，適合喜歡甜口濃湯的人！
瑪格麗特披薩十分推薦給喜歡起司的人，起司超厚一層吃起來超滿足！
這次的主要目標「威靈頓牛排」是分享餐，一份大約能分成四個人吃，我們十個人吃兩份牛排剛剛好，牛肉不會過熟鮮嫩多汁，加上內層的蘑菇醬和烤得酥脆美味的麵衣真的一絕🤤","About ten people with friends to dinner, sitting on the open seat area, but the venue will not feel crowded.
The meal is delicious and full. The amount of each meal is based on a few girls. It is no problem to eat three people. It is recommended that groups to eat more different flavors.
The flavor of the truffles in the boneless chicken wings is impressive. The overall seasoning of cooking is light, which can highlight the smell of fresh truffles. It will not make people feel burdensome.
Jump rice flowers are a dish that sounds very novel. In fact, it is like a thick corn soup with popcorn, which is suitable for people who like sweet soup!
Margaret Pizza is very recommended to those who like cheese, and the cheese is super thick to eat!
The main goal of this time ""Wellington Steak"" is to share meals. One can be divided into four people to eat. Ten people eat two steaks just right. The beef will not be cooked and tender. The crispy and delicious noodles are really a must"
