Original,EN
"只有炸雞好吃。
木瓜牛奶1分糖好喝。

其他炒的都很普通。pizza 看起來很好吃…但是味道沒有出來，不香。
出餐速度很慢，等了快半小時。

重點….餐廳的霉味太重。（不知道是不是因為冷氣）","Only fried chicken is delicious.
Papaya milk is delicious.

Other stir -fried ones are very ordinary.Pizza looks delicious ... but the taste is not out, not fragrant.
The meal is very slow, waiting for almost half an hour.

The point ... The mold taste is too heavy.(I don't know if it is because of air -conditioning)"
"蛤蜊好吃！一定要點蛤蜊這樣才有炒回麵，辣的剛剛好❤️
一開始覺得熱炒這樣的價格有點不便宜，但他絕對值得這個價格，光是目前並非蛤蜊的季節，但是他有這麼大規格的蛤蜊，吐沙也吐得很乾淨，這些都是成本

炸雞也很不錯，可惜我太喜歡蛤蜊，我推薦每個來的人都應該要點蛤蜊！
配上一杯長島，一整晚都完美了","The clams are delicious!Be sure to order clams so that there are only fried noodles, the spicy one is just right ❤️
At first, I felt that the price of hot fry was a bit cheap, but he was definitely worth this price. It is not currently not the season of clams, but he has such a large -scale clam and vomiting is very clean. These are costs. These are all costs.

The fried chicken is also very good. Unfortunately, I like clams too much. I recommend that everyone who comes should order clam!
With a cup of Long Island, it is perfect all night"
"復古風情的酒吧
實際上是被炸雞耽誤的餐酒館

五六用餐有每人低消500
菜單沒有寫
手寫在入店進門不明顯的玻璃上
才坐下點第一輪喝個東西吃點小點
就再說你們這樣沒有到低消金額
很怕你點不到低消一樣

調酒提供基本酒類.沒有在菜單的也可以調
整杯7.8分都是冰塊
喝起來沒什麼酒感
炸雞處理的外皮酥脆裡面多汁
小酌的話喝喝生啤+吃炸雞這樣搭配剛好","Retro -style bar
In fact, the dining tavern delayed by fried chicken

Five or six meals have a low consumption of 500 per person
The menu is not written
The handwriting is not obvious on the store in the store
Then sit down and drink something in the first round to eat a little bit
Let's talk about it.
I'm afraid you will be as low as low

Blooming provides basic alcohol. Those who are not in the menu can also be adjusted
The whole cup 7.8 points are ice cubes
There is no feeling of drinking
The outer skin treated with fried chicken is crispy inside
Drink and drink raw beer+fried chicken."
"空間充滿了霉味…..
麵的份量蠻少的
水蓮非常老
西瓜汁不錯
起司pizza也還可以
炸雞好吃，但沒有大家形容的那麼誇張。","The space is full of moldy smell ...
There are very few sources of noodles
Water lotus is very old
Watermelon juice is good
Cheese pizza is also okay
The fried chicken is delicious, but it is not as exaggerated as everyone described."
"炸雞好吃
回麵太棒了🥹愛死愛死

螢幕很大放得音樂又很有格調
老闆酷酷的但是眼明手快指揮服務

有空就要回訪🫶🏻","Fried chicken delicious
The return is great, love to die, love to death

The screen is very music and music is very stylish
The boss is cool, but the eyes of the hands are fast command services

Go back to visit when you have time 回"
"炒蛤蜊好吃，餐點有台式也有pizza，種類不少
還有多款經典調酒
裡面的氣氛感覺蠻有年代的酒bar","The fried clams are delicious, there are tablets and pizza meals, there are many types
There are also a variety of classic bartending
The atmosphere in it feels quite time to wine BAR"
"這邊居然開了幾十年了，我都不知道
朋友帶我來這邊吃飯

感覺很復古，還蠻喜歡
而且東西很好吃
四個人點了一堆的菜🤣

而且半夜可以來吃飯好開心喔最後點餐是半夜兩點記得趕快來預約
👍🏻👍🏻👍🏻","I have been here for decades, I don’t know
My friend brought me here for dinner

It feels very retro, I like it pretty
And things are delicious
Four people ordered a bunch of dishes 四

And you can come to eat in the middle of the night, so happy. The last meal is to make an appointment at two o'clock in the middle of the night
Bleak"
"炸雞真的很美味，被嗆說沒吃過綠門竹籃炸雞不配說是台北人，總算有機會來朝聖一下🙏
值得再來回訪🥂🥂🥂","The fried chicken is really delicious. I was said to have never eaten the green gate bamboo basket and fried chicken.
It's worth visiting again 来"
"有點像台式熱炒的酒吧，店裡生意很好，建議人多一起去才能吃到比較多菜色。

炸雞大家都推薦，實際吃了也真的是不錯。炒蛤蜊還可以請店家再去炒麵，蠻有特色的。餐點都不錯吃而且便宜。

是個人多聚會的好選擇。","It's a bit like a desktop hot bar. The business in the store is very good. It is recommended that people go together to eat more dishes.

Everyone recommends fried chicken, and it is really good to eat it.You can also ask the store to ask the noodles again, which is quite distinctive.The meals are good and cheap.

It is a good choice for individuals."
炸雞外酥內多汁超推，調酒也很好喝,"The fried chicken is crispy and juicy inside, and the bartending is also very delicious"
"炸雞超多汁，一份四塊，薯條很脆酒跟果汁好喝！（好多人點果汁🤣）
氣氛很好很喜歡～很像家的感覺，店家很親切！！以後會想一直來😍😍😍
-
已經造訪數次，因為這邊廚師太厲害每次都當作來吃晚餐，目標是把菜單上的菜全部點一輪，希望有朝一日可以成功😆
然後各位披薩記得要double cheese超好吃","The fried chicken is very juicy, one piece of four pieces, the fries are very crispy and the juice is delicious!(Many people order juice 点)
The atmosphere is very good and I like it ~ It feels like home, the store is very kind!IntersectionI would like to come all the time in the future 想
-
Has been visited several times, because the chef here is too powerful to have dinner every time. The goal is to order all the dishes on the menu for one round. I hope that one day can be successful.
Then you remember the dough cheese super delicious"
"哈哈 再訪 炸雞好吃 薯條不錯
多種調酒也可以

老式餐酒館   滿好的 下次來吃飯😋","Haha visit the fried chicken again, the fried fries are good, good
Multi -bartending can also

Old -style dining tavern is good next time I come to eat 😋"
"炸雞 雞翅 還不錯
也有炒蛤蜊 炒高麗菜
調酒也ok 像是酒吧+熱炒","Fried chicken wings are pretty good
There are also fried clams and fried cooker
The bartender is also OK like a bar+hot fry"
推薦大家點炸雞和炒蛤蜊 吃完炒蛤蜊再拿醬汁跟他說要炒回麵（大概200）超好吃超頂== 真的,"Recommend everyone to order fried chicken and fried clams after eating fried clams, and then take the sauce and tell him to fry the noodles (about 200) Super delicious top == Really"
"打開門完全另一個世界。
原本以為是酒吧，根本就是熱炒店啊！！

竹籃炸雞名不虛傳的好吃、炒蛤蜊必點加點小辣更好吃😋香酥肥腸一定要點來下酒、炸花枝也100分👍炒蛤蜊的回麵超級好吃！完全會想再回訪。

調酒很認真的給酒，第一次喝到莫西多是很濃的酒味，如果喜歡薄荷跟檸檬的不建議點，性感沙灘是妹酒甜甜的順口又好喝比較適合酒量欠佳的人點。","打開門完全另一個世界。
原本以為是酒吧，根本就是熱炒店啊！！

竹籃炸雞名不虛傳的好吃、炒蛤蜊必點加點小辣更好吃😋香酥肥腸一定要點來下酒、炸花枝也100分👍炒蛤蜊的回麵超級好吃！完全會想再回訪。

調酒很認真的給酒，第一次喝到莫西多是很濃的酒味，如果喜歡薄荷跟檸檬的不建議點，性感沙灘是妹酒甜甜的順口又好喝比較適合酒量欠佳的人點。"
"花博喝了酒，深夜來吃個點心。

竹籃炸雞（300元）很好吃，帶骨的，香脆有汁。5塊，酒吧價比較貴一點。

炸豆腐（200）正常。點生啤酒坐吧台很OK。","Hua Bo drank and came to a snack late at night.

Bamboo basket fried chicken (300 yuan) is delicious, bone, crispy and juicy.5 yuan, the bar price is more expensive.

Fried tofu (200) is normal.Life beer sitting is OK."
因為看到抖音介紹超美味炸雞，所以特別慕名而來，竹籃炸雞果然真的蠻美味，但是其實也沒有像抖音介紹的這麼誇張，不過算是有用心的炸雞，不過算是有骨頭的炸雞，如果不喜歡啃骨頭的饕客就要斟酌一下，不過一籃只有四塊，說實話有點少，還點了咖哩口味印尼的炒飯，還有還蠻好吃的乾扁四季豆。整體而言餐點份量都不多，酒的部分點了一杯新加坡司令，酒體不會太濃郁，適合小小酌一下的人，也很適合女孩子。,"Because I saw Douyin's introduction to super delicious fried chicken, so I came here. The bamboo basket fried chicken was really delicious, but it was not as exaggerated as Douyin introduced, but it was considered to be fried chicken. The fried chicken with bones, if you don't like the customers who don't like the bones, you must consider it, but there are only four baskets in a basket. To be honest, it is a bit less. EssenceOverall, there is not much meal. The wine part ordered a cup of Singapore Commander. The wine will not be too strong. It is suitable for people who are small, and they are also suitable for girls."
"低調、復古的一間老酒館，調酒名懷舊，放的歌更是很有回憶，新好男孩Backstreet Boys、空中補給Air Supply的歌都來了 😂

餐點都好吃無雷，份量沒有很大，所以可以多點幾道菜，口味台味十足！推薦炸渾蛋、炒蛤蠣、香酥肥腸，竹籃炸雞也好吃，可惜下方的洋芋片，個人覺得有點油耗味了...

晚上才開始營業 18:30-03:30，週五、週六會到05:30，門口就是綠色的，很好認。服務親切，大加分！","A low -key, retro old tavern, the name of the bartending is nostalgic, and the songs that are placed are very memorable.

The meals are delicious, and the portion is not very large, so you can have a few more dishes, and the taste is full of taste!It is recommended that fried eggs, fried oysters, crispy fat intestines, and bamboo basket fried chicken is also delicious. Unfortunately, the potato chips below, I personally feel a bit fuel consumption ...

It only started to open at night 18: 30-03: 30, and on Friday and Saturday to 05:30. The door is green, and it is easy to recognize.Careful service, big extra points!"
除了調酒外，還有生啤跟現打果汁。竹籃炸雞好像是他們的招牌，很多人點，尺寸是美式炸雞，口味類似鹽酥雞。切開炸渾蛋裡面的蛋黃還會流動。香酥肥腸炸得很不錯，外酥內嫩。烤起司薯條是焗烤的方式，馬鈴薯不會乾，除了起司，還加入了紅醬。,"In addition to bartending, there are raw beer and present juice.The bamboo basket fried chicken seems to be their signature, many people order, the size is American fried chicken, the taste is similar to salted chicken.Cut the egg yolk in the fried eggs will flow.The crispy fat intestines fry very well, and the outside is crispy and tender.Baked fries are baked, and potatoes will not be dry. In addition to cheese, red sauce is added."
"炸雞可以，調酒還好😅其他熱炒普通。
結論：生啤➕炸雞🍀","炸雞可以，調酒還好😅其他熱炒普通。
結論：生啤➕炸雞🍀"
"炸雞很好吃，雖然外表看起來老，但咬下去非常嫩且多汁
脆腸也很好吃～
幾乎每道料理都很好吃
完全是可以回訪的程度

裝潢有種復古感
可能也是因為開業很久了

平日一開門就來用餐
後來陸續有客人進來，感覺九點後才會開始多人，但不會太壅擠

可以刷卡～","The fried chicken is delicious. Although the appearance looks old, the bite is very tender and juicy.
The crispy sausage is also delicious ~
Almost every dish is delicious
It is a degree that can be returned

There is a sense of retro decoration
It may also be because it has been opened for a long time

Come to dine as soon as you open the door on weekdays
Later, guests came in one after another, and I felt that there would be many people after nine o'clock, but it would not be too crowded.

You can swipe your card ~"
