Original,EN
"店家招待我們薯條跟一小杯調酒，我們入座後就很關心我們用餐情形，還很熱情介紹不同調酒的差異

店內氣氛不錯，兼具運動酒吧跟質感酒吧

下次還會來用餐☺️
有個舒服美好的經驗～","The store entertains our fries and a small cup of bartending. After we seate, we are very concerned about our meal situation. We also enthusiastically introduce the differences in different sake.

The atmosphere in the store is good, with both sports bar and texture bar

I will come to dine next time ️️
Have a comfortable and beautiful experience ~"
"空間很舒服，還有超大銀幕看球賽🤣
餐點和調酒🍹都很喜歡💕

*炸物大集合 380
份量足夠，可以3-4人分吧，我們只有兩個人吃的很開心

*紅酒慢燉牛肉燴飯 350
雖然偏鹹但還是好吃 （本人喜歡燉牛肉裡面軟軟的紅蘿蔔，可惜只有一塊………）

第一杯
*跪算盤的老闆 400
酒感適中，花香酒味很剛好，很喜歡這杯🥰

*青蘋梅 420
杯緣的梅子粉多了點，但整杯酸甜的口感非常開胃

第二杯
*假掰女人 450
煙燻搭配茶酒豪不違和口感濃厚

*胭脂水粉 450
煙燻味偏重，但混合莓果的酸甜意外很搭配，要買醉又想嘗試不同口感風味，這杯推薦","The space is very comfortable, and there is a large screen to watch the game 🤣
I like meals and bartending 喜欢 I like 💕

*Big Big Big Collection 380
The portion is sufficient, you can divide 3-4 people, we only have two people who eat very happy

*Slow -stewed beef risks 350
Although it is salty, it is still delicious (I like soft carrots in beef stew, but there is only one piece ...)

First cup
*Boss 400
The wine feels moderate, and the flavor of the flower fragrance is just right, I like this cup very much 🥰

*Qing Ping Mei 420
The plum powder of the cup fate is a bit more, but the whole cup of sweet and sour taste is very appetizing

Second cup
*Fake Woman 450
Smoked with tea wine is not violated and tastes strong

*Rouge flour 450
The smoky flavor is serious, but the sweet and sourness of the mixed berry is unexpectedly matched. If you want to buy drunk and try to try different taste flavor, this cup is recommended"
"環境舒適，有大銀幕可以看球賽，音樂好聽，這次是兩位可愛漂亮的女生bartender，很親切，朋友特地點了拍照好看，喝完差不多可以回家睡覺的shot🤣🤣🤣🤣🤣
真的很不錯🤩🤩🤩🤩🤩，在旁邊看都覺得心情很好！也蠻推薦帶生日的朋友去這裡。
炸物也很好吃👍","The environment is comfortable, there are big screens to watch the ball game, the music is nice, this time it is two cute and beautiful girl Bartender. It is very kind. Friends have specially took pictures of photos.
It's really good, I feel good when I look at it!I also recommend friends with birthday to come here.
Fried objects are also delicious 很"
"2024/05/31
在網路上看到的餐酒館兼酒吧，感覺氣氛不錯就來了~
我們有先訂位，但是可能越晚越多人，吃飯時間沒什麼人所以很好訂，感覺不用訂也可以XDD

地段/
餐廳在中山站附近，滿方便的。不過地段在一個陰暗的小巷子裡面，越晚越安全的那種，因為越晚人越多，頗詭異XD我自己走會有點怕怕的(?

裝潢/
餐廳很好認因為外面就有霓虹當管的裝飾，進去之後也有。我自己覺得燈光有點迷幻的感覺。餐廳裡面有三個沙發區的位置應該是給人數較多的客人，我們坐在最多容納三人的小圓桌，但我覺得兩人就有點擠了如果要吃晚餐的話餐盤會放不下。
吧檯在座位區旁邊~沒太注意XDD
廁所滿乾淨的~

服務/
有收服務費的。
服務生會先來介紹，我覺得還不錯。然後點餐跟需要什麼的時候都可以及時幫忙客人，只是有時候人多外場只有一個人有點不夠...要等比較久，但服務是好的~而且還會幫忙倒水XD

餐點/
我們來吃飯+喝酒。
我點蛤蠣義大利麵。燉牛肉飯看起來滿好吃，朋友說是中間值，義大利麵也是中間...但是蛤蠣吃起來沒熟...有點太腥，不喜歡，但麵的調味還可以
調酒的部分很棒，推薦他們店裡的各種招牌，我點女爵跟甜甜的綠帽，都沒雷~~好喝而且酒感不重

價格/
偏貴，主食類要3-400，調酒也是...一下子噴兩千都正常...
價格會是我考慮要不要回訪的因素，但酒真的好喝，推推

整體/
吃飽來喝酒可以，但是等我領薪水哈哈哈哈
推啦~~~","2024/05/31
The dining tavern and bar I saw on the Internet, I feel that the atmosphere is good ~
We have a binding place first, but the later the more people may be, there is no one to eat, so it is very good to order. I feel that we can also XDD.

Location/
The restaurant is near Zhongshan Station, which is full of convenience.However, the location is in a dark alley. The older the more safer, because the more people, the more weird XD will be afraid of it (???

Decoration/
The restaurant is well recognized because there are neon tube decorations outside, and there are also after entering.I feel that the light is a bit psychedelic.The location of the three sofa areas in the restaurant should be given a large number of guests. We sit at the small round table that accommodate the three people, but I think the two are a bit squeezed.
The bar is next to the seat area ~ I don’t pay too much attention to XDD
The toilet is full ~

Serve/
There is a service fee.
The waiter will introduce it first, I think it's pretty good.Then you can help the guests in time when ordering and what you need, but sometimes there are only one person in the field that people are not enough ... It is better to wait, but the service is good ~ And it will help pour water XD XD.

Meal/
Let's eat+drink.
I ordered the oyster pasta.Stewed beef rice looks delicious. Friends say that it is the middle value, and the pasta is also the middle ... but the oysters are not familiar with it ... It's a bit fishy, ​​but I don’t like it, but the seasoning of the noodles is okay.
The bartending part is great. I recommend various signboards in their stores. I order the Jaw and the sweet green hat.

price/
It's too expensive, the staple food is 3-400, and the bartending is also ... It is normal to spray two thousand at once ...
The price will be the factor that I consider whether to return to the visit, but the wine is really delicious, push the push

overall/
It's okay to eat and drink, but wait for my salary hahahaha
Push ~~~"
"工作人員都特別好！點的炸物也很好吃！
大家有機會的話可以來💕
調酒的部分蠻中規中矩的！但是不難喝！","The staff are particularly good!The fried fried object is also delicious!
If you have a chance, you can come 的
The bartender part is quite satisfactory!But it's not difficult to drink!"
"酒吧很舒服 適合跟朋友來聊天喝酒🍺
調酒很特別 推推有爆米花的😆
還有一個大電視可以看運動賽事！
老闆娘也超熱情超正的😍","The bar is very comfortable, suitable for chatting with friends to drink and drink 🍺
The bartender is very special push push with popcorn 😆 😆 😆
There is also a big TV to watch sports events!
The boss is also super enthusiastic and super positive 老"
"松露燉飯和培根蛋義大利麵🍝味道很濃很好吃，清炒類的義大利麵味道比較淡，服務生可能是新來的較不記得我們這桌點的餐點所以有上錯義大利麵，餐點等候時間較長。
調酒還不錯，寵物友善的空間，也沒有菸味！","Tulu stewed rice and bacon eggs are very delicious and delicious. The spaghetti of the stir -frying category is relatively light. The waiter may be new. Dali noodles, meals are waiting for a long time.
The bartending is not bad. There is no smoke smell of pets!"
調好喝服務親切！,Tune  亲 调 喝!
"棒棒的，可惜太晚去，待不久，不過挺適合談生意，跟朋友聚會的地方。

空間不會擁擠讓人挺有舒服感，老闆娘很親切，服務員也很有禮貌且服務很不錯。

調酒師會問客戶喜好，問是否喜歡酸或者舔味的，而調一個今日心情的酒，或許我個人👉覺得適合，但不見得每個人都適合，因為我喜歡點一個隨便調的酒。

如同人生歷練一樣，下一刻下一秒他是什麼樣子我們不知道，所以必須去體驗，體驗他的酸甜，體驗他的濃郁香醇，讓味道在嘴裡釋放，讓身體溫暖。

最後……一定要跟你們說……

辛苦了讓你們工作到這麼晚，真抱歉。
謝謝你們，讓我一天心情愉快。

更謝謝老闆娘，第一次去就招待好吃的馬鈴薯薯條。真的很不好意思呢！

辛苦了，加油(❁´3`❁)","Great, unfortunately too late, staying soon, but it is very suitable for talking about business and meeting with friends.

The space will not be crowded, it is very comfortable, the boss is very kind, the waiter is very polite and the service is very good.

The bartender will ask customers if they like sour or licking, and adjusting a wine that feels today, maybe I personally feel that it is suitable, but not everyone is suitable because I like to order a casual wine.

Like the experience of life, we don't know what he looks like in the next moment and the next second, so he must experience his sweet and sour, experience his rich aroma, let the taste release in his mouth, and warm the body.

Finally ... be sure to tell you ...

It's sorry to work hard to work so late.
Thank you, let me feel happy for a day.

Thank you also for the first time to entertain delicious potato fries.I'm really embarrassed!

Hard work, come on (❁3`❁)"
"一間專業的酒吧，請店員介紹的時候店員會主動詢問喜歡甜的還是酸的還是酸酸甜甜然後介紹，或是直接告知那些口味偏什麼形式，比較多人點的有哪些，個人比較推那些，客人決定哪一個形式後會重複調酒的基底、口感等資訊。

這邊請店員介紹，店員卻說Menu上都是網友很推薦才會放上去的（這不是廢話嗎哪間店會放不好喝的酒單？）問了半天只會重複都是看個人口味，還要主動說詢問甜的有哪些，才要介紹，所有食物飲品不都是看個人口味，但這就是專業介紹的方式嗎…從來沒有遇到酒吧店員介紹酒單時介紹到讓人翻白眼的…

松露薯條不錯吃但並不是整體都酥脆有些偏軟，炸雞翅賣相欠佳美味程度中等，服務也不覺得好，酒單介紹的隨隨便便，連威士忌的名字都念不出來，還硬要說同行友人看起來就很重口味…非常不愉快也是非常難得不愉快的酒吧體驗。

不過還是要讚美一下調酒是真的好喝，口感滑順也很有層次，選用的容器也沒什麼違和，每一杯都很好喝👍👍👍

🍸MIN夏威夷：椰子味偏重，清爽的口感真的很有南洋風味的感覺，取名取得很到位。

🍸高桂佳人：酒如其名有高粱和桂花，因為高粱特有的味道無法蓋過，整體酒感偏重，不過非常順口好喝。

🍸花路：妹酒首選，偏甜好喝香氣十足又好拍！","A professional bar, when the clerk introduces the clerk, the clerk will take the initiative to ask the one who likes sweet or sour or sour and then introduce it, or directly tell what form of the taste is, what are the more people, and the individual compares the individual push. Those, the guests will repeat the base and taste of the bartender after deciding which form.

Here I asked the clerk to introduce, but the clerk said that the netizens were recommended by netizens before they would put it. (Isn't this a nonsense? Which shop will not put a good drink list?) Ask for a long time, it will only look at personal taste. I also have to take the initiative to ask what is sweet, so I want to introduce. Not all food and drinks are personal taste, but is this a professional way of introducing ... I have never encountered a bar shop clerk introducing the liquor and introducing people ...

Todge potatoes are good, but they are not crispy as a whole. The fried chicken wings are not good and delicious, and the service is not good. The wine list is introduced casually. To say that fellow friends look very heavy ... very unpleasant and very rare and unpleasant bar experience.

However, I still have to praise the bartender is really delicious, the taste is smooth and very layered. The container selected is not contrary to it. Every cup is delicious.

：Min Hawaii: Coconut flavor is heavy. The refreshing taste really has a South Ocean flavor. The name is in place.

如 如 🍸 🍸: Wine is as well as sorghum and osmanthus, because the unique taste of sorghum cannot be covered, and the overall wine feels heavy, but it is very smooth and delicious.

首 🍸 🍸: Sister wine is the first choice, sweet and delicious aroma and easy to shoot!"
